county,precinct,office,district,candidate,party,votes,early_voting,election_day,absentee
Coleman,1,"JUSTICE, SUPREME COURT, PL 8",,GISELA D. TRIANA,DEM,18,12,6,2
Coleman,1,"JUSTICE, SUPREME COURT, PL 8",,PETER KELLY,DEM,9,3,6,1
Coleman,1,"JUDGE, CT OF CRIM APP, PL 3",,EIZABETH DAVIS FRIZELL,DEM,19,9,10,3
Coleman,1,"JUDGE, CT OF CRIM APP, PL 3",,DAN WOOD,DEM,7,4,3,0
Coleman,1,"JUDGE, CT OF CRIM APP, PL 3",,WILLIAM PIERATT DEMOND,DEM,2,2,0,0
Coleman,1,"JUDGE, CT OF CRIM APP, PL 4",,STEVE MIEARS,DEM,7,2,5,2
Coleman,1,"JUDGE, CT OF CRIM APP, PL 4",,TINA CLINTON,DEM,21,13,8,1
Coleman,1,"JUDGE, CT OF CRIM APP, PL 9",,BRANDON BIRMINGHAM,DEM,24,13,11,3
Coleman,1,"MEMBER, STATE BOARD OF EDUC, DIST 15",,JOHN BETANCOURT,DEM,25,14,11,3
Coleman,1,PROPOSITION #1,,YES,DEM,30,16,14,3
Coleman,1,PROPOSITION #1,,NO,DEM,1,0,1,0
Coleman,1,PROPOSITION #2,,YES,DEM,28,14,14,4
Coleman,1,PROPOSITION #2,,NO,DEM,2,1,1,0
Coleman,1,PROPOSITION #3,,YES,DEM,31,16,15,4
Coleman,1,PROPOSITION #3,,NO,DEM,0,0,0,0
Coleman,1,PROPOSITION #4,,YES,DEM,30,16,14,4
Coleman,1,PROPOSITION #4,,NO,DEM,0,0,0,0
Coleman,1,PROPOSITION #5,,YES,DEM,31,16,15,4
Coleman,1,PROPOSITION #5,,NO,DEM,0,0,0,0
Coleman,1,PROPOSITION #6,,YES,DEM,30,15,15,4
Coleman,1,PROPOSITION #6,,NO,DEM,1,1,0,0
Coleman,1,PROPOSITION #7,,YES,DEM,30,15,15,4
Coleman,1,PROPOSITION #7,,NO,DEM,1,1,0,0
Coleman,1,PROPOSITION #8,,YES,DEM,31,16,15,4
Coleman,1,PROPOSITION #8,,NO,DEM,0,0,0,0
Coleman,1,PROPOSITION #9,,YES,DEM,31,16,15,4
Coleman,1,PROPOSITION #9,,NO,DEM,0,0,0,0
Coleman,1,PROPOSITION #10,,YES,DEM,30,16,14,4
Coleman,1,PROPOSITION #10,,NO,DEM,1,0,1,0
Coleman,1,PROPOSITION #11,,YES,DEM,28,13,15,4
Coleman,1,PROPOSITION #11,,NO,DEM,3,3,0,0
Coleman,2,President,,AMY KLOBUCHAR,DEM,1,1,0,1
Coleman,2,President,,PETE BUTTIGIEG,DEM,0,0,0,0
Coleman,2,President,,ROBBY WELLS,DEM,0,0,0,0
Coleman,2,President,,CORY BOOKER,DEM,0,0,0,0
Coleman,2,President,,MICHAEL R. BLOOMBERG,DEM,6,2,4,0
Coleman,2,President,,TULSI GABBARD,DEM,0,0,0,0
Coleman,2,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Coleman,2,President,,JOHN K. DELANEY,DEM,0,0,0,0
Coleman,2,President,,JULIAN CASTRO,DEM,0,0,0,0
Coleman,2,President,,JOSEPH R. BIDEN,DEM,18,2,16,3
Coleman,2,President,,ANDREW YANG,DEM,0,0,0,0
Coleman,2,President,,MICHAEL BENNETT,DEM,0,0,0,0
Coleman,2,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0,0
Coleman,2,President,,TOM STEYER,DEM,0,0,0,0
Coleman,2,President,,DEVAL PATRICK,DEM,0,0,0,0
Coleman,2,President,,BERNIE SANDERS,DEM,9,6,3,1
Coleman,2,President,,ELIZABETH WARREN,DEM,5,2,3,1
Coleman,2,U.S. Senate,,VICTOR HUGO HARRIS,DEM,2,1,1,1
Coleman,2,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,6,4,2,0
Coleman,2,U.S. Senate,,"ANNIE ""MAMA"" GARCIA",DEM,4,1,3,0
Coleman,2,U.S. Senate,,"JACK DANIEL FOSTER, JR",DEM,5,2,3,0
Coleman,2,U.S. Senate,,MICHAEL COOPER,DEM,0,0,0,0
Coleman,2,U.S. Senate,,MARY (MJ) HEGAR,DEM,11,2,9,2
Coleman,2,U.S. Senate,,D.R. HUNTER,DEM,3,0,3,0
Coleman,2,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0,0
Coleman,2,U.S. Senate,,ROYCE WEST,DEM,1,0,1,0
Coleman,2,U.S. Senate,,SEMA HERNANDEZ,DEM,2,1,1,0
Coleman,2,U.S. Senate,,CHRIS BELL,DEM,1,0,1,1
Coleman,2,U.S. Senate,,AMANDA K. EDWARDS,DEM,4,2,2,1
Coleman,2,"US REPRESENTATIVE, DIST 11",,JON MARK HOGG,DEM,38,13,25,4
Coleman,2,RAILROAD COMMISSIONER,,CHRYSTA CASTANEDA,DEM,14,3,11,1
Coleman,2,RAILROAD COMMISSIONER,,KELLY STONE,DEM,7,5,2,2
Coleman,2,RAILROAD COMMISSIONER,,MARK WATSON,DEM,7,0,7,2
Coleman,2,RAILROAD COMMISSIONER,,"ROBERTO R. ""BETO"" ALONZO",DEM,10,4,6,1
Coleman,2,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,33,11,22,4
Coleman,2,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,5,2,3,2
Coleman,2,"JUSTICE, SUPREME COURT, PL 6",,LARRY PRAEGER,DEM,10,2,8,1
Coleman,2,"JUSTICE, SUPREME COURT, PL 6",,KATHY CHENG,DEM,27,11,16,5
Coleman,2,"JUSTICE, SUPREME COURT, PL 7",,STACI WILLIAMS,DEM,22,7,15,5
Coleman,2,"JUSTICE, SUPREME COURT, PL 7",,BRANDY VOSS,DEM,16,6,10,1
Coleman,2,"JUSTICE, SUPREME COURT, PL 8",,GISELA D. TRIANA,DEM,28,11,17,3
Coleman,2,"JUSTICE, SUPREME COURT, PL 8",,PETER KELLY,DEM,10,2,8,3
Coleman,2,"JUDGE, CT OF CRIM APP, PL 3",,EIZABETH DAVIS FRIZELL,DEM,25,12,13,3
Coleman,2,"JUDGE, CT OF CRIM APP, PL 3",,DAN WOOD,DEM,11,0,11,3
Coleman,2,"JUDGE, CT OF CRIM APP, PL 3",,WILLIAM PIERATT DEMOND,DEM,2,1,1,0
Coleman,2,"JUDGE, CT OF CRIM APP, PL 4",,STEVE MIEARS,DEM,9,0,9,2
Coleman,2,"JUDGE, CT OF CRIM APP, PL 4",,TINA CLINTON,DEM,29,13,16,4
Coleman,2,"JUDGE, CT OF CRIM APP, PL 9",,BRANDON BIRMINGHAM,DEM,37,13,24,4
Coleman,2,"MEMBER, STATE BOARD OF EDUC, DIST 15",,JOHN BETANCOURT,DEM,37,13,24,3
Coleman,2,PROPOSITION #1,,YES,DEM,35,13,22,5
Coleman,2,PROPOSITION #1,,NO,DEM,3,0,3,0
Coleman,2,PROPOSITION #2,,YES,DEM,37,13,24,5
Coleman,2,PROPOSITION #2,,NO,DEM,1,0,1,0
Coleman,2,PROPOSITION #3,,YES,DEM,38,13,25,5
Coleman,2,PROPOSITION #3,,NO,DEM,0,0,0,0
Coleman,2,PROPOSITION #4,,YES,DEM,37,12,25,4
Coleman,2,PROPOSITION #4,,NO,DEM,1,1,0,0
Coleman,2,PROPOSITION #5,,YES,DEM,38,13,25,5
Coleman,2,PROPOSITION #5,,NO,DEM,0,0,0,0
Coleman,2,PROPOSITION #6,,YES,DEM,37,12,25,5
Coleman,2,PROPOSITION #6,,NO,DEM,0,0,0,0
Coleman,2,PROPOSITION #7,,YES,DEM,38,13,25,5
Coleman,2,PROPOSITION #7,,NO,DEM,0,0,0,0
Coleman,2,PROPOSITION #8,,YES,DEM,38,13,25,5
Coleman,2,PROPOSITION #8,,NO,DEM,0,0,0,0
Coleman,2,PROPOSITION #9,,YES,DEM,37,13,24,5
Coleman,2,PROPOSITION #9,,NO,DEM,1,0,1,0
Coleman,2,PROPOSITION #10,,YES,DEM,37,13,24,5
Coleman,2,PROPOSITION #10,,NO,DEM,1,0,1,0
Coleman,2,PROPOSITION #11,,YES,DEM,33,12,21,4
Coleman,2,PROPOSITION #11,,NO,DEM,5,1,4,0
Coleman,2e,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Coleman,2e,President,,PETE BUTTIGIEG,DEM,0,0,0,0
Coleman,2e,President,,ROBBY WELLS,DEM,0,0,0,0
Coleman,2e,President,,CORY BOOKER,DEM,0,0,0,0
Coleman,2e,President,,MICHAEL R. BLOOMBERG,DEM,0,0,0,1
Coleman,2e,President,,TULSI GABBARD,DEM,0,0,0,0
Coleman,2e,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Coleman,2e,President,,JOHN K. DELANEY,DEM,0,0,0,0
Coleman,2e,President,,JULIAN CASTRO,DEM,0,0,0,0
Coleman,2e,President,,JOSEPH R. BIDEN,DEM,4,1,3,1
Coleman,2e,President,,ANDREW YANG,DEM,0,0,0,0
Coleman,2e,President,,MICHAEL BENNETT,DEM,0,0,0,0
Coleman,2e,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0,0
Coleman,2e,President,,TOM STEYER,DEM,0,0,0,1
Coleman,2e,President,,DEVAL PATRICK,DEM,0,0,0,0
Coleman,2e,President,,BERNIE SANDERS,DEM,4,3,1,0
Coleman,2e,President,,ELIZABETH WARREN,DEM,2,2,0,0
Coleman,2e,U.S. Senate,,VICTOR HUGO HARRIS,DEM,0,0,0,0
Coleman,2e,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,1,1,0,0
Coleman,2e,U.S. Senate,,"ANNIE ""MAMA"" GARCIA",DEM,1,1,0,1
Coleman,2e,U.S. Senate,,"JACK DANIEL FOSTER, JR",DEM,0,0,0,0
Coleman,2e,U.S. Senate,,MICHAEL COOPER,DEM,0,0,0,1
Coleman,2e,U.S. Senate,,MARY (MJ) HEGAR,DEM,7,4,3,0
Coleman,2e,U.S. Senate,,D.R. HUNTER,DEM,0,0,0,0
Coleman,2e,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0,0
Coleman,2e,U.S. Senate,,ROYCE WEST,DEM,1,0,1,0
Coleman,2e,U.S. Senate,,SEMA HERNANDEZ,DEM,0,0,0,0
Coleman,2e,U.S. Senate,,CHRIS BELL,DEM,0,0,0,0
Coleman,2e,U.S. Senate,,AMANDA K. EDWARDS,DEM,0,0,0,0
Coleman,2e,"US REPRESENTATIVE, DIST 11",,JON MARK HOGG,DEM,9,5,4,2
Coleman,2e,RAILROAD COMMISSIONER,,CHRYSTA CASTANEDA,DEM,4,4,0,1
Coleman,2e,RAILROAD COMMISSIONER,,KELLY STONE,DEM,1,0,1,0
Coleman,2e,RAILROAD COMMISSIONER,,MARK WATSON,DEM,2,0,2,1
Coleman,2e,RAILROAD COMMISSIONER,,"ROBERTO R. ""BETO"" ALONZO",DEM,3,2,1,1
Coleman,2e,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,10,6,4,2
Coleman,2e,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,0,0,0,0
Coleman,2e,"JUSTICE, SUPREME COURT, PL 6",,LARRY PRAEGER,DEM,4,2,2,0
Coleman,2e,"JUSTICE, SUPREME COURT, PL 6",,KATHY CHENG,DEM,6,4,2,2
Coleman,2e,"JUSTICE, SUPREME COURT, PL 7",,STACI WILLIAMS,DEM,6,4,2,0
Coleman,2e,"JUSTICE, SUPREME COURT, PL 7",,BRANDY VOSS,DEM,4,2,2,2
Coleman,2e,"JUSTICE, SUPREME COURT, PL 8",,GISELA D. TRIANA,DEM,7,4,3,1
Coleman,2e,"JUSTICE, SUPREME COURT, PL 8",,PETER KELLY,DEM,3,2,1,1
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 3",,EIZABETH DAVIS FRIZELL,DEM,8,4,4,2
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 3",,DAN WOOD,DEM,2,2,0,0
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 3",,WILLIAM PIERATT DEMOND,DEM,0,0,0,1
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 4",,STEVE MIEARS,DEM,2,0,2,1
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 4",,TINA CLINTON,DEM,8,6,2,1
Coleman,2e,"JUDGE, CT OF CRIM APP, PL 9",,BRANDON BIRMINGHAM,DEM,10,6,4,2
Coleman,2e,"MEMBER, STATE BOARD OF EDUC, DIST 15",,JOHN BETANCOURT,DEM,10,6,4,2
Coleman,2e,PROPOSITION #1,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #1,,NO,DEM,0,0,0,1
Coleman,2e,PROPOSITION #2,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #2,,NO,DEM,0,0,0,1
Coleman,2e,PROPOSITION #3,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #3,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #4,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #4,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #5,,YES,DEM,10,6,4,3
Coleman,2e,PROPOSITION #5,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #6,,YES,DEM,10,6,4,3
Coleman,2e,PROPOSITION #6,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #7,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #7,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #8,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #8,,NO,DEM,0,0,0,1
Coleman,2e,PROPOSITION #9,,YES,DEM,10,6,4,3
Coleman,2e,PROPOSITION #9,,NO,DEM,0,0,0,0
Coleman,2e,PROPOSITION #10,,YES,DEM,10,6,4,2
Coleman,2e,PROPOSITION #10,,NO,DEM,0,0,0,1
Coleman,2e,PROPOSITION #11,,YES,DEM,8,5,3,2
Coleman,2e,PROPOSITION #11,,NO,DEM,2,1,1,0
Coleman,3,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Coleman,3,President,,PETE BUTTIGIEG,DEM,0,0,0,0
Coleman,3,President,,ROBBY WELLS,DEM,0,0,0,0
Coleman,3,President,,CORY BOOKER,DEM,0,0,0,1
Coleman,3,President,,MICHAEL R. BLOOMBERG,DEM,3,2,1,0
Coleman,3,President,,TULSI GABBARD,DEM,0,0,0,0
Coleman,3,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Coleman,3,President,,JOHN K. DELANEY,DEM,0,0,0,0
Coleman,3,President,,JULIAN CASTRO,DEM,0,0,0,0
Coleman,3,President,,JOSEPH R. BIDEN,DEM,8,1,7,3
Coleman,3,President,,ANDREW YANG,DEM,0,0,0,0
Coleman,3,President,,MICHAEL BENNETT,DEM,0,0,0,0
Coleman,3,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0,0
Coleman,3,President,,TOM STEYER,DEM,0,0,0,0
Coleman,3,President,,DEVAL PATRICK,DEM,0,0,0,0
Coleman,3,President,,BERNIE SANDERS,DEM,5,1,4,0
Coleman,3,President,,ELIZABETH WARREN,DEM,1,0,1,0
Coleman,3,U.S. Senate,,VICTOR HUGO HARRIS,DEM,1,1,0,0
Coleman,3,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,7,1,6,0
Coleman,3,U.S. Senate,,"ANNIE ""MAMA"" GARCIA",DEM,0,0,0,1
Coleman,3,U.S. Senate,,"JACK DANIEL FOSTER, JR",DEM,0,0,0,0
Coleman,3,U.S. Senate,,MICHAEL COOPER,DEM,1,1,0,0
Coleman,3,U.S. Senate,,MARY (MJ) HEGAR,DEM,5,2,3,3
Coleman,3,U.S. Senate,,D.R. HUNTER,DEM,1,0,1,0
Coleman,3,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0,0
Coleman,3,U.S. Senate,,ROYCE WEST,DEM,0,0,0,0
Coleman,3,U.S. Senate,,SEMA HERNANDEZ,DEM,0,0,0,0
Coleman,3,U.S. Senate,,CHRIS BELL,DEM,0,0,0,0
Coleman,3,U.S. Senate,,AMANDA K. EDWARDS,DEM,0,0,0,0
Coleman,3,"US REPRESENTATIVE, DIST 11",,JON MARK HOGG,DEM,14,4,10,3
Coleman,3,RAILROAD COMMISSIONER,,CHRYSTA CASTANEDA,DEM,6,2,4,1
Coleman,3,RAILROAD COMMISSIONER,,KELLY STONE,DEM,4,1,3,1
Coleman,3,RAILROAD COMMISSIONER,,MARK WATSON,DEM,2,1,1,1
Coleman,3,RAILROAD COMMISSIONER,,"ROBERTO R. ""BETO"" ALONZO",DEM,3,0,3,0
Coleman,3,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,13,4,9,4
Coleman,3,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,1,0,1,0
Coleman,3,"JUSTICE, SUPREME COURT, PL 6",,LARRY PRAEGER,DEM,5,3,2,1
Coleman,3,"JUSTICE, SUPREME COURT, PL 6",,KATHY CHENG,DEM,11,2,9,3
Coleman,3,"JUSTICE, SUPREME COURT, PL 7",,STACI WILLIAMS,DEM,10,4,6,3
Coleman,3,"JUSTICE, SUPREME COURT, PL 7",,BRANDY VOSS,DEM,5,0,5,1
Coleman,3,"JUSTICE, SUPREME COURT, PL 8",,GISELA D. TRIANA,DEM,13,4,9,2
Coleman,3,"JUSTICE, SUPREME COURT, PL 8",,PETER KELLY,DEM,2,0,2,2
Coleman,3,"JUDGE, CT OF CRIM APP, PL 3",,EIZABETH DAVIS FRIZELL,DEM,14,4,10,3
Coleman,3,"JUDGE, CT OF CRIM APP, PL 3",,DAN WOOD,DEM,1,0,1,1
Coleman,3,"JUDGE, CT OF CRIM APP, PL 3",,WILLIAM PIERATT DEMOND,DEM,0,0,0,0
Coleman,3,"JUDGE, CT OF CRIM APP, PL 4",,STEVE MIEARS,DEM,4,1,3,2
Coleman,3,"JUDGE, CT OF CRIM APP, PL 4",,TINA CLINTON,DEM,11,3,8,2
Coleman,3,"JUDGE, CT OF CRIM APP, PL 9",,BRANDON BIRMINGHAM,DEM,15,4,11,3
Coleman,3,"MEMBER, STATE BOARD OF EDUC, DIST 15",,JOHN BETANCOURT,DEM,16,4,12,4
Coleman,3,PROPOSITION #1,,YES,DEM,18,5,13,1
Coleman,3,PROPOSITION #1,,NO,DEM,0,0,0,1
Coleman,3,PROPOSITION #2,,YES,DEM,18,5,13,3
Coleman,3,PROPOSITION #2,,NO,DEM,0,0,0,0
Coleman,3,PROPOSITION #3,,YES,DEM,18,5,13,3
Coleman,3,PROPOSITION #3,,NO,DEM,0,0,0,0
Coleman,3,PROPOSITION #4,,YES,DEM,15,5,10,3
Coleman,3,PROPOSITION #4,,NO,DEM,2,0,2,0
Coleman,3,PROPOSITION #5,,YES,DEM,17,5,12,3
Coleman,3,PROPOSITION #5,,NO,DEM,1,0,1,0
Coleman,3,PROPOSITION #6,,YES,DEM,17,5,12,2
Coleman,3,PROPOSITION #6,,NO,DEM,1,0,1,1
Coleman,3,PROPOSITION #7,,YES,DEM,16,5,11,3
Coleman,3,PROPOSITION #7,,NO,DEM,1,0,1,0
Coleman,3,PROPOSITION #8,,YES,DEM,18,5,13,3
Coleman,3,PROPOSITION #8,,NO,DEM,0,0,0,0
Coleman,3,PROPOSITION #9,,YES,DEM,17,5,12,3
Coleman,3,PROPOSITION #9,,NO,DEM,1,0,1,0
Coleman,3,PROPOSITION #10,,YES,DEM,16,4,12,3
Coleman,3,PROPOSITION #10,,NO,DEM,2,1,1,0
Coleman,3,PROPOSITION #11,,YES,DEM,16,5,11,3
Coleman,3,PROPOSITION #11,,NO,DEM,2,0,2,0
Coleman,4,President,,AMY KLOBUCHAR,DEM,4,4,0,2
Coleman,4,President,,PETE BUTTIGIEG,DEM,7,7,0,0
Coleman,4,President,,ROBBY WELLS,DEM,0,0,0,0
Coleman,4,President,,CORY BOOKER,DEM,0,0,0,0
Coleman,4,President,,MICHAEL R. BLOOMBERG,DEM,2,2,0,0
Coleman,4,President,,TULSI GABBARD,DEM,0,0,0,0
Coleman,4,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Coleman,4,President,,JOHN K. DELANEY,DEM,0,0,0,0
Coleman,4,President,,JULIAN CASTRO,DEM,0,0,0,0
Coleman,4,President,,JOSEPH R. BIDEN,DEM,14,2,12,3
Coleman,4,President,,ANDREW YANG,DEM,0,0,0,0
Coleman,4,President,,MICHAEL BENNETT,DEM,0,0,0,0
Coleman,4,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0,0
Coleman,4,President,,TOM STEYER,DEM,0,0,0,1
Coleman,4,President,,DEVAL PATRICK,DEM,0,0,0,0
Coleman,4,President,,BERNIE SANDERS,DEM,13,8,5,1
Coleman,4,President,,ELIZABETH WARREN,DEM,2,1,1,0
Coleman,4,U.S. Senate,,VICTOR HUGO HARRIS,DEM,2,0,2,0
Coleman,4,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,2,1,1,2
Coleman,4,U.S. Senate,,"ANNIE ""MAMA"" GARCIA",DEM,6,3,3,0
Coleman,4,U.S. Senate,,"JACK DANIEL FOSTER, JR",DEM,0,0,0,0
Coleman,4,U.S. Senate,,MICHAEL COOPER,DEM,2,1,1,1
Coleman,4,U.S. Senate,,MARY (MJ) HEGAR,DEM,14,10,4,1
Coleman,4,U.S. Senate,,D.R. HUNTER,DEM,3,1,2,0
Coleman,4,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0,0
Coleman,4,U.S. Senate,,ROYCE WEST,DEM,1,1,0,0
Coleman,4,U.S. Senate,,SEMA HERNANDEZ,DEM,1,1,0,0
Coleman,4,U.S. Senate,,CHRIS BELL,DEM,3,3,0,0
Coleman,4,U.S. Senate,,AMANDA K. EDWARDS,DEM,3,3,0,0
Coleman,4,"US REPRESENTATIVE, DIST 11",,JON MARK HOGG,DEM,36,24,12,1
Coleman,4,RAILROAD COMMISSIONER,,CHRYSTA CASTANEDA,DEM,14,9,5,0
Coleman,4,RAILROAD COMMISSIONER,,KELLY STONE,DEM,8,8,0,0
Coleman,4,RAILROAD COMMISSIONER,,MARK WATSON,DEM,12,7,5,2
Coleman,4,RAILROAD COMMISSIONER,,"ROBERTO R. ""BETO"" ALONZO",DEM,3,0,3,2
Coleman,4,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,30,20,10,3
Coleman,4,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,8,4,4,1
Coleman,4,"JUSTICE, SUPREME COURT, PL 6",,LARRY PRAEGER,DEM,11,5,6,2
Coleman,4,"JUSTICE, SUPREME COURT, PL 6",,KATHY CHENG,DEM,27,19,8,2
Coleman,4,"JUSTICE, SUPREME COURT, PL 7",,STACI WILLIAMS,DEM,29,19,10,3
Coleman,4,"JUSTICE, SUPREME COURT, PL 7",,BRANDY VOSS,DEM,9,5,4,1
Coleman,4,"JUSTICE, SUPREME COURT, PL 8",,GISELA D. TRIANA,DEM,29,20,9,1
Coleman,4,"JUSTICE, SUPREME COURT, PL 8",,PETER KELLY,DEM,9,4,5,2
Coleman,4,"JUDGE, CT OF CRIM APP, PL 3",,EIZABETH DAVIS FRIZELL,DEM,26,20,6,2
Coleman,4,"JUDGE, CT OF CRIM APP, PL 3",,DAN WOOD,DEM,8,2,6,2
Coleman,4,"JUDGE, CT OF CRIM APP, PL 3",,WILLIAM PIERATT DEMOND,DEM,4,2,2,0
Coleman,4,"JUDGE, CT OF CRIM APP, PL 4",,STEVE MIEARS,DEM,14,8,6,1
Coleman,4,"JUDGE, CT OF CRIM APP, PL 4",,TINA CLINTON,DEM,24,16,8,2
Coleman,4,"JUDGE, CT OF CRIM APP, PL 9",,BRANDON BIRMINGHAM,DEM,38,24,14,1
Coleman,4,"MEMBER, STATE BOARD OF EDUC, DIST 15",,JOHN BETANCOURT,DEM,34,23,11,3
Coleman,4,PROPOSITION #1,,YES,DEM,35,20,15,6
Coleman,4,PROPOSITION #1,,NO,DEM,4,3,1,1
Coleman,4,PROPOSITION #2,,YES,DEM,37,22,15,6
Coleman,4,PROPOSITION #2,,NO,DEM,2,1,1,1
Coleman,4,PROPOSITION #3,,YES,DEM,38,23,15,6
Coleman,4,PROPOSITION #3,,NO,DEM,1,0,1,1
