county,precinct,office,district,party,candidate,election_day,absentee,early_voting,votes
Polk,1,President,,DEM,Michael R. Bloomberg,2,0,1,3
Polk,1,President,,DEM,Robby Wells,0,0,0,0
Polk,1,President,,DEM,Tom Steyer,1,0,0,1
Polk,1,President,,DEM,Marianne Williamson,0,0,0,0
Polk,1,President,,DEM,Deval Patrick,0,0,0,0
Polk,1,President,,DEM,Bernie Sanders,2,0,1,3
Polk,1,President,,DEM,Andrew Yang,0,0,0,0
Polk,1,President,,DEM,Elizabeth Warren,3,0,1,4
Polk,1,President,,DEM,Tulsi Gabbard,0,0,0,0
Polk,1,President,,DEM,Julián Castro,0,0,0,0
Polk,1,President,,DEM,Michael Bennet,0,0,0,0
Polk,1,President,,DEM,Joseph R. Biden,1,1,0,2
Polk,1,President,,DEM,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Polk,1,President,,DEM,Amy Klobuchar,0,0,0,0
Polk,1,President,,DEM,Pete Buttigieg,0,0,0,0
Polk,1,President,,DEM,John K. Delaney,0,0,0,0
Polk,1,President,,DEM,Cory Booker,0,0,0,0
Polk,1,President,,DEM,Ballots Cast,9,1,3,13
Polk,1,President,,DEM,Undervotes,0,1,0,1
Polk,1,President,,DEM,Overvotes,0,0,0,0
Polk,1,United States Senator,,DEM,Cristina Tzintzun Ramirez,0,0,2,2
Polk,1,United States Senator,,DEM,Victor Hugo Harris,0,0,0,0
Polk,1,United States Senator,,DEM,Jack Daniel Foster Jr,2,1,0,3
Polk,1,United States Senator,,DEM,Adrian Ocegueda,0,0,0,0
Polk,1,United States Senator,,DEM,"Annie ""Mamá"" Garcia",1,0,0,1
Polk,1,United States Senator,,DEM,Chris Bell,2,0,0,2
Polk,1,United States Senator,,DEM,"Mary ""MJ"" Hegar",3,0,0,3
Polk,1,United States Senator,,DEM,Michael Cooper,1,0,0,1
Polk,1,United States Senator,,DEM,Royce West,0,1,0,1
Polk,1,United States Senator,,DEM,Amanda K. Edwards,0,0,0,0
Polk,1,United States Senator,,DEM,D.R. Hunter,0,0,0,0
Polk,1,United States Senator,,DEM,Sema Hernandez,0,0,0,0
Polk,1,United States Senator,,DEM,Ballots Cast,9,2,2,13
Polk,1,United States Senator,,DEM,Undervotes,0,0,1,1
Polk,1,United States Senator,,DEM,Overvotes,0,0,0,0
Polk,1,"United States Representative, District No. 36",,DEM,Rashad Lewis,8,1,2,11
Polk,1,"United States Representative, District No. 36",,DEM,Ballots Cast,8,1,2,11
Polk,1,"United States Representative, District No. 36",,DEM,Undervotes,1,1,1,3
Polk,1,"United States Representative, District No. 36",,DEM,Overvotes,0,0,0,0
Polk,1,Railroad Commissioner,,DEM,Kelly Stone,3,0,1,4
Polk,1,Railroad Commissioner,,DEM,Chrysta Castañeda,0,0,0,0
Polk,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",2,0,1,3
Polk,1,Railroad Commissioner,,DEM,Mark Watson,4,2,0,6
Polk,1,Railroad Commissioner,,DEM,Ballots Cast,9,2,2,13
Polk,1,Railroad Commissioner,,DEM,Undervotes,0,0,1,1
Polk,1,Railroad Commissioner,,DEM,Overvotes,0,0,0,0
Polk,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,6,2,1,9
Polk,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,3,0,1,4
Polk,1,"Chief Justice, Supreme Court",,DEM,Ballots Cast,9,2,2,13
Polk,1,"Chief Justice, Supreme Court",,DEM,Undervotes,0,0,1,1
Polk,1,"Chief Justice, Supreme Court",,DEM,Overvotes,0,0,0,0
Polk,1,"Justice, Supreme Court, Place 6",,DEM,Larry Praeger,3,1,0,4
Polk,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,6,1,2,9
Polk,1,"Justice, Supreme Court, Place 6",,DEM,Ballots Cast,9,2,2,13
Polk,1,"Justice, Supreme Court, Place 6",,DEM,Undervotes,0,0,1,1
Polk,1,"Justice, Supreme Court, Place 6",,DEM,Overvotes,0,0,0,0
Polk,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,4,1,1,6
Polk,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,4,1,1,6
