county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Grimes,12,U.S. Senate,,Amanda K. Edwards,DEM,,,,7
Grimes,12,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,6
Grimes,12,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,8
Grimes,12,U.S. Senate,,Sema Hernandez,DEM,,,,3
Grimes,12,U.S. House,8,Laura Jones,DEM,,,,30
Grimes,12,U.S. House,8,Elizabeth Hernandez,DEM,,,,37
Grimes,12,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,13
Grimes,12,Railroad Commissioner,,Kelly Strone,DEM,,,,20
Grimes,12,Railroad Commissioner,,Mark Watson,DEM,,,,19
Grimes,12,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,18
Grimes,14,Registered Voters,,,,,,,1849
Grimes,14,Ballots Cast,,,DEM,19,16,85,120
Grimes,14,President,,Joseph R. Biden,DEM,,,,36
Grimes,14,President,,Tom Steyer,DEM,,,,0
Grimes,14,President,,Bernie Sanders,DEM,,,,46
Grimes,14,President,,Cory Booker,DEM,,,,1
Grimes,14,President,,Deval Patrick,DEM,,,,0
Grimes,14,President,,Pete Buttigieg,DEM,,,,6
Grimes,14,President,,Andrew Yang,DEM,,,,0
Grimes,14,President,,Elizabeth Warren,DEM,,,,20
Grimes,14,President,,John K. Delaney,DEM,,,,0
Grimes,14,President,,Micchael Bennet,DEM,,,,1
Grimes,14,President,,Michael R. Bloomberg,DEM,,,,9
Grimes,14,President,,Tulsi Gabbard,DEM,,,,0
Grimes,14,President,,Julian Castro,DEM,,,,0
Grimes,14,President,,Marianne Williamson,DEM,,,,0
Grimes,14,President,,Amy Klobuchar,DEM,,,,0
Grimes,14,President,,Robby Wells,DEM,,,,0
Grimes,14,President,,"Roque ""Rocky"" De La Fuente",DEM,,,,0
Grimes,14,U.S. Senate,,Royce West,DEM,,,,11
Grimes,14,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,41
Grimes,14,U.S. Senate,,Victor Hugo Harris,DEM,,,,8
Grimes,14,U.S. Senate,,Jack Daniel Foster Jr.,DEM,,,,0
Grimes,14,U.S. Senate,,D. R. Hunter,DEM,,,,4
Grimes,14,U.S. Senate,,Chris Bell,DEM,,,,12
Grimes,14,U.S. Senate,,Adrian Ocegueda,DEM,,,,0
Grimes,14,U.S. Senate,,Michael Cooper,DEM,,,,0
Grimes,14,U.S. Senate,,Amanda K. Edwards,DEM,,,,5
Grimes,14,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,12
Grimes,14,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,12
Grimes,14,U.S. Senate,,Sema Hernandez,DEM,,,,7
Grimes,14,U.S. House,8,Laura Jones,DEM,,,,49
Grimes,14,U.S. House,8,Elizabeth Hernandez,DEM,,,,53
Grimes,14,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,29
Grimes,14,Railroad Commissioner,,Kelly Strone,DEM,,,,34
Grimes,14,Railroad Commissioner,,Mark Watson,DEM,,,,19
Grimes,14,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,18
Grimes,15,Registered Voters,,,,,,,638
Grimes,15,Ballots Cast,,,DEM,3,9,25,37
Grimes,15,President,,Joseph R. Biden,DEM,,,,20
Grimes,15,President,,Tom Steyer,DEM,,,,1
Grimes,15,President,,Bernie Sanders,DEM,,,,7
Grimes,15,President,,Cory Booker,DEM,,,,0
Grimes,15,President,,Deval Patrick,DEM,,,,0
Grimes,15,President,,Pete Buttigieg,DEM,,,,0
Grimes,15,President,,Andrew Yang,DEM,,,,0
Grimes,15,President,,Elizabeth Warren,DEM,,,,2
Grimes,15,President,,John K. Delaney,DEM,,,,0
Grimes,15,President,,Micchael Bennet,DEM,,,,0
Grimes,15,President,,Michael R. Bloomberg,DEM,,,,6
Grimes,15,President,,Tulsi Gabbard,DEM,,,,0
Grimes,15,President,,Julian Castro,DEM,,,,0
Grimes,15,President,,Marianne Williamson,DEM,,,,0
Grimes,15,President,,Amy Klobuchar,DEM,,,,1
Grimes,15,President,,Robby Wells,DEM,,,,0
Grimes,15,President,,"Roque ""Rocky"" De La Fuente",DEM,,,,0
Grimes,15,U.S. Senate,,Royce West,DEM,,,,4
Grimes,15,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,17
Grimes,15,U.S. Senate,,Victor Hugo Harris,DEM,,,,1
Grimes,15,U.S. Senate,,Jack Daniel Foster Jr.,DEM,,,,0
Grimes,15,U.S. Senate,,D. R. Hunter,DEM,,,,1
Grimes,15,U.S. Senate,,Chris Bell,DEM,,,,3
Grimes,15,U.S. Senate,,Adrian Ocegueda,DEM,,,,0
Grimes,15,U.S. Senate,,Michael Cooper,DEM,,,,1
Grimes,15,U.S. Senate,,Amanda K. Edwards,DEM,,,,2
Grimes,15,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,3
Grimes,15,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,0
Grimes,15,U.S. Senate,,Sema Hernandez,DEM,,,,2
Grimes,15,U.S. House,8,Laura Jones,DEM,,,,19
Grimes,15,U.S. House,8,Elizabeth Hernandez,DEM,,,,11
Grimes,15,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,11
Grimes,15,Railroad Commissioner,,Kelly Strone,DEM,,,,9
Grimes,15,Railroad Commissioner,,Mark Watson,DEM,,,,6
Grimes,15,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,4
Grimes,1,Ballots Cast,,,REP,62,280,267,609
Grimes,1,President,,Matthew John Matern,REP,,,,4
Grimes,1,President,,Zoltan G. Istvan,REP,,,,0
Grimes,1,President,,Donald J. Trump,REP,,,,584
Grimes,1,President,,Bill Weld,REP,,,,0
Grimes,1,President,,Joe Walsh,REP,,,,4
Grimes,1,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,1,President,,Bob Ely,REP,,,,1
Grimes,1,President,,Uncommitted,REP,,,,7
Grimes,1,U.S. Senate,,John Anthony Castro,REP,,,,29
Grimes,1,U.S. Senate,,Virgil Bierschwale,REP,,,,7
Grimes,1,U.S. Senate,,Dwayne Stovall,REP,,,,99
Grimes,1,U.S. Senate,,John Cornyn,REP,,,,382
Grimes,1,U.S. Senate,,Mark Yancey,REP,,,,45
Grimes,1,U.S. House,8,Kirk Osborn,REP,,,,68
Grimes,1,U.S. House,8,Melissa Esparza-Mathis,REP,,,,23
Grimes,1,U.S. House,8,Kevin Brady,REP,,,,493
Grimes,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,334
Grimes,1,Railroad Commissioner,,Ryan Sitton,REP,,,,193
Grimes,1,State Representative,13,Ben Leman,REP,,,,519
Grimes,2,Ballots Cast,,,REP,23,27,240,290
Grimes,2,President,,Matthew John Matern,REP,,,,3
Grimes,2,President,,Zoltan G. Istvan,REP,,,,0
Grimes,2,President,,Donald J. Trump,REP,,,,276
Grimes,2,President,,Bill Weld,REP,,,,0
Grimes,2,President,,Joe Walsh,REP,,,,0
Grimes,2,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,2,President,,Bob Ely,REP,,,,0
Grimes,2,President,,Uncommitted,REP,,,,5
Grimes,2,U.S. Senate,,John Anthony Castro,REP,,,,6
Grimes,2,U.S. Senate,,Virgil Bierschwale,REP,,,,2
Grimes,2,U.S. Senate,,Dwayne Stovall,REP,,,,51
Grimes,2,U.S. Senate,,John Cornyn,REP,,,,199
Grimes,2,U.S. Senate,,Mark Yancey,REP,,,,16
Grimes,2,U.S. House,8,Kirk Osborn,REP,,,,37
Grimes,2,U.S. House,8,Melissa Esparza-Mathis,REP,,,,7
Grimes,2,U.S. House,8,Kevin Brady,REP,,,,235
Grimes,2,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,178
Grimes,2,Railroad Commissioner,,Ryan Sitton,REP,,,,77
Grimes,2,State Representative,13,Ben Leman,REP,,,,263
Grimes,3,Ballots Cast,,,REP,9,35,48,92
Grimes,3,President,,Matthew John Matern,REP,,,,2
Grimes,3,President,,Zoltan G. Istvan,REP,,,,0
Grimes,3,President,,Donald J. Trump,REP,,,,80
Grimes,3,President,,Bill Weld,REP,,,,0
Grimes,3,President,,Joe Walsh,REP,,,,1
Grimes,3,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,3,President,,Bob Ely,REP,,,,0
Grimes,3,President,,Uncommitted,REP,,,,7
Grimes,3,U.S. Senate,,John Anthony Castro,REP,,,,13
Grimes,3,U.S. Senate,,Virgil Bierschwale,REP,,,,3
Grimes,3,U.S. Senate,,Dwayne Stovall,REP,,,,9
Grimes,3,U.S. Senate,,John Cornyn,REP,,,,52
Grimes,3,U.S. Senate,,Mark Yancey,REP,,,,8
Grimes,3,U.S. House,8,Kirk Osborn,REP,,,,11
Grimes,3,U.S. House,8,Melissa Esparza-Mathis,REP,,,,13
Grimes,3,U.S. House,8,Kevin Brady,REP,,,,62
Grimes,3,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,53
Grimes,3,Railroad Commissioner,,Ryan Sitton,REP,,,,28
Grimes,3,State Representative,13,Ben Leman,REP,,,,81
Grimes,4,Ballots Cast,,,REP,31,99,236,366
Grimes,4,President,,Matthew John Matern,REP,,,,1
Grimes,4,President,,Zoltan G. Istvan,REP,,,,1
Grimes,4,President,,Donald J. Trump,REP,,,,351
Grimes,4,President,,Bill Weld,REP,,,,0
Grimes,4,President,,Joe Walsh,REP,,,,2
Grimes,4,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,1
Grimes,4,President,,Bob Ely,REP,,,,2
Grimes,4,President,,Uncommitted,REP,,,,6
Grimes,4,U.S. Senate,,John Anthony Castro,REP,,,,16
Grimes,4,U.S. Senate,,Virgil Bierschwale,REP,,,,3
Grimes,4,U.S. Senate,,Dwayne Stovall,REP,,,,54
Grimes,4,U.S. Senate,,John Cornyn,REP,,,,233
Grimes,4,U.S. Senate,,Mark Yancey,REP,,,,38
Grimes,4,U.S. House,8,Kirk Osborn,REP,,,,41
Grimes,4,U.S. House,8,Melissa Esparza-Mathis,REP,,,,11
Grimes,4,U.S. House,8,Kevin Brady,REP,,,,302
Grimes,4,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,205
Grimes,4,Railroad Commissioner,,Ryan Sitton,REP,,,,111
Grimes,4,State Representative,13,Ben Leman,REP,,,,297
Grimes,5,Ballots Cast,,,REP,39,186,205,430
Grimes,5,President,,Matthew John Matern,REP,,,,1
Grimes,5,President,,Zoltan G. Istvan,REP,,,,0
Grimes,5,President,,Donald J. Trump,REP,,,,407
Grimes,5,President,,Bill Weld,REP,,,,1
Grimes,5,President,,Joe Walsh,REP,,,,1
Grimes,5,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,1
Grimes,5,President,,Bob Ely,REP,,,,1
Grimes,5,President,,Uncommitted,REP,,,,10
Grimes,5,U.S. Senate,,John Anthony Castro,REP,,,,19
Grimes,5,U.S. Senate,,Virgil Bierschwale,REP,,,,7
Grimes,5,U.S. Senate,,Dwayne Stovall,REP,,,,51
Grimes,5,U.S. Senate,,John Cornyn,REP,,,,310
Grimes,5,U.S. Senate,,Mark Yancey,REP,,,,18
Grimes,5,U.S. House,8,Kirk Osborn,REP,,,,44
Grimes,5,U.S. House,8,Melissa Esparza-Mathis,REP,,,,19
Grimes,5,U.S. House,8,Kevin Brady,REP,,,,350
Grimes,5,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,239
Grimes,5,Railroad Commissioner,,Ryan Sitton,REP,,,,131
Grimes,5,State Representative,13,Ben Leman,REP,,,,358
Grimes,6,Ballots Cast,,,REP,37,179,166,382
Grimes,6,President,,Matthew John Matern,REP,,,,6
Grimes,6,President,,Zoltan G. Istvan,REP,,,,0
Grimes,6,President,,Donald J. Trump,REP,,,,344
Grimes,6,President,,Bill Weld,REP,,,,2
Grimes,6,President,,Joe Walsh,REP,,,,2
Grimes,6,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,3
Grimes,6,President,,Bob Ely,REP,,,,1
Grimes,6,President,,Uncommitted,REP,,,,14
Grimes,6,U.S. Senate,,John Anthony Castro,REP,,,,21
Grimes,6,U.S. Senate,,Virgil Bierschwale,REP,,,,2
Grimes,6,U.S. Senate,,Dwayne Stovall,REP,,,,32
Grimes,6,U.S. Senate,,John Cornyn,REP,,,,269
Grimes,6,U.S. Senate,,Mark Yancey,REP,,,,27
Grimes,6,U.S. House,8,Kirk Osborn,REP,,,,28
Grimes,6,U.S. House,8,Melissa Esparza-Mathis,REP,,,,19
Grimes,6,U.S. House,8,Kevin Brady,REP,,,,318
Grimes,6,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,224
Grimes,6,Railroad Commissioner,,Ryan Sitton,REP,,,,101
Grimes,6,State Representative,13,Ben Leman,REP,,,,318
Grimes,7,Ballots Cast,,,REP,37,50,220,307
Grimes,7,President,,Matthew John Matern,REP,,,,5
Grimes,7,President,,Zoltan G. Istvan,REP,,,,0
Grimes,7,President,,Donald J. Trump,REP,,,,284
Grimes,7,President,,Bill Weld,REP,,,,0
Grimes,7,President,,Joe Walsh,REP,,,,2
Grimes,7,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,2
Grimes,7,President,,Bob Ely,REP,,,,0
Grimes,7,President,,Uncommitted,REP,,,,10
Grimes,7,U.S. Senate,,John Anthony Castro,REP,,,,28
Grimes,7,U.S. Senate,,Virgil Bierschwale,REP,,,,3
Grimes,7,U.S. Senate,,Dwayne Stovall,REP,,,,41
Grimes,7,U.S. Senate,,John Cornyn,REP,,,,203
Grimes,7,U.S. Senate,,Mark Yancey,REP,,,,17
Grimes,7,U.S. House,8,Kirk Osborn,REP,,,,35
Grimes,7,U.S. House,8,Melissa Esparza-Mathis,REP,,,,15
Grimes,7,U.S. House,8,Kevin Brady,REP,,,,248
Grimes,7,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,197
Grimes,7,Railroad Commissioner,,Ryan Sitton,REP,,,,81
Grimes,7,State Representative,13,Ben Leman,REP,,,,268
Grimes,8,Ballots Cast,,,REP,8,22,94,124
Grimes,8,President,,Matthew John Matern,REP,,,,0
Grimes,8,President,,Zoltan G. Istvan,REP,,,,0
Grimes,8,President,,Donald J. Trump,REP,,,,116
Grimes,8,President,,Bill Weld,REP,,,,0
Grimes,8,President,,Joe Walsh,REP,,,,0
Grimes,8,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,8,President,,Bob Ely,REP,,,,0
Grimes,8,President,,Uncommitted,REP,,,,5
Grimes,8,U.S. Senate,,John Anthony Castro,REP,,,,10
Grimes,8,U.S. Senate,,Virgil Bierschwale,REP,,,,0
Grimes,8,U.S. Senate,,Dwayne Stovall,REP,,,,28
Grimes,8,U.S. Senate,,John Cornyn,REP,,,,65
Grimes,8,U.S. Senate,,Mark Yancey,REP,,,,10
Grimes,8,U.S. House,8,Kirk Osborn,REP,,,,12
Grimes,8,U.S. House,8,Melissa Esparza-Mathis,REP,,,,5
Grimes,8,U.S. House,8,Kevin Brady,REP,,,,98
Grimes,8,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,76
Grimes,8,Railroad Commissioner,,Ryan Sitton,REP,,,,33
Grimes,8,State Representative,13,Ben Leman,REP,,,,103
Grimes,9,Ballots Cast,,,REP,12,28,63,103
Grimes,9,President,,Matthew John Matern,REP,,,,0
Grimes,9,President,,Zoltan G. Istvan,REP,,,,0
Grimes,9,President,,Donald J. Trump,REP,,,,100
Grimes,9,President,,Bill Weld,REP,,,,1
Grimes,9,President,,Joe Walsh,REP,,,,0
Grimes,9,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,9,President,,Bob Ely,REP,,,,0
Grimes,9,President,,Uncommitted,REP,,,,2
Grimes,9,U.S. Senate,,John Anthony Castro,REP,,,,2
Grimes,9,U.S. Senate,,Virgil Bierschwale,REP,,,,1
Grimes,9,U.S. Senate,,Dwayne Stovall,REP,,,,14
Grimes,9,U.S. Senate,,John Cornyn,REP,,,,69
Grimes,9,U.S. Senate,,Mark Yancey,REP,,,,11
Grimes,9,U.S. House,8,Kirk Osborn,REP,,,,18
Grimes,9,U.S. House,8,Melissa Esparza-Mathis,REP,,,,3
Grimes,9,U.S. House,8,Kevin Brady,REP,,,,79
Grimes,9,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,59
Grimes,9,Railroad Commissioner,,Ryan Sitton,REP,,,,34
Grimes,9,State Representative,13,Ben Leman,REP,,,,92
Grimes,10,Ballots Cast,,,REP,41,101,335,477
Grimes,10,President,,Matthew John Matern,REP,,,,3
Grimes,10,President,,Zoltan G. Istvan,REP,,,,0
Grimes,10,President,,Donald J. Trump,REP,,,,454
Grimes,10,President,,Bill Weld,REP,,,,2
Grimes,10,President,,Joe Walsh,REP,,,,1
Grimes,10,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,2
Grimes,10,President,,Bob Ely,REP,,,,0
Grimes,10,President,,Uncommitted,REP,,,,9
Grimes,10,U.S. Senate,,John Anthony Castro,REP,,,,13
Grimes,10,U.S. Senate,,Virgil Bierschwale,REP,,,,4
Grimes,10,U.S. Senate,,Dwayne Stovall,REP,,,,69
Grimes,10,U.S. Senate,,John Cornyn,REP,,,,343
Grimes,10,U.S. Senate,,Mark Yancey,REP,,,,32
Grimes,10,U.S. House,8,Kirk Osborn,REP,,,,44
Grimes,10,U.S. House,8,Melissa Esparza-Mathis,REP,,,,15
Grimes,10,U.S. House,8,Kevin Brady,REP,,,,396
Grimes,10,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,253
Grimes,10,Railroad Commissioner,,Ryan Sitton,REP,,,,174
Grimes,10,State Representative,13,Ben Leman,REP,,,,411
Grimes,11,Ballots Cast,,,REP,10,8,71,89
Grimes,11,President,,Matthew John Matern,REP,,,,2
Grimes,11,President,,Zoltan G. Istvan,REP,,,,0
Grimes,11,President,,Donald J. Trump,REP,,,,86
Grimes,11,President,,Bill Weld,REP,,,,0
Grimes,11,President,,Joe Walsh,REP,,,,0
Grimes,11,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,11,President,,Bob Ely,REP,,,,0
Grimes,11,President,,Uncommitted,REP,,,,0
Grimes,11,U.S. Senate,,John Anthony Castro,REP,,,,5
Grimes,11,U.S. Senate,,Virgil Bierschwale,REP,,,,2
Grimes,11,U.S. Senate,,Dwayne Stovall,REP,,,,18
Grimes,11,U.S. Senate,,John Cornyn,REP,,,,57
Grimes,11,U.S. Senate,,Mark Yancey,REP,,,,4
Grimes,11,U.S. House,8,Kirk Osborn,REP,,,,10
Grimes,11,U.S. House,8,Melissa Esparza-Mathis,REP,,,,4
Grimes,11,U.S. House,8,Kevin Brady,REP,,,,72
Grimes,11,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,51
Grimes,11,Railroad Commissioner,,Ryan Sitton,REP,,,,29
Grimes,11,State Representative,13,Ben Leman,REP,,,,75
Grimes,12,Ballots Cast,,,REP,24,89,120,233
Grimes,12,President,,Matthew John Matern,REP,,,,0
Grimes,12,President,,Zoltan G. Istvan,REP,,,,0
Grimes,12,President,,Donald J. Trump,REP,,,,217
Grimes,12,President,,Bill Weld,REP,,,,1
Grimes,12,President,,Joe Walsh,REP,,,,1
Grimes,12,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,2
Grimes,12,President,,Bob Ely,REP,,,,0
Grimes,12,President,,Uncommitted,REP,,,,8
Grimes,12,U.S. Senate,,John Anthony Castro,REP,,,,15
Grimes,12,U.S. Senate,,Virgil Bierschwale,REP,,,,4
Grimes,12,U.S. Senate,,Dwayne Stovall,REP,,,,33
Grimes,12,U.S. Senate,,John Cornyn,REP,,,,157
Grimes,12,U.S. Senate,,Mark Yancey,REP,,,,11
Grimes,12,U.S. House,8,Kirk Osborn,REP,,,,19
Grimes,12,U.S. House,8,Melissa Esparza-Mathis,REP,,,,5
Grimes,12,U.S. House,8,Kevin Brady,REP,,,,198
Grimes,12,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,138
Grimes,12,Railroad Commissioner,,Ryan Sitton,REP,,,,64
Grimes,12,State Representative,13,Ben Leman,REP,,,,197
Grimes,14,Ballots Cast,,,REP,48,108,240,396
Grimes,14,President,,Matthew John Matern,REP,,,,0
Grimes,14,President,,Zoltan G. Istvan,REP,,,,0
Grimes,14,President,,Donald J. Trump,REP,,,,379
Grimes,14,President,,Bill Weld,REP,,,,1
Grimes,14,President,,Joe Walsh,REP,,,,6
Grimes,14,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Grimes,14,President,,Bob Ely,REP,,,,0
Grimes,14,President,,Uncommitted,REP,,,,4
Grimes,14,U.S. Senate,,John Anthony Castro,REP,,,,24
Grimes,14,U.S. Senate,,Virgil Bierschwale,REP,,,,7
Grimes,14,U.S. Senate,,Dwayne Stovall,REP,,,,95
Grimes,14,U.S. Senate,,John Cornyn,REP,,,,229
Grimes,14,U.S. Senate,,Mark Yancey,REP,,,,28
Grimes,14,U.S. House,8,Kirk Osborn,REP,,,,69
Grimes,14,U.S. House,8,Melissa Esparza-Mathis,REP,,,,15
Grimes,14,U.S. House,8,Kevin Brady,REP,,,,301
Grimes,14,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,225
Grimes,14,Railroad Commissioner,,Ryan Sitton,REP,,,,139
Grimes,14,State Representative,13,Ben Leman,REP,,,,342
Grimes,15,Ballots Cast,,,REP,14,46,91,151
Grimes,15,President,,Matthew John Matern,REP,,,,0
Grimes,15,President,,Zoltan G. Istvan,REP,,,,0
Grimes,15,President,,Donald J. Trump,REP,,,,143
Grimes,15,President,,Bill Weld,REP,,,,1
Grimes,15,President,,Joe Walsh,REP,,,,0
Grimes,15,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,1
Grimes,15,President,,Bob Ely,REP,,,,0
Grimes,15,President,,Uncommitted,REP,,,,1
Grimes,15,U.S. Senate,,John Anthony Castro,REP,,,,2
Grimes,15,U.S. Senate,,Virgil Bierschwale,REP,,,,6
Grimes,15,U.S. Senate,,Dwayne Stovall,REP,,,,31
Grimes,15,U.S. Senate,,John Cornyn,REP,,,,88
Grimes,15,U.S. Senate,,Mark Yancey,REP,,,,15
Grimes,15,U.S. House,8,Kirk Osborn,REP,,,,25
Grimes,15,U.S. House,8,Melissa Esparza-Mathis,REP,,,,10
Grimes,15,U.S. House,8,Kevin Brady,REP,,,,108
Grimes,15,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,86
Grimes,15,Railroad Commissioner,,Ryan Sitton,REP,,,,51
Grimes,15,State Representative,13,Ben Leman,REP,,,,119
