county,precinct,office,district,party,candidate,early_voting,election_day,votes
Brewster,2,President,,,Jesse Cuellar (W),0,0,0
Brewster,2,President,,,Tom Heofling (W),0,0,0
Brewster,2,President,,,Gloria La Rivera (W),0,0,0
Brewster,2,President,,,Abram Loeb (W),0,0,0
Brewster,2,President,,,Robert Marrow (W),0,0,0
Brewster,2,President,,,Kasey Wells (W),0,0,0
Brewster,2,U.S. Senate,,REP,John Cornyn,329,65,394
Brewster,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",348,28,376
Brewster,2,U.S. Senate,,LIB,Kerry Douglas McKennon,12,2,14
Brewster,2,U.S. Senate,,GRN,David B. Collins,3,1,4
Brewster,2,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0
Brewster,2,U.S. House,23,REP,Tony Gonzales,316,61,377
Brewster,2,U.S. House,23,DEM,Gina Ortiz Jones,358,27,385
Brewster,2,U.S. House,23,LIB,Beto Villela,13,5,18
Brewster,2,Railroad Commissioner,,REP,"James ""Jim""Wright",320,61,381
Brewster,2,Railroad Commissioner,,DEM,Chrysta Castaneda,337,27,364
Brewster,2,Railroad Commissioner,,LIB,Matt Sterett,17,4,21
Brewster,2,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,1,12
Brewster,2,State Senate,19,REP,"Peter ""Pete""Flores",325,65,390
Brewster,2,State Senate,19,DEM,Roland Gutierrez,345,21,366
Brewster,2,State Senate,19,LIB,Jo-Anne Valdivia,22,4,26
Brewster,2,State Representative,74,REP,Ruben Falcon,321,63,384
Brewster,2,State Representative,74,DEM,Eddie Morales,369,26,395
Brewster,3,Registered Voters,,,,,,425
Brewster,3,Ballots Cast,,,,205,91,296
Brewster,3,President,,REP,Donald J Trump,90,53,143
Brewster,3,President,,DEM,Joseph R Biden,120,36,156
Brewster,3,President,,LIB,Jo Jorgensen,4,0,4
Brewster,3,President,,GRN,Howie Hawkins,0,2,2
Brewster,3,President,,,President R. Boddie (W),0,0,0
Brewster,3,President,,,Brian Carroll (W),0,0,0
Brewster,3,President,,,Todd Cella (W),0,0,0
Brewster,3,President,,,Jesse Cuellar (W),0,0,0
Brewster,3,President,,,Tom Heofling (W),0,0,0
Brewster,3,President,,,Gloria La Rivera (W),0,0,0
Brewster,3,President,,,Abram Loeb (W),0,0,0
Brewster,3,President,,,Robert Marrow (W),0,0,0
Brewster,3,President,,,Kasey Wells (W),0,0,0
Brewster,3,U.S. Senate,,REP,John Cornyn,94,48,142
Brewster,3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",111,35,146
Brewster,3,U.S. Senate,,LIB,Kerry Douglas McKennon,6,1,7
Brewster,3,U.S. Senate,,GRN,David B. Collins,1,0,1
Brewster,3,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0
Brewster,3,U.S. House,23,REP,Tony Gonzales,86,49,135
Brewster,3,U.S. House,23,DEM,Gina Ortiz Jones,117,35,152
Brewster,3,U.S. House,23,LIB,Beto Villela,8,3,11
Brewster,3,Railroad Commissioner,,REP,"James ""Jim""Wright",94,49,143
Brewster,3,Railroad Commissioner,,DEM,Chrysta Castaneda,105,24,129
Brewster,3,Railroad Commissioner,,LIB,Matt Sterett,4,3,7
Brewster,3,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",4,0,4
Brewster,3,State Senate,19,REP,"Peter ""Pete""Flores",94,55,149
Brewster,3,State Senate,19,DEM,Roland Gutierrez,108,22,130
Brewster,3,State Senate,19,LIB,Jo-Anne Valdivia,7,5,12
Brewster,3,State Representative,74,REP,Ruben Falcon,100,50,150
Brewster,3,State Representative,74,DEM,Eddie Morales,108,29,137
Brewster,4,Registered Voters,,,,,,1697
Brewster,4,Ballots Cast,,,,927,152,1079
Brewster,4,President,,REP,Donald J Trump,453,85,538
Brewster,4,President,,DEM,Joseph R Biden,447,59,506
Brewster,4,President,,LIB,Jo Jorgensen,14,4,18
Brewster,4,President,,GRN,Howie Hawkins,4,3,7
Brewster,4,President,,,President R. Boddie (W),0,0,0
Brewster,4,President,,,Brian Carroll (W),0,0,0
Brewster,4,President,,,Todd Cella (W),0,0,0
Brewster,4,President,,,Jesse Cuellar (W),0,0,0
Brewster,4,President,,,Tom Heofling (W),0,0,0
Brewster,4,President,,,Gloria La Rivera (W),0,0,0
Brewster,4,President,,,Abram Loeb (W),0,0,0
Brewster,4,President,,,Robert Marrow (W),0,0,0
Brewster,4,President,,,Kasey Wells (W),0,0,0
Brewster,4,U.S. Senate,,REP,John Cornyn,452,91,543
Brewster,4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",433,50,483
Brewster,4,U.S. Senate,,LIB,Kerry Douglas McKennon,17,3,20
Brewster,4,U.S. Senate,,GRN,David B. Collins,8,4,12
Brewster,4,U.S. Senate,,,Ricardo Turullols-Bonilla (W),2,0,2
Brewster,4,U.S. House,23,REP,Tony Gonzales,451,78,529
Brewster,4,U.S. House,23,DEM,Gina Ortiz Jones,443,59,502
Brewster,4,U.S. House,23,LIB,Beto Villela,22,6,28
Brewster,4,Railroad Commissioner,,REP,"James ""Jim""Wright",446,83,529
Brewster,4,Railroad Commissioner,,DEM,Chrysta Castaneda,414,51,465
Brewster,4,Railroad Commissioner,,LIB,Matt Sterett,26,6,32
Brewster,4,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",11,4,15
Brewster,4,State Senate,19,REP,"Peter ""Pete""Flores",471,92,563
Brewster,4,State Senate,19,DEM,Roland Gutierrez,415,47,462
Brewster,4,State Senate,19,LIB,Jo-Anne Valdivia,29,6,35
Brewster,4,State Representative,74,REP,Ruben Falcon,448,80,528
Brewster,4,State Representative,74,DEM,Eddie Morales,454,64,518
Brewster,5,Registered Voters,,,,,,160
Brewster,5,Ballots Cast,,,,38,48,86
Brewster,5,President,,REP,Donald J Trump,15,18,33
Brewster,5,President,,DEM,Joseph R Biden,22,29,51
Brewster,5,President,,LIB,Jo Jorgensen,0,2,2
Brewster,5,President,,GRN,Howie Hawkins,0,0,0
Brewster,5,President,,,President R. Boddie (W),0,0,0
Brewster,5,President,,,Brian Carroll (W),0,0,0
Brewster,5,President,,,Todd Cella (W),0,0,0
Brewster,5,President,,,Jesse Cuellar (W),0,0,0
Brewster,5,President,,,Tom Heofling (W),0,0,0
Brewster,5,President,,,Gloria La Rivera (W),0,0,0
Brewster,5,President,,,Abram Loeb (W),0,0,0
Brewster,5,President,,,Robert Marrow (W),0,0,0
Brewster,5,President,,,Kasey Wells (W),0,0,0
Brewster,5,U.S. Senate,,REP,John Cornyn,15,17,32
Brewster,5,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",21,27,48
Brewster,5,U.S. Senate,,LIB,Kerry Douglas McKennon,0,3,3
Brewster,5,U.S. Senate,,GRN,David B. Collins,1,1,2
Brewster,5,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0
Brewster,5,U.S. House,23,REP,Tony Gonzales,15,16,31
Brewster,5,U.S. House,23,DEM,Gina Ortiz Jones,22,27,49
Brewster,5,U.S. House,23,LIB,Beto Villela,0,5,5
Brewster,5,Railroad Commissioner,,REP,"James ""Jim""Wright",14,14,28
Brewster,5,Railroad Commissioner,,DEM,Chrysta Castaneda,16,27,43
Brewster,5,Railroad Commissioner,,LIB,Matt Sterett,3,3,6
Brewster,5,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",4,2,6
Brewster,5,State Senate,19,REP,"Peter ""Pete""Flores",15,16,31
Brewster,5,State Senate,19,DEM,Roland Gutierrez,18,26,44
Brewster,5,State Senate,19,LIB,Jo-Anne Valdivia,4,4,8
Brewster,5,State Representative,74,REP,Ruben Falcon,16,17,33
Brewster,5,State Representative,74,DEM,Eddie Morales,21,29,50
Brewster,6,Registered Voters,,,,,,732
Brewster,6,Ballots Cast,,,,371,129,500
Brewster,6,President,,REP,Donald J Trump,176,89,265
Brewster,6,President,,DEM,Joseph R Biden,187,40,227
Brewster,6,President,,LIB,Jo Jorgensen,4,3,7
Brewster,6,President,,GRN,Howie Hawkins,1,0,1
Brewster,6,President,,,President R. Boddie (W),0,0,0
Brewster,6,President,,,Brian Carroll (W),0,0,0
Brewster,6,President,,,Todd Cella (W),0,0,0
Brewster,6,President,,,Jesse Cuellar (W),0,0,0
Brewster,6,President,,,Tom Heofling (W),0,0,0
Brewster,6,President,,,Gloria La Rivera (W),0,0,0
Brewster,6,President,,,Abram Loeb (W),0,0,0
Brewster,6,President,,,Robert Marrow (W),0,0,0
Brewster,6,President,,,Kasey Wells (W),0,0,0
Brewster,6,U.S. Senate,,REP,John Cornyn,175,78,253
Brewster,6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",178,37,215
Brewster,6,U.S. Senate,,LIB,Kerry Douglas McKennon,7,12,19
Brewster,6,U.S. Senate,,GRN,David B. Collins,8,1,9
Brewster,6,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,1,1
Brewster,6,U.S. House,23,REP,Tony Gonzales,171,82,253
Brewster,6,U.S. House,23,DEM,Gina Ortiz Jones,185,39,224
Brewster,6,U.S. House,23,LIB,Beto Villela,12,8,20
Brewster,6,Railroad Commissioner,,REP,"James ""Jim""Wright",171,77,248
Brewster,6,Railroad Commissioner,,DEM,Chrysta Castaneda,179,39,218
Brewster,6,Railroad Commissioner,,LIB,Matt Sterett,5,11,16
Brewster,6,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",7,2,9
Brewster,6,State Senate,19,REP,"Peter ""Pete""Flores",174,82,256
Brewster,6,State Senate,19,DEM,Roland Gutierrez,171,36,207
Brewster,6,State Senate,19,LIB,Jo-Anne Valdivia,19,11,30
Brewster,6,State Representative,74,REP,Ruben Falcon,177,89,266
Brewster,6,State Representative,74,DEM,Eddie Morales,183,39,222
Brewster,7,Registered Voters,,,,,,159
Brewster,7,Ballots Cast,,,,68,37,105
Brewster,7,President,,REP,Donald J Trump,16,17,33
Brewster,7,President,,DEM,Joseph R Biden,49,19,68
Brewster,7,President,,LIB,Jo Jorgensen,1,0,1
Brewster,7,President,,GRN,Howie Hawkins,0,0,0
Brewster,7,President,,,President R. Boddie (W),0,0,0
Brewster,7,President,,,Brian Carroll (W),0,0,0
Brewster,7,President,,,Todd Cella (W),0,0,0
Brewster,7,President,,,Jesse Cuellar (W),0,0,0
Brewster,7,President,,,Tom Heofling (W),0,0,0
Brewster,7,President,,,Gloria La Rivera (W),0,0,0
Brewster,7,President,,,Abram Loeb (W),0,0,0
Brewster,7,President,,,Robert Marrow (W),0,0,0
Brewster,7,President,,,Kasey Wells (W),0,0,0
Brewster,7,U.S. Senate,,REP,John Cornyn,14,17,31
Brewster,7,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",50,19,69
Brewster,7,U.S. Senate,,LIB,Kerry Douglas McKennon,1,0,1
Brewster,7,U.S. Senate,,GRN,David B. Collins,0,0,0
Brewster,7,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0
Brewster,7,U.S. House,23,REP,Tony Gonzales,17,17,34
Brewster,7,U.S. House,23,DEM,Gina Ortiz Jones,47,19,66
Brewster,7,U.S. House,23,LIB,Beto Villela,0,0,0
Brewster,7,Railroad Commissioner,,REP,"James ""Jim""Wright",14,17,31
Brewster,7,Railroad Commissioner,,DEM,Chrysta Castaneda,47,17,64
Brewster,7,Railroad Commissioner,,LIB,Matt Sterett,1,1,2
Brewster,7,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,1,3
Brewster,7,State Senate,19,REP,"Peter ""Pete""Flores",15,18,33
Brewster,7,State Senate,19,DEM,Roland Gutierrez,50,17,67
Brewster,7,State Senate,19,LIB,Jo-Anne Valdivia,0,1,1
Brewster,7,State Representative,74,REP,Ruben Falcon,15,17,32
Brewster,7,State Representative,74,DEM,Eddie Morales,49,19,68
Brewster,8,Registered Voters,,,,,,1043
Brewster,8,Ballots Cast,,,,420,125,545
Brewster,8,President,,REP,Donald J Trump,126,47,173
Brewster,8,President,,DEM,Joseph R Biden,272,74,346
Brewster,8,President,,LIB,Jo Jorgensen,8,3,11
Brewster,8,President,,GRN,Howie Hawkins,2,0,2
Brewster,8,President,,,President R. Boddie (W),0,0,0
Brewster,8,President,,,Brian Carroll (W),0,0,0
Brewster,8,President,,,Todd Cella (W),0,0,0
Brewster,8,President,,,Jesse Cuellar (W),0,0,0
Brewster,8,President,,,Tom Heofling (W),0,0,0
Brewster,8,President,,,Gloria La Rivera (W),0,0,0
Brewster,8,President,,,Abram Loeb (W),0,0,0
Brewster,8,President,,,Robert Marrow (W),0,0,0
Brewster,8,President,,,Kasey Wells (W),0,0,0
Brewster,8,U.S. Senate,,REP,John Cornyn,122,47,169
Brewster,8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",264,67,331
Brewster,8,U.S. Senate,,LIB,Kerry Douglas McKennon,12,8,20
Brewster,8,U.S. Senate,,GRN,David B. Collins,2,2,4
Brewster,8,U.S. Senate,,,Ricardo Turullols-Bonilla (W),1,0,1
Brewster,8,U.S. House,23,REP,Tony Gonzales,109,45,154
Brewster,8,U.S. House,23,DEM,Gina Ortiz Jones,278,72,350
Brewster,8,U.S. House,23,LIB,Beto Villela,19,5,24
Brewster,8,Railroad Commissioner,,REP,"James ""Jim""Wright",114,47,161
Brewster,8,Railroad Commissioner,,DEM,Chrysta Castaneda,267,62,329
Brewster,8,Railroad Commissioner,,LIB,Matt Sterett,12,7,19
Brewster,8,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",7,5,12
Brewster,8,State Senate,19,REP,"Peter ""Pete""Flores",127,46,173
Brewster,8,State Senate,19,DEM,Roland Gutierrez,263,62,325
Brewster,8,State Senate,19,LIB,Jo-Anne Valdivia,16,10,26
Brewster,8,State Representative,74,REP,Ruben Falcon,119,44,163
Brewster,8,State Representative,74,DEM,Eddie Morales,286,75,361
