county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Edwards,1,"Chief Justice, Supreme Court",,LIB,Mark Ash,4,0,0,4
Edwards,2,"Chief Justice, Supreme Court",,LIB,Mark Ash,2,1,0,1
Edwards,3,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,3,1,1
Edwards,4,"Chief Justice, Supreme Court",,LIB,Mark Ash,2,2,0,0
Edwards,1,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,2,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,3,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,4,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Edwards,1,"Chief Justice, Supreme Court",,,UNDER VOTES,29,16,1,12
Edwards,2,"Chief Justice, Supreme Court",,,UNDER VOTES,15,7,1,7
Edwards,3,"Chief Justice, Supreme Court",,,UNDER VOTES,28,21,1,6
Edwards,4,"Chief Justice, Supreme Court",,,UNDER VOTES,43,21,8,14
Edwards,1,"Supreme Court, Place 6",,REP,Jane Bland,113,76,8,29
Edwards,2,"Supreme Court, Place 6",,REP,Jane Bland,303,150,15,138
Edwards,3,"Supreme Court, Place 6",,REP,Jane Bland,252,205,14,33
Edwards,4,"Supreme Court, Place 6",,REP,Jane Bland,133,105,13,15
Edwards,1,"Supreme Court, Place 6",,DEM,Kathy Cheng,20,16,4,0
Edwards,2,"Supreme Court, Place 6",,DEM,Kathy Cheng,34,14,5,15
Edwards,3,"Supreme Court, Place 6",,DEM,Kathy Cheng,37,25,3,9
Edwards,4,"Supreme Court, Place 6",,DEM,Kathy Cheng,43,29,6,8
Edwards,1,"Supreme Court, Place 6",,,OVER VOTES,0,0,0,0
Edwards,2,"Supreme Court, Place 6",,,OVER VOTES,0,0,0,0
Edwards,3,"Supreme Court, Place 6",,,OVER VOTES,0,0,0,0
Edwards,4,"Supreme Court, Place 6",,,OVER VOTES,0,0,0,0
Edwards,1,"Supreme Court, Place 6",,,UNDER VOTES,35,19,1,15
Edwards,2,"Supreme Court, Place 6",,,UNDER VOTES,22,9,3,10
Edwards,3,"Supreme Court, Place 6",,,UNDER VOTES,33,25,2,6
Edwards,4,"Supreme Court, Place 6",,,UNDER VOTES,47,24,8,15
Edwards,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,106,74,8,24
Edwards,2,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,305,149,17,139
Edwards,3,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,249,204,13,32
Edwards,4,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,132,104,13,15
Edwards,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,24,18,4,2
Edwards,2,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,36,15,5,16
Edwards,3,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,36,23,4,9
Edwards,4,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,44,29,6,9
Edwards,1,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,3,1,0,2
Edwards,2,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,1,0,0,1
Edwards,3,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,6,4,1,1
Edwards,4,"Justice, Supreme Court, Place 7",,LIB,William Bryan Strange III,2,2,0,0
Edwards,1,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,2,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,3,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,4,"Justice, Supreme Court, Place 7",,,OVER VOTES,0,0,0,0
Edwards,1,"Justice, Supreme Court, Place 7",,,UNDER VOTES,35,18,1,16
Edwards,2,"Justice, Supreme Court, Place 7",,,UNDER VOTES,17,9,1,7
Edwards,3,"Justice, Supreme Court, Place 7",,,UNDER VOTES,31,24,1,6
Edwards,4,"Justice, Supreme Court, Place 7",,,UNDER VOTES,45,23,8,14
Edwards,1,"Justice, Supreme Court, Place 8",,REP,Brett Busby,105,76,8,21
Edwards,2,"Justice, Supreme Court, Place 8",,REP,Brett Busby,306,150,17,139
Edwards,3,"Justice, Supreme Court, Place 8",,REP,Brett Busby,248,202,13,33
Edwards,4,"Justice, Supreme Court, Place 8",,REP,Brett Busby,128,101,12,15
Edwards,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,27,19,4,4
Edwards,2,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,36,14,5,17
Edwards,3,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,36,23,4,9
Edwards,4,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,45,30,7,8
Edwards,1,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,4,1,0,3
Edwards,2,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,0,0,0,0
Edwards,3,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,5,4,1,0
Edwards,4,"Justice, Supreme Court, Place 8",,LIB,Tom Oxford,3,3,0,0
Edwards,1,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,2,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,3,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,4,"Justice, Supreme Court, Place 8",,,OVER VOTES,0,0,0,0
Edwards,1,"Justice, Supreme Court, Place 8",,,UNDER VOTES,32,15,1,16
Edwards,2,"Justice, Supreme Court, Place 8",,,UNDER VOTES,17,9,1,7
Edwards,3,"Justice, Supreme Court, Place 8",,,UNDER VOTES,33,26,1,6
Edwards,4,"Justice, Supreme Court, Place 8",,,UNDER VOTES,47,24,8,15
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,110,77,8,25
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,303,147,17,139
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,249,203,14,32
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,REP,Bert Richardson,132,104,13,15
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,DEM,Elizabeth Davis Frizell,27,19,4,4
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,DEM,Elizabeth Davis Frizell,39,17,5,17
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,DEM,Elizabeth Davis Frizell,39,26,4,9
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,DEM,Elizabeth Davis Frizell,44,30,6,8
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,,OVER VOTES,0,0,0,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,31,15,1,15
Edwards,2,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,17,9,1,7
Edwards,3,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,34,26,1,7
Edwards,4,"Judge, Court of Criminal Appeals, Pl 3",,,UNDER VOTES,47,24,8,15
Edwards,1,"Judge, Court of Criminal Appeals, Pl 4",,REP,Kevin Patrick Yeary,108,74,8,26
Edwards,2,"Judge, Court of Criminal Appeals, Pl 4",,REP,Kevin Patrick Yeary,304,147,17,140
Edwards,3,"Judge, Court of Criminal Appeals, Pl 4",,REP,Kevin Patrick Yeary,247,201,14,32
Edwards,4,"Judge, Court of Criminal Appeals, Pl 4",,REP,Kevin Patrick Yeary,131,103,12,16
Edwards,1,"Judge, Court of Criminal Appeals, Pl 4",,DEM,Tina Clinton,26,20,4,2
Edwards,2,"Judge, Court of Criminal Appeals, Pl 4",,DEM,Tina Clinton,38,16,5,17
Edwards,3,"Judge, Court of Criminal Appeals, Pl 4",,DEM,Tina Clinton,40,27,4,9
Edwards,4,"Judge, Court of Criminal Appeals, Pl 4",,DEM,Tina Clinton,44,30,7,7
Edwards,1,"Judge, Court of Criminal Appeals, Pl 4",,,OVER VOTES,0,0,0,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 4",,,OVER VOTES,0,0,0,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 4",,,OVER VOTES,0,0,0,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 4",,,OVER VOTES,0,0,0,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 4",,,UNDER VOTES,34,17,1,16
Edwards,2,"Judge, Court of Criminal Appeals, Pl 4",,,UNDER VOTES,17,10,1,6
Edwards,3,"Judge, Court of Criminal Appeals, Pl 4",,,UNDER VOTES,35,27,1,7
Edwards,4,"Judge, Court of Criminal Appeals, Pl 4",,,UNDER VOTES,48,25,8,15
Edwards,1,"Judge, Court of Criminal Appeals, Pl 9",,REP,David Newell,109,76,8,25
Edwards,2,"Judge, Court of Criminal Appeals, Pl 9",,REP,David Newell,302,149,15,138
Edwards,3,"Judge, Court of Criminal Appeals, Pl 9",,REP,David Newell,249,205,14,30
Edwards,4,"Judge, Court of Criminal Appeals, Pl 9",,REP,David Newell,132,104,13,15
Edwards,1,"Judge, Court of Criminal Appeals, Pl 9",,DEM,Brandon Birmingham,23,18,4,1
Edwards,2,"Judge, Court of Criminal Appeals, Pl 9",,DEM,Brandon Birmingham,33,14,5,14
Edwards,3,"Judge, Court of Criminal Appeals, Pl 9",,DEM,Brandon Birmingham,39,24,4,11
Edwards,4,"Judge, Court of Criminal Appeals, Pl 9",,DEM,Brandon Birmingham,43,29,6,8
Edwards,1,"Judge, Court of Criminal Appeals, Pl 9",,,OVER VOTES,0,0,0,0
Edwards,2,"Judge, Court of Criminal Appeals, Pl 9",,,OVER VOTES,0,0,0,0
Edwards,3,"Judge, Court of Criminal Appeals, Pl 9",,,OVER VOTES,0,0,0,0
Edwards,4,"Judge, Court of Criminal Appeals, Pl 9",,,OVER VOTES,0,0,0,0
Edwards,1,"Judge, Court of Criminal Appeals, Pl 9",,,UNDER VOTES,36,17,1,18
Edwards,2,"Judge, Court of Criminal Appeals, Pl 9",,,UNDER VOTES,24,10,3,11
Edwards,3,"Judge, Court of Criminal Appeals, Pl 9",,,UNDER VOTES,34,26,1,7
Edwards,4,"Judge, Court of Criminal Appeals, Pl 9",,,UNDER VOTES,48,25,8,15
Edwards,1,"Member, State BoE, District 1",,REP,Jennifer Ivey,109,78,8,23
Edwards,2,"Member, State BoE, District 1",,REP,Jennifer Ivey,303,149,17,137
Edwards,3,"Member, State BoE, District 1",,REP,Jennifer Ivey,243,198,13,32
Edwards,4,"Member, State BoE, District 1",,REP,Jennifer Ivey,127,100,12,15
Edwards,1,"Member, State BoE, District 1",,DEM,Georgina Perez,30,20,4,6
Edwards,2,"Member, State BoE, District 1",,DEM,Georgina Perez,38,13,5,20
Edwards,3,"Member, State BoE, District 1",,DEM,Georgina Perez,37,24,4,9
Edwards,4,"Member, State BoE, District 1",,DEM,Georgina Perez,49,32,7,10
Edwards,1,"Member, State BoE, District 1",,,OVER VOTES,0,0,0,0
Edwards,2,"Member, State BoE, District 1",,,OVER VOTES,0,0,0,0
Edwards,3,"Member, State BoE, District 1",,,OVER VOTES,0,0,0,0
Edwards,4,"Member, State BoE, District 1",,,OVER VOTES,0,0,0,0
Edwards,1,"Member, State BoE, District 1",,,UNDER VOTES,29,13,1,15
Edwards,2,"Member, State BoE, District 1",,,UNDER VOTES,16,9,1,6
Edwards,3,"Member, State BoE, District 1",,,UNDER VOTES,36,27,2,7
Edwards,4,"Member, State BoE, District 1",,,UNDER VOTES,47,26,8,13
Edwards,1,State Senate,19,REP,"Peter P. ""Pete"" Flores",121,85,8,28
Edwards,2,State Senate,19,REP,"Peter P. ""Pete"" Flores",307,149,18,140
Edwards,3,State Senate,19,REP,"Peter P. ""Pete"" Flores",251,204,13,34
Edwards,4,State Senate,19,REP,"Peter P. ""Pete"" Flores",140,107,15,18
Edwards,1,State Senate,19,DEM,Roland Gutierrez,22,17,4,1
Edwards,2,State Senate,19,DEM,Roland Gutierrez,30,12,4,14
Edwards,3,State Senate,19,DEM,Roland Gutierrez,39,25,4,10
Edwards,4,State Senate,19,DEM,Roland Gutierrez,41,29,5,7
Edwards,1,State Senate,19,LIB,Jo-Anne Valdivia,3,1,0,2
Edwards,2,State Senate,19,LIB,Jo-Anne Valdivia,5,2,0,3
Edwards,3,State Senate,19,LIB,Jo-Anne Valdivia,4,3,1,0
Edwards,4,State Senate,19,LIB,Jo-Anne Valdivia,2,2,0,0
Edwards,1,State Senate,19,,OVER VOTES,0,0,0,0
Edwards,2,State Senate,19,,OVER VOTES,0,0,0,0
Edwards,3,State Senate,19,,OVER VOTES,0,0,0,0
Edwards,4,State Senate,19,,OVER VOTES,0,0,0,0
Edwards,1,State Senate,19,,UNDER VOTES,22,8,1,13
Edwards,2,State Senate,19,,UNDER VOTES,15,8,1,6
Edwards,3,State Senate,19,,UNDER VOTES,22,17,1,4
Edwards,4,State Senate,19,,UNDER VOTES,40,20,7,13
Edwards,1,State Representative,53,REP,Andrew S. Murr,117,82,7,28
Edwards,2,State Representative,53,REP,Andrew S. Murr,310,155,17,138
Edwards,3,State Representative,53,REP,Andrew S. Murr,261,215,13,33
Edwards,4,State Representative,53,REP,Andrew S. Murr,145,110,17,18
Edwards,1,State Representative,53,DEM,Joe P. Herrera,26,19,4,3
Edwards,2,State Representative,53,DEM,Joe P. Herrera,36,12,5,19
Edwards,3,State Representative,53,DEM,Joe P. Herrera,40,25,5,10
Edwards,4,State Representative,53,DEM,Joe P. Herrera,45,30,6,9
Edwards,1,State Representative,53,,OVER VOTES,0,0,0,0
Edwards,2,State Representative,53,,OVER VOTES,0,0,0,0
Edwards,3,State Representative,53,,OVER VOTES,0,0,0,0
Edwards,4,State Representative,53,,OVER VOTES,0,0,0,0
Edwards,1,State Representative,53,,UNDER VOTES,25,10,2,13
Edwards,2,State Representative,53,,UNDER VOTES,11,4,1,6
Edwards,3,State Representative,53,,UNDER VOTES,16,10,1,5
Edwards,4,State Representative,53,,UNDER VOTES,33,18,4,11
Edwards,1,"Chief Justice, 4th Court of Appeals Dist",,REP,Renee Yanta,107,78,6,23
Edwards,2,"Chief Justice, 4th Court of Appeals Dist",,REP,Renee Yanta,297,148,17,132
Edwards,3,"Chief Justice, 4th Court of Appeals Dist",,REP,Renee Yanta,247,201,14,32
Edwards,4,"Chief Justice, 4th Court of Appeals Dist",,REP,Renee Yanta,129,101,12,16
Edwards,1,"Chief Justice, 4th Court of Appeals Dist",,DEM,Rebeca Martinez,32,20,4,8
Edwards,2,"Chief Justice, 4th Court of Appeals Dist",,DEM,Rebeca Martinez,40,14,5,21
Edwards,3,"Chief Justice, 4th Court of Appeals Dist",,DEM,Rebeca Martinez,42,28,4,10
Edwards,4,"Chief Justice, 4th Court of Appeals Dist",,DEM,Rebeca Martinez,45,30,6,9
Edwards,1,"Chief Justice, 4th Court of Appeals Dist",,,OVER VOTES,0,0,0,0
Edwards,2,"Chief Justice, 4th Court of Appeals Dist",,,OVER VOTES,0,0,0,0
Edwards,3,"Chief Justice, 4th Court of Appeals Dist",,,OVER VOTES,0,0,0,0
Edwards,4,"Chief Justice, 4th Court of Appeals Dist",,,OVER VOTES,0,0,0,0
Edwards,1,"Chief Justice, 4th Court of Appeals Dist",,,UNDER VOTES,29,13,3,13
Edwards,2,"Chief Justice, 4th Court of Appeals Dist",,,UNDER VOTES,20,9,1,10
Edwards,3,"Chief Justice, 4th Court of Appeals Dist",,,UNDER VOTES,28,21,1,6
Edwards,4,"Chief Justice, 4th Court of Appeals Dist",,,UNDER VOTES,49,27,9,13
Edwards,1,County Attorney,,REP,Allen Ray Moody,120,81,6,33
Edwards,2,County Attorney,,REP,Allen Ray Moody,307,143,19,145
Edwards,3,County Attorney,,REP,Allen Ray Moody,239,190,18,31
Edwards,4,County Attorney,,REP,Allen Ray Moody,149,108,20,21
Edwards,1,County Attorney,,,OVER VOTES,0,0,0,0
Edwards,2,County Attorney,,,OVER VOTES,0,0,0,0
Edwards,3,County Attorney,,,OVER VOTES,0,0,0,0
Edwards,4,County Attorney,,,OVER VOTES,0,0,0,0
Edwards,1,County Attorney,,,UNDER VOTES,48,30,7,11
Edwards,2,County Attorney,,,UNDER VOTES,50,28,4,18
Edwards,3,County Attorney,,,UNDER VOTES,77,59,1,17
Edwards,4,County Attorney,,,UNDER VOTES,73,49,7,17
Edwards,1,Sheriff,,REP,James Guthrie (J.W.),123,86,8,29
Edwards,2,Sheriff,,REP,James Guthrie (J.W.),241,122,13,106
Edwards,3,Sheriff,,REP,James Guthrie (J.W.),225,176,17,32
Edwards,4,Sheriff,,REP,James Guthrie (J.W.),171,123,22,26
Edwards,1,Sheriff,,NON,WRITE-IN,40,21,5,14
Edwards,2,Sheriff,,NON,WRITE-IN,98,44,10,44
Edwards,3,Sheriff,,NON,WRITE-IN,81,65,2,14
Edwards,4,Sheriff,,NON,WRITE-IN,34,22,3,9
Edwards,1,Sheriff,,,OVER VOTES,0,0,0,0
Edwards,2,Sheriff,,,OVER VOTES,0,0,0,0
Edwards,3,Sheriff,,,OVER VOTES,0,0,0,0
Edwards,4,Sheriff,,,OVER VOTES,0,0,0,0
Edwards,1,Sheriff,,,UNDER VOTES,5,4,0,1
Edwards,2,Sheriff,,,UNDER VOTES,18,5,0,13
Edwards,3,Sheriff,,,UNDER VOTES,10,8,0,2
Edwards,4,Sheriff,,,UNDER VOTES,17,12,2,3
Edwards,1,County Tax Assessor-Collector,,REP,"Lorenza ""Lorri"" Garcia Ruiz",132,87,9,36
Edwards,2,County Tax Assessor-Collector,,REP,"Lorenza ""Lorri"" Garcia Ruiz",317,151,20,146
Edwards,3,County Tax Assessor-Collector,,REP,"Lorenza ""Lorri"" Garcia Ruiz",269,216,17,36
Edwards,4,County Tax Assessor-Collector,,REP,"Lorenza ""Lorri"" Garcia Ruiz",170,122,21,27
Edwards,1,County Tax Assessor-Collector,,,OVER VOTES,0,0,0,0
Edwards,2,County Tax Assessor-Collector,,,OVER VOTES,0,0,0,0
Edwards,3,County Tax Assessor-Collector,,,OVER VOTES,0,0,0,0
Edwards,4,County Tax Assessor-Collector,,,OVER VOTES,0,0,0,0
Edwards,1,County Tax Assessor-Collector,,,UNDER VOTES,36,24,4,8
Edwards,2,County Tax Assessor-Collector,,,UNDER VOTES,40,20,3,17
Edwards,3,County Tax Assessor-Collector,,,UNDER VOTES,47,33,2,12
Edwards,4,County Tax Assessor-Collector,,,UNDER VOTES,52,35,6,11
Edwards,1,"County Commissioner, Precinct No. 1",,REP,Marty H. Graham,118,83,6,29
Edwards,1,"County Commissioner, Precinct No. 1",,,OVER VOTES,0,0,0,0
Edwards,1,"County Commissioner, Precinct No. 1",,,UNDER VOTES,50,28,7,15
Edwards,3,"County Commissioner, Precinct No. 3",,REP,Matt Fry,267,214,16,37
Edwards,3,"County Commissioner, Precinct No. 3",,,OVER VOTES,0,0,0,0
Edwards,3,"County Commissioner, Precinct No. 3",,,UNDER VOTES,49,35,3,11
