county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",299,17,230,52
Upton,Precinct 1 Voting Box 1,Railroad Commissioner,,DEM,Chrysta Castaneda,30,1,25,4
Upton,Precinct 1 Voting Box 5,Railroad Commissioner,,DEM,Chrysta Castaneda,4,0,0,4
Upton,Precinct 2 Voting Box 2,Railroad Commissioner,,DEM,Chrysta Castaneda,9,1,8,0
Upton,Precinct 2 Voting Box 6,Railroad Commissioner,,DEM,Chrysta Castaneda,23,1,16,6
Upton,Precinct 3 Voting Box 3,Railroad Commissioner,,DEM,Chrysta Castaneda,49,6,27,16
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,DEM,Chrysta Castaneda,49,6,33,10
Upton,Precinct 1 Voting Box 1,Railroad Commissioner,,LIB,Matt Sterett,7,1,6,0
Upton,Precinct 1 Voting Box 5,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Upton,Precinct 2 Voting Box 2,Railroad Commissioner,,LIB,Matt Sterett,4,0,4,0
Upton,Precinct 2 Voting Box 6,Railroad Commissioner,,LIB,Matt Sterett,7,0,5,2
Upton,Precinct 3 Voting Box 3,Railroad Commissioner,,LIB,Matt Sterett,2,0,2,0
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,LIB,Matt Sterett,4,0,2,2
Upton,Precinct 1 Voting Box 1,Railroad Commissioner,,GRN,Katija “Kat” Gruene,3,0,3,0
Upton,Precinct 1 Voting Box 5,Railroad Commissioner,,GRN,Katija “Kat” Gruene,0,0,0,0
Upton,Precinct 2 Voting Box 2,Railroad Commissioner,,GRN,Katija “Kat” Gruene,0,0,0,0
Upton,Precinct 2 Voting Box 6,Railroad Commissioner,,GRN,Katija “Kat” Gruene,2,0,2,0
Upton,Precinct 3 Voting Box 3,Railroad Commissioner,,GRN,Katija “Kat” Gruene,3,1,2,0
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,GRN,Katija “Kat” Gruene,0,0,0,0
Upton,Precinct 1 Voting Box 1,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 5,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 6,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 3 Voting Box 3,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 1,Railroad Commissioner,,,UNDER VOTES,11,0,11,0
Upton,Precinct 1 Voting Box 5,Railroad Commissioner,,,UNDER VOTES,2,0,0,2
Upton,Precinct 2 Voting Box 2,Railroad Commissioner,,,UNDER VOTES,8,2,5,1
Upton,Precinct 2 Voting Box 6,Railroad Commissioner,,,UNDER VOTES,5,1,4,0
Upton,Precinct 3 Voting Box 3,Railroad Commissioner,,,UNDER VOTES,12,0,8,4
Upton,Precinct 4 Voting Box 4,Railroad Commissioner,,,UNDER VOTES,10,0,9,1
Upton,Precinct 1 Voting Box 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,266,12,222,32
Upton,Precinct 1 Voting Box 5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,58,1,6,51
Upton,Precinct 2 Voting Box 2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,146,0,122,24
Upton,Precinct 2 Voting Box 6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,135,5,95,35
Upton,Precinct 3 Voting Box 3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,213,7,152,54
Upton,Precinct 4 Voting Box 4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,291,13,226,52
Upton,Precinct 1 Voting Box 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,33,2,28,3
Upton,Precinct 1 Voting Box 5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,4,0,0,4
Upton,Precinct 2 Voting Box 2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,13,2,10,1
Upton,Precinct 2 Voting Box 6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,22,1,15,6
Upton,Precinct 3 Voting Box 3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,49,4,28,17
Upton,Precinct 4 Voting Box 4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,53,9,34,10
Upton,Precinct 1 Voting Box 1,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,0,5,0
Upton,Precinct 1 Voting Box 5,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Chief Justice, Supreme Court",,LIB,Mark Ash,2,0,2,0
Upton,Precinct 2 Voting Box 6,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,0,5,1
Upton,Precinct 3 Voting Box 3,"Chief Justice, Supreme Court",,LIB,Mark Ash,6,3,2,1
Upton,Precinct 4 Voting Box 4,"Chief Justice, Supreme Court",,LIB,Mark Ash,5,0,3,2
Upton,Precinct 1 Voting Box 1,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 5,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 6,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 3 Voting Box 3,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 4 Voting Box 4,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 1,"Chief Justice, Supreme Court",,,UNDER VOTES,13,0,13,0
Upton,Precinct 1 Voting Box 5,"Chief Justice, Supreme Court",,,UNDER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Chief Justice, Supreme Court",,,UNDER VOTES,7,1,5,1
Upton,Precinct 2 Voting Box 6,"Chief Justice, Supreme Court",,,UNDER VOTES,8,1,6,1
Upton,Precinct 3 Voting Box 3,"Chief Justice, Supreme Court",,,UNDER VOTES,14,0,8,6
Upton,Precinct 4 Voting Box 4,"Chief Justice, Supreme Court",,,UNDER VOTES,13,1,11,1
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,278,11,234,33
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,58,1,6,51
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,151,2,124,25
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,145,5,103,37
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,221,10,151,60
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,296,17,228,51
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,27,2,23,2
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,4,0,0,4
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,9,0,9,0
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,20,1,13,6
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,47,3,31,13
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,52,6,33,13
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,12,1,11,0
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,8,1,6,1
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,6,1,5,0
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,14,1,8,5
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,14,0,13,1
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,273,12,231,30
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,58,1,6,51
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,143,0,119,24
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,139,5,99,35
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,220,6,151,63
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,298,14,228,56
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,28,2,23,3
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,4,0,0,4
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,14,2,11,1
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,19,1,12,6
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,47,8,29,10
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,50,9,33,8
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,4,0,3,1
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,3,0,3,0
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,8,0,6,2
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,3,0,3,0
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 7",,LIB,William Bryan Strange III,4,0,3,1
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 7",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,12,0,11,1
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,8,1,6,1
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,5,1,4,0
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,12,0,7,5
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 7",,,UNDER VOTES,10,0,10,0
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,272,12,228,32
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,57,1,5,51
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,145,1,120,24
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,137,6,96,35
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,211,8,145,58
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,292,14,227,51
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,30,1,26,3
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,4,0,0,4
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,11,1,9,1
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,23,1,15,7
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,54,6,34,14
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,55,9,35,11
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,4,1,3,0
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,1,0,1,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,4,0,4,0
Upton,Precinct 2 Voting Box 6,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,6,0,5,1
Upton,Precinct 3 Voting Box 3,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,4,0,4,0
Upton,Precinct 4 Voting Box 4,"Justice, Supreme Court, Pl 8",,LIB,Tom Oxford,4,0,3,1
Upton,Precinct 1 Voting Box 1,"Justice, Supreme Court, Pl 8",,,OVER VOTES,0,0,0,0
Upton,Precinct 1 Voting Box 5,"Justice, Supreme Court, Pl 8",,,OVER VOTES,0,0,0,0
Upton,Precinct 2 Voting Box 2,"Justice, Supreme Court, Pl 8",,,OVER VOTES,0,0,0,0
