county,precinct,office,district,party,candidate,mail,early_voting,election_day,votes
Mills,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",9,21,2,32
Mills,2,U.S. Senate,,LIB,Kerry Douglas McKennon,0,2,0,2
Mills,2,U.S. Senate,,GRN,David B. Collins,0,0,1,1
Mills,2,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,2,U.S. Senate,,,Undervotes,0,1,0,1
Mills,2,U.S. Senate,,,Overvotes,0,0,0,0
Mills,2,U.S. House,11,REP,August Pfluger,24,226,49,299
Mills,2,U.S. House,11,DEM,Jon Mark Hogg,6,19,1,26
Mills,2,U.S. House,11,LIB,Wacey Alpha Cody,0,2,1,3
Mills,2,U.S. House,11,,Undervotes,2,2,1,5
Mills,2,U.S. House,11,,Overvotes,0,0,0,0
Mills,2,Railroad Commissioner,,REP,"James ""Jim""Wright",24,221,47,292
Mills,2,Railroad Commissioner,,DEM,Chrysta Castaneda,7,20,2,29
Mills,2,Railroad Commissioner,,LIB,Matt Sterett,1,2,0,3
Mills,2,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,2,3
Mills,2,Railroad Commissioner,,,Undervotes,0,5,1,6
Mills,2,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,2,State Senate,24,REP,Dawn Buckingham,24,222,48,294
Mills,2,State Senate,24,DEM,Clayton Tucker,8,19,2,29
Mills,2,State Senate,24,,Undervotes,0,8,2,10
Mills,2,State Senate,24,,Overvotes,0,0,0,0
Mills,2,State Representative,59,REP,Shelby Slawson,23,211,46,280
Mills,2,State Representative,59,,Undervotes,9,38,6,53
Mills,2,State Representative,59,,Overvotes,0,0,0,0
Mills,4,Ballots Cast,,,,,,,251
Mills,4,President,,REP,Donald J Trump,15,141,63,219
Mills,4,President,,DEM,Joseph R Biden,10,14,5,29
Mills,4,President,,LIB,Jo Jorgensen,1,0,0,1
Mills,4,President,,GRN,Howie Hawkins,0,0,0,0
Mills,4,President,,,Abram Loeb (W),0,0,0,0
Mills,4,President,,,Brian Carroll (W),0,0,0,0
Mills,4,President,,,Gloria La Riva (W),0,0,0,0
Mills,4,President,,,Jesse Cuellar (W),0,0,0,0
Mills,4,President,,,Kasey Wells (W),0,0,0,0
Mills,4,President,,,President R Boddie (W),0,0,0,0
Mills,4,President,,,Robert Morrow (W),0,0,0,0
Mills,4,President,,,Todd Cedlla (W),0,0,0,0
Mills,4,President,,,Tom Hoefling (W),0,0,0,0
Mills,4,President,,,Undervotes,0,1,0,1
Mills,4,President,,,Overvotes,0,1,0,1
Mills,4,U.S. Senate,,REP,John Cornyn,17,145,64,226
Mills,4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",6,11,3,20
Mills,4,U.S. Senate,,LIB,Kerry Douglas McKennon,1,1,0,2
Mills,4,U.S. Senate,,GRN,David B. Collins,0,0,1,1
Mills,4,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,4,U.S. Senate,,,Undervotes,2,0,0,2
Mills,4,U.S. Senate,,,Overvotes,0,0,0,0
Mills,4,U.S. House,11,REP,August Pfluger,16,145,63,224
Mills,4,U.S. House,11,DEM,Jon Mark Hogg,7,10,4,21
Mills,4,U.S. House,11,LIB,Wacey Alpha Cody,1,1,1,3
Mills,4,U.S. House,11,,Undervotes,2,1,0,3
Mills,4,U.S. House,11,,Overvotes,0,0,0,0
Mills,4,Railroad Commissioner,,REP,"James ""Jim""Wright",18,142,64,224
Mills,4,Railroad Commissioner,,DEM,Chrysta Castaneda,6,11,3,20
Mills,4,Railroad Commissioner,,LIB,Matt Sterett,1,0,0,1
Mills,4,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,1,3
Mills,4,Railroad Commissioner,,,Undervotes,1,2,0,3
Mills,4,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,4,State Senate,24,REP,Dawn Buckingham,18,146,62,226
Mills,4,State Senate,24,DEM,Clayton Tucker,7,10,5,22
Mills,4,State Senate,24,,Undervotes,1,1,1,3
Mills,4,State Senate,24,,Overvotes,0,0,0,0
Mills,4,State Representative,59,REP,Shelby Slawson,17,145,60,222
Mills,4,State Representative,59,,Undervotes,9,12,8,29
Mills,4,State Representative,59,,Overvotes,0,0,0,0
Mills,6,Ballots Cast,,,,,,,209
Mills,6,President,,REP,Donald J Trump,5,84,98,187
Mills,6,President,,DEM,Joseph R Biden,3,11,6,20
Mills,6,President,,LIB,Jo Jorgensen,1,0,0,1
Mills,6,President,,GRN,Howie Hawkins,0,1,0,1
Mills,6,President,,,Abram Loeb (W),0,0,0,0
Mills,6,President,,,Brian Carroll (W),0,0,0,0
Mills,6,President,,,Gloria La Riva (W),0,0,0,0
Mills,6,President,,,Jesse Cuellar (W),0,0,0,0
Mills,6,President,,,Kasey Wells (W),0,0,0,0
Mills,6,President,,,President R Boddie (W),0,0,0,0
Mills,6,President,,,Robert Morrow (W),0,0,0,0
Mills,6,President,,,Todd Cedlla (W),0,0,0,0
Mills,6,President,,,Tom Hoefling (W),0,0,0,0
Mills,6,President,,,Undervotes,0,0,0,0
Mills,6,President,,,Overvotes,0,0,0,0
Mills,6,U.S. Senate,,REP,John Cornyn,6,80,96,182
Mills,6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",3,10,5,18
Mills,6,U.S. Senate,,LIB,Kerry Douglas McKennon,0,2,1,3
Mills,6,U.S. Senate,,GRN,David B. Collins,0,1,1,2
Mills,6,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,6,U.S. Senate,,,Undervotes,0,3,1,4
Mills,6,U.S. Senate,,,Overvotes,0,0,0,0
Mills,6,U.S. House,11,REP,August Pfluger,6,83,97,186
Mills,6,U.S. House,11,DEM,Jon Mark Hogg,3,9,4,16
Mills,6,U.S. House,11,LIB,Wacey Alpha Cody,0,1,0,1
Mills,6,U.S. House,11,,Undervotes,0,3,3,6
Mills,6,U.S. House,11,,Overvotes,0,0,0,0
Mills,6,Railroad Commissioner,,REP,"James ""Jim""Wright",6,81,97,184
Mills,6,Railroad Commissioner,,DEM,Chrysta Castaneda,3,8,2,13
Mills,6,Railroad Commissioner,,LIB,Matt Sterett,0,1,1,2
Mills,6,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,1,3
Mills,6,Railroad Commissioner,,,Undervotes,0,4,3,7
Mills,6,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,6,State Senate,24,REP,Dawn Buckingham,6,79,95,180
Mills,6,State Senate,24,DEM,Clayton Tucker,3,10,5,18
Mills,6,State Senate,24,,Undervotes,0,7,4,11
Mills,6,State Senate,24,,Overvotes,0,0,0,0
Mills,6,State Representative,59,REP,Shelby Slawson,5,78,94,177
Mills,6,State Representative,59,,Undervotes,4,18,10,32
Mills,6,State Representative,59,,Overvotes,0,0,0,0
Mills,8,Ballots Cast,,,,,,,427
Mills,8,President,,REP,Donald J Trump,33,234,103,370
Mills,8,President,,DEM,Joseph R Biden,16,23,13,52
Mills,8,President,,LIB,Jo Jorgensen,0,2,2,4
Mills,8,President,,GRN,Howie Hawkins,0,0,0,0
Mills,8,President,,,Abram Loeb (W),0,0,0,0
Mills,8,President,,,Brian Carroll (W),0,0,0,0
Mills,8,President,,,Gloria La Riva (W),0,0,0,0
Mills,8,President,,,Jesse Cuellar (W),0,0,0,0
Mills,8,President,,,Kasey Wells (W),0,0,0,0
Mills,8,President,,,President R Boddie (W),0,0,0,0
Mills,8,President,,,Robert Morrow (W),0,0,0,0
Mills,8,President,,,Todd Cedlla (W),0,0,0,0
Mills,8,President,,,Tom Hoefling (W),0,0,0,0
Mills,8,President,,,Undervotes,0,0,0,0
Mills,8,President,,,Overvotes,0,1,0,1
Mills,8,U.S. Senate,,REP,John Cornyn,34,229,105,368
Mills,8,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",15,22,12,49
Mills,8,U.S. Senate,,LIB,Kerry Douglas McKennon,0,7,0,7
Mills,8,U.S. Senate,,GRN,David B. Collins,0,1,0,1
Mills,8,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,8,U.S. Senate,,,Undervotes,0,1,1,2
Mills,8,U.S. Senate,,,Overvotes,0,0,0,0
Mills,8,U.S. House,11,REP,August Pfluger,33,228,106,367
Mills,8,U.S. House,11,DEM,Jon Mark Hogg,16,23,10,49
Mills,8,U.S. House,11,LIB,Wacey Alpha Cody,0,7,1,8
Mills,8,U.S. House,11,,Undervotes,0,2,1,3
Mills,8,U.S. House,11,,Overvotes,0,0,0,0
Mills,8,Railroad Commissioner,,REP,"James ""Jim""Wright",33,227,107,367
Mills,8,Railroad Commissioner,,DEM,Chrysta Castaneda,14,23,8,45
Mills,8,Railroad Commissioner,,LIB,Matt Sterett,1,4,1,6
Mills,8,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,0,2
Mills,8,Railroad Commissioner,,,Undervotes,1,4,2,7
Mills,8,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,8,State Senate,24,REP,Dawn Buckingham,34,224,105,363
Mills,8,State Senate,24,DEM,Clayton Tucker,14,25,10,49
Mills,8,State Senate,24,,Undervotes,1,11,3,15
Mills,8,State Senate,24,,Overvotes,0,0,0,0
Mills,8,State Representative,59,REP,Shelby Slawson,35,230,105,370
Mills,8,State Representative,59,,Undervotes,14,30,13,57
Mills,8,State Representative,59,,Overvotes,0,0,0,0
Mills,9,Ballots Cast,,,,,,,463
Mills,9,President,,REP,Donald J Trump,26,323,61,410
Mills,9,President,,DEM,Joseph R Biden,5,36,5,46
Mills,9,President,,LIB,Jo Jorgensen,1,1,3,5
Mills,9,President,,GRN,Howie Hawkins,0,0,1,1
Mills,9,President,,,Abram Loeb (W),0,0,0,0
Mills,9,President,,,Brian Carroll (W),0,0,0,0
Mills,9,President,,,Gloria La Riva (W),0,0,0,0
Mills,9,President,,,Jesse Cuellar (W),0,0,0,0
Mills,9,President,,,Kasey Wells (W),0,0,0,0
Mills,9,President,,,President R Boddie (W),0,0,0,0
Mills,9,President,,,Robert Morrow (W),0,0,0,0
Mills,9,President,,,Todd Cedlla (W),0,0,0,0
Mills,9,President,,,Tom Hoefling (W),0,0,0,0
Mills,9,President,,,Undervotes,0,0,1,1
Mills,9,President,,,Overvotes,0,0,0,0
Mills,9,U.S. Senate,,REP,John Cornyn,24,318,63,405
Mills,9,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",6,33,8,47
Mills,9,U.S. Senate,,LIB,Kerry Douglas McKennon,1,3,0,4
Mills,9,U.S. Senate,,GRN,David B. Collins,1,2,0,3
Mills,9,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,9,U.S. Senate,,,Undervotes,0,4,0,4
Mills,9,U.S. Senate,,,Overvotes,0,0,0,0
Mills,9,U.S. House,11,REP,August Pfluger,25,317,63,405
Mills,9,U.S. House,11,DEM,Jon Mark Hogg,6,34,5,45
Mills,9,U.S. House,11,LIB,Wacey Alpha Cody,1,3,2,6
Mills,9,U.S. House,11,,Undervotes,0,6,1,7
Mills,9,U.S. House,11,,Overvotes,0,0,0,0
Mills,9,Railroad Commissioner,,REP,"James ""Jim""Wright",25,314,64,403
Mills,9,Railroad Commissioner,,DEM,Chrysta Castaneda,4,33,3,40
Mills,9,Railroad Commissioner,,LIB,Matt Sterett,3,4,1,8
Mills,9,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,2,2
Mills,9,Railroad Commissioner,,,Undervotes,0,9,1,10
Mills,9,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,9,State Senate,24,REP,Dawn Buckingham,25,318,64,407
Mills,9,State Senate,24,DEM,Clayton Tucker,6,36,5,47
Mills,9,State Senate,24,,Undervotes,1,6,2,9
Mills,9,State Senate,24,,Overvotes,0,0,0,0
Mills,9,State Representative,59,REP,Shelby Slawson,28,321,64,413
Mills,9,State Representative,59,,Undervotes,4,39,7,50
Mills,9,State Representative,59,,Overvotes,0,0,0,0
Mills,11,Ballots Cast,,,,,,,131
Mills,11,President,,REP,Donald J Trump,18,60,39,117
Mills,11,President,,DEM,Joseph R Biden,3,6,4,13
Mills,11,President,,LIB,Jo Jorgensen,0,0,0,0
Mills,11,President,,GRN,Howie Hawkins,0,0,0,0
Mills,11,President,,,Abram Loeb (W),0,0,0,0
Mills,11,President,,,Brian Carroll (W),0,0,0,0
Mills,11,President,,,Gloria La Riva (W),0,0,0,0
Mills,11,President,,,Jesse Cuellar (W),0,0,0,0
Mills,11,President,,,Kasey Wells (W),0,0,0,0
Mills,11,President,,,President R Boddie (W),0,0,0,0
Mills,11,President,,,Robert Morrow (W),0,0,0,0
Mills,11,President,,,Todd Cedlla (W),0,0,0,0
Mills,11,President,,,Tom Hoefling (W),0,0,0,0
Mills,11,President,,,Undervotes,1,0,0,1
Mills,11,President,,,Overvotes,0,0,0,0
Mills,11,U.S. Senate,,REP,John Cornyn,19,61,40,120
Mills,11,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",3,5,3,11
Mills,11,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Mills,11,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Mills,11,U.S. Senate,,,Ricardo Turullois-Bonilla (W),0,0,0,0
Mills,11,U.S. Senate,,,Undervotes,0,0,0,0
Mills,11,U.S. Senate,,,Overvotes,0,0,0,0
Mills,11,U.S. House,11,REP,August Pfluger,19,58,39,116
Mills,11,U.S. House,11,DEM,Jon Mark Hogg,2,6,4,12
Mills,11,U.S. House,11,LIB,Wacey Alpha Cody,1,2,0,3
Mills,11,U.S. House,11,,Undervotes,0,0,0,0
Mills,11,U.S. House,11,,Overvotes,0,0,0,0
Mills,11,Railroad Commissioner,,REP,"James ""Jim""Wright",16,58,38,112
Mills,11,Railroad Commissioner,,DEM,Chrysta Castaneda,3,4,5,12
Mills,11,Railroad Commissioner,,LIB,Matt Sterett,2,2,0,4
Mills,11,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,0,1
Mills,11,Railroad Commissioner,,,Undervotes,1,1,0,2
Mills,11,Railroad Commissioner,,,Overvotes,0,0,0,0
Mills,11,State Senate,24,REP,Dawn Buckingham,18,59,39,116
Mills,11,State Senate,24,DEM,Clayton Tucker,3,5,4,12
Mills,11,State Senate,24,,Undervotes,1,2,0,3
Mills,11,State Senate,24,,Overvotes,0,0,0,0
Mills,11,State Representative,59,REP,Shelby Slawson,18,56,41,115
Mills,11,State Representative,59,,Undervotes,4,10,2,16
Mills,11,State Representative,59,,Overvotes,0,0,0,0
