county,precinct,office,district,candidate,party,early_voting,election_day,votes
Panola,1,Registered Voters,,,,,,2023
Panola,1,Ballots Cast,,,,1158,209,1367
Panola,1,President,,Donald J. Trump / Michael R. Pence,,922,151,1073
Panola,1,President,,Joseph R. Biden / Kamala D. Harris,,222,58,280
Panola,1,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,7,0,7
Panola,1,President,,Howie Hawkins / Angela Walker,,2,0,2
Panola,1,President,,Write-In,,2,,2
Panola,1,U.S. Senate,,John Cornyn,,907,146,1053
Panola,1,U.S. Senate,,"Mary ""MJ"" Hegar",,218,58,276
Panola,1,U.S. Senate,,Kerry D. McKennon,,9,2,11
Panola,1,U.S. Senate,,David B. Collins,,4,0,4
Panola,1,U.S. Senate,,Write-In,,0,0,0
Panola,1,U.S. House,1,Louie Gohmert,,913,151,1064
Panola,1,U.S. House,1,Hank Gilbert,,212,55,267
Panola,1,Railroad Commissioner,,"James ""Jim"" Wright",,907,141,1048
Panola,1,Railroad Commissioner,,Chrysta Castaneda,,202,60,262
Panola,1,Railroad Commissioner,,Matt Sterett,,15,5,20
Panola,1,Railroad Commissioner,,"Katija ""Kat"" Gruene",,2,0,2
Panola,1,State Senate,1,Bryan Hughes,,906,149,1055
Panola,1,State Senate,1,Audrey Spanko,,212,56,268
Panola,1,State Representative,9,Chris Paddie,,994,172,1166
Panola,2,Registered Voters,,,,,,2303
Panola,2,Ballots Cast,,,,1323,233,1556
Panola,2,President,,Donald J. Trump / Michael R. Pence,,1078,175,1253
Panola,2,President,,Joseph R. Biden / Kamala D. Harris,,234,51,285
Panola,2,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,4,4,8
Panola,2,President,,Howie Hawkins / Angela Walker,,1,1,2
Panola,2,President,,Write-In,,2,,2
Panola,2,U.S. Senate,,John Cornyn,,1062,174,1236
Panola,2,U.S. Senate,,"Mary ""MJ"" Hegar",,227,50,277
Panola,2,U.S. Senate,,Kerry D. McKennon,,9,3,12
Panola,2,U.S. Senate,,David B. Collins,,4,2,6
Panola,2,U.S. Senate,,Write-In,,1,0,1
Panola,2,U.S. House,1,Louie Gohmert,,1068,180,1248
Panola,2,U.S. House,1,Hank Gilbert,,230,48,278
Panola,2,Railroad Commissioner,,"James ""Jim"" Wright",,1284,174,1458
Panola,2,Railroad Commissioner,,Chrysta Castaneda,,217,44,261
Panola,2,Railroad Commissioner,,Matt Sterett,,9,6,15
Panola,2,Railroad Commissioner,,"Katija ""Kat"" Gruene",,4,1,5
Panola,2,State Senate,1,Bryan Hughes,,1048,179,1227
Panola,2,State Senate,1,Audrey Spanko,,228,44,272
Panola,2,State Representative,9,Chris Paddie,,1154,201,1355
Panola,3,Registered Voters,,,,,,1377
Panola,3,Ballots Cast,,,,683,299,982
Panola,3,President,,Donald J. Trump / Michael R. Pence,,557,241,798
Panola,3,President,,Joseph R. Biden / Kamala D. Harris,,122,57,179
Panola,3,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,5,0,5
Panola,3,President,,Howie Hawkins / Angela Walker,,0,1,1
Panola,3,President,,Write-In,,,,
Panola,3,U.S. Senate,,John Cornyn,,547,232,779
Panola,3,U.S. Senate,,"Mary ""MJ"" Hegar",,123,57,180
Panola,3,U.S. Senate,,Kerry D. McKennon,,8,2,10
Panola,3,U.S. Senate,,David B. Collins,,0,1,1
Panola,3,U.S. Senate,,Write-In,,0,0,0
Panola,3,U.S. House,1,Louie Gohmert,,553,239,792
Panola,3,U.S. House,1,Hank Gilbert,,122,51,173
Panola,3,Railroad Commissioner,,"James ""Jim"" Wright",,548,228,776
Panola,3,Railroad Commissioner,,Chrysta Castaneda,,114,52,166
Panola,3,Railroad Commissioner,,Matt Sterett,,6,6,12
Panola,3,Railroad Commissioner,,"Katija ""Kat"" Gruene",,2,2,4
Panola,3,State Senate,1,Bryan Hughes,,550,233,783
Panola,3,State Senate,1,Audrey Spanko,,117,54,171
Panola,3,State Representative,9,Chris Paddie,,581,252,833
Panola,5,Registered Voters,,,,,,466
Panola,5,Ballots Cast,,,,206,153,359
Panola,5,President,,Donald J. Trump / Michael R. Pence,,185,143,328
Panola,5,President,,Joseph R. Biden / Kamala D. Harris,,20,10,30
Panola,5,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",,1,0,1
Panola,5,President,,Howie Hawkins / Angela Walker,,0,0,0
Panola,5,President,,Write-In,,,,
Panola,5,U.S. Senate,,John Cornyn,,181,143,324
Panola,5,U.S. Senate,,"Mary ""MJ"" Hegar",,20,9,29
Panola,5,U.S. Senate,,Kerry D. McKennon,,1,1,2
Panola,5,U.S. Senate,,David B. Collins,,0,0,0
Panola,5,U.S. Senate,,Write-In,,0,0,0
Panola,5,U.S. House,1,Louie Gohmert,,176,142,318
Panola,5,U.S. House,1,Hank Gilbert,,23,11,34
Panola,5,Railroad Commissioner,,"James ""Jim"" Wright",,181,142,323
Panola,5,Railroad Commissioner,,Chrysta Castaneda,,20,9,29
Panola,5,Railroad Commissioner,,Matt Sterett,,1,1,2
Panola,5,Railroad Commissioner,,"Katija ""Kat"" Gruene",,0,0,0
Panola,5,State Senate,1,Bryan Hughes,,179,142,321
Panola,5,State Senate,1,Audrey Spanko,,20,9,29
Panola,5,State Representative,9,Chris Paddie,,186,139,325
Panola,7,Registered Voters,,,,,,829
Panola,7,Ballots Cast,,,,263,281,544
Panola,7,President,,Donald J. Trump / Michael R. Pence,,197,245,442
Panola,7,President,,Joseph R. Biden / Kamala D. Harris,,63,31,94
