county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Bell,Precinct 101,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6867,0,0,0
Bell,Precinct 102,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3262,0,0,0
Bell,Precinct 103,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6120,0,0,0
Bell,Precinct 104,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7848,0,0,0
Bell,Precinct 105,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1640,0,0,0
Bell,Precinct 106,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5886,0,0,0
Bell,Precinct 107,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,573,0,0,0
Bell,Precinct 108,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1671,0,0,0
Bell,Precinct 109,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3043,0,0,0
Bell,Precinct 110,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2947,0,0,0
Bell,Precinct 111,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,6095,0,0,0
Bell,Precinct 113,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,302,0,0,0
Bell,Precinct 201,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4056,0,0,0
Bell,Precinct 202,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7065,0,0,0
Bell,Precinct 203,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7123,0,0,0
Bell,Precinct 204,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3302,0,0,0
Bell,Precinct 205,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5311,0,0,0
Bell,Precinct 206,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2001,0,0,0
Bell,Precinct 207,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4202,0,0,0
Bell,Precinct 208,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7198,0,0,0
Bell,Precinct 209,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,8304,0,0,0
Bell,Precinct 210,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7017,0,0,0
Bell,Precinct 301,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3779,0,0,0
Bell,Precinct 302,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,4407,0,0,0
Bell,Precinct 303,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5037,0,0,0
Bell,Precinct 304,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,785,0,0,0
Bell,Precinct 305,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2853,0,0,0
Bell,Precinct 306,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2810,0,0,0
Bell,Precinct 307,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3501,0,0,0
Bell,Precinct 308,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2661,0,0,0
Bell,Precinct 309,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,816,0,0,0
Bell,Precinct 310,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,504,0,0,0
Bell,Precinct 311,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2975,0,0,0
Bell,Precinct 312,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2079,0,0,0
Bell,Precinct 313,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2802,0,0,0
Bell,Precinct 314,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3251,0,0,0
Bell,Precinct 315,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7310,0,0,0
Bell,Precinct 317,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,7513,0,0,0
