county,precinct,office,district,candidate,party,votes,early_voting,election_day
Refugio,1,President,,Donald J. Trump,REP,73,46,27
Refugio,1,President,,Matthew John Matern,REP,1,0,1
Refugio,1,President,,Bob Ely,REP,0,0,0
Refugio,1,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1,0
Refugio,1,President,,Joe Walsh,REP,0,0,0
Refugio,1,President,,Zoltan G. Istvan,REP,1,1,0
Refugio,1,President,,Bill Weld,REP,0,0,0
Refugio,1,President,,Uncommitted,REP,12,8,4
Refugio,1,U.S. Senate,,John Cornyn,REP,60,38,22
Refugio,1,U.S. Senate,,John Anthony Castro,REP,9,5,4
Refugio,1,U.S. Senate,,Virgil Bierschwale,REP,1,0,1
Refugio,1,U.S. Senate,,Mark Yancey,REP,5,3,2
Refugio,1,U.S. Senate,,Dwayne Stovall,REP,3,2,1
Refugio,1,United States Representative,No. 27,Michael Cloud,REP,72,45,27
Refugio,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,56,35,21
Refugio,1,Railroad Commissioner,,Ryan Sitton,REP,16,10,6
Refugio,1,"Chief Justice, Supreme Court",,Nathan Hecht,REP,62,40,22
Refugio,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,61,40,21
Refugio,1,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,57,36,21
Refugio,1,"Justice, Supreme Court, Place 8",,Brett Busby,REP,57,36,21
Refugio,1,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,38,21,17
Refugio,1,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,28,19,9
Refugio,1,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,57,37,20
Refugio,1,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,58,38,20
Refugio,1,State Senator,18,Lois W. Kolkhorst,REP,61,40,21
Refugio,1,State Representative,30,Vanessa Hicks-Callaway,REP,25,10,15
Refugio,1,State Representative,30,Geanie W. Morrison,REP,49,37,12
Refugio,1,"Justice, 13th Court of Appeals District, Place 4 - Unexpired Term",,Jaime Tijerina,REP,60,37,23
Refugio,1,"Justice, 13th Court of Appeals District, Place 6",,Clarissa Silva,REP,57,36,21
Refugio,1,"District Judge, 24th Judicial District",,Jack W. Marr,REP,62,38,24
Refugio,1,"District Judge, 135th Judicial District",,Kemper Stephen Williams,REP,64,42,22
Refugio,1,"District Attorney, 24th Judicial District",,"Robert C. ""Rob"" Lassmann",REP,68,45,23
Refugio,1,County Attorney,,"Deborah ""Deb"" Bauer",REP,77,51,26
Refugio,1,Sheriff,,"Raul ""Pinky"" Gonzales",REP,78,48,30
Refugio,1,Sheriff,,Sheldon Wiginton,REP,20,13,7
Refugio,1,"County Commissioner, Precinct 1",,John Snyder,REP,10,5,5
Refugio,1,"County Commissioner, Precinct 1",,Roy Payne,REP,37,22,15
Refugio,1,"County Commissioner, Precinct 1",,Louise Aduddell,REP,45,29,16
Refugio,1,Constable No. 1,,Mark Winston Moore,REP,67,41,26
Refugio,1,Constable No. 1,,Shawn Zak,REP,27,21,6
Refugio,1,County Chairman,,Jeff Steele,REP,73,46,27
Refugio,1,Proposition 1,,Yes,REP,73,44,29
Refugio,1,Proposition 1,,No,REP,15,9,6
Refugio,1,Proposition 2,,Yes,REP,67,40,27
Refugio,1,Proposition 2,,No,REP,18,11,7
Refugio,1,Proposition 3,,Yes,REP,76,45,31
