county,precinct,office,district,party,candidate,absentee,early_voting,election_day,votes
San Jacinto,1 - CSCITY,Railroad Commissioner,,LIB,Matt Sterett,0,5,0,5
San Jacinto,1 - CSCITY,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,1,1
San Jacinto,1 - CSCITY,Railroad Commissioner,,,Undervotes,1,12,3,16
San Jacinto,1 - CSCITY,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,1 - CSCITY,State Representative,18,REP,Ernest Bailes,26,270,30,326
San Jacinto,1 - CSCITY,State Representative,18,,Undervotes,12,52,8,72
San Jacinto,1 - CSCITY,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,1 - COCISD,President,,REP,Donald J Trump,77,1071,121,1269
San Jacinto,1 - COCISD,President,,DEM,Joseph R Biden,60,229,30,319
San Jacinto,1 - COCISD,President,,LIB,Jo Jorgensen,0,12,0,12
San Jacinto,1 - COCISD,President,,GRN,Howie Hawkins,0,5,0,5
San Jacinto,1 - COCISD,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Todd Cella (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,1 - COCISD,President,,,Undervotes,1,6,1,8
San Jacinto,1 - COCISD,President,,,Overvotes,0,0,0,0
San Jacinto,1 - COCISD,U.S. Senate,,REP,John Cornyn,73,1024,121,1218
San Jacinto,1 - COCISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",54,219,24,297
San Jacinto,1 - COCISD,U.S. Senate,,LIB,Kerry Douglas McKennon,8,31,4,43
San Jacinto,1 - COCISD,U.S. Senate,,GRN,David B. Collins,0,11,0,11
San Jacinto,1 - COCISD,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,1 - COCISD,U.S. Senate,,,Undervotes,3,40,3,46
San Jacinto,1 - COCISD,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,1 - COCISD,U.S. House,8,REP,Kevin Brady,77,1051,121,1249
San Jacinto,1 - COCISD,U.S. House,8,DEM,Elizabeth Hernandez,52,204,25,281
San Jacinto,1 - COCISD,U.S. House,8,LIB,Chris Duncan,4,28,1,33
San Jacinto,1 - COCISD,U.S. House,8,,Undervotes,5,42,5,52
San Jacinto,1 - COCISD,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,1 - COCISD,Railroad Commissioner,,REP,"James ""Jim""Wright",72,1026,117,1215
San Jacinto,1 - COCISD,Railroad Commissioner,,DEM,Chrysta Castaneda,50,208,23,281
San Jacinto,1 - COCISD,Railroad Commissioner,,LIB,Matt Sterett,6,33,1,40
San Jacinto,1 - COCISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,9,0,9
San Jacinto,1 - COCISD,Railroad Commissioner,,,Undervotes,10,49,11,70
San Jacinto,1 - COCISD,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,1 - COCISD,State Representative,18,REP,Ernest Bailes,77,1148,136,1361
San Jacinto,1 - COCISD,State Representative,18,,Undervotes,61,177,16,254
San Jacinto,1 - COCISD,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,2,President,,REP,Donald J Trump,67,1118,222,1407
San Jacinto,2,President,,DEM,Joseph R Biden,41,187,31,259
San Jacinto,2,President,,LIB,Jo Jorgensen,2,4,6,12
San Jacinto,2,President,,GRN,Howie Hawkins,1,4,5,10
San Jacinto,2,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,2,President,,,Todd Cella (W),0,0,0,0
San Jacinto,2,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,2,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,2,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,2,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,2,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,2,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,2,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,2,President,,,Undervotes,0,0,0,0
San Jacinto,2,President,,,Overvotes,1,0,0,1
San Jacinto,2,U.S. Senate,,REP,John Cornyn,68,1063,204,1335
San Jacinto,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",39,187,34,260
San Jacinto,2,U.S. Senate,,LIB,Kerry Douglas McKennon,2,18,8,28
San Jacinto,2,U.S. Senate,,GRN,David B. Collins,0,7,6,13
San Jacinto,2,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,2,U.S. Senate,,,Undervotes,3,39,12,54
San Jacinto,2,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,2,U.S. House,8,REP,Kevin Brady,64,1091,203,1358
San Jacinto,2,U.S. House,8,DEM,Elizabeth Hernandez,42,174,33,249
San Jacinto,2,U.S. House,8,LIB,Chris Duncan,1,12,15,28
San Jacinto,2,U.S. House,8,,Undervotes,5,37,13,55
San Jacinto,2,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,2,Railroad Commissioner,,REP,"James ""Jim""Wright",64,1074,207,1345
San Jacinto,2,Railroad Commissioner,,DEM,Chrysta Castaneda,41,186,28,255
San Jacinto,2,Railroad Commissioner,,LIB,Matt Sterett,0,6,11,17
San Jacinto,2,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,4,4,9
San Jacinto,2,Railroad Commissioner,,,Undervotes,6,44,14,64
San Jacinto,2,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,2,State Representative,18,REP,Ernest Bailes,68,1157,233,1458
San Jacinto,2,State Representative,18,,Undervotes,44,157,31,232
San Jacinto,2,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,2 - SCITY,President,,REP,Donald J Trump,39,487,73,599
San Jacinto,2 - SCITY,President,,DEM,Joseph R Biden,23,148,24,195
San Jacinto,2 - SCITY,President,,LIB,Jo Jorgensen,0,2,1,3
San Jacinto,2 - SCITY,President,,GRN,Howie Hawkins,0,1,0,1
San Jacinto,2 - SCITY,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Todd Cella (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,2 - SCITY,President,,,Undervotes,0,1,1,2
San Jacinto,2 - SCITY,President,,,Overvotes,0,0,0,0
San Jacinto,2 - SCITY,U.S. Senate,,REP,John Cornyn,38,462,67,567
San Jacinto,2 - SCITY,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",22,148,27,197
San Jacinto,2 - SCITY,U.S. Senate,,LIB,Kerry Douglas McKennon,0,6,4,10
San Jacinto,2 - SCITY,U.S. Senate,,GRN,David B. Collins,2,1,0,3
San Jacinto,2 - SCITY,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,2 - SCITY,U.S. Senate,,,Undervotes,0,25,1,26
San Jacinto,2 - SCITY,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,2 - SCITY,U.S. House,8,REP,Kevin Brady,37,475,65,577
San Jacinto,2 - SCITY,U.S. House,8,DEM,Elizabeth Hernandez,21,141,28,190
San Jacinto,2 - SCITY,U.S. House,8,LIB,Chris Duncan,2,8,1,11
San Jacinto,2 - SCITY,U.S. House,8,,Undervotes,2,18,5,25
San Jacinto,2 - SCITY,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,2 - SCITY,Railroad Commissioner,,REP,"James ""Jim""Wright",35,470,69,574
San Jacinto,2 - SCITY,Railroad Commissioner,,DEM,Chrysta Castaneda,22,142,25,189
San Jacinto,2 - SCITY,Railroad Commissioner,,LIB,Matt Sterett,0,7,1,8
San Jacinto,2 - SCITY,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,0,0,2
San Jacinto,2 - SCITY,Railroad Commissioner,,,Undervotes,3,23,4,30
San Jacinto,2 - SCITY,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,2 - SCITY,State Representative,18,REP,Ernest Bailes,47,548,84,679
San Jacinto,2 - SCITY,State Representative,18,,Undervotes,15,94,15,124
San Jacinto,2 - SCITY,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,3,President,,REP,Donald J Trump,32,564,131,727
San Jacinto,3,President,,DEM,Joseph R Biden,32,94,37,163
San Jacinto,3,President,,LIB,Jo Jorgensen,0,12,2,14
San Jacinto,3,President,,GRN,Howie Hawkins,0,4,0,4
San Jacinto,3,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,3,President,,,Todd Cella (W),0,0,0,0
San Jacinto,3,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,3,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,3,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,3,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,3,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,3,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,3,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,3,President,,,Undervotes,0,1,0,1
San Jacinto,3,President,,,Overvotes,0,0,0,0
San Jacinto,3,U.S. Senate,,REP,John Cornyn,32,552,131,715
San Jacinto,3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",32,91,30,153
San Jacinto,3,U.S. Senate,,LIB,Kerry Douglas McKennon,0,18,4,22
San Jacinto,3,U.S. Senate,,GRN,David B. Collins,0,5,1,6
San Jacinto,3,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,3,U.S. Senate,,,Undervotes,0,9,4,13
San Jacinto,3,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,3,U.S. House,8,REP,Kevin Brady,35,561,139,735
San Jacinto,3,U.S. House,8,DEM,Elizabeth Hernandez,29,88,23,140
San Jacinto,3,U.S. House,8,LIB,Chris Duncan,0,15,3,18
San Jacinto,3,U.S. House,8,,Undervotes,0,11,5,16
San Jacinto,3,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,3,Railroad Commissioner,,REP,"James ""Jim""Wright",32,554,126,712
San Jacinto,3,Railroad Commissioner,,DEM,Chrysta Castaneda,32,84,27,143
San Jacinto,3,Railroad Commissioner,,LIB,Matt Sterett,0,17,2,19
San Jacinto,3,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,6,5,11
San Jacinto,3,Railroad Commissioner,,,Undervotes,0,14,10,24
San Jacinto,3,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,3,State Representative,18,REP,Ernest Bailes,36,612,144,792
San Jacinto,3,State Representative,18,,Undervotes,28,63,26,117
San Jacinto,3,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,4,President,,REP,Donald J Trump,23,395,55,473
San Jacinto,4,President,,DEM,Joseph R Biden,7,24,2,33
San Jacinto,4,President,,LIB,Jo Jorgensen,0,2,1,3
San Jacinto,4,President,,GRN,Howie Hawkins,0,1,0,1
San Jacinto,4,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,4,President,,,Todd Cella (W),0,0,0,0
San Jacinto,4,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,4,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,4,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,4,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,4,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,4,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,4,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,4,President,,,Undervotes,0,2,1,3
San Jacinto,4,President,,,Overvotes,0,0,0,0
San Jacinto,4,U.S. Senate,,REP,John Cornyn,22,372,55,449
San Jacinto,4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",7,30,2,39
San Jacinto,4,U.S. Senate,,LIB,Kerry Douglas McKennon,0,10,1,11
San Jacinto,4,U.S. Senate,,GRN,David B. Collins,0,1,0,1
San Jacinto,4,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,4,U.S. Senate,,,Undervotes,1,10,1,12
San Jacinto,4,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,4,U.S. House,8,REP,Kevin Brady,22,388,56,466
San Jacinto,4,U.S. House,8,DEM,Elizabeth Hernandez,7,19,2,28
San Jacinto,4,U.S. House,8,LIB,Chris Duncan,0,9,0,9
San Jacinto,4,U.S. House,8,,Undervotes,1,8,1,10
San Jacinto,4,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,4,Railroad Commissioner,,REP,"James ""Jim""Wright",22,377,56,455
San Jacinto,4,Railroad Commissioner,,DEM,Chrysta Castaneda,6,18,1,25
San Jacinto,4,Railroad Commissioner,,LIB,Matt Sterett,0,11,0,11
San Jacinto,4,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,2,1,3
San Jacinto,4,Railroad Commissioner,,,Undervotes,2,16,1,19
San Jacinto,4,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,4,State Representative,18,REP,Ernest Bailes,20,389,53,462
San Jacinto,4,State Representative,18,,Undervotes,10,35,6,51
San Jacinto,4,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,4 - COCISD,President,,REP,Donald J Trump,2,30,4,36
San Jacinto,4 - COCISD,President,,DEM,Joseph R Biden,0,5,0,5
San Jacinto,4 - COCISD,President,,LIB,Jo Jorgensen,0,0,0,0
San Jacinto,4 - COCISD,President,,GRN,Howie Hawkins,0,0,0,0
San Jacinto,4 - COCISD,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Todd Cella (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,4 - COCISD,President,,,Undervotes,0,0,0,0
San Jacinto,4 - COCISD,President,,,Overvotes,0,0,0,0
San Jacinto,4 - COCISD,U.S. Senate,,REP,John Cornyn,2,30,3,35
San Jacinto,4 - COCISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",0,3,0,3
San Jacinto,4 - COCISD,U.S. Senate,,LIB,Kerry Douglas McKennon,0,2,0,2
San Jacinto,4 - COCISD,U.S. Senate,,GRN,David B. Collins,0,0,0,0
San Jacinto,4 - COCISD,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,4 - COCISD,U.S. Senate,,,Undervotes,0,0,1,1
San Jacinto,4 - COCISD,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,4 - COCISD,U.S. House,8,REP,Kevin Brady,2,31,3,36
San Jacinto,4 - COCISD,U.S. House,8,DEM,Elizabeth Hernandez,0,3,0,3
San Jacinto,4 - COCISD,U.S. House,8,LIB,Chris Duncan,0,1,0,1
San Jacinto,4 - COCISD,U.S. House,8,,Undervotes,0,0,1,1
San Jacinto,4 - COCISD,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,4 - COCISD,Railroad Commissioner,,REP,"James ""Jim""Wright",2,29,3,34
San Jacinto,4 - COCISD,Railroad Commissioner,,DEM,Chrysta Castaneda,0,2,0,2
San Jacinto,4 - COCISD,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
San Jacinto,4 - COCISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,3,0,3
San Jacinto,4 - COCISD,Railroad Commissioner,,,Undervotes,0,1,1,2
San Jacinto,4 - COCISD,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,4 - COCISD,State Representative,18,REP,Ernest Bailes,1,32,4,37
San Jacinto,4 - COCISD,State Representative,18,,Undervotes,1,3,0,4
San Jacinto,4 - COCISD,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,5 - CLISD,President,,REP,Donald J Trump,48,585,258,891
San Jacinto,5 - CLISD,President,,DEM,Joseph R Biden,17,69,25,111
San Jacinto,5 - CLISD,President,,LIB,Jo Jorgensen,0,6,3,9
San Jacinto,5 - CLISD,President,,GRN,Howie Hawkins,0,1,2,3
San Jacinto,5 - CLISD,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Todd Cella (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,5 - CLISD,President,,,Undervotes,0,3,1,4
San Jacinto,5 - CLISD,President,,,Overvotes,0,0,0,0
San Jacinto,5 - CLISD,U.S. Senate,,REP,John Cornyn,47,572,256,875
San Jacinto,5 - CLISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",15,67,28,110
San Jacinto,5 - CLISD,U.S. Senate,,LIB,Kerry Douglas McKennon,1,12,5,18
San Jacinto,5 - CLISD,U.S. Senate,,GRN,David B. Collins,0,4,0,4
San Jacinto,5 - CLISD,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,5 - CLISD,U.S. Senate,,,Undervotes,2,9,1,12
San Jacinto,5 - CLISD,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,5 - CLISD,U.S. House,8,REP,Kevin Brady,48,576,256,880
San Jacinto,5 - CLISD,U.S. House,8,DEM,Elizabeth Hernandez,14,70,24,108
San Jacinto,5 - CLISD,U.S. House,8,LIB,Chris Duncan,0,8,6,14
San Jacinto,5 - CLISD,U.S. House,8,,Undervotes,3,10,4,17
San Jacinto,5 - CLISD,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,5 - CLISD,Railroad Commissioner,,REP,"James ""Jim""Wright",48,565,251,864
San Jacinto,5 - CLISD,Railroad Commissioner,,DEM,Chrysta Castaneda,14,69,25,108
San Jacinto,5 - CLISD,Railroad Commissioner,,LIB,Matt Sterett,1,10,6,17
San Jacinto,5 - CLISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,4,2,6
San Jacinto,5 - CLISD,Railroad Commissioner,,,Undervotes,2,16,6,24
San Jacinto,5 - CLISD,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,5 - CLISD,State Representative,18,REP,Ernest Bailes,48,595,273,916
San Jacinto,5 - CLISD,State Representative,18,,Undervotes,17,69,17,103
San Jacinto,5 - CLISD,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,5 - WISD,President,,REP,Donald J Trump,11,227,55,293
San Jacinto,5 - WISD,President,,DEM,Joseph R Biden,9,23,6,38
San Jacinto,5 - WISD,President,,LIB,Jo Jorgensen,0,5,1,6
San Jacinto,5 - WISD,President,,GRN,Howie Hawkins,0,0,1,1
San Jacinto,5 - WISD,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Todd Cella (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,5 - WISD,President,,,Undervotes,0,2,0,2
San Jacinto,5 - WISD,President,,,Overvotes,0,0,0,0
San Jacinto,5 - WISD,U.S. Senate,,REP,John Cornyn,11,220,52,283
San Jacinto,5 - WISD,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",8,25,7,40
San Jacinto,5 - WISD,U.S. Senate,,LIB,Kerry Douglas McKennon,1,6,1,8
San Jacinto,5 - WISD,U.S. Senate,,GRN,David B. Collins,0,0,1,1
San Jacinto,5 - WISD,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,5 - WISD,U.S. Senate,,,Undervotes,0,6,3,9
San Jacinto,5 - WISD,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,5 - WISD,U.S. House,8,REP,Kevin Brady,11,224,53,288
San Jacinto,5 - WISD,U.S. House,8,DEM,Elizabeth Hernandez,8,22,8,38
San Jacinto,5 - WISD,U.S. House,8,LIB,Chris Duncan,1,8,1,10
San Jacinto,5 - WISD,U.S. House,8,,Undervotes,0,3,2,5
San Jacinto,5 - WISD,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,5 - WISD,Railroad Commissioner,,REP,"James ""Jim""Wright",12,217,51,280
San Jacinto,5 - WISD,Railroad Commissioner,,DEM,Chrysta Castaneda,8,22,7,37
San Jacinto,5 - WISD,Railroad Commissioner,,LIB,Matt Sterett,0,11,3,14
San Jacinto,5 - WISD,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,1,1,2
San Jacinto,5 - WISD,Railroad Commissioner,,,Undervotes,0,6,2,8
San Jacinto,5 - WISD,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,5 - WISD,State Representative,18,REP,Ernest Bailes,13,228,56,297
San Jacinto,5 - WISD,State Representative,18,,Undervotes,7,29,8,44
San Jacinto,5 - WISD,State Representative,18,,Overvotes,0,0,0,0
San Jacinto,6,President,,REP,Donald J Trump,93,991,167,1251
San Jacinto,6,President,,DEM,Joseph R Biden,44,197,24,265
San Jacinto,6,President,,LIB,Jo Jorgensen,1,9,2,12
San Jacinto,6,President,,GRN,Howie Hawkins,0,4,0,4
San Jacinto,6,President,,,President R. Boddie (W),0,0,0,0
San Jacinto,6,President,,,Todd Cella (W),0,0,0,0
San Jacinto,6,President,,,Kasey Wells (W),0,0,0,0
San Jacinto,6,President,,,Abram Loeb (W),0,0,0,0
San Jacinto,6,President,,,Brian Carroll (W),0,0,0,0
San Jacinto,6,President,,,Jesse Cuellar (W),0,0,0,0
San Jacinto,6,President,,,Robert Morrow (W),0,0,0,0
San Jacinto,6,President,,,Gloria La Riva (W),0,0,0,0
San Jacinto,6,President,,,Tom Hoefling (W),0,0,0,0
San Jacinto,6,President,,,Undervotes,0,1,0,1
San Jacinto,6,President,,,Overvotes,0,0,0,0
San Jacinto,6,U.S. Senate,,REP,John Cornyn,95,972,151,1218
San Jacinto,6,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",41,179,29,249
San Jacinto,6,U.S. Senate,,LIB,Kerry Douglas McKennon,0,20,3,23
San Jacinto,6,U.S. Senate,,GRN,David B. Collins,0,7,0,7
San Jacinto,6,U.S. Senate,,,Ricardo Turullols-Bonilla (W),0,0,0,0
San Jacinto,6,U.S. Senate,,,Undervotes,2,25,10,37
San Jacinto,6,U.S. Senate,,,Overvotes,0,0,0,0
San Jacinto,6,U.S. House,8,REP,Kevin Brady,96,985,155,1236
San Jacinto,6,U.S. House,8,DEM,Elizabeth Hernandez,39,176,24,239
San Jacinto,6,U.S. House,8,LIB,Chris Duncan,1,17,6,24
San Jacinto,6,U.S. House,8,,Undervotes,2,25,8,35
San Jacinto,6,U.S. House,8,,Overvotes,0,0,0,0
San Jacinto,6,Railroad Commissioner,,REP,"James ""Jim""Wright",93,963,149,1205
San Jacinto,6,Railroad Commissioner,,DEM,Chrysta Castaneda,38,183,22,243
San Jacinto,6,Railroad Commissioner,,LIB,Matt Sterett,3,15,2,20
San Jacinto,6,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,5,3,8
San Jacinto,6,Railroad Commissioner,,,Undervotes,4,37,17,58
San Jacinto,6,Railroad Commissioner,,,Overvotes,0,0,0,0
San Jacinto,6,State Representative,18,REP,Ernest Bailes,96,1058,163,1317
San Jacinto,6,State Representative,18,,Undervotes,42,145,30,217
San Jacinto,6,State Representative,18,,Overvotes,0,0,0,0
