county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Erath,PRECINCT NO. 10,REGISTERED VOTERS,,,,1224,,,
Erath,PRECINCT NO. 11,REGISTERED VOTERS,,,,611,,,
Erath,PRECINCT NO. 12,REGISTERED VOTERS,,,,1240,,,
Erath,PRECINCT NO. 18,REGISTERED VOTERS,,,,1861,,,
Erath,PRECINCT NO. 19,REGISTERED VOTERS,,,,1469,,,
Erath,PRECINCT NO. 20,REGISTERED VOTERS,,,,1339,,,
Erath,PRECINCT NO. 21,REGISTERED VOTERS,,,,1517,,,
Erath,PRECINCT NO. 23,REGISTERED VOTERS,,,,579,,,
Erath,PRECINCT NO. 24,REGISTERED VOTERS,,,,785,,,
Erath,PRECINCT NO. 25,REGISTERED VOTERS,,,,778,,,
Erath,PRECINCT NO. 30,REGISTERED VOTERS,,,,653,,,
Erath,PRECINCT NO. 31,REGISTERED VOTERS,,,,1275,,,
Erath,PRECINCT NO. 32,REGISTERED VOTERS,,,,1794,,,
Erath,PRECINCT NO. 33,REGISTERED VOTERS,,,,1050,,,
Erath,PRECINCT NO. 34,REGISTERED VOTERS,,,,1234,,,
Erath,PRECINCT NO. 35,REGISTERED VOTERS,,,,218,,,
Erath,PRECINCT NO. 41,REGISTERED VOTERS,,,,752,,,
Erath,PRECINCT NO. 44,REGISTERED VOTERS,,,,2097,,,
Erath,PRECINCT NO. 45,REGISTERED VOTERS,,,,1573,,,
Erath,PRECINCT NO. 46,REGISTERED VOTERS,,,,822,,,
Erath,PRECINCT NO. 47,REGISTERED VOTERS,,,,1193,,,
Erath,PRECINCT NO. 10,BALLOTS CAST,,,,748,63,551,134
Erath,PRECINCT NO. 11,BALLOTS CAST,,,,390,36,277,77
Erath,PRECINCT NO. 12,BALLOTS CAST,,,,912,91,690,131
Erath,PRECINCT NO. 18,BALLOTS CAST,,,,1387,127,1052,208
Erath,PRECINCT NO. 19,BALLOTS CAST,,,,1044,79,806,159
Erath,PRECINCT NO. 20,BALLOTS CAST,,,,871,72,642,157
Erath,PRECINCT NO. 21,BALLOTS CAST,,,,973,65,738,170
Erath,PRECINCT NO. 23,BALLOTS CAST,,,,380,20,290,70
Erath,PRECINCT NO. 24,BALLOTS CAST,,,,607,62,482,63
Erath,PRECINCT NO. 25,BALLOTS CAST,,,,574,47,386,141
Erath,PRECINCT NO. 30,BALLOTS CAST,,,,513,55,311,147
Erath,PRECINCT NO. 31,BALLOTS CAST,,,,962,81,603,278
Erath,PRECINCT NO. 32,BALLOTS CAST,,,,1176,95,912,169
Erath,PRECINCT NO. 33,BALLOTS CAST,,,,622,54,429,139
Erath,PRECINCT NO. 34,BALLOTS CAST,,,,1034,82,655,297
Erath,PRECINCT NO. 35,BALLOTS CAST,,,,100,16,54,30
Erath,PRECINCT NO. 41,BALLOTS CAST,,,,618,56,390,172
Erath,PRECINCT NO. 44,BALLOTS CAST,,,,1670,117,1233,320
Erath,PRECINCT NO. 45,BALLOTS CAST,,,,1062,115,788,159
Erath,PRECINCT NO. 46,BALLOTS CAST,,,,496,36,380,80
Erath,PRECINCT NO. 47,BALLOTS CAST,,,,791,85,576,130
Erath,PRECINCT NO. 10,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 11,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 12,BALLOTS CAST - BLANK,,,,1,1,0,0
Erath,PRECINCT NO. 18,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 19,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 20,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 21,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 23,BALLOTS CAST - BLANK,,,,1,0,1,0
Erath,PRECINCT NO. 24,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 25,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 30,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 31,BALLOTS CAST - BLANK,,,,0,0,0,0
Erath,PRECINCT NO. 32,BALLOTS CAST - BLANK,,,,0,0,0,0
