county,precinct,office,district,candidate,party,votes,early_voting,election_day
Gregg,2,President,,TULSI GABBARD,DEM,0,0,0
Gregg,2,President,,JOHN K. DELANEY,DEM,0,0,0
Gregg,2,President,,PETE BUTTIGIEG,DEM,24,23,1
Gregg,2,President,,ANDREW YANG,DEM,0,0,0
Gregg,2,President,,AMY KLOBUCHAR,DEM,14,14,0
Gregg,2,U.S. Senate,,ROYCE WEST,DEM,68,33,35
Gregg,2,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,13,5,8
Gregg,2,U.S. Senate,,AMANDA K. EDWARDS,DEM,45,14,31
Gregg,2,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,15,6,9
Gregg,2,U.S. Senate,,VICTOR HUGO HARRIS,DEM,13,5,8
Gregg,2,U.S. Senate,,SEMA HERNANDEZ,DEM,14,6,8
Gregg,2,U.S. Senate,,ADRIAN OCEGUEDA,DEM,2,1,1
Gregg,2,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,65,40,25
Gregg,2,U.S. Senate,,CHRIS BELL,DEM,20,13,7
Gregg,2,U.S. Senate,,"ANNIE ""MAM"" GARCIA",DEM,5,1,4
Gregg,2,U.S. Senate,,MICHAEL COOPER,DEM,15,6,9
Gregg,2,U.S. Senate,,D. R. HUNTER,DEM,2,0,2
Gregg,2,U.S. House,1,HANK GILBERT,DEM,244,121,123
Gregg,2,Railroad Commissioner,,KELLY STONE,DEM,70,33,37
Gregg,2,Railroad Commissioner,,"ROBERTO R. ""BETO"" ALONZO",DEM,52,19,33
Gregg,2,Railroad Commissioner,,CHRYSTA CASTAEDA,DEM,56,37,19
Gregg,2,Railroad Commissioner,,MARK WATSON,DEM,75,34,41
Gregg,2,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,224,109,115
Gregg,2,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,36,16,20
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,LARRY PRAEGER,DEM,80,40,40
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,KATHY CHENG,DEM,168,78,90
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,DEM,190,86,104
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 7",,BRANDY VOSS,DEM,58,32,26
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 8",,PETER KELLY,DEM,119,46,73
Gregg,2,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,DEM,127,71,56
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DAN WOOD,DEM,41,18,23
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,WILLIAM PIERATT DEMOND,DEM,23,3,20
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,ELIZABETH DAVIS FRIZELL,DEM,178,89,89
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,TINA CLINTON,DEM,194,91,103
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,STEVEN MIEARS,DEM,43,20,23
Gregg,2,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,BRANDON BIRMINGHAM,DEM,228,107,121
Gregg,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",,BRENDA DAVIS,DEM,241,113,128
Gregg,2,State Senate,1,AUDREY SPANKO,DEM,238,111,127
Gregg,2,COUNTY CHAIR,,PHIL BURNS,DEM,250,115,135
Gregg,2,PROPOSITION #1,,YES,DEM,287,136,151
Gregg,2,PROPOSITION #1,,NO,DEM,25,10,15
Gregg,2,PROPOSITION #2,,YES,DEM,301,140,161
Gregg,2,PROPOSITION #2,,NO,DEM,14,9,5
Gregg,2,PROPOSITION #3,,YES,DEM,315,151,164
Gregg,2,PROPOSITION #3,,NO,DEM,3,1,2
Gregg,2,PROPOSITION #4,,YES,DEM,298,139,159
Gregg,2,PROPOSITION #4,,NO,DEM,16,10,6
Gregg,2,PROPOSITION #5,,YES,DEM,304,145,159
Gregg,2,PROPOSITION #5,,NO,DEM,7,2,5
Gregg,2,PROPOSITION #6,,YES,DEM,308,146,162
Gregg,2,PROPOSITION #6,,NO,DEM,5,1,4
Gregg,2,PROPOSITION #7,,YES,DEM,301,141,160
Gregg,2,PROPOSITION #7,,NO,DEM,12,7,5
Gregg,2,PROPOSITION #8,,YES,DEM,301,143,158
Gregg,2,PROPOSITION #8,,NO,DEM,12,6,6
Gregg,2,PROPOSITION #9,,YES,DEM,304,147,157
Gregg,2,PROPOSITION #9,,NO,DEM,6,2,4
Gregg,2,PROPOSITION #10,,YES,DEM,301,143,158
Gregg,2,PROPOSITION #10,,NO,DEM,9,5,4
Gregg,2,PROPOSITION #11,,YES,DEM,287,138,149
Gregg,2,PROPOSITION #11,,NO,DEM,22,11,11
Gregg,3,Registered Voters,,,,3484,,
Gregg,3,President,,MICHAEL BENNET,DEM,1,0,1
Gregg,3,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Gregg,3,President,,CORY BOOKER,DEM,0,0,0
Gregg,3,President,,BERNIE SANDERS,DEM,42,15,27
Gregg,3,President,,JULIN CASTRO,DEM,0,0,0
Gregg,3,President,,MICHAEL R. BLOOMBERG,DEM,49,33,16
Gregg,3,President,,MARIANNE WILLIAMSON,DEM,2,0,2
Gregg,3,President,,TOM STEYER,DEM,1,0,1
Gregg,3,President,,DEVAL PATRICK,DEM,0,0,0
Gregg,3,President,,ELIZABETH WARREN,DEM,17,11,6
Gregg,3,President,,JOSEPH R. BIDEN,DEM,117,42,75
Gregg,3,President,,ROBBY WELLS,DEM,0,0,0
Gregg,3,President,,TULSI GABBARD,DEM,0,0,0
Gregg,3,President,,JOHN K. DELANEY,DEM,0,0,0
Gregg,3,President,,PETE BUTTIGIEG,DEM,12,10,2
Gregg,3,President,,ANDREW YANG,DEM,0,0,0
Gregg,3,President,,AMY KLOBUCHAR,DEM,10,10,0
Gregg,3,U.S. Senate,,ROYCE WEST,DEM,36,16,20
Gregg,3,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,13,10,3
Gregg,3,U.S. Senate,,AMANDA K. EDWARDS,DEM,36,17,19
Gregg,3,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,21,11,10
Gregg,3,U.S. Senate,,VICTOR HUGO HARRIS,DEM,9,3,6
Gregg,3,U.S. Senate,,SEMA HERNANDEZ,DEM,17,8,9
Gregg,3,U.S. Senate,,ADRIAN OCEGUEDA,DEM,1,0,1
Gregg,3,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,37,21,16
Gregg,3,U.S. Senate,,CHRIS BELL,DEM,9,4,5
Gregg,3,U.S. Senate,,"ANNIE ""MAM"" GARCIA",DEM,11,5,6
Gregg,3,U.S. Senate,,MICHAEL COOPER,DEM,7,4,3
Gregg,3,U.S. Senate,,D. R. HUNTER,DEM,7,3,4
Gregg,3,U.S. House,1,HANK GILBERT,DEM,181,98,83
Gregg,3,Railroad Commissioner,,KELLY STONE,DEM,34,13,21
Gregg,3,Railroad Commissioner,,"ROBERTO R. ""BETO"" ALONZO",DEM,55,35,20
Gregg,3,Railroad Commissioner,,CHRYSTA CASTAEDA,DEM,51,23,28
Gregg,3,Railroad Commissioner,,MARK WATSON,DEM,55,25,30
Gregg,3,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,174,82,92
Gregg,3,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,27,16,11
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,LARRY PRAEGER,DEM,53,26,27
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,KATHY CHENG,DEM,142,70,72
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,DEM,144,69,75
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 7",,BRANDY VOSS,DEM,54,29,25
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 8",,PETER KELLY,DEM,78,47,31
Gregg,3,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,DEM,116,50,66
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DAN WOOD,DEM,35,23,12
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,WILLIAM PIERATT DEMOND,DEM,18,6,12
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,ELIZABETH DAVIS FRIZELL,DEM,139,67,72
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,TINA CLINTON,DEM,154,75,79
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,STEVEN MIEARS,DEM,34,20,14
Gregg,3,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,BRANDON BIRMINGHAM,DEM,177,92,85
Gregg,3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",,BRENDA DAVIS,DEM,191,97,94
Gregg,3,State Senate,1,AUDREY SPANKO,DEM,184,94,90
Gregg,3,COUNTY CHAIR,,PHIL BURNS,DEM,184,93,91
Gregg,3,PROPOSITION #1,,YES,DEM,225,111,114
Gregg,3,PROPOSITION #1,,NO,DEM,18,9,9
Gregg,3,PROPOSITION #2,,YES,DEM,223,109,114
Gregg,3,PROPOSITION #2,,NO,DEM,20,11,9
Gregg,3,PROPOSITION #3,,YES,DEM,238,117,121
Gregg,3,PROPOSITION #3,,NO,DEM,6,3,3
Gregg,3,PROPOSITION #4,,YES,DEM,226,111,115
Gregg,3,PROPOSITION #4,,NO,DEM,17,9,8
Gregg,3,PROPOSITION #5,,YES,DEM,240,119,121
Gregg,3,PROPOSITION #5,,NO,DEM,5,2,3
Gregg,3,PROPOSITION #6,,YES,DEM,238,119,119
Gregg,3,PROPOSITION #6,,NO,DEM,5,2,3
Gregg,3,PROPOSITION #7,,YES,DEM,229,113,116
Gregg,3,PROPOSITION #7,,NO,DEM,14,8,6
Gregg,3,PROPOSITION #8,,YES,DEM,229,112,117
Gregg,3,PROPOSITION #8,,NO,DEM,11,7,4
Gregg,3,PROPOSITION #9,,YES,DEM,238,118,120
Gregg,3,PROPOSITION #9,,NO,DEM,6,3,3
Gregg,3,PROPOSITION #10,,YES,DEM,233,117,116
Gregg,3,PROPOSITION #10,,NO,DEM,9,3,6
Gregg,3,PROPOSITION #11,,YES,DEM,220,113,107
Gregg,3,PROPOSITION #11,,NO,DEM,18,6,12
Gregg,4,Registered Voters,,,,3217,,
Gregg,4,President,,MICHAEL BENNET,DEM,0,0,0
Gregg,4,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Gregg,4,President,,CORY BOOKER,DEM,0,0,0
Gregg,4,President,,BERNIE SANDERS,DEM,46,19,27
Gregg,4,President,,JULIN CASTRO,DEM,1,1,0
Gregg,4,President,,MICHAEL R. BLOOMBERG,DEM,24,18,6
Gregg,4,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Gregg,4,President,,TOM STEYER,DEM,1,0,1
Gregg,4,President,,DEVAL PATRICK,DEM,0,0,0
Gregg,4,President,,ELIZABETH WARREN,DEM,18,10,8
Gregg,4,President,,JOSEPH R. BIDEN,DEM,142,32,110
Gregg,4,President,,ROBBY WELLS,DEM,0,0,0
Gregg,4,President,,TULSI GABBARD,DEM,2,1,1
Gregg,4,President,,JOHN K. DELANEY,DEM,0,0,0
Gregg,4,President,,PETE BUTTIGIEG,DEM,5,5,0
Gregg,4,President,,ANDREW YANG,DEM,0,0,0
Gregg,4,President,,AMY KLOBUCHAR,DEM,4,4,0
Gregg,4,U.S. Senate,,ROYCE WEST,DEM,37,10,27
Gregg,4,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,6,4,2
Gregg,4,U.S. Senate,,AMANDA K. EDWARDS,DEM,30,17,13
Gregg,4,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,15,6,9
Gregg,4,U.S. Senate,,VICTOR HUGO HARRIS,DEM,12,2,10
Gregg,4,U.S. Senate,,SEMA HERNANDEZ,DEM,12,5,7
Gregg,4,U.S. Senate,,ADRIAN OCEGUEDA,DEM,3,0,3
Gregg,4,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,42,25,17
Gregg,4,U.S. Senate,,CHRIS BELL,DEM,9,3,6
Gregg,4,U.S. Senate,,"ANNIE ""MAM"" GARCIA",DEM,5,0,5
Gregg,4,U.S. Senate,,MICHAEL COOPER,DEM,10,2,8
Gregg,4,U.S. Senate,,D. R. HUNTER,DEM,9,4,5
Gregg,4,U.S. House,1,HANK GILBERT,DEM,164,61,103
Gregg,4,Railroad Commissioner,,KELLY STONE,DEM,54,23,31
Gregg,4,Railroad Commissioner,,"ROBERTO R. ""BETO"" ALONZO",DEM,57,17,40
Gregg,4,Railroad Commissioner,,CHRYSTA CASTAEDA,DEM,38,20,18
Gregg,4,Railroad Commissioner,,MARK WATSON,DEM,36,12,24
Gregg,4,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,156,61,95
Gregg,4,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,35,14,21
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,LARRY PRAEGER,DEM,60,25,35
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,KATHY CHENG,DEM,129,48,81
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,DEM,145,57,88
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 7",,BRANDY VOSS,DEM,43,17,26
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 8",,PETER KELLY,DEM,80,33,47
Gregg,4,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,DEM,101,37,64
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DAN WOOD,DEM,42,17,25
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,WILLIAM PIERATT DEMOND,DEM,15,3,12
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,ELIZABETH DAVIS FRIZELL,DEM,129,54,75
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,TINA CLINTON,DEM,148,62,86
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,STEVEN MIEARS,DEM,31,10,21
Gregg,4,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,BRANDON BIRMINGHAM,DEM,170,64,106
Gregg,4,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",,BRENDA DAVIS,DEM,184,70,114
Gregg,4,State Senate,1,AUDREY SPANKO,DEM,177,68,109
Gregg,4,COUNTY CHAIR,,PHIL BURNS,DEM,177,66,111
Gregg,4,PROPOSITION #1,,YES,DEM,209,82,127
Gregg,4,PROPOSITION #1,,NO,DEM,19,7,12
Gregg,4,PROPOSITION #2,,YES,DEM,214,82,132
Gregg,4,PROPOSITION #2,,NO,DEM,19,7,12
Gregg,4,PROPOSITION #3,,YES,DEM,217,85,132
Gregg,4,PROPOSITION #3,,NO,DEM,12,3,9
Gregg,4,PROPOSITION #4,,YES,DEM,206,80,126
Gregg,4,PROPOSITION #4,,NO,DEM,18,5,13
Gregg,4,PROPOSITION #5,,YES,DEM,219,84,135
Gregg,4,PROPOSITION #5,,NO,DEM,8,3,5
Gregg,4,PROPOSITION #6,,YES,DEM,216,81,135
Gregg,4,PROPOSITION #6,,NO,DEM,10,4,6
Gregg,4,PROPOSITION #7,,YES,DEM,214,80,134
Gregg,4,PROPOSITION #7,,NO,DEM,13,4,9
Gregg,4,PROPOSITION #8,,YES,DEM,214,84,130
Gregg,4,PROPOSITION #8,,NO,DEM,15,4,11
Gregg,4,PROPOSITION #9,,YES,DEM,218,84,134
Gregg,4,PROPOSITION #9,,NO,DEM,10,3,7
Gregg,4,PROPOSITION #10,,YES,DEM,211,82,129
Gregg,4,PROPOSITION #10,,NO,DEM,14,5,9
Gregg,4,PROPOSITION #11,,YES,DEM,210,83,127
Gregg,4,PROPOSITION #11,,NO,DEM,14,4,10
Gregg,5,Registered Voters,,,,3810,,
Gregg,5,President,,MICHAEL BENNET,DEM,0,0,0
Gregg,5,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Gregg,5,President,,CORY BOOKER,DEM,0,0,0
Gregg,5,President,,BERNIE SANDERS,DEM,68,25,43
Gregg,5,President,,JULIN CASTRO,DEM,0,0,0
Gregg,5,President,,MICHAEL R. BLOOMBERG,DEM,34,18,16
Gregg,5,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Gregg,5,President,,TOM STEYER,DEM,1,1,0
Gregg,5,President,,DEVAL PATRICK,DEM,0,0,0
Gregg,5,President,,ELIZABETH WARREN,DEM,23,10,13
Gregg,5,President,,JOSEPH R. BIDEN,DEM,87,32,55
Gregg,5,President,,ROBBY WELLS,DEM,0,0,0
Gregg,5,President,,TULSI GABBARD,DEM,1,0,1
Gregg,5,President,,JOHN K. DELANEY,DEM,0,0,0
Gregg,5,President,,PETE BUTTIGIEG,DEM,12,10,2
Gregg,5,President,,ANDREW YANG,DEM,0,0,0
Gregg,5,President,,AMY KLOBUCHAR,DEM,12,12,0
Gregg,5,U.S. Senate,,ROYCE WEST,DEM,24,12,12
Gregg,5,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,15,10,5
Gregg,5,U.S. Senate,,AMANDA K. EDWARDS,DEM,28,15,13
Gregg,5,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,20,5,15
Gregg,5,U.S. Senate,,VICTOR HUGO HARRIS,DEM,8,4,4
Gregg,5,U.S. Senate,,SEMA HERNANDEZ,DEM,23,13,10
Gregg,5,U.S. Senate,,ADRIAN OCEGUEDA,DEM,3,1,2
Gregg,5,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,39,23,16
Gregg,5,U.S. Senate,,CHRIS BELL,DEM,9,2,7
Gregg,5,U.S. Senate,,"ANNIE ""MAM"" GARCIA",DEM,11,5,6
Gregg,5,U.S. Senate,,MICHAEL COOPER,DEM,7,5,2
Gregg,5,U.S. Senate,,D. R. HUNTER,DEM,9,3,6
Gregg,5,U.S. House,1,HANK GILBERT,DEM,181,92,89
Gregg,5,Railroad Commissioner,,KELLY STONE,DEM,45,25,20
Gregg,5,Railroad Commissioner,,"ROBERTO R. ""BETO"" ALONZO",DEM,43,17,26
Gregg,5,Railroad Commissioner,,CHRYSTA CASTAEDA,DEM,50,23,27
Gregg,5,Railroad Commissioner,,MARK WATSON,DEM,41,24,17
Gregg,5,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,DEM,167,83,84
Gregg,5,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,DEM,21,9,12
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,LARRY PRAEGER,DEM,57,30,27
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,KATHY CHENG,DEM,132,64,68
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 7",,STACI WILLIAMS,DEM,135,70,65
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 7",,BRANDY VOSS,DEM,48,22,26
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 8",,PETER KELLY,DEM,62,33,29
Gregg,5,"JUSTICE, SUPREME COURT, PLACE 8",,GISELA D. TRIANA,DEM,115,54,61
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,DAN WOOD,DEM,28,17,11
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,WILLIAM PIERATT DEMOND,DEM,16,8,8
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,ELIZABETH DAVIS FRIZELL,DEM,137,65,72
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,TINA CLINTON,DEM,142,75,67
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,STEVEN MIEARS,DEM,32,13,19
Gregg,5,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,BRANDON BIRMINGHAM,DEM,168,87,81
Gregg,5,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 9",,BRENDA DAVIS,DEM,176,88,88
Gregg,5,State Senate,1,AUDREY SPANKO,DEM,174,88,86
Gregg,5,COUNTY CHAIR,,PHIL BURNS,DEM,171,89,82
Gregg,5,PROPOSITION #1,,YES,DEM,218,103,115
Gregg,5,PROPOSITION #1,,NO,DEM,15,6,9
Gregg,5,PROPOSITION #2,,YES,DEM,221,106,115
Gregg,5,PROPOSITION #2,,NO,DEM,10,3,7
Gregg,5,PROPOSITION #3,,YES,DEM,227,107,120
