county,precinct,office,district,party,candidate,votes,early_voting,election_day
San Patricio,,President,,REP,Donald J. Trump Michael R. Pence,159,125,34
San Patricio,,President,,DEM,Joseph R. Biden Kamala D. Harris,125,84,41
San Patricio,,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2,0,2
San Patricio,,President,,GRN,Howie Hawkins Angela Walker,0,0,0
San Patricio,,President,,"",Abram Loeb Jennifer Jairala,0,0,0
San Patricio,,President,,"",Brian Carroll Amar Patel,0,0,0
San Patricio,,President,,"",Gloria La Riva Leonard Peltier,0,0,0
San Patricio,,President,,"",Jesse Cuellar Jimmy Monreal,0,0,0
San Patricio,,President,,"",Kasey Wells Rachel Wells,0,0,0
San Patricio,,President,,"",President Boddie Eric C Stoneham,0,0,0
San Patricio,,President,,"",Rober Morrow Anne Beckett,0,0,0
San Patricio,,President,,"",Todd Cella Tim Cella,0,0,0
San Patricio,,President,,"",Tom Hoefling Andy Prior,0,0,0
San Patricio,,President,,"",Rejected write-ins,1,0,1
San Patricio,,President,,"",Unassigned write-ins,0,0,0
San Patricio,,U.S. Senate,,REP,John Cornyn,150,121,29
San Patricio,,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",122,79,43
San Patricio,,U.S. Senate,,LIB,Kerry Douglas McKennon,8,5,3
San Patricio,,U.S. Senate,,GRN,David B. Collins,1,0,1
San Patricio,,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0
San Patricio,,U.S. Senate,,"",Rejected write-ins,0,0,0
San Patricio,,U.S. Senate,,"",Unassigned write-ins,0,0,0
San Patricio,,U.S. House,27,REP,Michael Cloud,152,120,32
San Patricio,,U.S. House,27,DEM,"Ricardo ""Rick"" De La Fuente",119,79,40
San Patricio,,U.S. House,27,LIB,Phil Gray,5,3,2
San Patricio,,Railroad Commissioner,,REP,"James ""Jim"" Wright",155,118,37
San Patricio,,Railroad Commissioner,,DEM,Chrysta Castaeda,116,80,36
San Patricio,,Railroad Commissioner,,LIB,Matt Sterett,5,4,1
San Patricio,,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0
San Patricio,,"Chief Justice, Supreme Court",,REP,Nathan Hecht,150,121,29
San Patricio,,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,119,79,40
San Patricio,,"Chief Justice, Supreme Court",,LIB,Mark Ash,7,4,3
San Patricio,,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,160,125,35
