county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail,provisional
Leon,9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,143,60,77,6,0
Leon,10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,437,151,260,24,2
Leon,11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,352,108,226,16,2
Leon,12,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,249,44,187,18,0
Leon,13,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,323,140,160,21,2
Leon,14,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,77,40,30,7,0
Leon,14A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,109,46,55,8,0
Leon,1,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,553,354,172,26,1
Leon,1A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,86,59,22,5,0
Leon,2,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,156,75,75,6,0
Leon,3,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,221,103,108,10,0
Leon,4,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,260,33,212,15,0
Leon,5,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,193,73,111,9,0
Leon,5A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,15,6,9,0,0
Leon,6,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,420,65,341,13,1
Leon,7,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,247,66,169,11,1
Leon,8,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,422,126,279,17,0
Leon,9,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,131,58,69,4,0
Leon,10,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,421,149,248,22,2
Leon,11,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,312,100,197,14,1
Leon,12,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,190,37,142,11,0
Leon,13,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,299,130,146,21,2
Leon,14,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,60,35,20,5,0
Leon,14A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,95,41,49,5,0
Leon,1,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,64,25,31,8,0
Leon,1A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,3,1,1,1,0
Leon,2,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,13,6,5,2,0
Leon,3,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,22,5,15,2,0
Leon,4,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,32,3,28,1,0
Leon,5,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,22,9,13,0,0
Leon,5A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,0,0,0,0,0
Leon,6,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,47,4,43,0,0
Leon,7,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,15,2,9,4,0
Leon,8,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,43,4,33,6,0
Leon,9,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,12,2,8,2,0
Leon,10,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,2,12,3,0
Leon,11,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,43,8,29,5,1
Leon,12,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,59,7,45,7,0
Leon,13,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,24,10,14,0,0
Leon,14,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,5,10,2,0
Leon,14A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,14,5,6,3,0
Leon,1,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,1A,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,2,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,3,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,4,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,5,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,5A,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,6,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,7,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,8,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,9,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,10,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,11,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,12,President,,REP,Zoltan G. Istvan,1,0,1,0,0
Leon,13,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,14,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,14A,President,,REP,Zoltan G. Istvan,0,0,0,0,0
Leon,1,President,,REP,Donald J. Trump,521,331,163,26,1
Leon,1A,President,,REP,Donald J. Trump,82,56,21,5,0
Leon,2,President,,REP,Donald J. Trump,149,70,74,5,0
Leon,3,President,,REP,Donald J. Trump,215,100,106,9,0
Leon,4,President,,REP,Donald J. Trump,252,33,205,14,0
Leon,5,President,,REP,Donald J. Trump,188,72,107,9,0
Leon,5A,President,,REP,Donald J. Trump,15,6,9,0,0
Leon,6,President,,REP,Donald J. Trump,405,63,328,13,1
Leon,7,President,,REP,Donald J. Trump,238,63,163,11,1
Leon,8,President,,REP,Donald J. Trump,403,124,262,17,0
Leon,9,President,,REP,Donald J. Trump,122,56,62,4,0
Leon,10,President,,REP,Donald J. Trump,406,145,238,21,2
Leon,11,President,,REP,Donald J. Trump,297,94,188,14,1
Leon,12,President,,REP,Donald J. Trump,176,35,130,11,0
Leon,13,President,,REP,Donald J. Trump,288,124,141,21,2
Leon,14,President,,REP,Donald J. Trump,57,34,19,4,0
Leon,14A,President,,REP,Donald J. Trump,91,39,47,5,0
Leon,1,President,,REP,Joe Walsh,5,4,1,0,0
Leon,1A,President,,REP,Joe Walsh,0,0,0,0,0
Leon,2,President,,REP,Joe Walsh,0,0,0,0,0
Leon,3,President,,REP,Joe Walsh,0,0,0,0,0
Leon,4,President,,REP,Joe Walsh,1,0,1,0,0
Leon,5,President,,REP,Joe Walsh,0,0,0,0,0
Leon,5A,President,,REP,Joe Walsh,0,0,0,0,0
Leon,6,President,,REP,Joe Walsh,1,0,1,0,0
Leon,7,President,,REP,Joe Walsh,1,0,1,0,0
Leon,8,President,,REP,Joe Walsh,1,0,1,0,0
Leon,9,President,,REP,Joe Walsh,1,1,0,0,0
Leon,10,President,,REP,Joe Walsh,3,0,3,0,0
Leon,11,President,,REP,Joe Walsh,4,1,3,0,0
Leon,12,President,,REP,Joe Walsh,1,0,1,0,0
Leon,13,President,,REP,Joe Walsh,3,1,2,0,0
Leon,14,President,,REP,Joe Walsh,0,0,0,0,0
Leon,14A,President,,REP,Joe Walsh,1,1,0,0,0
Leon,1,President,,REP,Bill Weld,1,0,1,0,0
Leon,1A,President,,REP,Bill Weld,2,2,0,0,0
Leon,2,President,,REP,Bill Weld,0,0,0,0,0
Leon,3,President,,REP,Bill Weld,1,0,0,1,0
Leon,4,President,,REP,Bill Weld,0,0,0,0,0
Leon,5,President,,REP,Bill Weld,0,0,0,0,0
Leon,5A,President,,REP,Bill Weld,0,0,0,0,0
Leon,6,President,,REP,Bill Weld,0,0,0,0,0
Leon,7,President,,REP,Bill Weld,1,1,0,0,0
Leon,8,President,,REP,Bill Weld,2,0,2,0,0
Leon,9,President,,REP,Bill Weld,0,0,0,0,0
Leon,10,President,,REP,Bill Weld,2,1,0,1,0
Leon,11,President,,REP,Bill Weld,0,0,0,0,0
Leon,12,President,,REP,Bill Weld,0,0,0,0,0
Leon,13,President,,REP,Bill Weld,0,0,0,0,0
Leon,14,President,,REP,Bill Weld,1,1,0,0,0
Leon,14A,President,,REP,Bill Weld,0,0,0,0,0
Leon,1,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,1A,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,2,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,3,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,4,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,5,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,5A,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,6,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,7,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,8,President,,REP,Matthew John Matern,1,0,1,0,0
Leon,9,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,10,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,11,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,12,President,,REP,Matthew John Matern,3,1,2,0,0
Leon,13,President,,REP,Matthew John Matern,1,1,0,0,0
Leon,14,President,,REP,Matthew John Matern,1,0,0,1,0
Leon,14A,President,,REP,Matthew John Matern,0,0,0,0,0
Leon,1,President,,REP,Bob Ely,0,0,0,0,0
Leon,1A,President,,REP,Bob Ely,0,0,0,0,0
Leon,2,President,,REP,Bob Ely,1,0,0,1,0
Leon,3,President,,REP,Bob Ely,1,1,0,0,0
Leon,4,President,,REP,Bob Ely,0,0,0,0,0
Leon,5,President,,REP,Bob Ely,0,0,0,0,0
Leon,5A,President,,REP,Bob Ely,0,0,0,0,0
Leon,6,President,,REP,Bob Ely,1,1,0,0,0
Leon,7,President,,REP,Bob Ely,1,0,1,0,0
Leon,8,President,,REP,Bob Ely,0,0,0,0,0
Leon,9,President,,REP,Bob Ely,2,0,2,0,0
Leon,10,President,,REP,Bob Ely,0,0,0,0,0
Leon,11,President,,REP,Bob Ely,0,0,0,0,0
Leon,12,President,,REP,Bob Ely,0,0,0,0,0
Leon,13,President,,REP,Bob Ely,0,0,0,0,0
Leon,14,President,,REP,Bob Ely,0,0,0,0,0
Leon,14A,President,,REP,Bob Ely,0,0,0,0,0
Leon,1,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",3,0,3,0,0
Leon,1A,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,2,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,3,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,4,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,1,0,0
Leon,5,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,5A,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,6,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,7,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,8,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",3,0,3,0,0
Leon,9,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,10,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,11,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,12,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",2,0,2,0,0
Leon,13,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,0,1,0,0
Leon,14,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,14A,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0,0
Leon,1,President,,REP,Uncommitted,14,12,2,0,0
Leon,1A,President,,REP,Uncommitted,1,0,1,0,0
Leon,2,President,,REP,Uncommitted,4,4,0,0,0
Leon,3,President,,REP,Uncommitted,3,2,1,0,0
Leon,4,President,,REP,Uncommitted,3,0,2,1,0
Leon,5,President,,REP,Uncommitted,4,1,3,0,0
Leon,5A,President,,REP,Uncommitted,0,0,0,0,0
Leon,6,President,,REP,Uncommitted,9,0,9,0,0
Leon,7,President,,REP,Uncommitted,1,1,0,0,0
Leon,8,President,,REP,Uncommitted,8,2,6,0,0
Leon,9,President,,REP,Uncommitted,2,0,2,0,0
Leon,10,President,,REP,Uncommitted,8,3,5,0,0
Leon,11,President,,REP,Uncommitted,8,4,4,0,0
Leon,12,President,,REP,Uncommitted,1,0,1,0,0
Leon,13,President,,REP,Uncommitted,3,2,1,0,0
Leon,14,President,,REP,Uncommitted,1,0,1,0,0
Leon,14A,President,,REP,Uncommitted,1,1,0,0,0
Leon,1,President,,REP,OVER VOTES,0,0,0,0,0
Leon,1A,President,,REP,OVER VOTES,0,0,0,0,0
Leon,2,President,,REP,OVER VOTES,0,0,0,0,0
Leon,3,President,,REP,OVER VOTES,0,0,0,0,0
Leon,4,President,,REP,OVER VOTES,0,0,0,0,0
Leon,5,President,,REP,OVER VOTES,0,0,0,0,0
Leon,5A,President,,REP,OVER VOTES,0,0,0,0,0
Leon,6,President,,REP,OVER VOTES,0,0,0,0,0
Leon,7,President,,REP,OVER VOTES,0,0,0,0,0
Leon,8,President,,REP,OVER VOTES,0,0,0,0,0
Leon,9,President,,REP,OVER VOTES,0,0,0,0,0
Leon,10,President,,REP,OVER VOTES,0,0,0,0,0
Leon,11,President,,REP,OVER VOTES,0,0,0,0,0
Leon,12,President,,REP,OVER VOTES,0,0,0,0,0
Leon,13,President,,REP,OVER VOTES,0,0,0,0,0
Leon,14,President,,REP,OVER VOTES,0,0,0,0,0
Leon,14A,President,,REP,OVER VOTES,0,0,0,0,0
Leon,1,President,,REP,UNDER VOTES,9,7,2,0,0
Leon,1A,President,,REP,UNDER VOTES,1,1,0,0,0
Leon,2,President,,REP,UNDER VOTES,2,1,1,0,0
Leon,3,President,,REP,UNDER VOTES,1,0,1,0,0
Leon,4,President,,REP,UNDER VOTES,3,0,3,0,0
Leon,5,President,,REP,UNDER VOTES,1,0,1,0,0
Leon,5A,President,,REP,UNDER VOTES,0,0,0,0,0
Leon,6,President,,REP,UNDER VOTES,4,1,3,0,0
Leon,7,President,,REP,UNDER VOTES,5,1,4,0,0
Leon,8,President,,REP,UNDER VOTES,4,0,4,0,0
Leon,9,President,,REP,UNDER VOTES,4,1,3,0,0
Leon,10,President,,REP,UNDER VOTES,2,0,2,0,0
Leon,11,President,,REP,UNDER VOTES,3,1,2,0,0
Leon,12,President,,REP,UNDER VOTES,6,1,5,0,0
Leon,13,President,,REP,UNDER VOTES,3,2,1,0,0
Leon,14,President,,REP,UNDER VOTES,0,0,0,0,0
Leon,14A,President,,REP,UNDER VOTES,2,0,2,0,0
Leon,1,U.S. Senate,,REP,Mark Yancey,63,38,23,2,0
Leon,1A,U.S. Senate,,REP,Mark Yancey,10,5,3,2,0
Leon,2,U.S. Senate,,REP,Mark Yancey,11,4,6,1,0
Leon,3,U.S. Senate,,REP,Mark Yancey,22,9,12,1,0
Leon,4,U.S. Senate,,REP,Mark Yancey,30,2,28,0,0
Leon,5,U.S. Senate,,REP,Mark Yancey,19,5,14,0,0
Leon,5A,U.S. Senate,,REP,Mark Yancey,0,0,0,0,0
Leon,6,U.S. Senate,,REP,Mark Yancey,31,3,28,0,0
Leon,7,U.S. Senate,,REP,Mark Yancey,22,5,16,1,0
Leon,8,U.S. Senate,,REP,Mark Yancey,53,9,43,1,0
Leon,9,U.S. Senate,,REP,Mark Yancey,16,7,9,0,0
Leon,10,U.S. Senate,,REP,Mark Yancey,45,16,29,0,0
Leon,11,U.S. Senate,,REP,Mark Yancey,25,7,17,1,0
Leon,12,U.S. Senate,,REP,Mark Yancey,19,6,13,0,0
Leon,13,U.S. Senate,,REP,Mark Yancey,31,8,23,0,0
Leon,14,U.S. Senate,,REP,Mark Yancey,4,2,2,0,0
Leon,14A,U.S. Senate,,REP,Mark Yancey,7,4,3,0,0
Leon,1,U.S. Senate,,REP,Dwayne Stovall,55,38,16,1,0
Leon,1A,U.S. Senate,,REP,Dwayne Stovall,12,12,0,0,0
Leon,2,U.S. Senate,,REP,Dwayne Stovall,21,11,10,0,0
Leon,3,U.S. Senate,,REP,Dwayne Stovall,31,16,13,2,0
Leon,4,U.S. Senate,,REP,Dwayne Stovall,40,2,36,2,0
Leon,5,U.S. Senate,,REP,Dwayne Stovall,22,7,14,1,0
Leon,5A,U.S. Senate,,REP,Dwayne Stovall,5,3,2,0,0
Leon,6,U.S. Senate,,REP,Dwayne Stovall,50,8,40,2,0
Leon,7,U.S. Senate,,REP,Dwayne Stovall,30,4,26,0,0
Leon,8,U.S. Senate,,REP,Dwayne Stovall,45,15,30,0,0
Leon,9,U.S. Senate,,REP,Dwayne Stovall,8,3,5,0,0
Leon,10,U.S. Senate,,REP,Dwayne Stovall,51,14,35,2,0
Leon,11,U.S. Senate,,REP,Dwayne Stovall,34,11,22,1,0
Leon,12,U.S. Senate,,REP,Dwayne Stovall,20,4,16,0,0
Leon,13,U.S. Senate,,REP,Dwayne Stovall,27,16,11,0,0
Leon,14,U.S. Senate,,REP,Dwayne Stovall,6,3,2,1,0
Leon,14A,U.S. Senate,,REP,Dwayne Stovall,11,5,6,0,0
Leon,1,U.S. Senate,,REP,John Anthony Castro,11,7,4,0,0
Leon,1A,U.S. Senate,,REP,John Anthony Castro,0,0,0,0,0
Leon,2,U.S. Senate,,REP,John Anthony Castro,5,4,1,0,0
Leon,3,U.S. Senate,,REP,John Anthony Castro,6,4,2,0,0
Leon,4,U.S. Senate,,REP,John Anthony Castro,4,1,3,0,0
Leon,5,U.S. Senate,,REP,John Anthony Castro,1,0,1,0,0
Leon,5A,U.S. Senate,,REP,John Anthony Castro,1,0,1,0,0
Leon,6,U.S. Senate,,REP,John Anthony Castro,8,3,5,0,0
Leon,7,U.S. Senate,,REP,John Anthony Castro,4,2,2,0,0
Leon,8,U.S. Senate,,REP,John Anthony Castro,17,6,10,1,0
Leon,9,U.S. Senate,,REP,John Anthony Castro,3,0,3,0,0
Leon,10,U.S. Senate,,REP,John Anthony Castro,12,2,10,0,0
Leon,11,U.S. Senate,,REP,John Anthony Castro,14,4,10,0,0
Leon,12,U.S. Senate,,REP,John Anthony Castro,3,0,3,0,0
Leon,13,U.S. Senate,,REP,John Anthony Castro,8,2,6,0,0
Leon,14,U.S. Senate,,REP,John Anthony Castro,3,1,2,0,0
Leon,14A,U.S. Senate,,REP,John Anthony Castro,2,1,1,0,0
Leon,1,U.S. Senate,,REP,Virgil Bierschwale,2,2,0,0,0
Leon,1A,U.S. Senate,,REP,Virgil Bierschwale,1,1,0,0,0
Leon,2,U.S. Senate,,REP,Virgil Bierschwale,4,1,3,0,0
Leon,3,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,0,0
Leon,4,U.S. Senate,,REP,Virgil Bierschwale,3,0,3,0,0
Leon,5,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Leon,5A,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Leon,6,U.S. Senate,,REP,Virgil Bierschwale,5,1,3,0,1
Leon,7,U.S. Senate,,REP,Virgil Bierschwale,1,0,1,0,0
Leon,8,U.S. Senate,,REP,Virgil Bierschwale,4,0,4,0,0
Leon,9,U.S. Senate,,REP,Virgil Bierschwale,5,3,2,0,0
Leon,10,U.S. Senate,,REP,Virgil Bierschwale,4,2,2,0,0
Leon,11,U.S. Senate,,REP,Virgil Bierschwale,2,1,1,0,0
Leon,12,U.S. Senate,,REP,Virgil Bierschwale,2,0,2,0,0
Leon,13,U.S. Senate,,REP,Virgil Bierschwale,5,2,3,0,0
Leon,14,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Leon,14A,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0,0
Leon,1,U.S. Senate,,REP,John Cornyn,358,229,105,23,1
Leon,1A,U.S. Senate,,REP,John Cornyn,56,37,16,3,0
Leon,2,U.S. Senate,,REP,John Cornyn,90,40,46,4,0
Leon,3,U.S. Senate,,REP,John Cornyn,141,64,70,7,0
Leon,4,U.S. Senate,,REP,John Cornyn,154,23,118,13,0
Leon,5,U.S. Senate,,REP,John Cornyn,137,57,72,8,0
Leon,5A,U.S. Senate,,REP,John Cornyn,5,2,3,0,0
Leon,6,U.S. Senate,,REP,John Cornyn,305,47,247,11,0
Leon,7,U.S. Senate,,REP,John Cornyn,152,46,97,9,0
Leon,8,U.S. Senate,,REP,John Cornyn,259,77,168,14,0
Leon,9,U.S. Senate,,REP,John Cornyn,79,39,36,4,0
Leon,10,U.S. Senate,,REP,John Cornyn,266,104,140,20,2
Leon,11,U.S. Senate,,REP,John Cornyn,199,63,123,12,1
Leon,12,U.S. Senate,,REP,John Cornyn,123,26,86,11,0
Leon,13,U.S. Senate,,REP,John Cornyn,199,90,86,21,2
Leon,14,U.S. Senate,,REP,John Cornyn,45,28,13,4,0
Leon,14A,U.S. Senate,,REP,John Cornyn,65,25,35,5,0
Leon,1,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,1A,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,2,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,3,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,4,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,5,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,5A,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,6,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,7,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,8,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,9,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,10,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,11,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,12,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,13,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,14,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,14A,U.S. Senate,,REP,OVER VOTES,0,0,0,0,0
Leon,1,U.S. Senate,,REP,UNDER VOTES,64,40,24,0,0
Leon,1A,U.S. Senate,,REP,UNDER VOTES,7,4,3,0,0
Leon,2,U.S. Senate,,REP,UNDER VOTES,25,15,9,1,0
Leon,3,U.S. Senate,,REP,UNDER VOTES,20,10,10,0,0
Leon,4,U.S. Senate,,REP,UNDER VOTES,29,5,24,0,0
Leon,5,U.S. Senate,,REP,UNDER VOTES,14,4,10,0,0
Leon,5A,U.S. Senate,,REP,UNDER VOTES,4,1,3,0,0
Leon,6,U.S. Senate,,REP,UNDER VOTES,21,3,18,0,0
Leon,7,U.S. Senate,,REP,UNDER VOTES,38,9,27,1,1
Leon,8,U.S. Senate,,REP,UNDER VOTES,44,19,24,1,0
Leon,9,U.S. Senate,,REP,UNDER VOTES,20,6,14,0,0
Leon,10,U.S. Senate,,REP,UNDER VOTES,43,11,32,0,0
Leon,11,U.S. Senate,,REP,UNDER VOTES,38,14,24,0,0
Leon,12,U.S. Senate,,REP,UNDER VOTES,23,1,22,0,0
Leon,13,U.S. Senate,,REP,UNDER VOTES,29,12,17,0,0
Leon,14,U.S. Senate,,REP,UNDER VOTES,2,1,1,0,0
