county,precinct,office,district,party,candidate,votes,early_votes,election_day
Jim Hogg,1,President,,DEM,Over Votes,0,0,0
Jim Hogg,1,President,,DEM,Under Votes,197,145,52
Jim Hogg,1,Registered Voters,,DEM,,951,,
Jim Hogg,1,Ballots Cast,,DEM,,550,331,219
Jim Hogg,1,President,,DEM,Michael Bennet,8,4,4
Jim Hogg,1,President,,DEM,Amy Klobuchar,6,5,1
Jim Hogg,1,President,,DEM,Joseph R. Biden,84,27,57
Jim Hogg,1,President,,DEM,Tulsi Gabbard,1,0,1
Jim Hogg,1,President,,DEM,Andrew Yang,3,1,2
Jim Hogg,1,President,,DEM,Bernie Sanders,95,56,39
Jim Hogg,1,President,,DEM,Elizabeth Warren,13,9,4
Jim Hogg,1,President,,DEM,Michael R. Bloomberg,95,60,35
Jim Hogg,1,President,,DEM,Cory Booker,1,1,0
Jim Hogg,1,President,,DEM,"Roque ""Rocky"" De La Fuente",15,9,6
Jim Hogg,1,President,,DEM,Pete Buttigieg,9,8,1
Jim Hogg,1,President,,DEM,Robby Wells,3,2,1
Jim Hogg,1,President,,DEM,Deval Patrick,0,0,0
Jim Hogg,1,President,,DEM,John K. Delaney,3,1,2
Jim Hogg,1,President,,DEM,Marianne Williamson,0,0,0
Jim Hogg,1,President,,DEM,Julián Castro,12,3,9
Jim Hogg,1,President,,DEM,Tom Steyer,5,0,5
Jim Hogg,1,U.S. Senate,,DEM,Jack Daniel Foster Jr,16,11,5
Jim Hogg,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",23,14,9
Jim Hogg,1,U.S. Senate,,DEM,Michael Cooper,18,13,5
Jim Hogg,1,U.S. Senate,,DEM,"Annie ""Mam√°"" Garcia",71,36,35
Jim Hogg,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,86,37,49
Jim Hogg,1,U.S. Senate,,DEM,Victor Hugo Harris,17,10,7
Jim Hogg,1,U.S. Senate,,DEM,Chris Bell,9,3,6
Jim Hogg,1,U.S. Senate,,DEM,Over Votes,0,0,0
Jim Hogg,1,U.S. Senate,,DEM,Under Votes,275,190,85
Jim Hogg,1,U.S. Senate,,DEM,Adrian Ocegueda,2,1,1
Jim Hogg,1,U.S. Senate,,DEM,Sema Hernandez,16,8,8
Jim Hogg,1,U.S. Senate,,DEM,Amanda K. Edwards,3,2,1
Jim Hogg,1,U.S. Senate,,DEM,D.R. Hunter,9,4,5
Jim Hogg,1,U.S. Senate,,DEM,Royce West,5,2,3
Jim Hogg,1,U.S. House,15,DEM,Vicente Gonzalez,287,150,137
Jim Hogg,1,U.S. House,15,DEM,Over Votes,0,0,0
Jim Hogg,1,U.S. House,15,DEM,Under Votes,263,181,82
Jim Hogg,1,Railroad Commissioner,,DEM,Chrysta Casta√±eda,92,49,43
Jim Hogg,1,Railroad Commissioner,,DEM,Mark Watson,22,12,10
Jim Hogg,1,Railroad Commissioner,,DEM,Kelly Stone,35,19,16
Jim Hogg,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",143,68,75
Jim Hogg,1,Railroad Commissioner,,DEM,Over Votes,0,0,0
Jim Hogg,1,Railroad Commissioner,,DEM,Under Votes,258,183,75
Jim Hogg,1,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,139,65,74
Jim Hogg,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,136,75,61
Jim Hogg,1,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Chief Justice, Supreme Court",,DEM,Under Votes,275,191,84
Jim Hogg,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Kathy Cheng,176,95,81
Jim Hogg,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,274,193,81
Jim Hogg,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Larry Praeger,100,43,57
Jim Hogg,1,"Justice, Supreme Court, Place 7",,DEM,Staci Williams,183,101,82
Jim Hogg,1,"Justice, Supreme Court, Place 7",,DEM,Brandy Voss,84,37,47
Jim Hogg,1,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Justice, Supreme Court, Place 7",,DEM,Under Votes,283,193,90
Jim Hogg,1,"Justice, Supreme Court, Place 8",,DEM,Gisela D. Triana,209,108,101
Jim Hogg,1,"Justice, Supreme Court, Place 8",,DEM,Peter Kelly,65,32,33
Jim Hogg,1,"Justice, Supreme Court, Place 8",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Justice, Supreme Court, Place 8",,DEM,Under Votes,276,191,85
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,William Pieratt Demond,42,19,23
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,277,191,86
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Elizabeth Davis Frizell,164,85,79
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 3",,DEM,Dan Wood,67,36,31
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Tina Clinton,209,110,99
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Under Votes,275,192,83
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 4",,DEM,Steven Miears,66,29,37
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Brandon Birmingham,235,119,116
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Judge, Court of Criminal Appeals, Place 9",,DEM,Under Votes,315,212,103
Jim Hogg,1,State Senate,21,DEM,Judith Zaffirini,319,169,150
Jim Hogg,1,State Senate,21,DEM,Over Votes,0,0,0
Jim Hogg,1,State Senate,21,DEM,Under Votes,231,162,69
Jim Hogg,1,State Representative,31,DEM,Ryan Guillen,296,158,138
Jim Hogg,1,State Representative,31,DEM,Over Votes,0,0,0
Jim Hogg,1,State Representative,31,DEM,Under Votes,254,173,81
Jim Hogg,1,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,276,144,132
Jim Hogg,1,"Chief Justice, 4th Court of Appeals District",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Chief Justice, 4th Court of Appeals District",,DEM,Under Votes,274,187,87
Jim Hogg,1,"District Attorney, 229th Judicial District",,DEM,Gocha Ramirez,443,279,164
Jim Hogg,1,"District Attorney, 229th Judicial District",,DEM,Over Votes,0,0,0
Jim Hogg,1,"District Attorney, 229th Judicial District",,DEM,Under Votes,27,17,10
Jim Hogg,1,"District Attorney, 229th Judicial District",,DEM,Omar Escobar,80,35,45
Jim Hogg,1,County Attorney,,DEM,Rodolfo Gutierrez,322,178,144
Jim Hogg,1,County Attorney,,DEM,Over Votes,0,0,0
Jim Hogg,1,County Attorney,,DEM,Under Votes,228,153,75
Jim Hogg,1,Sheriff,,DEM,Diana Ruiz,206,107,99
Jim Hogg,1,Sheriff,,DEM,Over Votes,1,1,0
Jim Hogg,1,Sheriff,,DEM,Under Votes,9,6,3
Jim Hogg,1,Sheriff,,DEM,"Erasmo ""Kiko"" Alarcon Jr",334,217,117
Jim Hogg,1,County Tax Assessor-Collector,,DEM,Norma Hinojosa,370,210,160
Jim Hogg,1,County Tax Assessor-Collector,,DEM,Over Votes,0,0,0
Jim Hogg,1,County Tax Assessor-Collector,,DEM,Under Votes,180,121,59
Jim Hogg,1,"County Commissioner, Precinct No. 1",,DEM,Tony Flores,327,209,118
Jim Hogg,1,"County Commissioner, Precinct No. 1",,DEM,Over Votes,0,0,0
Jim Hogg,1,"County Commissioner, Precinct No. 1",,DEM,Under Votes,14,9,5
Jim Hogg,1,"County Commissioner, Precinct No. 1",,DEM,"H. D. ""Beto"" Martinez",209,113,96
Jim Hogg,1,"Constable, Precinct No. 1",,DEM,Joe Salinas,217,148,69
Jim Hogg,1,"Constable, Precinct No. 1",,DEM,Over Votes,0,0,0
Jim Hogg,1,"Constable, Precinct No. 1",,DEM,Under Votes,19,15,4
Jim Hogg,1,"Constable, Precinct No. 1",,DEM,"Bacilio ""Chilo"" Galvan",314,168,146
Jim Hogg,1,County Chairman,,DEM,Hugo Rene Chapa,296,155,141
Jim Hogg,1,County Chairman,,DEM,Over Votes,0,0,0
Jim Hogg,1,County Chairman,,DEM,Under Votes,254,176,78
Jim Hogg,1,Proposition 1,,DEM,Yes,346,182,164
Jim Hogg,1,Proposition 1,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 1,,DEM,Under Votes,185,141,44
Jim Hogg,1,Proposition 1,,DEM,No,19,8,11
Jim Hogg,1,Proposition 2,,DEM,Yes,345,178,167
Jim Hogg,1,Proposition 2,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 2,,DEM,Under Votes,188,147,41
Jim Hogg,1,Proposition 2,,DEM,No,17,6,11
Jim Hogg,1,Proposition 3,,DEM,Yes,323,177,146
Jim Hogg,1,Proposition 3,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 3,,DEM,Under Votes,215,151,64
Jim Hogg,1,Proposition 3,,DEM,No,12,3,9
Jim Hogg,1,Proposition 4,,DEM,Yes,324,176,148
Jim Hogg,1,Proposition 4,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 4,,DEM,Under Votes,215,152,63
Jim Hogg,1,Proposition 4,,DEM,No,11,3,8
Jim Hogg,1,Proposition 5,,DEM,Yes,316,176,140
Jim Hogg,1,Proposition 5,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 5,,DEM,Under Votes,217,151,66
Jim Hogg,1,Proposition 5,,DEM,No,17,4,13
Jim Hogg,1,Proposition 6,,DEM,Yes,318,169,149
Jim Hogg,1,Proposition 6,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 6,,DEM,Under Votes,219,158,61
Jim Hogg,1,Proposition 6,,DEM,No,13,4,9
Jim Hogg,1,Proposition 7,,DEM,Yes,308,168,140
Jim Hogg,1,Proposition 7,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 7,,DEM,Under Votes,215,155,60
Jim Hogg,1,Proposition 7,,DEM,No,27,8,19
Jim Hogg,1,Proposition 8,,DEM,Yes,309,168,141
Jim Hogg,1,Proposition 8,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 8,,DEM,Under Votes,220,157,63
Jim Hogg,1,Proposition 8,,DEM,No,21,6,15
Jim Hogg,1,Proposition 9,,DEM,Yes,317,169,148
Jim Hogg,1,Proposition 9,,DEM,Over Votes,0,0,0
Jim Hogg,1,Proposition 9,,DEM,Under Votes,225,160,65
Jim Hogg,1,Proposition 9,,DEM,No,8,2,6
Jim Hogg,1,Proposition 10,,DEM,Yes,295,161,134
Jim Hogg,1,Proposition 10,,DEM,Over Votes,1,0,1
Jim Hogg,1,Proposition 10,,DEM,Under Votes,219,159,60
Jim Hogg,1,Proposition 10,,DEM,No,35,11,24
Jim Hogg,1,Proposition 11,,DEM,Yes,286,158,128
