county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Bailey,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",111,98,14,223
Bailey,3,Railroad Commissioner,,REP,"James ""Jim"" Wright",45,47,7,99
Bailey,4,Railroad Commissioner,,REP,"James ""Jim"" Wright",17,17,6,40
Bailey,1,Railroad Commissioner,,REP,Ryan Sitton,49,43,3,95
Bailey,2,Railroad Commissioner,,REP,Ryan Sitton,48,44,6,98
Bailey,3,Railroad Commissioner,,REP,Ryan Sitton,14,14,0,28
Bailey,4,Railroad Commissioner,,REP,Ryan Sitton,12,10,5,27
Bailey,1,State Representative,88,REP,Ken King,116,116,9,241
Bailey,2,State Representative,88,REP,Ken King,156,145,17,318
Bailey,3,State Representative,88,REP,Ken King,52,57,7,116
Bailey,4,State Representative,88,REP,Ken King,27,27,11,65
Bailey,1,President,,DEM,Tulsi Gabbard,0,0,0,0
Bailey,2,President,,DEM,Tulsi Gabbard,0,0,0,0
Bailey,3,President,,DEM,Tulsi Gabbard,0,0,0,0
Bailey,4,President,,DEM,Tulsi Gabbard,1,0,0,1
Bailey,1,President,,DEM,Cory Booker,0,0,0,0
Bailey,2,President,,DEM,Cory Booker,0,0,0,0
Bailey,3,President,,DEM,Cory Booker,0,0,0,0
Bailey,4,President,,DEM,Cory Booker,0,0,0,0
Bailey,1,President,,DEM,Deval Patrick,0,0,0,0
Bailey,2,President,,DEM,Deval Patrick,0,0,0,0
Bailey,3,President,,DEM,Deval Patrick,0,0,0,0
Bailey,4,President,,DEM,Deval Patrick,0,0,0,0
Bailey,1,President,,DEM,Joseph R. Biden,12,0,0,12
Bailey,2,President,,DEM,Joseph R. Biden,14,0,1,15
Bailey,3,President,,DEM,Joseph R. Biden,12,1,0,13
Bailey,4,President,,DEM,Joseph R. Biden,3,2,2,7
Bailey,1,President,,DEM,Michael R. Bloomberg,0,0,0,0
Bailey,2,President,,DEM,Michael R. Bloomberg,3,0,3,6
Bailey,3,President,,DEM,Michael R. Bloomberg,1,3,1,5
Bailey,4,President,,DEM,Michael R. Bloomberg,3,0,1,4
Bailey,1,President,,DEM,Andrew Yang,0,0,0,0
Bailey,2,President,,DEM,Andrew Yang,0,0,0,0
Bailey,3,President,,DEM,Andrew Yang,0,0,0,0
Bailey,4,President,,DEM,Andrew Yang,0,0,0,0
Bailey,1,President,,DEM,"Roque ""Rocky"" De La Fuente ",0,0,0,0
Bailey,2,President,,DEM,"Roque ""Rocky"" De La Fuente ",0,0,0,0
Bailey,3,President,,DEM,"Roque ""Rocky"" De La Fuente ",0,0,0,0
Bailey,4,President,,DEM,"Roque ""Rocky"" De La Fuente ",1,0,1,2
Bailey,1,President,,DEM,John K. Delaney,0,0,0,0
Bailey,2,President,,DEM,John K. Delaney,1,0,0,1
Bailey,3,President,,DEM,John K. Delaney,0,0,0,0
Bailey,4,President,,DEM,John K. Delaney,0,0,0,0
Bailey,1,President,,DEM,Amy Klobuchar,0,0,0,0
Bailey,2,President,,DEM,Amy Klobuchar,0,0,0,0
Bailey,3,President,,DEM,Amy Klobuchar,0,0,0,0
Bailey,4,President,,DEM,Amy Klobuchar,0,0,0,0
Bailey,1,President,,DEM,Michael Bennet,0,0,0,0
Bailey,2,President,,DEM,Michael Bennet,0,0,0,0
Bailey,3,President,,DEM,Michael Bennet,0,0,0,0
Bailey,4,President,,DEM,Michael Bennet,0,0,0,0
Bailey,1,President,,DEM,Pete Buttigieg,0,0,0,0
Bailey,2,President,,DEM,Pete Buttigieg,0,2,0,2
Bailey,3,President,,DEM,Pete Buttigieg,0,1,0,1
Bailey,4,President,,DEM,Pete Buttigieg,0,0,1,1
Bailey,1,President,,DEM,Tom Steyer,0,0,0,0
Bailey,2,President,,DEM,Tom Steyer,0,0,0,0
Bailey,3,President,,DEM,Tom Steyer,0,2,0,2
Bailey,4,President,,DEM,Tom Steyer,0,0,0,0
Bailey,1,President,,DEM,Robby Wells,0,0,0,0
Bailey,2,President,,DEM,Robby Wells,0,0,0,0
Bailey,3,President,,DEM,Robby Wells,0,0,0,0
Bailey,4,President,,DEM,Robby Wells,0,0,0,0
Bailey,1,President,,DEM,Marianne Williamson,0,0,0,0
Bailey,2,President,,DEM,Marianne Williamson,0,0,0,0
Bailey,3,President,,DEM,Marianne Williamson,0,0,0,0
Bailey,4,President,,DEM,Marianne Williamson,0,0,0,0
Bailey,1,President,,DEM,Julian Castro,0,0,0,0
Bailey,2,President,,DEM,Julian Castro,0,0,0,0
Bailey,3,President,,DEM,Julian Castro,0,0,0,0
Bailey,4,President,,DEM,Julian Castro,0,0,0,0
Bailey,1,President,,DEM,Elizabeth Warren,3,1,1,5
Bailey,2,President,,DEM,Elizabeth Warren,0,1,0,1
Bailey,3,President,,DEM,Elizabeth Warren,1,3,0,4
Bailey,4,President,,DEM,Elizabeth Warren,0,1,0,1
Bailey,1,President,,DEM,Bernie Sanders,14,1,0,15
Bailey,2,President,,DEM,Bernie Sanders,4,2,1,7
Bailey,3,President,,DEM,Bernie Sanders,6,0,0,6
Bailey,4,President,,DEM,Bernie Sanders,2,4,0,6
Bailey,1,U.S. Senate,,DEM,Sema Hernandez,8,0,0,8
Bailey,2,U.S. Senate,,DEM,Sema Hernandez,1,1,1,3
Bailey,3,U.S. Senate,,DEM,Sema Hernandez,5,1,1,7
Bailey,4,U.S. Senate,,DEM,Sema Hernandez,2,1,2,5
Bailey,1,U.S. Senate,,DEM,Royce West,0,0,1,1
Bailey,2,U.S. Senate,,DEM,Royce West,3,0,0,3
Bailey,3,U.S. Senate,,DEM,Royce West,2,0,0,2
Bailey,4,U.S. Senate,,DEM,Royce West,1,0,0,1
Bailey,1,U.S. Senate,,DEM,Cristin T. Ramirez,2,0,0,2
Bailey,2,U.S. Senate,,DEM,Cristin T. Ramirez,1,1,2,4
Bailey,3,U.S. Senate,,DEM,Cristin T. Ramirez,2,2,0,4
Bailey,4,U.S. Senate,,DEM,Cristin T. Ramirez,1,0,0,1
Bailey,1,U.S. Senate,,DEM,Adrian Ocegueda,1,0,0,1
Bailey,2,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Bailey,3,U.S. Senate,,DEM,Adrian Ocegueda,0,1,0,1
Bailey,4,U.S. Senate,,DEM,Adrian Ocegueda,0,0,0,0
Bailey,1,U.S. Senate,,DEM,Chris Bell,3,1,0,4
Bailey,2,U.S. Senate,,DEM,Chris Bell,3,1,0,4
Bailey,3,U.S. Senate,,DEM,Chris Bell,3,1,0,4
Bailey,4,U.S. Senate,,DEM,Chris Bell,1,1,1,3
Bailey,1,U.S. Senate,,DEM,Mary (MJ) Hegar,1,0,0,1
Bailey,2,U.S. Senate,,DEM,Mary (MJ) Hegar,3,2,1,6
Bailey,3,U.S. Senate,,DEM,Mary (MJ) Hegar,0,3,0,3
Bailey,4,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0
Bailey,1,U.S. Senate,,DEM,Amanda K. Edwards,2,0,0,2
Bailey,2,U.S. Senate,,DEM,Amanda K. Edwards,1,0,0,1
Bailey,3,U.S. Senate,,DEM,Amanda K. Edwards,2,0,0,2
Bailey,4,U.S. Senate,,DEM,Amanda K. Edwards,0,0,0,0
Bailey,1,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Bailey,2,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Bailey,3,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Bailey,4,U.S. Senate,,DEM,D.R. Hunter,0,0,0,0
Bailey,1,U.S. Senate,,DEM,Michael Cooper,1,0,0,1
Bailey,2,U.S. Senate,,DEM,Michael Cooper,1,0,1,2
Bailey,3,U.S. Senate,,DEM,Michael Cooper,1,0,0,1
Bailey,4,U.S. Senate,,DEM,Michael Cooper,0,0,0,0
Bailey,1,U.S. Senate,,DEM,Jack D. Foster Jr.,0,1,0,1
Bailey,2,U.S. Senate,,DEM,Jack D. Foster Jr.,0,0,0,0
Bailey,3,U.S. Senate,,DEM,Jack D. Foster Jr.,0,0,0,0
Bailey,4,U.S. Senate,,DEM,Jack D. Foster Jr.,0,0,0,0
Bailey,1,U.S. Senate,,DEM,Victor H. Harris,1,0,0,1
Bailey,2,U.S. Senate,,DEM,Victor H. Harris,0,0,0,0
Bailey,3,U.S. Senate,,DEM,Victor H. Harris,2,1,0,3
Bailey,4,U.S. Senate,,DEM,Victor H. Harris,1,0,0,1
Bailey,1,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",6,0,0,6
Bailey,2,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",5,0,0,5
Bailey,3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",1,1,0,2
Bailey,4,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",3,2,2,7
Bailey,1,U.S. House,19,DEM,Tom Watson,24,1,1,26
Bailey,2,U.S. House,19,DEM,Tom Watson,15,4,4,23
Bailey,3,U.S. House,19,DEM,Tom Watson,15,6,1,22
Bailey,4,U.S. House,19,DEM,Tom Watson,6,2,1,9
Bailey,1,Railroad Commissioner,,DEM,Kelly Stone,5,0,0,5
Bailey,2,Railroad Commissioner,,DEM,Kelly Stone,3,2,0,5
Bailey,3,Railroad Commissioner,,DEM,Kelly Stone,4,2,0,6
Bailey,4,Railroad Commissioner,,DEM,Kelly Stone,1,1,0,2
Bailey,1,Railroad Commissioner,,DEM,Mark Watson,3,0,1,4
Bailey,2,Railroad Commissioner,,DEM,Mark Watson,4,2,3,9
Bailey,3,Railroad Commissioner,,DEM,Mark Watson,3,2,0,5
Bailey,4,Railroad Commissioner,,DEM,Mark Watson,2,0,0,2
Bailey,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",9,1,0,10
Bailey,2,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",5,0,1,6
Bailey,3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",6,3,1,10
Bailey,4,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",3,2,4,9
Bailey,1,Railroad Commissioner,,DEM,Chrysta Castaneda,8,0,0,8
Bailey,2,Railroad Commissioner,,DEM,Chrysta Castaneda,5,0,1,6
Bailey,3,Railroad Commissioner,,DEM,Chrysta Castaneda,1,2,0,3
Bailey,4,Railroad Commissioner,,DEM,Chrysta Castaneda,3,2,0,5
