county,precinct,office,district,party,candidate,early_voting,election_day,votes
Calhoun,1,President,,REP,Donald J. Trump / Michael R. Pence,59,20,79
Calhoun,1,President,,ONA,Howie Hawkins / Angela Walker,1,0,1
Calhoun,1,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",2,0,2
Calhoun,1,President,,DEM,Joseph R. Biden / Kamala D. Harris,96,30,126
Calhoun,10,President,,REP,Donald J. Trump / Michael R. Pence,46,10,56
Calhoun,10,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,10,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",2,0,2
Calhoun,10,President,,DEM,Joseph R. Biden / Kamala D. Harris,31,5,36
Calhoun,11,President,,REP,Donald J. Trump / Michael R. Pence,151,41,192
Calhoun,11,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,11,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",2,0,2
Calhoun,11,President,,DEM,Joseph R. Biden / Kamala D. Harris,71,14,85
Calhoun,12,President,,REP,Donald J. Trump / Michael R. Pence,568,150,718
Calhoun,12,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,12,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",3,3,6
Calhoun,12,President,,DEM,Joseph R. Biden / Kamala D. Harris,171,41,212
Calhoun,13,President,,REP,Donald J. Trump / Michael R. Pence,6,0,6
Calhoun,13,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,13,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,13,President,,DEM,Joseph R. Biden / Kamala D. Harris,4,0,4
Calhoun,14,President,,REP,Donald J. Trump / Michael R. Pence,47,12,59
Calhoun,14,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,14,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,14,President,,DEM,Joseph R. Biden / Kamala D. Harris,35,6,41
Calhoun,15,President,,REP,Donald J. Trump / Michael R. Pence,56,14,70
Calhoun,15,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,15,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,15,President,,DEM,Joseph R. Biden / Kamala D. Harris,43,9,52
Calhoun,16,President,,REP,Donald J. Trump / Michael R. Pence,369,93,462
Calhoun,16,President,,ONA,Howie Hawkins / Angela Walker,2,0,2
Calhoun,16,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",7,3,10
Calhoun,16,President,,DEM,Joseph R. Biden / Kamala D. Harris,207,31,238
Calhoun,17,President,,REP,Donald J. Trump / Michael R. Pence,267,54,321
Calhoun,17,President,,ONA,Howie Hawkins / Angela Walker,1,0,1
Calhoun,17,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",4,2,6
Calhoun,17,President,,DEM,Joseph R. Biden / Kamala D. Harris,125,20,145
Calhoun,18,President,,REP,Donald J. Trump / Michael R. Pence,110,76,186
Calhoun,18,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,18,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",1,1,2
Calhoun,18,President,,DEM,Joseph R. Biden / Kamala D. Harris,36,13,49
Calhoun,19,President,,REP,Donald J. Trump / Michael R. Pence,207,150,357
Calhoun,19,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,19,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",2,1,3
Calhoun,19,President,,DEM,Joseph R. Biden / Kamala D. Harris,45,11,56
Calhoun,2,President,,REP,Donald J. Trump / Michael R. Pence,164,57,221
Calhoun,2,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,2,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",5,1,6
Calhoun,2,President,,DEM,Joseph R. Biden / Kamala D. Harris,163,24,187
Calhoun,20,President,,REP,Donald J. Trump / Michael R. Pence,22,5,27
Calhoun,20,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,20,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,20,President,,DEM,Joseph R. Biden / Kamala D. Harris,15,7,22
Calhoun,21,President,,REP,Donald J. Trump / Michael R. Pence,61,15,76
Calhoun,21,President,,ONA,Howie Hawkins / Angela Walker,1,0,1
Calhoun,21,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,21,President,,DEM,Joseph R. Biden / Kamala D. Harris,25,5,30
Calhoun,22,President,,REP,Donald J. Trump / Michael R. Pence,154,56,210
Calhoun,22,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,22,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",2,1,3
Calhoun,22,President,,DEM,Joseph R. Biden / Kamala D. Harris,53,15,68
Calhoun,23,President,,REP,Donald J. Trump / Michael R. Pence,114,28,142
Calhoun,23,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,23,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",1,0,1
Calhoun,23,President,,DEM,Joseph R. Biden / Kamala D. Harris,23,1,24
Calhoun,24,President,,REP,Donald J. Trump / Michael R. Pence,436,437,873
Calhoun,24,President,,ONA,Howie Hawkins / Angela Walker,0,1,1
Calhoun,24,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",4,3,7
Calhoun,24,President,,DEM,Joseph R. Biden / Kamala D. Harris,109,39,148
Calhoun,25,President,,REP,Donald J. Trump / Michael R. Pence,353,293,646
Calhoun,25,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,25,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",3,3,6
Calhoun,25,President,,DEM,Joseph R. Biden / Kamala D. Harris,63,26,89
Calhoun,3,President,,REP,Donald J. Trump / Michael R. Pence,14,9,23
Calhoun,3,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,3,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,3,President,,DEM,Joseph R. Biden / Kamala D. Harris,25,4,29
Calhoun,4,President,,REP,Donald J. Trump / Michael R. Pence,121,56,177
Calhoun,4,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,4,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",1,0,1
Calhoun,4,President,,DEM,Joseph R. Biden / Kamala D. Harris,88,16,104
Calhoun,5,President,,REP,Donald J. Trump / Michael R. Pence,119,25,144
Calhoun,5,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
Calhoun,5,President,,LIB,"Jo Jorgenson / Jeremy ""Spike"" Cohen",0,0,0
Calhoun,5,President,,DEM,Joseph R. Biden / Kamala D. Harris,43,2,45
Calhoun,6,President,,REP,Donald J. Trump / Michael R. Pence,212,81,293
Calhoun,6,President,,ONA,Howie Hawkins / Angela Walker,0,0,0
