county,precinct,office,district,candidate,party,early_voting,election_day,votes
Mason,101,U.S. House,11,WESLEY W. VIRDELL,REP,72,39,111
Mason,210,U.S. House,11,AUGUST PFLUGER,REP,84,35,119
Mason,210,U.S. House,11,BRANDON BATCH,REP,17,6,23
Mason,210,U.S. House,11,CASEY GRAY,REP,1,2,3
Mason,210,U.S. House,11,GENE BARBER,REP,4,1,5
Mason,210,U.S. House,11,J.D. FAIRCLOTH,REP,2,1,3
Mason,210,U.S. House,11,J.ROSS LACY,REP,3,1,4
Mason,210,U.S. House,11,JAMIE BERRYHILL,REP,12,4,16
Mason,210,U.S. House,11,NED LUSCOMBE,REP,2,2,4
Mason,210,U.S. House,11,ROBERT TUCKER,REP,5,2,7
Mason,210,U.S. House,11,WESLEY W. VIRDELL,REP,71,34,105
Mason,302,U.S. House,11,AUGUST PFLUGER,REP,148,57,205
Mason,302,U.S. House,11,BRANDON BATCH,REP,34,8,42
Mason,302,U.S. House,11,CASEY GRAY,REP,4,2,6
Mason,302,U.S. House,11,GENE BARBER,REP,4,0,4
Mason,302,U.S. House,11,J.D. FAIRCLOTH,REP,2,1,3
Mason,302,U.S. House,11,J.ROSS LACY,REP,0,2,2
Mason,302,U.S. House,11,JAMIE BERRYHILL,REP,13,3,16
Mason,302,U.S. House,11,NED LUSCOMBE,REP,2,1,3
Mason,302,U.S. House,11,ROBERT TUCKER,REP,3,0,3
Mason,302,U.S. House,11,WESLEY W. VIRDELL,REP,91,66,157
Mason,405,U.S. House,11,AUGUST PFLUGER,REP,123,54,177
Mason,405,U.S. House,11,BRANDON BATCH,REP,29,20,49
Mason,405,U.S. House,11,CASEY GRAY,REP,2,3,5
Mason,405,U.S. House,11,GENE BARBER,REP,6,2,8
Mason,405,U.S. House,11,J.D. FAIRCLOTH,REP,7,2,9
Mason,405,U.S. House,11,J.ROSS LACY,REP,2,1,3
Mason,405,U.S. House,11,JAMIE BERRYHILL,REP,12,10,22
Mason,405,U.S. House,11,NED LUSCOMBE,REP,5,4,9
Mason,405,U.S. House,11,ROBERT TUCKER,REP,1,3,4
Mason,405,U.S. House,11,WESLEY W. VIRDELL,REP,69,35,104
Mason,101,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,BRIAN HALEY,REP,107,74,181
Mason,101,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,JOE LANCASTER,REP,169,59,228
Mason,210,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,BRIAN HALEY,REP,148,51,199
Mason,210,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,JOE LANCASTER,REP,77,47,124
Mason,302,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,BRIAN HALEY,REP,128,71,199
Mason,302,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,JOE LANCASTER,REP,195,75,270
Mason,405,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,BRIAN HALEY,REP,130,76,206
Mason,405,SHERIFF/COUNTY TAX ASSESSOR-COLLECTOR,,JOE LANCASTER,REP,162,74,236
Mason,101,President,,BILL WELD,REP,2,1,3
Mason,101,President,,BOB ELY,REP,0,0,0
Mason,101,President,,DONALD J. TRUMP,REP,230,113,343
Mason,101,President,,JOE WALSH,REP,5,0,5
Mason,101,President,,MATTHEW JOHN MATERN,REP,0,0,0
Mason,101,President,,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",REP,2,2,4
Mason,101,President,,UNCOMMITTED,REP,12,13,25
Mason,101,President,,ZOLTAN G. ISTVAN,REP,3,0,3
Mason,210,President,,BILL WELD,REP,4,1,5
Mason,210,President,,BOB ELY,REP,1,2,3
Mason,210,President,,DONALD J. TRUMP,REP,189,82,271
Mason,210,President,,JOE WALSH,REP,3,0,3
Mason,210,President,,MATTHEW JOHN MATERN,REP,0,0,0
Mason,210,President,,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",REP,1,1,2
Mason,210,President,,UNCOMMITTED,REP,12,6,18
Mason,210,President,,ZOLTAN G. ISTVAN,REP,2,0,2
Mason,302,President,,BILL WELD,REP,3,1,4
Mason,302,President,,BOB ELY,REP,3,0,3
Mason,302,President,,DONALD J. TRUMP,REP,279,144,423
Mason,302,President,,JOE WALSH,REP,8,0,8
Mason,302,President,,MATTHEW JOHN MATERN,REP,0,0,0
Mason,302,President,,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",REP,1,0,1
Mason,302,President,,UNCOMMITTED,REP,18,5,23
Mason,302,President,,ZOLTAN G. ISTVAN,REP,0,0,0
Mason,405,President,,BILL WELD,REP,7,4,11
Mason,405,President,,BOB ELY,REP,2,1,3
Mason,405,President,,DONALD J. TRUMP,REP,244,128,372
Mason,405,President,,JOE WALSH,REP,9,2,11
Mason,405,President,,MATTHEW JOHN MATERN,REP,1,0,1
Mason,405,President,,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",REP,2,2,4
Mason,405,President,,UNCOMMITTED,REP,15,14,29
Mason,405,President,,ZOLTAN G. ISTVAN,REP,0,0,0
Mason,101,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,REP,198,98,296
Mason,210,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,REP,165,75,240
Mason,302,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,REP,219,110,329
Mason,405,"CHIEF JUSTICE, SUPREME COURT",,NATHAN HECHT,REP,198,107,305
Mason,101,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,REP,198,98,296
Mason,210,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,REP,165,73,238
Mason,302,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,REP,216,111,327
Mason,405,"JUSTICE, SUPREME COURT, PLACE 8",,BRETT BUSBY,REP,194,102,296
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,REP,129,59,188
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,GINA PARKER,REP,66,36,102
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,REP,110,50,160
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,GINA PARKER,REP,64,23,87
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,REP,157,70,227
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,GINA PARKER,REP,74,34,108
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,BERT RICHARDSON,REP,133,65,198
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,GINA PARKER,REP,85,38,123
Mason,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,REP,188,97,285
Mason,210,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,REP,159,70,229
Mason,302,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,REP,204,104,308
Mason,405,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,RENEE YANTA,REP,189,102,291
Mason,101,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,LETTI BRESNAHAN,REP,7,5,12
Mason,101,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,REBECCA BELL-METEREAU,REP,14,14,28
Mason,210,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,LETTI BRESNAHAN,REP,7,4,11
Mason,210,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,REBECCA BELL-METEREAU,REP,21,9,30
Mason,302,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,LETTI BRESNAHAN,REP,12,8,20
Mason,302,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,REBECCA BELL-METEREAU,REP,16,15,31
Mason,405,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,LETTI BRESNAHAN,REP,7,4,11
Mason,405,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 5",,REBECCA BELL-METEREAU,REP,17,12,29
Mason,101,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,REP,17,19,36
Mason,101,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,REP,4,2,6
Mason,210,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,REP,20,12,32
Mason,210,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,REP,10,1,11
Mason,302,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,REP,23,24,47
Mason,302,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,REP,5,1,6
Mason,405,"CHIEF JUSTICE, SUPREME COURT",,AMY CLARK MEACHUM,REP,17,16,33
Mason,405,"CHIEF JUSTICE, SUPREME COURT",,JERRY ZIMMERER,REP,7,2,9
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DAN WOOD,REP,2,5,7
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,REP,14,12,26
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,WILLIAM PIERATT DEMOND,REP,2,1,3
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DAN WOOD,REP,11,2,13
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,REP,16,11,27
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,WILLIAM PIERATT DEMOND,REP,1,0,1
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DAN WOOD,REP,4,3,7
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,REP,18,21,39
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,WILLIAM PIERATT DEMOND,REP,3,1,4
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DAN WOOD,REP,8,1,9
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,ELIZABETH DAVIS FRIZELL,REP,13,15,28
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,WILLIAM PIERATT DEMOND,REP,1,0,1
Mason,101,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0
Mason,101,U.S. Senate,,AMANDA K. EDWARDS,DEM,1,1,2
Mason,101,U.S. Senate,,"ANNIE ""MAMÁ"" GARCIA",DEM,0,1,1
Mason,101,U.S. Senate,,CHRIS BELL,DEM,2,2,4
Mason,101,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,7,5,12
Mason,101,U.S. Senate,,D. R. HUNTER,DEM,0,1,1
Mason,101,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,1,0,1
Mason,101,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,8,17,25
Mason,101,U.S. Senate,,MICHAEL COOPER,DEM,0,0,0
Mason,101,U.S. Senate,,ROYCE WEST,DEM,0,0,0
Mason,101,U.S. Senate,,SEMA HERNANDEZ,DEM,0,1,1
Mason,101,U.S. Senate,,VICTOR HUGO HARRIS,DEM,0,0,0
Mason,210,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0
Mason,210,U.S. Senate,,AMANDA K. EDWARDS,DEM,3,2,5
Mason,210,U.S. Senate,,"ANNIE ""MAMÁ"" GARCIA",DEM,2,2,4
Mason,210,U.S. Senate,,CHRIS BELL,DEM,6,2,8
Mason,210,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,3,2,5
Mason,210,U.S. Senate,,D. R. HUNTER,DEM,0,0,0
Mason,210,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,3,0,3
Mason,210,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,8,7,15
Mason,210,U.S. Senate,,MICHAEL COOPER,DEM,0,0,0
Mason,210,U.S. Senate,,ROYCE WEST,DEM,0,0,0
Mason,210,U.S. Senate,,SEMA HERNANDEZ,DEM,3,0,3
Mason,210,U.S. Senate,,VICTOR HUGO HARRIS,DEM,0,0,0
Mason,302,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0
Mason,302,U.S. Senate,,AMANDA K. EDWARDS,DEM,1,1,2
Mason,302,U.S. Senate,,"ANNIE ""MAMÁ"" GARCIA",DEM,1,3,4
Mason,302,U.S. Senate,,CHRIS BELL,DEM,1,2,3
Mason,302,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,5,4,9
Mason,302,U.S. Senate,,D. R. HUNTER,DEM,0,1,1
Mason,302,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,0,0,0
Mason,302,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,10,14,24
Mason,302,U.S. Senate,,MICHAEL COOPER,DEM,0,0,0
Mason,302,U.S. Senate,,ROYCE WEST,DEM,1,0,1
Mason,302,U.S. Senate,,SEMA HERNANDEZ,DEM,2,1,3
Mason,302,U.S. Senate,,VICTOR HUGO HARRIS,DEM,2,0,2
Mason,405,U.S. Senate,,ADRIAN OCEGUEDA,DEM,0,0,0
Mason,405,U.S. Senate,,AMANDA K. EDWARDS,DEM,3,1,4
Mason,405,U.S. Senate,,"ANNIE ""MAMÁ"" GARCIA",DEM,0,0,0
Mason,405,U.S. Senate,,CHRIS BELL,DEM,0,3,3
Mason,405,U.S. Senate,,CRISTINA TZINTZUN RAMIREZ,DEM,5,4,9
Mason,405,U.S. Senate,,D. R. HUNTER,DEM,1,0,1
Mason,405,U.S. Senate,,JACK DANIEL FOSTER JR,DEM,0,2,2
Mason,405,U.S. Senate,,"MARY ""MJ"" HEGAR",DEM,9,11,20
Mason,405,U.S. Senate,,MICHAEL COOPER,DEM,2,0,2
Mason,405,U.S. Senate,,ROYCE WEST,DEM,1,0,1
Mason,405,U.S. Senate,,SEMA HERNANDEZ,DEM,1,2,3
Mason,405,U.S. Senate,,VICTOR HUGO HARRIS,DEM,2,0,2
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,STEVEN MIEARS,DEM,7,0,7
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,DEM,13,19,32
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,STEVEN MIEARS,DEM,6,2,8
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,DEM,21,11,32
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,STEVEN MIEARS,DEM,6,4,10
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,DEM,17,19,36
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,STEVEN MIEARS,DEM,9,5,14
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,TINA CLINTON,DEM,15,10,25
Mason,101,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,DEM,14,17,31
Mason,210,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,DEM,22,11,33
Mason,302,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,DEM,16,20,36
Mason,405,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,BRANDON BIRMINGHAM,DEM,21,15,36
Mason,101,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,DEM,13,24,37
Mason,210,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,DEM,24,12,36
Mason,302,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,DEM,19,22,41
Mason,405,"CHIEF JUSTICE, 4TH COURT OF APPEALS DISTRICT",,REBECA MARTINEZ,DEM,22,19,41
Mason,101,President,,AMY KLOBUCHAR,DEM,1,1,2
Mason,101,President,,ANDREW YANG,DEM,0,0,0
Mason,101,President,,BERNIE SANDERS,DEM,7,6,13
Mason,101,President,,CORY BOOKER,DEM,0,0,0
Mason,101,President,,DEVAL PATRICK,DEM,0,0,0
Mason,101,President,,ELIZABETH WARREN,DEM,2,3,5
Mason,101,President,,JOHN K. DELANEY,DEM,0,0,0
Mason,101,President,,JOSEPH R. BIDEN,DEM,2,18,20
Mason,101,President,,JULIÁN CASTRO,DEM,0,1,1
Mason,101,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Mason,101,President,,MICHAEL BENNET,DEM,0,0,0
Mason,101,President,,MICHAEL R. BLOOMBERG,DEM,7,2,9
Mason,101,President,,PETE BUTTIGIEG,DEM,1,1,2
Mason,101,President,,ROBBY WELLS,DEM,0,0,0
Mason,101,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Mason,101,President,,TOM STEYER,DEM,2,0,2
Mason,101,President,,TULSI GABBARD,DEM,0,0,0
Mason,210,President,,AMY KLOBUCHAR,DEM,2,0,2
Mason,210,President,,ANDREW YANG,DEM,0,0,0
Mason,210,President,,BERNIE SANDERS,DEM,3,1,4
Mason,210,President,,CORY BOOKER,DEM,0,0,0
Mason,210,President,,DEVAL PATRICK,DEM,0,0,0
Mason,210,President,,ELIZABETH WARREN,DEM,0,0,0
Mason,210,President,,JOHN K. DELANEY,DEM,0,0,0
Mason,210,President,,JOSEPH R. BIDEN,DEM,9,14,23
Mason,210,President,,JULIÁN CASTRO,DEM,1,0,1
Mason,210,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Mason,210,President,,MICHAEL BENNET,DEM,0,0,0
Mason,210,President,,MICHAEL R. BLOOMBERG,DEM,4,0,4
Mason,210,President,,PETE BUTTIGIEG,DEM,5,0,5
Mason,210,President,,ROBBY WELLS,DEM,2,0,2
Mason,210,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Mason,210,President,,TOM STEYER,DEM,3,0,3
Mason,210,President,,TULSI GABBARD,DEM,0,0,0
Mason,302,President,,AMY KLOBUCHAR,DEM,3,0,3
Mason,302,President,,ANDREW YANG,DEM,0,0,0
Mason,302,President,,BERNIE SANDERS,DEM,4,7,11
Mason,302,President,,CORY BOOKER,DEM,0,0,0
Mason,302,President,,DEVAL PATRICK,DEM,0,0,0
Mason,302,President,,ELIZABETH WARREN,DEM,2,2,4
Mason,302,President,,JOHN K. DELANEY,DEM,0,0,0
Mason,302,President,,JOSEPH R. BIDEN,DEM,6,18,24
Mason,302,President,,JULIÁN CASTRO,DEM,0,0,0
Mason,302,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Mason,302,President,,MICHAEL BENNET,DEM,0,0,0
Mason,302,President,,MICHAEL R. BLOOMBERG,DEM,6,5,11
Mason,302,President,,PETE BUTTIGIEG,DEM,3,0,3
Mason,302,President,,ROBBY WELLS,DEM,0,0,0
Mason,302,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Mason,302,President,,TOM STEYER,DEM,4,0,4
Mason,302,President,,TULSI GABBARD,DEM,0,0,0
Mason,405,President,,AMY KLOBUCHAR,DEM,4,1,5
Mason,405,President,,ANDREW YANG,DEM,1,0,1
Mason,405,President,,BERNIE SANDERS,DEM,4,3,7
Mason,405,President,,CORY BOOKER,DEM,0,0,0
Mason,405,President,,DEVAL PATRICK,DEM,0,0,0
Mason,405,President,,ELIZABETH WARREN,DEM,2,4,6
Mason,405,President,,JOHN K. DELANEY,DEM,0,0,0
Mason,405,President,,JOSEPH R. BIDEN,DEM,4,15,19
Mason,405,President,,JULIÁN CASTRO,DEM,0,0,0
Mason,405,President,,MARIANNE WILLIAMSON,DEM,0,0,0
Mason,405,President,,MICHAEL BENNET,DEM,0,0,0
Mason,405,President,,MICHAEL R. BLOOMBERG,DEM,7,3,10
Mason,405,President,,PETE BUTTIGIEG,DEM,1,0,1
Mason,405,President,,ROBBY WELLS,DEM,0,0,0
Mason,405,President,,"ROQUE ""ROCKY"" DE LA FUENTE",DEM,0,0,0
Mason,405,President,,TOM STEYER,DEM,2,0,2
Mason,405,President,,TULSI GABBARD,DEM,1,0,1
Mason,101,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,DEM,6,6,12
Mason,101,RAILROAD COMMISSIONER,,KELLY STONE,DEM,4,11,15
Mason,101,RAILROAD COMMISSIONER,,MARK WATSON,DEM,3,7,10
Mason,101,RAILROAD COMMISSIONER,,"ROBERTO R. ""BETO"" ALONZO",DEM,5,5,10
Mason,210,RAILROAD COMMISSIONER,,CHRYSTA CASTAÑEDA,DEM,10,2,12
