county,precinct,office,district,party,candidate,votes,early_voting,election_day
Menard,1,President,,,Over Votes,0,0,0
Menard,1,President,,,Under Votes,1,1,0
Menard,1,Ballots Cast,,,,201,157,44
Menard,1,President,,REP,Donald J. Trump Michael R. Pence,145,109,36
Menard,1,President,,DEM,Joseph R. Biden Kamala D. Harris,53,45,8
Menard,1,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2,2,0
Menard,1,President,,GRN,Howie Hawkins Angela Walker,0,0,0
Menard,1,President,,,President R Boddie Eric C Stoneham,0,0,0
Menard,1,President,,,Brian Carroll Amar Patel,0,0,0
Menard,1,President,,,Todd Cella Tim Cella,0,0,0
Menard,1,President,,,Jesse Cuellar Jimmy Monreal,0,0,0
Menard,1,President,,,Tom Hoefling Andy Prior,0,0,0
Menard,1,President,,,Gloria La Riva Leonard Peltier,0,0,0
Menard,1,President,,,Abram Loeb Jennifer Jairala,0,0,0
Menard,1,President,,,Robert Morrow Anne Beckett,0,0,0
Menard,1,President,,,Kasey Wells Rachel Wells,0,0,0
Menard,1,U.S. Senate,,REP,John Cornyn,139,106,33
Menard,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",52,43,9
Menard,1,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0
Menard,1,U.S. Senate,,GRN,David B. Collins,1,1,0
Menard,1,U.S. Senate,,,Ricardo Turullols Bonilla,0,0,0
Menard,1,U.S. House,11,REP,August Pfluger,142,108,34
Menard,1,U.S. House,11,DEM,Jon Mark Hogg,52,43,9
Menard,1,U.S. House,11,LIB,Wacey Alpha Cody,1,1,0
Menard,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",145,110,35
Menard,1,Railroad Commissioner,,DEM,Chrysta Castañeda,46,37,9
Menard,1,Railroad Commissioner,,LIB,Matt Sterett,2,2,0
Menard,1,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,1,0
Menard,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,141,107,34
Menard,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,48,40,8
Menard,1,"Chief Justice, Supreme Court",,LIB,Mark Ash,3,1,2
Menard,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,143,108,35
Menard,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,50,41,9
Menard,1,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,144,109,35
Menard,1,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,46,39,7
Menard,1,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,2,1,1
Menard,1,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,139,106,33
Menard,1,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,46,39,7
Menard,1,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,4,2,2
Menard,1,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,140,106,34
Menard,1,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,51,42,9
Menard,1,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,139,105,34
Menard,1,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,52,43,9
Menard,1,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,141,107,34
Menard,1,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,48,40,8
Menard,1,"Member, State Board of Education, District No. 1",,REP,Jennifer Ivey,143,108,35
Menard,1,"Member, State Board of Education, District No. 1",,DEM,Georgina Perez,49,41,8
Menard,1,State Senate,28,REP,Charles Perry,151,117,34
Menard,1,State Representative,53,REP,Andrew S. Murr,139,105,34
Menard,1,State Representative,53,DEM,Joe P. Herrera,54,45,9
Menard,1,"Chief Justice, 4th Court of Appeals District",,REP,Renee Yanta,139,106,33
Menard,1,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,54,43,11
Menard,1,County Judge Unexpired Term,,REP,Brandon Corbin,143,112,31
Menard,1,County Judge Unexpired Term,,DEM,Ian Jacoby,47,36,11
Menard,2,President,,,Over Votes,0,0,0
Menard,2,President,,,Under Votes,2,2,0
Menard,2,Ballots Cast,,,,246,205,41
Menard,2,President,,REP,Donald J. Trump Michael R. Pence,194,162,32
Menard,2,President,,DEM,Joseph R. Biden Kamala D. Harris,48,39,9
Menard,2,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2,2,0
Menard,2,President,,GRN,Howie Hawkins Angela Walker,0,0,0
Menard,2,President,,,President R Boddie Eric C Stoneham,0,0,0
Menard,2,President,,,Brian Carroll Amar Patel,0,0,0
Menard,2,President,,,Todd Cella Tim Cella,0,0,0
Menard,2,President,,,Jesse Cuellar Jimmy Monreal,0,0,0
Menard,2,President,,,Tom Hoefling Andy Prior,0,0,0
Menard,2,President,,,Gloria La Riva Leonard Peltier,0,0,0
Menard,2,President,,,Abram Loeb Jennifer Jairala,0,0,0
Menard,2,President,,,Robert Morrow Anne Beckett,0,0,0
Menard,2,President,,,Kasey Wells Rachel Wells,0,0,0
Menard,2,U.S. Senate,,REP,John Cornyn,190,159,31
Menard,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",45,38,7
Menard,2,U.S. Senate,,LIB,Kerry Douglas McKennon,1,1,0
Menard,2,U.S. Senate,,GRN,David B. Collins,2,1,1
Menard,2,U.S. Senate,,,Ricardo Turullols Bonilla,0,0,0
Menard,2,U.S. House,11,REP,August Pfluger,191,162,29
Menard,2,U.S. House,11,DEM,Jon Mark Hogg,44,34,10
Menard,2,U.S. House,11,LIB,Wacey Alpha Cody,5,4,1
Menard,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",194,163,31
Menard,2,Railroad Commissioner,,DEM,Chrysta Castañeda,39,31,8
Menard,2,Railroad Commissioner,,LIB,Matt Sterett,3,3,0
Menard,2,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",2,1,1
Menard,2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,182,153,29
Menard,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,46,36,10
