county,precinct,office,district,party,candidate,early_voting,election_day,votes
Duval,1,Ballots Cast,,,,,,1014
Duval,1,President,,DEM,Bernie Sanders,212,78,290
Duval,1,President,,DEM,Tom Steyer,2,8,10
Duval,1,President,,DEM,"Roque ""Rocky"" De La Fuente",16,6,22
Duval,1,President,,DEM,Tulsi Gabbard,5,5,10
Duval,1,President,,DEM,Amy Klobuchar,11,1,12
Duval,1,President,,DEM,Julián Castro,20,9,29
Duval,1,President,,DEM,Michael R. Bloomberg,104,37,141
Duval,1,President,,DEM,Elizabeth Warren,24,9,33
Duval,1,President,,DEM,Andrew Yang,8,0,8
Duval,1,President,,DEM,Joseph R. Biden,80,69,149
Duval,1,President,,DEM,John K. Delaney,3,0,3
Duval,1,President,,DEM,Marianne Williamson,1,0,1
Duval,1,President,,DEM,Michael Bennet,6,0,6
Duval,1,President,,DEM,Cory Booker,0,0,0
Duval,1,President,,DEM,Robby Wells,4,0,4
Duval,1,President,,DEM,Pete Buttigieg,25,2,27
Duval,1,President,,DEM,Deval Patrick,1,0,1
Duval,1,President,,DEM,Over Votes,2,1,3
Duval,1,President,,DEM,Under Votes,199,66,265
Duval,1,U.S. Senate,,DEM,Jack Daniel Foster Jr,48,20,68
Duval,1,U.S. Senate,,DEM,Amanda K. Edwards,52,19,71
Duval,1,U.S. Senate,,DEM,Royce West,11,3,14
Duval,1,U.S. Senate,,DEM,Michael Cooper,26,13,39
Duval,1,U.S. Senate,,DEM,D.R. Hunter,8,4,12
Duval,1,U.S. Senate,,DEM,"Annie ""Mam·"" Garcia",117,56,173
Duval,1,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,94,44,138
Duval,1,U.S. Senate,,DEM,Adrian Ocegueda,9,4,13
Duval,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",21,8,29
Duval,1,U.S. Senate,,DEM,Sema Hernandez,22,13,35
Duval,1,U.S. Senate,,DEM,Chris Bell,14,7,21
Duval,1,U.S. Senate,,DEM,Victor Hugo Harris,16,3,19
Duval,1,U.S. Senate,,DEM,Over Votes,2,0,2
Duval,1,U.S. Senate,,DEM,Under Votes,283,97,380
Duval,1,U.S. House,15,DEM,Vicente Gonzalez,397,183,580
Duval,1,U.S. House,15,DEM,Over Votes,0,0,0
Duval,1,U.S. House,15,DEM,Under Votes,326,108,434
Duval,1,Railroad Commissioner,,DEM,Kelly Stone,45,22,67
Duval,1,Railroad Commissioner,,DEM,Mark Watson,36,10,46
Duval,1,Railroad Commissioner,,DEM,Chrysta CastaÒeda,107,51,158
Duval,1,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",253,115,368
Duval,1,Railroad Commissioner,,DEM,Over Votes,1,0,1
Duval,1,Railroad Commissioner,,DEM,Under Votes,281,93,374
Duval,1,State Senate,21,DEM,Judith Zaffirini,402,178,580
Duval,1,State Senate,21,DEM,Over Votes,0,0,0
Duval,1,State Senate,21,DEM,Under Votes,321,113,434
Duval,1,State Representative,31,DEM,Ryan Guillen,410,182,592
Duval,1,State Representative,31,DEM,Over Votes,0,0,0
Duval,1,State Representative,31,DEM,Under Votes,313,109,422
