county,precinct,office,district,candidate,party,votes,early_voting,election_day
San Augustine,2,United States Senator,,Jack Daniel Foster Jr,DEM,1,0,1
San Augustine,2,United States Senator,,Royce West,DEM,5,1,4
San Augustine,2,United States Representative,No. 1,Hank Gilbert,DEM,35,13,22
San Augustine,2,Railroad Commissioner,,Kelly Stone,DEM,14,5,9
San Augustine,2,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,7,2,5
San Augustine,2,Railroad Commissioner,,Mark Watson,DEM,16,5,11
San Augustine,2,Railroad Commissioner,,Chrysta Castañeda,DEM,3,2,1
San Augustine,2,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,9,2,7
San Augustine,2,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,30,12,18
San Augustine,2,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,16,5,11
San Augustine,2,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,21,8,13
San Augustine,2,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,24,7,17
San Augustine,2,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,14,6,8
San Augustine,2,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,16,7,9
San Augustine,2,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,22,7,15
San Augustine,2,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,6,3,3
San Augustine,2,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,11,1,10
San Augustine,2,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,23,10,13
San Augustine,2,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,28,11,17
San Augustine,2,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,12,3,9
San Augustine,2,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,35,13,22
San Augustine,2,State Representative,57,Jason Rogers,DEM,37,13,24
San Augustine,2,Proposition #1,,Yes,DEM,42,13,29
San Augustine,2,Proposition #1,,No,DEM,1,1,0
San Augustine,2,Proposition #2,,Yes,DEM,42,13,29
San Augustine,2,Proposition #2,,No,DEM,0,0,0
San Augustine,2,Proposition #3,,Yes,DEM,42,13,29
San Augustine,2,Proposition #3,,No,DEM,1,1,0
San Augustine,2,Proposition #4,,Yes,DEM,42,13,29
San Augustine,2,Proposition #4,,No,DEM,1,1,0
San Augustine,2,Proposition #5,,Yes,DEM,42,14,28
San Augustine,2,Proposition #5,,No,DEM,1,0,1
San Augustine,2,Proposition #6,,Yes,DEM,43,14,29
San Augustine,2,Proposition #6,,No,DEM,0,0,0
San Augustine,2,Proposition #7,,Yes,DEM,42,14,28
San Augustine,2,Proposition #7,,No,DEM,1,0,1
San Augustine,2,Proposition #8,,Yes,DEM,41,14,27
San Augustine,2,Proposition #8,,No,DEM,2,0,2
San Augustine,2,Proposition #9,,Yes,DEM,42,14,28
San Augustine,2,Proposition #9,,No,DEM,0,0,0
San Augustine,2,Proposition #10,,Yes,DEM,41,14,27
San Augustine,2,Proposition #10,,No,DEM,1,0,1
San Augustine,2,Proposition #11,,Yes,DEM,42,12,30
San Augustine,2,Proposition #11,,No,DEM,2,2,0
San Augustine,3,President,,Michael Bennet,DEM,0,0,0
San Augustine,3,President,,Joseph R. Biden,DEM,12,2,10
San Augustine,3,President,,Julián Castro,DEM,0,0,0
San Augustine,3,President,,Michael R. Bloomberg,DEM,3,2,1
San Augustine,3,President,,Cory Booker,DEM,0,0,0
San Augustine,3,President,,Tom Steyer,DEM,0,0,0
San Augustine,3,President,,Marianne Williamson,DEM,0,0,0
San Augustine,3,President,,Elizabeth Warren,DEM,0,0,0
San Augustine,3,President,,Bernie Sanders,DEM,2,0,2
San Augustine,3,President,,Andrew Yang,DEM,0,0,0
San Augustine,3,President,,Amy Klobuchar,DEM,0,0,0
San Augustine,3,President,,Deval Patrick,DEM,0,0,0
San Augustine,3,President,,John K. Delaney,DEM,2,2,0
San Augustine,3,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Augustine,3,President,,Robby Wells,DEM,0,0,0
San Augustine,3,President,,Tulsi Gabbard,DEM,0,0,0
San Augustine,3,President,,Pete Buttigieg,DEM,0,0,0
San Augustine,3,United States Senator,,Michael Cooper,DEM,5,1,4
San Augustine,3,United States Senator,,Victor Hugo Harris,DEM,2,0,2
San Augustine,3,United States Senator,,"Annie ""Mamá"" Garcia",DEM,3,1,2
San Augustine,3,United States Senator,,Sema Hernandez,DEM,0,0,0
San Augustine,3,United States Senator,,Amanda K. Edwards,DEM,5,2,3
San Augustine,3,United States Senator,,Adrian Ocegueda,DEM,0,0,0
San Augustine,3,United States Senator,,Cristina Tzintzun Ramirez,DEM,0,0,0
San Augustine,3,United States Senator,,"Mary ""MJ"" Hegar",DEM,0,0,0
San Augustine,3,United States Senator,,Chris Bell,DEM,1,0,1
San Augustine,3,United States Senator,,D. R. Hunter,DEM,0,0,0
San Augustine,3,United States Senator,,Jack Daniel Foster Jr,DEM,0,0,0
San Augustine,3,United States Senator,,Royce West,DEM,1,1,0
San Augustine,3,United States Representative,No. 1,Hank Gilbert,DEM,17,5,12
San Augustine,3,Railroad Commissioner,,Kelly Stone,DEM,3,0,3
San Augustine,3,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,4,0,4
San Augustine,3,Railroad Commissioner,,Mark Watson,DEM,8,4,4
San Augustine,3,Railroad Commissioner,,Chrysta Castañeda,DEM,2,1,1
San Augustine,3,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,8,3,5
San Augustine,3,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,10,3,7
San Augustine,3,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,8,3,5
San Augustine,3,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,8,1,7
San Augustine,3,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,14,4,10
San Augustine,3,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,3,1,2
San Augustine,3,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,6,1,5
San Augustine,3,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,11,4,7
San Augustine,3,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,5,1,4
San Augustine,3,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,7,2,5
San Augustine,3,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,5,2,3
San Augustine,3,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,16,5,11
San Augustine,3,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,0,0,0
San Augustine,3,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,16,6,10
San Augustine,3,State Representative,57,Jason Rogers,DEM,17,6,11
San Augustine,3,Proposition #1,,Yes,DEM,18,5,13
San Augustine,3,Proposition #1,,No,DEM,1,1,0
San Augustine,3,Proposition #2,,Yes,DEM,19,6,13
San Augustine,3,Proposition #2,,No,DEM,0,0,0
San Augustine,3,Proposition #3,,Yes,DEM,19,6,13
San Augustine,3,Proposition #3,,No,DEM,0,0,0
San Augustine,3,Proposition #4,,Yes,DEM,19,6,13
San Augustine,3,Proposition #4,,No,DEM,0,0,0
San Augustine,3,Proposition #5,,Yes,DEM,18,6,12
San Augustine,3,Proposition #5,,No,DEM,1,0,1
San Augustine,3,Proposition #6,,Yes,DEM,19,6,13
San Augustine,3,Proposition #6,,No,DEM,0,0,0
San Augustine,3,Proposition #7,,Yes,DEM,17,6,11
San Augustine,3,Proposition #7,,No,DEM,2,0,2
San Augustine,3,Proposition #8,,Yes,DEM,17,5,12
San Augustine,3,Proposition #8,,No,DEM,2,1,1
San Augustine,3,Proposition #9,,Yes,DEM,19,6,13
San Augustine,3,Proposition #9,,No,DEM,0,0,0
San Augustine,3,Proposition #10,,Yes,DEM,17,6,11
San Augustine,3,Proposition #10,,No,DEM,1,0,1
San Augustine,3,Proposition #11,,Yes,DEM,19,6,13
San Augustine,3,Proposition #11,,No,DEM,0,0,0
San Augustine,4,President,,Michael Bennet,DEM,0,0,0
San Augustine,4,President,,Joseph R. Biden,DEM,23,5,18
San Augustine,4,President,,Julián Castro,DEM,1,0,1
San Augustine,4,President,,Michael R. Bloomberg,DEM,10,2,8
San Augustine,4,President,,Cory Booker,DEM,0,0,0
San Augustine,4,President,,Tom Steyer,DEM,0,0,0
San Augustine,4,President,,Marianne Williamson,DEM,0,0,0
San Augustine,4,President,,Elizabeth Warren,DEM,0,0,0
San Augustine,4,President,,Bernie Sanders,DEM,9,1,8
San Augustine,4,President,,Andrew Yang,DEM,0,0,0
San Augustine,4,President,,Amy Klobuchar,DEM,1,1,0
San Augustine,4,President,,Deval Patrick,DEM,0,0,0
San Augustine,4,President,,John K. Delaney,DEM,0,0,0
San Augustine,4,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Augustine,4,President,,Robby Wells,DEM,0,0,0
San Augustine,4,President,,Tulsi Gabbard,DEM,0,0,0
San Augustine,4,President,,Pete Buttigieg,DEM,1,1,0
San Augustine,4,United States Senator,,Michael Cooper,DEM,5,1,4
San Augustine,4,United States Senator,,Victor Hugo Harris,DEM,1,0,1
San Augustine,4,United States Senator,,"Annie ""Mamá"" Garcia",DEM,6,1,5
San Augustine,4,United States Senator,,Sema Hernandez,DEM,2,0,2
San Augustine,4,United States Senator,,Amanda K. Edwards,DEM,8,4,4
San Augustine,4,United States Senator,,Adrian Ocegueda,DEM,0,0,0
San Augustine,4,United States Senator,,Cristina Tzintzun Ramirez,DEM,2,0,2
San Augustine,4,United States Senator,,"Mary ""MJ"" Hegar",DEM,3,1,2
San Augustine,4,United States Senator,,Chris Bell,DEM,3,0,3
San Augustine,4,United States Senator,,D. R. Hunter,DEM,0,0,0
San Augustine,4,United States Senator,,Jack Daniel Foster Jr,DEM,1,0,1
San Augustine,4,United States Senator,,Royce West,DEM,8,2,6
San Augustine,4,United States Representative,No. 1,Hank Gilbert,DEM,36,7,29
San Augustine,4,Railroad Commissioner,,Kelly Stone,DEM,11,2,9
San Augustine,4,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,12,3,9
San Augustine,4,Railroad Commissioner,,Mark Watson,DEM,10,2,8
San Augustine,4,Railroad Commissioner,,Chrysta Castañeda,DEM,7,1,6
San Augustine,4,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,13,4,9
San Augustine,4,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,27,5,22
San Augustine,4,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,17,3,14
San Augustine,4,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,24,7,17
San Augustine,4,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,27,5,22
San Augustine,4,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,13,4,9
San Augustine,4,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,16,5,11
San Augustine,4,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,23,4,19
San Augustine,4,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,6,0,6
San Augustine,4,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,17,3,14
San Augustine,4,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,18,6,12
San Augustine,4,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,32,6,26
San Augustine,4,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,8,2,6
San Augustine,4,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,39,8,31
San Augustine,4,State Representative,57,Jason Rogers,DEM,35,6,29
San Augustine,4,Proposition #1,,No,DEM,3,0,3
San Augustine,4,Proposition #2,,Yes,DEM,42,9,33
San Augustine,4,Proposition #2,,No,DEM,3,1,2
San Augustine,4,Proposition #3,,Yes,DEM,44,10,34
San Augustine,4,Proposition #3,,No,DEM,1,0,1
San Augustine,4,Proposition #4,,Yes,DEM,43,9,34
San Augustine,4,Proposition #4,,No,DEM,2,1,1
San Augustine,4,Proposition #5,,Yes,DEM,43,9,34
San Augustine,4,Proposition #5,,No,DEM,2,1,1
San Augustine,4,Proposition #6,,Yes,DEM,43,9,34
San Augustine,4,Proposition #6,,No,DEM,2,0,2
San Augustine,4,Proposition #7,,Yes,DEM,41,9,32
San Augustine,4,Proposition #7,,No,DEM,4,1,3
San Augustine,4,Proposition #8,,Yes,DEM,42,9,33
San Augustine,4,Proposition #8,,No,DEM,4,1,3
San Augustine,4,Proposition #9,,Yes,DEM,41,10,31
San Augustine,4,Proposition #9,,No,DEM,4,0,4
San Augustine,4,Proposition #10,,Yes,DEM,43,10,33
San Augustine,4,Proposition #10,,No,DEM,2,0,2
San Augustine,4,Proposition #11,,Yes,DEM,39,10,29
San Augustine,4,Proposition #11,,No,DEM,7,0,7
San Augustine,5,President,,Michael Bennet,DEM,1,0,1
San Augustine,5,President,,Joseph R. Biden,DEM,10,3,7
San Augustine,5,President,,Julián Castro,DEM,0,0,0
San Augustine,5,President,,Michael R. Bloomberg,DEM,6,5,1
San Augustine,5,President,,Cory Booker,DEM,0,0,0
San Augustine,5,President,,Tom Steyer,DEM,0,0,0
San Augustine,5,President,,Marianne Williamson,DEM,0,0,0
San Augustine,5,President,,Elizabeth Warren,DEM,0,0,0
San Augustine,5,President,,Bernie Sanders,DEM,5,4,1
San Augustine,5,President,,Andrew Yang,DEM,0,0,0
San Augustine,5,President,,Amy Klobuchar,DEM,0,0,0
San Augustine,5,President,,Deval Patrick,DEM,0,0,0
San Augustine,5,President,,John K. Delaney,DEM,0,0,0
San Augustine,5,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Augustine,5,President,,Robby Wells,DEM,0,0,0
San Augustine,5,President,,Tulsi Gabbard,DEM,0,0,0
San Augustine,5,President,,Pete Buttigieg,DEM,2,1,1
San Augustine,5,United States Senator,,Michael Cooper,DEM,7,1,6
San Augustine,5,United States Senator,,Victor Hugo Harris,DEM,1,1,0
San Augustine,5,United States Senator,,"Annie ""Mamá"" Garcia",DEM,1,1,0
San Augustine,5,United States Senator,,Sema Hernandez,DEM,0,0,0
San Augustine,5,United States Senator,,Amanda K. Edwards,DEM,0,0,0
San Augustine,5,United States Senator,,Adrian Ocegueda,DEM,0,0,0
San Augustine,5,United States Senator,,Cristina Tzintzun Ramirez,DEM,0,0,0
San Augustine,5,United States Senator,,"Mary ""MJ"" Hegar",DEM,1,1,0
San Augustine,5,United States Senator,,Chris Bell,DEM,3,2,1
San Augustine,5,United States Senator,,D. R. Hunter,DEM,1,1,0
San Augustine,5,United States Senator,,Jack Daniel Foster Jr,DEM,2,2,0
San Augustine,5,United States Senator,,Royce West,DEM,2,1,1
San Augustine,5,United States Representative,No. 1,Hank Gilbert,DEM,16,11,5
San Augustine,5,Railroad Commissioner,,Kelly Stone,DEM,4,1,3
San Augustine,5,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,2,0
San Augustine,5,Railroad Commissioner,,Mark Watson,DEM,9,4,5
San Augustine,5,Railroad Commissioner,,Chrysta Castañeda,DEM,3,3,0
San Augustine,5,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,6,3,3
San Augustine,5,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,11,6,5
San Augustine,5,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,9,6,3
San Augustine,5,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,7,3,4
San Augustine,5,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,10,4,6
San Augustine,5,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,6,5,1
San Augustine,5,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,7,2,5
San Augustine,5,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,9,7,2
San Augustine,5,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,3,0,3
San Augustine,5,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,8,6,2
San Augustine,5,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,4,3,1
San Augustine,5,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,10,4,6
San Augustine,5,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,4,4,0
San Augustine,5,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,16,11,5
San Augustine,5,State Representative,57,Jason Rogers,DEM,15,10,5
San Augustine,5,Proposition #1,,Yes,DEM,17,11,6
San Augustine,5,Proposition #1,,No,DEM,5,2,3
San Augustine,5,Proposition #2,,Yes,DEM,19,11,8
San Augustine,5,Proposition #2,,No,DEM,3,2,1
San Augustine,5,Proposition #3,,Yes,DEM,21,12,9
San Augustine,5,Proposition #3,,No,DEM,2,1,1
San Augustine,5,Proposition #4,,Yes,DEM,19,11,8
San Augustine,5,Proposition #4,,No,DEM,3,2,1
San Augustine,5,Proposition #5,,Yes,DEM,19,10,9
San Augustine,5,Proposition #5,,No,DEM,3,2,1
San Augustine,5,Proposition #6,,Yes,DEM,20,12,8
San Augustine,5,Proposition #6,,No,DEM,2,1,1
San Augustine,5,Proposition #7,,Yes,DEM,20,11,9
San Augustine,5,Proposition #7,,No,DEM,2,1,1
San Augustine,5,Proposition #8,,Yes,DEM,20,11,9
San Augustine,5,Proposition #8,,No,DEM,2,1,1
San Augustine,5,Proposition #9,,Yes,DEM,19,11,8
San Augustine,5,Proposition #9,,No,DEM,2,1,1
San Augustine,5,Proposition #10,,Yes,DEM,19,11,8
San Augustine,5,Proposition #10,,No,DEM,4,2,2
San Augustine,5,Proposition #11,,Yes,DEM,18,10,8
San Augustine,5,Proposition #11,,No,DEM,3,1,2
San Augustine,6,President,,Michael Bennet,DEM,0,0,0
San Augustine,6,President,,Joseph R. Biden,DEM,7,3,4
San Augustine,6,President,,Julián Castro,DEM,0,0,0
San Augustine,6,President,,Michael R. Bloomberg,DEM,2,0,2
San Augustine,6,President,,Cory Booker,DEM,0,0,0
San Augustine,6,President,,Tom Steyer,DEM,1,0,1
San Augustine,6,President,,Marianne Williamson,DEM,0,0,0
San Augustine,6,President,,Elizabeth Warren,DEM,1,0,1
San Augustine,6,President,,Bernie Sanders,DEM,1,0,1
San Augustine,6,President,,Andrew Yang,DEM,0,0,0
San Augustine,6,President,,Amy Klobuchar,DEM,0,0,0
San Augustine,6,President,,Deval Patrick,DEM,0,0,0
San Augustine,6,President,,John K. Delaney,DEM,0,0,0
San Augustine,6,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0
San Augustine,6,President,,Robby Wells,DEM,0,0,0
San Augustine,6,President,,Tulsi Gabbard,DEM,0,0,0
San Augustine,6,President,,Pete Buttigieg,DEM,0,0,0
San Augustine,6,United States Senator,,Michael Cooper,DEM,3,0,3
San Augustine,6,United States Senator,,Victor Hugo Harris,DEM,1,1,0
San Augustine,6,United States Senator,,"Annie ""Mamá"" Garcia",DEM,0,0,0
San Augustine,6,United States Senator,,Sema Hernandez,DEM,1,0,1
San Augustine,6,United States Senator,,Amanda K. Edwards,DEM,3,0,3
San Augustine,6,United States Senator,,Adrian Ocegueda,DEM,0,0,0
San Augustine,6,United States Senator,,Cristina Tzintzun Ramirez,DEM,0,0,0
San Augustine,6,United States Senator,,"Mary ""MJ"" Hegar",DEM,0,0,0
San Augustine,6,United States Senator,,Chris Bell,DEM,0,0,0
San Augustine,6,United States Senator,,D. R. Hunter,DEM,0,0,0
San Augustine,6,United States Senator,,Jack Daniel Foster Jr,DEM,0,0,0
San Augustine,6,United States Senator,,Royce West,DEM,0,0,0
San Augustine,6,United States Representative,No. 1,Hank Gilbert,DEM,8,1,7
San Augustine,6,Railroad Commissioner,,Kelly Stone,DEM,6,1,5
San Augustine,6,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,2,0,2
San Augustine,6,Railroad Commissioner,,Mark Watson,DEM,0,0,0
San Augustine,6,Railroad Commissioner,,Chrysta Castañeda,DEM,0,0,0
San Augustine,6,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,2,0,2
San Augustine,6,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,6,1,5
San Augustine,6,"Justice, Supreme Court, Place 6 Unexpired Term",,Larry Praeger,DEM,3,0,3
San Augustine,6,"Justice, Supreme Court, Place 6 Unexpired Term",,Kathy Cheng,DEM,4,1,3
San Augustine,6,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,3,0,3
San Augustine,6,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,5,1,4
San Augustine,6,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,1,0,1
