county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Coleman,Precinct 1,REGISTERED VOTERS,,,,1525,,,
Coleman,Precinct 2,REGISTERED VOTERS,,,,1144,,,
Coleman,Precinct 2e,REGISTERED VOTERS,,,,419,,,
Coleman,Precinct 3,REGISTERED VOTERS,,,,1331,,,
Coleman,Precinct 4,REGISTERED VOTERS,,,,1536,,,
Coleman,Precinct 1,BALLOTS CAST,,,,1034,97,812,125
Coleman,Precinct 2,BALLOTS CAST,,,,811,88,548,175
Coleman,Precinct 2e,BALLOTS CAST,,,,302,36,219,47
Coleman,Precinct 3,BALLOTS CAST,,,,885,92,681,112
Coleman,Precinct 4,BALLOTS CAST,,,,1124,122,886,116
Coleman,Precinct 1,BALLOTS CAST - BLANK,,,,0,0,0,0
Coleman,Precinct 2,BALLOTS CAST - BLANK,,,,0,0,0,0
Coleman,Precinct 2e,BALLOTS CAST - BLANK,,,,0,0,0,0
Coleman,Precinct 3,BALLOTS CAST - BLANK,,,,0,0,0,0
Coleman,Precinct 4,BALLOTS CAST - BLANK,,,,0,0,0,0
Coleman,Precinct 1,President,,REP,Donald J. Trump,926,72,744,110
Coleman,Precinct 2,President,,REP,Donald J. Trump,690,54,481,155
Coleman,Precinct 2e,President,,REP,Donald J. Trump,264,23,200,41
Coleman,Precinct 3,President,,REP,Donald J. Trump,781,72,609,100
Coleman,Precinct 4,President,,REP,Donald J. Trump,980,90,784,106
Coleman,Precinct 1,President,,DEM,Joseph R. Biden,92,23,56,13
Coleman,Precinct 2,President,,DEM,Joseph R. Biden,110,32,60,18
Coleman,Precinct 2e,President,,DEM,Joseph R. Biden,35,12,18,5
Coleman,Precinct 3,President,,DEM,Joseph R. Biden,92,18,63,11
Coleman,Precinct 4,President,,DEM,Joseph R. Biden,122,28,84,10
Coleman,Precinct 1,President,,LIB,"Jo Jorgensen",9,1,7,1
Coleman,Precinct 2,President,,LIB,"Jo Jorgensen",7,2,3,2
Coleman,Precinct 2e,President,,LIB,"Jo Jorgensen",1,1,0,0
Coleman,Precinct 3,President,,LIB,"Jo Jorgensen",4,0,3,1
Coleman,Precinct 4,President,,LIB,"Jo Jorgensen",2,0,2,0
Coleman,Precinct 1,President,,GRN,Howie Hawkins,1,0,0,1
Coleman,Precinct 2,President,,GRN,Howie Hawkins,1,0,1,0
Coleman,Precinct 2e,President,,GRN,Howie Hawkins,1,0,0,1
Coleman,Precinct 3,President,,GRN,Howie Hawkins,2,0,2,0
Coleman,Precinct 4,President,,GRN,Howie Hawkins,4,0,4,0
Coleman,Precinct 1,President,,NON,Write-in,0,0,0,0
Coleman,Precinct 2,President,,NON,Write-in,0,0,0,0
Coleman,Precinct 2e,President,,NON,Write-in,0,0,0,0
Coleman,Precinct 3,President,,NON,Write-in,2,0,2,0
Coleman,Precinct 4,President,,NON,Write-in,3,0,3,0
Coleman,Precinct 1,President,,,OVER VOTES,0,0,0,0
Coleman,Precinct 2,President,,,OVER VOTES,0,0,0,0
Coleman,Precinct 2e,President,,,OVER VOTES,0,0,0,0
Coleman,Precinct 3,President,,,OVER VOTES,2,2,0,0
Coleman,Precinct 4,President,,,OVER VOTES,1,1,0,0
Coleman,Precinct 1,President,,,UNDER VOTES,6,1,5,0
Coleman,Precinct 2,President,,,UNDER VOTES,3,0,3,0
Coleman,Precinct 2e,President,,,UNDER VOTES,1,0,1,0
Coleman,Precinct 3,President,,,UNDER VOTES,2,0,2,0
Coleman,Precinct 4,President,,,UNDER VOTES,6,3,3,0
Coleman,Precinct 1,U.S. Senate,,REP,John Cornyn,909,72,732,105
Coleman,Precinct 2,U.S. Senate,,REP,John Cornyn,670,55,473,142
Coleman,Precinct 2e,U.S. Senate,,REP,John Cornyn,264,23,200,41
Coleman,Precinct 3,U.S. Senate,,REP,John Cornyn,767,74,594,99
Coleman,Precinct 4,U.S. Senate,,REP,John Cornyn,976,92,782,102
Coleman,Precinct 1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",89,20,57,12
Coleman,Precinct 2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",110,29,60,21
Coleman,Precinct 2e,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",31,9,16,6
Coleman,Precinct 3,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",80,16,56,8
Coleman,Precinct 4,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",116,28,78,10
Coleman,Precinct 1,U.S. Senate,,LIB,Kerry Douglas McKennon,11,0,7,4
Coleman,Precinct 2,U.S. Senate,,LIB,Kerry Douglas McKennon,7,1,3,3
Coleman,Precinct 2e,U.S. Senate,,LIB,Kerry Douglas McKennon,1,1,0,0
Coleman,Precinct 3,U.S. Senate,,LIB,Kerry Douglas McKennon,11,0,10,1
Coleman,Precinct 4,U.S. Senate,,LIB,Kerry Douglas McKennon,7,0,6,1
Coleman,Precinct 1,U.S. Senate,,GRN,David B. Collins,4,1,3,0
Coleman,Precinct 2,U.S. Senate,,GRN,David B. Collins,4,0,2,2
Coleman,Precinct 2e,U.S. Senate,,GRN,David B. Collins,1,1,0,0
Coleman,Precinct 3,U.S. Senate,,GRN,David B. Collins,3,0,3,0
Coleman,Precinct 4,U.S. Senate,,GRN,David B. Collins,4,0,4,0
Coleman,Precinct 1,U.S. Senate,,NON,Write-in,0,0,0,0
Coleman,Precinct 2,U.S. Senate,,NON,Write-in,0,0,0,0
Coleman,Precinct 2e,U.S. Senate,,NON,Write-in,0,0,0,0
Coleman,Precinct 3,U.S. Senate,,NON,Write-in,0,0,0,0
Coleman,Precinct 4,U.S. Senate,,NON,Write-in,0,0,0,0
Coleman,Precinct 1,U.S. Senate,,,OVER VOTES,0,0,0,0
Coleman,Precinct 2,U.S. Senate,,,OVER VOTES,0,0,0,0
Coleman,Precinct 2e,U.S. Senate,,,OVER VOTES,0,0,0,0
Coleman,Precinct 3,U.S. Senate,,,OVER VOTES,0,0,0,0
Coleman,Precinct 4,U.S. Senate,,,OVER VOTES,0,0,0,0
Coleman,Precinct 1,U.S. Senate,,,UNDER VOTES,19,2,13,4
Coleman,Precinct 2,U.S. Senate,,,UNDER VOTES,20,3,10,7
Coleman,Precinct 2e,U.S. Senate,,,UNDER VOTES,4,1,3,0
Coleman,Precinct 3,U.S. Senate,,,UNDER VOTES,24,2,18,4
Coleman,Precinct 4,U.S. Senate,,,UNDER VOTES,21,2,16,3
Coleman,Precinct 1,U.S. House,11,REP,August Pfluger,921,72,738,111
Coleman,Precinct 2,U.S. House,11,REP,August Pfluger,667,54,467,146
Coleman,Precinct 2e,U.S. House,11,REP,August Pfluger,263,22,199,42
Coleman,Precinct 3,U.S. House,11,REP,August Pfluger,780,74,607,99
Coleman,Precinct 4,U.S. House,11,REP,August Pfluger,980,91,785,104
Coleman,Precinct 1,U.S. House,11,DEM,Jon Mark Hogg,86,20,56,10
Coleman,Precinct 2,U.S. House,11,DEM,Jon Mark Hogg,99,28,54,17
Coleman,Precinct 2e,U.S. House,11,DEM,Jon Mark Hogg,31,10,16,5
Coleman,Precinct 3,U.S. House,11,DEM,Jon Mark Hogg,74,15,50,9
Coleman,Precinct 4,U.S. House,11,DEM,Jon Mark Hogg,110,28,74,8
Coleman,Precinct 1,U.S. House,11,LIB,Wacey Alpha Cody,5,0,3,2
Coleman,Precinct 2,U.S. House,11,LIB,Wacey Alpha Cody,18,1,13,4
