county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Zapata,1,President,,REP,Donald J. Trump Michael R. Pence,460,262,173,25
Zapata,1,President,,DEM,Joseph R. Biden Kamala D. Harris,437,291,105,41
Zapata,1,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",2,1,0,1
Zapata,1,President,,GRN,Howie Hawkins Angela Walker,1,0,1,0
Zapata,1,President,,"",Rejected write-ins,0,0,0,0
Zapata,1,President,,"",Unassigned write-ins,4,2,2,0
Zapata,1,U.S. Senate,,REP,John Cornyn,333,213,99,21
Zapata,1,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",435,284,116,35
Zapata,1,U.S. Senate,,LIB,Kerry Douglas McKennon,12,3,9,0
Zapata,1,U.S. Senate,,GRN,David B. Collins,11,5,6,0
Zapata,1,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Zapata,1,U.S. Senate,,"",Unassigned write-ins,1,0,1,0
Zapata,1,U.S. House,28,REP,Sandra Whitten,256,163,81,12
Zapata,1,U.S. House,28,DEM,Henry Cuellar,590,364,176,50
Zapata,1,U.S. House,28,LIB,Bekah Congdon,8,5,3,0
Zapata,1,Railroad Commissioner,,REP,"James ""Jim"" Wright",300,186,100,14
Zapata,1,Railroad Commissioner,,DEM,Chrysta Castaeda,455,302,114,39
Zapata,1,Railroad Commissioner,,LIB,Matt Sterett,16,9,7,0
Zapata,1,Railroad Commissioner,,GRN,"Katija ""Kat: Gruene",10,5,4,1
Zapata,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,296,190,91,15
Zapata,1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,460,297,125,38
Zapata,1,"Chief Justice, Supreme Court",,LIB,Mark Ash,22,13,8,1
Zapata,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,331,208,105,18
Zapata,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,441,291,114,36
Zapata,1,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,306,195,95,16
Zapata,1,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,446,290,119,37
Zapata,1,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,15,9,6,0
Zapata,1,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,287,185,84,18
Zapata,1,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,461,298,127,36
Zapata,1,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,18,9,9,0
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,307,204,89,14
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,431,284,109,38
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,296,191,89,16
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,433,288,108,37
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,298,191,92,15
Zapata,1,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,427,289,102,36
Zapata,1,"Member State Board of Education, District No. 1",,REP,Jennifer Ivey,275,174,87,14
Zapata,1,"Member State Board of Education, District No. 1",,DEM,Georgina Perez,466,314,114,38
Zapata,1,"State Senator, District No. 21",,REP,Frank Pomery,255,168,75,12
Zapata,1,"State Senator, District No. 21",,DEM,Judith Zaffirini,544,345,151,48
Zapata,1,State Representative,80,DEM,Tracy King,647,409,188,50
Zapata,1,"Chief Justice, 4th Court of Appeals District",,REP,Renee Yanta,240,155,70,15
Zapata,1,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,494,323,133,38
Zapata,1,"District Attorney, 49th Judicial District",,DEM,Isidro R. Alaniz,601,378,177,46
Zapata,1,County Attorney,,DEM,"S. Alfonso ""Poncho"" Figueroa",576,366,169,41
Zapata,1,Sheriff,,DEM,Raymundo Del Bosque,618,392,181,45
Zapata,1,County Tax Assessor-Collector,,DEM,Delia R. Mendoza,631,407,173,51
Zapata,1,"County Commissioner, Precinct No. 1",,DEM,Paco Mendoza,624,398,177,49
Zapata,1,"Constable, Precinct No. 1",,DEM,Mario H. Garcia Jr,573,367,163,43
Zapata,1 - A,President,,REP,Donald J. Trump Michael R. Pence,37,11,25,1
Zapata,1 - A,President,,DEM,Joseph R. Biden Kamala D. Harris,27,7,19,1
Zapata,1 - A,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Zapata,1 - A,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Zapata,1 - A,President,,"",Rejected write-ins,0,0,0,0
Zapata,1 - A,President,,"",Unassigned write-ins,0,0,0,0
Zapata,1 - A,U.S. Senate,,REP,John Cornyn,23,9,13,1
Zapata,1 - A,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",27,6,20,1
Zapata,1 - A,U.S. Senate,,LIB,Kerry Douglas McKennon,0,0,0,0
Zapata,1 - A,U.S. Senate,,GRN,David B. Collins,1,0,1,0
Zapata,1 - A,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Zapata,1 - A,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Zapata,1 - A,U.S. House,28,REP,Sandra Whitten,18,6,11,1
Zapata,1 - A,U.S. House,28,DEM,Henry Cuellar,39,13,25,1
Zapata,1 - A,U.S. House,28,LIB,Bekah Congdon,1,0,1,0
Zapata,1 - A,Railroad Commissioner,,REP,"James ""Jim"" Wright",19,8,10,1
Zapata,1 - A,Railroad Commissioner,,DEM,Chrysta Castaeda,30,7,22,1
Zapata,1 - A,Railroad Commissioner,,LIB,Matt Sterett,2,1,1,0
Zapata,1 - A,Railroad Commissioner,,GRN,"Katija ""Kat: Gruene",1,0,1,0
Zapata,1 - A,"Chief Justice, Supreme Court",,REP,Nathan Hecht,20,7,12,1
Zapata,1 - A,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,30,6,23,1
Zapata,1 - A,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Zapata,1 - A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,22,7,14,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,26,6,19,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,22,8,13,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,27,7,19,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,0,0,0,0
Zapata,1 - A,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,18,7,10,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,29,6,22,1
Zapata,1 - A,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,1,1,0,0
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,19,8,10,1
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,27,7,19,1
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,17,8,8,1
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,26,6,19,1
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,18,7,10,1
Zapata,1 - A,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,25,7,17,1
Zapata,1 - A,"Member State Board of Education, District No. 1",,REP,Jennifer Ivey,17,7,9,1
Zapata,1 - A,"Member State Board of Education, District No. 1",,DEM,Georgina Perez,27,7,19,1
Zapata,1 - A,"State Senator, District No. 21",,REP,Frank Pomery,15,8,6,1
Zapata,1 - A,"State Senator, District No. 21",,DEM,Judith Zaffirini,35,11,23,1
Zapata,1 - A,State Representative,80,DEM,Tracy King,33,9,22,2
Zapata,1 - A,"Chief Justice, 4th Court of Appeals District",,REP,Renee Yanta,16,7,8,1
Zapata,1 - A,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,26,8,17,1
Zapata,1 - A,"District Attorney, 49th Judicial District",,DEM,Isidro R. Alaniz,34,10,22,2
Zapata,1 - A,County Attorney,,DEM,"S. Alfonso ""Poncho"" Figueroa",32,11,20,1
Zapata,1 - A,Sheriff,,DEM,Raymundo Del Bosque,38,13,24,1
Zapata,1 - A,County Tax Assessor-Collector,,DEM,Delia R. Mendoza,40,12,26,2
Zapata,1 - A,"County Commissioner, Precinct No. 1",,DEM,Paco Mendoza,38,12,24,2
Zapata,1 - A,"Constable, Precinct No. 1",,DEM,Mario H. Garcia Jr,32,9,21,2
Zapata,1 - B,President,,REP,Donald J. Trump Michael R. Pence,29,8,19,2
Zapata,1 - B,President,,DEM,Joseph R. Biden Kamala D. Harris,31,9,18,4
Zapata,1 - B,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Zapata,1 - B,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Zapata,1 - B,President,,"",Rejected write-ins,0,0,0,0
Zapata,1 - B,President,,"",Unassigned write-ins,0,0,0,0
Zapata,1 - B,U.S. Senate,,REP,John Cornyn,16,8,8,0
Zapata,1 - B,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",35,6,24,5
Zapata,1 - B,U.S. Senate,,LIB,Kerry Douglas McKennon,2,1,1,0
Zapata,1 - B,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Zapata,1 - B,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Zapata,1 - B,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Zapata,1 - B,U.S. House,28,REP,Sandra Whitten,12,5,7,0
Zapata,1 - B,U.S. House,28,DEM,Henry Cuellar,47,12,29,6
Zapata,1 - B,U.S. House,28,LIB,Bekah Congdon,0,0,0,0
Zapata,1 - B,Railroad Commissioner,,REP,"James ""Jim"" Wright",16,8,8,0
Zapata,1 - B,Railroad Commissioner,,DEM,Chrysta Castaeda,37,7,25,5
Zapata,1 - B,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Zapata,1 - B,Railroad Commissioner,,GRN,"Katija ""Kat: Gruene",0,0,0,0
Zapata,1 - B,"Chief Justice, Supreme Court",,REP,Nathan Hecht,13,6,7,0
Zapata,1 - B,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,39,9,25,5
Zapata,1 - B,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Zapata,1 - B,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,15,8,7,0
Zapata,1 - B,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,37,7,25,5
Zapata,1 - B,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,14,7,7,0
Zapata,1 - B,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,37,8,24,5
Zapata,1 - B,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,1,0,1,0
Zapata,1 - B,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,12,6,6,0
Zapata,1 - B,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,40,9,26,5
Zapata,1 - B,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,0,0,0,0
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,14,7,7,0
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,38,8,25,5
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,15,7,8,0
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,38,8,25,5
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,14,6,8,0
Zapata,1 - B,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,39,9,25,5
Zapata,1 - B,"Member State Board of Education, District No. 1",,REP,Jennifer Ivey,13,6,7,0
Zapata,1 - B,"Member State Board of Education, District No. 1",,DEM,Georgina Perez,41,10,26,5
Zapata,1 - B,"State Senator, District No. 21",,REP,Frank Pomery,12,5,7,0
Zapata,1 - B,"State Senator, District No. 21",,DEM,Judith Zaffirini,46,11,29,6
Zapata,1 - B,State Representative,80,DEM,Tracy King,47,11,30,6
Zapata,1 - B,"Chief Justice, 4th Court of Appeals District",,REP,Renee Yanta,13,7,6,0
Zapata,1 - B,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,38,8,25,5
Zapata,1 - B,"District Attorney, 49th Judicial District",,DEM,Isidro R. Alaniz,43,10,30,3
Zapata,1 - B,County Attorney,,DEM,"S. Alfonso ""Poncho"" Figueroa",44,10,30,4
Zapata,1 - B,Sheriff,,DEM,Raymundo Del Bosque,48,12,32,4
Zapata,1 - B,County Tax Assessor-Collector,,DEM,Delia R. Mendoza,43,11,29,3
Zapata,1 - B,"County Commissioner, Precinct No. 1",,DEM,Paco Mendoza,45,11,31,3
Zapata,1 - B,"Constable, Precinct No. 1",,DEM,Mario H. Garcia Jr,36,12,20,4
Zapata,2,President,,REP,Donald J. Trump Michael R. Pence,386,201,180,5
Zapata,2,President,,DEM,Joseph R. Biden Kamala D. Harris,329,197,113,19
Zapata,2,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",3,2,1,0
Zapata,2,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Zapata,2,President,,"",Rejected write-ins,0,0,0,0
Zapata,2,President,,"",Unassigned write-ins,0,0,0,0
Zapata,2,U.S. Senate,,REP,John Cornyn,260,143,113,4
Zapata,2,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",348,204,127,17
Zapata,2,U.S. Senate,,LIB,Kerry Douglas McKennon,9,6,3,0
Zapata,2,U.S. Senate,,GRN,David B. Collins,9,2,7,0
Zapata,2,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Zapata,2,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Zapata,2,U.S. House,28,REP,Sandra Whitten,221,116,103,2
Zapata,2,U.S. House,28,DEM,Henry Cuellar,441,253,168,20
Zapata,2,U.S. House,28,LIB,Bekah Congdon,17,11,6,0
Zapata,2,Railroad Commissioner,,REP,"James ""Jim"" Wright",243,133,108,2
Zapata,2,Railroad Commissioner,,DEM,Chrysta Castaeda,363,212,132,19
Zapata,2,Railroad Commissioner,,LIB,Matt Sterett,10,7,3,0
Zapata,2,Railroad Commissioner,,GRN,"Katija ""Kat: Gruene",7,4,3,0
Zapata,2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,246,130,113,3
Zapata,2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,354,211,126,17
Zapata,2,"Chief Justice, Supreme Court",,LIB,Mark Ash,17,9,8,0
Zapata,2,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,265,140,122,3
Zapata,2,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,343,203,123,17
Zapata,2,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,248,132,113,3
Zapata,2,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,348,207,124,17
Zapata,2,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,17,8,9,0
Zapata,2,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,244,131,110,3
Zapata,2,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,370,219,134,17
Zapata,2,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,7,1,6,0
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,247,133,111,3
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,360,217,127,16
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,248,136,109,3
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,353,210,127,16
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,252,140,109,3
Zapata,2,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,345,203,126,16
Zapata,2,"Member State Board of Education, District No. 1",,REP,Jennifer Ivey,237,130,105,2
Zapata,2,"Member State Board of Education, District No. 1",,DEM,Georgina Perez,365,215,133,17
Zapata,2,"State Senator, District No. 21",,REP,Frank Pomery,212,114,96,2
Zapata,2,"State Senator, District No. 21",,DEM,Judith Zaffirini,422,246,156,20
Zapata,2,State Representative,80,DEM,Tracy King,520,304,197,19
Zapata,2,"Chief Justice, 4th Court of Appeals District",,REP,Renee Yanta,215,115,98,2
Zapata,2,"Chief Justice, 4th Court of Appeals District",,DEM,Rebeca Martinez,378,224,135,19
Zapata,2,"District Attorney, 49th Judicial District",,DEM,Isidro R. Alaniz,483,276,191,16
Zapata,2,County Attorney,,DEM,"S. Alfonso ""Poncho"" Figueroa",480,270,191,19
Zapata,2,Sheriff,,DEM,Raymundo Del Bosque,496,272,205,19
Zapata,2,County Tax Assessor-Collector,,DEM,Delia R. Mendoza,521,295,207,19
Zapata,2,"Constable, Precinct No. 2",,DEM,"Daniel ""Danny"" Arriaga",514,299,198,17
Zapata,2 - A,President,,REP,Donald J. Trump Michael R. Pence,133,55,70,8
Zapata,2 - A,President,,DEM,Joseph R. Biden Kamala D. Harris,155,78,58,19
Zapata,2 - A,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",0,0,0,0
Zapata,2 - A,President,,GRN,Howie Hawkins Angela Walker,0,0,0,0
Zapata,2 - A,President,,"",Rejected write-ins,0,0,0,0
Zapata,2 - A,President,,"",Unassigned write-ins,0,0,0,0
Zapata,2 - A,U.S. Senate,,REP,John Cornyn,92,43,45,4
Zapata,2 - A,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",138,63,57,18
