county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Nolan,Precinct 2,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,41,25,7,9
Nolan,Precinct 2,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,17,9,3,5
Nolan,Precinct 2,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,23,15,4,4
Nolan,Precinct 2,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,40,24,7,9
Nolan,Precinct 2,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,20,12,3,5
Nolan,Precinct 2,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,20,12,4,4
Nolan,Precinct 2,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,40,24,7,9
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,3,3,0,0
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,22,12,5,5
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,16,9,2,5
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,41,24,7,10
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,27,17,5,5
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,14,8,2,4
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,41,25,7,9
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,39,23,8,8
Nolan,Precinct 2,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,39,23,8,8
Nolan,Precinct 2,"Member, State BoE, Dist 15",,DEM,John Betancourt,40,23,8,9
Nolan,Precinct 2,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,40,23,8,9
Nolan,Precinct 2,State Representative,71,DEM,Samuel Hatton,40,23,8,9
Nolan,Precinct 2,State Representative,71,DEM,Total Votes Cast,40,23,8,9
Nolan,Precinct 2,County Chair,,DEM,Mark Hampton,42,23,8,11
Nolan,Precinct 2,County Chair,,DEM,Total Votes Cast,42,23,8,11
Nolan,Precinct 2,Proposition #1,,DEM,Yes,44,27,9,8
Nolan,Precinct 2,Proposition #1,,DEM,No,2,1,0,1
Nolan,Precinct 2,Proposition #1,,DEM,Total Votes Cast,46,28,9,9
Nolan,Precinct 2,Proposition #2,,DEM,Yes,43,26,8,9
Nolan,Precinct 2,Proposition #2,,DEM,No,4,2,1,1
Nolan,Precinct 2,Proposition #2,,DEM,Total Votes Cast,47,28,9,10
Nolan,Precinct 2,Proposition #3,,DEM,Yes,46,27,9,10
Nolan,Precinct 2,Proposition #3,,DEM,No,2,1,0,1
Nolan,Precinct 2,Proposition #3,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #4,,DEM,Yes,42,24,8,10
Nolan,Precinct 2,Proposition #4,,DEM,No,6,4,1,1
Nolan,Precinct 2,Proposition #4,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #5,,DEM,Yes,46,26,9,11
Nolan,Precinct 2,Proposition #5,,DEM,No,2,2,0,0
Nolan,Precinct 2,Proposition #5,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #6,,DEM,Yes,47,27,9,11
Nolan,Precinct 2,Proposition #6,,DEM,No,1,1,0,0
Nolan,Precinct 2,Proposition #6,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #7,,DEM,Yes,44,26,7,11
Nolan,Precinct 2,Proposition #7,,DEM,No,4,2,2,0
Nolan,Precinct 2,Proposition #7,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #8,,DEM,Yes,45,25,9,11
Nolan,Precinct 2,Proposition #8,,DEM,No,3,3,0,0
Nolan,Precinct 2,Proposition #8,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #9,,DEM,Yes,44,26,8,10
Nolan,Precinct 2,Proposition #9,,DEM,No,4,2,1,1
Nolan,Precinct 2,Proposition #9,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #10,,DEM,Yes,45,26,8,11
Nolan,Precinct 2,Proposition #10,,DEM,No,3,2,1,0
Nolan,Precinct 2,Proposition #10,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 2,Proposition #11,,DEM,Yes,40,22,7,11
Nolan,Precinct 2,Proposition #11,,DEM,No,8,6,2,0
Nolan,Precinct 2,Proposition #11,,DEM,Total Votes Cast,48,28,9,11
Nolan,Precinct 3,Registered Voters,,,,1746,,,
Nolan,Precinct 3,Ballots Cast,,,,441,263,155,23
Nolan,Precinct 3,Ballots Cast,,REP,,367,217,140,10
Nolan,Precinct 3,Ballots Cast,,DEM,,74,46,15,13
Nolan,Precinct 3,President,,REP,Zoltan G. Istvan,0,0,0,0
Nolan,Precinct 3,President,,REP,Bob Ely,1,1,0,0
Nolan,Precinct 3,President,,REP,Donald J. Trump,325,185,130,10
Nolan,Precinct 3,President,,REP,Bill Weld,0,0,0,0
Nolan,Precinct 3,President,,REP,Joe Walsh,6,4,2,0
Nolan,Precinct 3,President,,REP,Matthew John Matern,0,0,0,0
Nolan,Precinct 3,President,,REP,Roque Rocky DeLa Fuente Guerra,4,4,0,0
Nolan,Precinct 3,President,,REP,Uncommitted,18,14,4,0
Nolan,Precinct 3,President,,REP,Total Votes Cast,354,208,136,10
Nolan,Precinct 3,U.S. Senate,,REP,Dwayne Stovall,47,31,16,0
Nolan,Precinct 3,U.S. Senate,,REP,Virgil Bierschwale,3,1,2,0
Nolan,Precinct 3,U.S. Senate,,REP,John Cornyn,249,139,100,10
Nolan,Precinct 3,U.S. Senate,,REP,John Anthony Castro,26,19,7,0
Nolan,Precinct 3,U.S. Senate,,REP,Mark Yancey,15,7,8,0
Nolan,Precinct 3,U.S. Senate,,REP,Total Votes Cast,340,197,133,10
Nolan,Precinct 3,U.S. House,19,REP,Jodey C. Arrington,299,171,118,10
Nolan,Precinct 3,U.S. House,19,REP,Vance W. Boyd,46,31,15,0
Nolan,Precinct 3,U.S. House,19,REP,Total Votes Cast,345,202,133,10
Nolan,Precinct 3,Railroad Commissioner,,REP,Ryan Sitton,118,70,43,5
Nolan,Precinct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",188,114,69,5
Nolan,Precinct 3,Railroad Commissioner,,REP,Total Votes Cast,306,184,112,10
Nolan,Precinct 3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,299,180,110,9
Nolan,Precinct 3,"Chief Justice, Supreme Court",,REP,Total Votes Cast,299,180,110,9
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,295,174,112,9
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,295,174,112,9
Nolan,Precinct 3,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,301,178,113,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,301,178,113,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,301,177,114,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,301,177,114,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,148,88,57,3
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,149,93,49,7
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,297,181,106,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,294,176,108,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,294,176,108,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,293,174,110,9
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,293,174,110,9
Nolan,Precinct 3,"Member, State BoE, Dist 15",,REP,Jay Johnson,298,176,112,10
Nolan,Precinct 3,"Member, State BoE, Dist 15",,REP,Total Votes Cast,298,176,112,10
Nolan,Precinct 3,State Senate,28,REP,Charles Perry,314,184,120,10
Nolan,Precinct 3,State Senate,28,REP,Total Votes Cast,314,184,120,10
Nolan,Precinct 3,State Representative,71,REP,Stan Lambert,313,185,118,10
Nolan,Precinct 3,State Representative,71,REP,Total Votes Cast,313,185,118,10
Nolan,Precinct 3,"Justice, 11th Ct of App Dist, Pl 2",,REP,Frank Hunold,87,45,40,2
Nolan,Precinct 3,"Justice, 11th Ct of App Dist, Pl 2",,REP,Bruce Williams,210,136,68,6
Nolan,Precinct 3,"Justice, 11th Ct of App Dist, Pl 2",,REP,Total Votes Cast,297,181,108,8
Nolan,Precinct 3,"Justice, 11th Ct of App Dist, Pl 3",,REP,W. Stacy Trotter,293,175,109,9
Nolan,Precinct 3,"Justice, 11th Ct of App Dist, Pl 3",,REP,Total Votes Cast,293,175,109,9
Nolan,Precinct 3,"District Judge, 32nd Judicial Dist",,REP,Glen Harrison,319,194,116,9
Nolan,Precinct 3,"District Judge, 32nd Judicial Dist",,REP,Total Votes Cast,319,194,116,9
Nolan,Precinct 3,"Dist Attorney, 32nd Judicial Dist",,REP,Ricky Nolan Thompson,315,186,120,9
Nolan,Precinct 3,"Dist Attorney, 32nd Judicial Dist",,REP,Total Votes Cast,315,186,120,9
Nolan,Precinct 3,County Attorney,,REP,Samantha Morrow,310,183,117,10
Nolan,Precinct 3,County Attorney,,REP,Total Votes Cast,310,183,117,10
Nolan,Precinct 3,Sheriff,,REP,David Warren,218,119,92,7
Nolan,Precinct 3,Sheriff,,REP,Ray Cornutt,147,97,48,2
Nolan,Precinct 3,Sheriff,,REP,Total Votes Cast,365,216,140,9
Nolan,Precinct 3,County Tax Assessor-Collector,,REP,Kathy Bowen,326,194,122,10
Nolan,Precinct 3,County Tax Assessor-Collector,,REP,Total Votes Cast,326,194,122,10
Nolan,Precinct 3,Constable,,REP,Stephen Smith,306,187,111,8
Nolan,Precinct 3,Constable,,REP,Total Votes Cast,306,187,111,8
Nolan,Precinct 3,Co Commissioner PCT 3,,REP,Tommy White,309,185,115,9
Nolan,Precinct 3,Co Commissioner PCT 3,,REP,Total Votes Cast,309,185,115,9
Nolan,Precinct 3,County Chair,,REP,Larry May,316,186,120,10
Nolan,Precinct 3,County Chair,,REP,Total Votes Cast,316,186,120,10
Nolan,Precinct 3,Proposition 1,,REP,Yes,303,183,111,9
Nolan,Precinct 3,Proposition 1,,REP,No,51,28,22,1
Nolan,Precinct 3,Proposition 1,,REP,Total Votes Cast,354,211,133,10
Nolan,Precinct 3,Proposition 2,,REP,Yes,287,171,107,9
Nolan,Precinct 3,Proposition 2,,REP,No,64,40,23,1
Nolan,Precinct 3,Proposition 2,,REP,Total Votes Cast,351,211,130,10
Nolan,Precinct 3,Proposition 3,,REP,Yes,316,190,116,10
Nolan,Precinct 3,Proposition 3,,REP,No,26,19,7,0
Nolan,Precinct 3,Proposition 3,,REP,Total Votes Cast,342,209,123,10
Nolan,Precinct 3,Proposition 4,,REP,Yes,322,189,123,10
Nolan,Precinct 3,Proposition 4,,REP,No,23,19,4,0
Nolan,Precinct 3,Proposition 4,,REP,Total Votes Cast,345,208,127,10
Nolan,Precinct 3,Proposition 5,,REP,Yes,309,188,112,9
Nolan,Precinct 3,Proposition 5,,REP,No,37,21,15,1
Nolan,Precinct 3,Proposition 5,,REP,Total Votes Cast,346,209,127,10
Nolan,Precinct 3,Proposition 6,,REP,Yes,327,195,122,10
Nolan,Precinct 3,Proposition 6,,REP,No,21,12,9,0
Nolan,Precinct 3,Proposition 6,,REP,Total Votes Cast,348,207,131,10
Nolan,Precinct 3,Proposition 7,,REP,Yes,349,210,129,10
Nolan,Precinct 3,Proposition 7,,REP,No,3,1,2,0
Nolan,Precinct 3,Proposition 7,,REP,Total Votes Cast,352,211,131,10
Nolan,Precinct 3,Proposition 8,,REP,Yes,333,199,124,10
Nolan,Precinct 3,Proposition 8,,REP,No,11,10,1,0
Nolan,Precinct 3,Proposition 8,,REP,Total Votes Cast,344,209,125,10
Nolan,Precinct 3,Proposition 9,,REP,Yes,315,189,116,10
Nolan,Precinct 3,Proposition 9,,REP,No,27,19,8,0
Nolan,Precinct 3,Proposition 9,,REP,Total Votes Cast,342,208,124,10
Nolan,Precinct 3,Proposition 10,,REP,Yes,316,194,113,9
Nolan,Precinct 3,Proposition 10,,REP,No,25,13,11,1
Nolan,Precinct 3,Proposition 10,,REP,Total Votes Cast,341,207,124,10
Nolan,Precinct 3,President,,DEM,Amy Klobuchar,0,0,0,0
Nolan,Precinct 3,President,,DEM,Marianne Williamson,0,0,0,0
Nolan,Precinct 3,President,,DEM,Bernie Sanders,24,15,4,5
Nolan,Precinct 3,President,,DEM,Michael R. Bloomberg,12,4,4,4
Nolan,Precinct 3,President,,DEM,Deval Patrick,0,0,0,0
Nolan,Precinct 3,President,,DEM,Elizabeth Warren,4,2,2,0
Nolan,Precinct 3,President,,DEM,Julian Castro,1,0,1,0
Nolan,Precinct 3,President,,DEM,Andrew Yang,0,0,0,0
Nolan,Precinct 3,President,,DEM,John K. Delaney,0,0,0,0
Nolan,Precinct 3,President,,DEM,Pete Buttigieg,2,0,1,1
Nolan,Precinct 3,President,,DEM,Robby Wells,0,0,0,0
Nolan,Precinct 3,President,,DEM,Tulsi Gabbard,0,0,0,0
Nolan,Precinct 3,President,,DEM,Michael Bennet,0,0,0,0
Nolan,Precinct 3,President,,DEM,Cory Booker,0,0,0,0
Nolan,Precinct 3,President,,DEM,Tom Steyer,0,0,0,0
Nolan,Precinct 3,President,,DEM,"Roque ""Rocky"" De La Fuente",0,0,0,0
Nolan,Precinct 3,President,,DEM,Joseph R. Biden,29,24,3,2
Nolan,Precinct 3,President,,DEM,Total Votes Cast,72,45,15,12
Nolan,Precinct 3,U.S. Senate,,DEM,Chris Bell,9,5,1,3
Nolan,Precinct 3,U.S. Senate,,DEM,Mary (MJ) Hegar,17,7,6,4
Nolan,Precinct 3,U.S. Senate,,DEM,Michael Cooper,2,1,0,1
Nolan,Precinct 3,U.S. Senate,,DEM,"Annie ""Mama"" Garcia",15,13,2,0
Nolan,Precinct 3,U.S. Senate,,DEM,Adrian Ocegueda,2,2,0,0
Nolan,Precinct 3,U.S. Senate,,DEM,Cristina Tzintzun Ramirez,7,6,1,0
Nolan,Precinct 3,U.S. Senate,,DEM,D. R. Hunter,1,0,0,1
Nolan,Precinct 3,U.S. Senate,,DEM,Royce West,0,0,0,0
Nolan,Precinct 3,U.S. Senate,,DEM,"Jack Daniel Foster, Jr.",4,3,1,0
Nolan,Precinct 3,U.S. Senate,,DEM,Victor Hugo Harris,0,0,0,0
Nolan,Precinct 3,U.S. Senate,,DEM,Amanda K. Edwards,4,3,1,0
Nolan,Precinct 3,U.S. Senate,,DEM,Sema Hernandez,4,2,1,1
Nolan,Precinct 3,U.S. Senate,,DEM,Total Votes Cast,65,42,13,10
Nolan,Precinct 3,U.S. House,19,DEM,Tom Watson,63,40,14,9
Nolan,Precinct 3,U.S. House,19,DEM,Total Votes Cast,63,40,14,9
Nolan,Precinct 3,Railroad Commissioner,,DEM,Kelly Stone,22,12,4,6
Nolan,Precinct 3,Railroad Commissioner,,DEM,"Roberto R. ""Beto"" Alonzo",15,12,2,1
Nolan,Precinct 3,Railroad Commissioner,,DEM,Mark Watson,13,9,2,2
Nolan,Precinct 3,Railroad Commissioner,,DEM,Chrysta Castaneda,17,11,5,1
Nolan,Precinct 3,Railroad Commissioner,,DEM,Total Votes Cast,67,44,13,10
Nolan,Precinct 3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,58,37,11,10
Nolan,Precinct 3,"Chief Justice, Supreme Court",,DEM,Jerry Zimmerer,6,4,2,0
Nolan,Precinct 3,"Chief Justice, Supreme Court",,DEM,Total Votes Cast,64,41,13,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,DEM,Larry Praeger,25,14,4,7
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,41,28,10,3
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,DEM,Total Votes Cast,66,42,14,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 7",,DEM,Brandy Voss,30,17,6,7
Nolan,Precinct 3,"Justice, Supreme Court, Pl 7",,DEM,Staci Williams,38,27,8,3
Nolan,Precinct 3,"Justice, Supreme Court, Pl 7",,DEM,Total Votes Cast,68,44,14,10
Nolan,Precinct 3,"Justice, Supreme Court, Pl 8",,DEM,Peter Kelly,30,18,6,6
Nolan,Precinct 3,"Justice, Supreme Court, Pl 8",,DEM,Gisela D. Triana,37,25,8,4
Nolan,Precinct 3,"Justice, Supreme Court, Pl 8",,DEM,Total Votes Cast,67,43,14,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,DEM,William Pieratt Demond,6,4,1,1
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,DEM,Elizabeth Davis Frizell,44,27,8,9
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,DEM,Dan Wood,16,12,4,0
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 3",,DEM,Total Votes Cast,66,43,13,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 4",,DEM,Tina Clinton,52,33,9,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 4",,DEM,Steven Miears,15,10,5,0
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 4",,DEM,Total Votes Cast,67,43,14,10
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 9",,DEM,Brandon Birmingham,57,36,12,9
Nolan,Precinct 3,"Judge, Ct of Crim App, Pl 9",,DEM,Total Votes Cast,57,36,12,9
Nolan,Precinct 3,"Member, State BoE, Dist 15",,DEM,John Betancourt,60,38,13,9
Nolan,Precinct 3,"Member, State BoE, Dist 15",,DEM,Total Votes Cast,60,38,13,9
Nolan,Precinct 3,State Representative,71,DEM,Samuel Hatton,61,38,14,9
Nolan,Precinct 3,State Representative,71,DEM,Total Votes Cast,61,38,14,9
Nolan,Precinct 3,County Chair,,DEM,Mark Hampton,59,36,13,10
Nolan,Precinct 3,County Chair,,DEM,Total Votes Cast,59,36,13,10
Nolan,Precinct 3,Proposition #1,,DEM,Yes,68,43,13,12
Nolan,Precinct 3,Proposition #1,,DEM,No,5,3,1,1
Nolan,Precinct 3,Proposition #1,,DEM,Total Votes Cast,73,46,14,13
Nolan,Precinct 3,Proposition #2,,DEM,Yes,67,43,12,12
Nolan,Precinct 3,Proposition #2,,DEM,No,5,3,2,0
Nolan,Precinct 3,Proposition #2,,DEM,Total Votes Cast,72,46,14,12
Nolan,Precinct 3,Proposition #3,,DEM,Yes,70,44,13,13
Nolan,Precinct 3,Proposition #3,,DEM,No,2,2,0,0
Nolan,Precinct 3,Proposition #3,,DEM,Total Votes Cast,72,46,13,13
Nolan,Precinct 3,Proposition #4,,DEM,Yes,70,45,12,13
Nolan,Precinct 3,Proposition #4,,DEM,No,3,1,2,0
Nolan,Precinct 3,Proposition #4,,DEM,Total Votes Cast,73,46,14,13
Nolan,Precinct 3,Proposition #5,,DEM,Yes,68,42,13,13
Nolan,Precinct 3,Proposition #5,,DEM,No,2,2,0,0
Nolan,Precinct 3,Proposition #5,,DEM,Total Votes Cast,70,44,13,13
Nolan,Precinct 3,Proposition #6,,DEM,Yes,72,45,14,13
Nolan,Precinct 3,Proposition #6,,DEM,No,1,1,0,0
Nolan,Precinct 3,Proposition #6,,DEM,Total Votes Cast,73,46,14,13
Nolan,Precinct 3,Proposition #7,,DEM,Yes,68,42,14,12
Nolan,Precinct 3,Proposition #7,,DEM,No,2,2,0,0
Nolan,Precinct 3,Proposition #7,,DEM,Total Votes Cast,70,44,14,12
Nolan,Precinct 3,Proposition #8,,DEM,Yes,69,43,13,13
Nolan,Precinct 3,Proposition #8,,DEM,No,2,1,1,0
Nolan,Precinct 3,Proposition #8,,DEM,Total Votes Cast,71,44,14,13
Nolan,Precinct 3,Proposition #9,,DEM,Yes,70,43,14,13
Nolan,Precinct 3,Proposition #9,,DEM,No,2,2,0,0
Nolan,Precinct 3,Proposition #9,,DEM,Total Votes Cast,72,45,14,13
Nolan,Precinct 3,Proposition #10,,DEM,Yes,67,42,13,12
Nolan,Precinct 3,Proposition #10,,DEM,No,3,2,1,0
Nolan,Precinct 3,Proposition #10,,DEM,Total Votes Cast,70,44,14,12
Nolan,Precinct 3,Proposition #11,,DEM,Yes,66,40,14,12
Nolan,Precinct 3,Proposition #11,,DEM,No,5,5,0,0
Nolan,Precinct 3,Proposition #11,,DEM,Total Votes Cast,71,45,14,12
Nolan,Precinct 4,Registered Voters,,,,1701,,,
Nolan,Precinct 4,Ballots Cast,,,,295,202,75,18
Nolan,Precinct 4,Ballots Cast,,REP,,208,133,64,11
Nolan,Precinct 4,Ballots Cast,,DEM,,87,69,11,7
Nolan,Precinct 4,President,,REP,Zoltan G. Istvan,0,0,0,0
Nolan,Precinct 4,President,,REP,Bob Ely,1,1,0,0
Nolan,Precinct 4,President,,REP,Donald J. Trump,177,114,52,11
Nolan,Precinct 4,President,,REP,Bill Weld,0,0,0,0
Nolan,Precinct 4,President,,REP,Joe Walsh,2,2,0,0
Nolan,Precinct 4,President,,REP,Matthew John Matern,0,0,0,0
Nolan,Precinct 4,President,,REP,Roque Rocky DeLa Fuente Guerra,3,1,2,0
Nolan,Precinct 4,President,,REP,Uncommitted,15,8,7,0
Nolan,Precinct 4,President,,REP,Total Votes Cast,198,126,61,11
Nolan,Precinct 4,U.S. Senate,,REP,Dwayne Stovall,34,26,8,0
Nolan,Precinct 4,U.S. Senate,,REP,Virgil Bierschwale,0,0,0,0
Nolan,Precinct 4,U.S. Senate,,REP,John Cornyn,123,67,45,11
Nolan,Precinct 4,U.S. Senate,,REP,John Anthony Castro,21,15,6,0
Nolan,Precinct 4,U.S. Senate,,REP,Mark Yancey,8,7,1,0
Nolan,Precinct 4,U.S. Senate,,REP,Total Votes Cast,186,115,60,11
Nolan,Precinct 4,U.S. House,19,REP,Jodey C. Arrington,144,85,50,9
Nolan,Precinct 4,U.S. House,19,REP,Vance W. Boyd,43,31,10,2
Nolan,Precinct 4,U.S. House,19,REP,Total Votes Cast,187,116,60,11
Nolan,Precinct 4,Railroad Commissioner,,REP,Ryan Sitton,77,51,23,3
Nolan,Precinct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",100,61,31,8
Nolan,Precinct 4,Railroad Commissioner,,REP,Total Votes Cast,177,112,54,11
Nolan,Precinct 4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,168,106,51,11
Nolan,Precinct 4,"Chief Justice, Supreme Court",,REP,Total Votes Cast,168,106,51,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,168,106,51,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,Total Votes Cast,168,106,51,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 7",,REP,Jeff Boyd,169,106,52,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 7",,REP,Total Votes Cast,169,106,52,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 8",,REP,Brett Busby,167,106,50,11
Nolan,Precinct 4,"Justice, Supreme Court, Pl 8",,REP,Total Votes Cast,167,106,50,11
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,REP,Gina Parker,97,62,30,5
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,REP,Bert Richardson,83,49,28,6
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 3",,REP,Total Votes Cast,180,111,58,11
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 4",,REP,Kevin Patrick Yeary,163,103,49,11
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 4",,REP,Total Votes Cast,163,103,49,11
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 9",,REP,David Newell,165,102,52,11
Nolan,Precinct 4,"Judge, Ct of Crim App, Pl 9",,REP,Total Votes Cast,165,102,52,11
Nolan,Precinct 4,"Member, State BoE, Dist 15",,REP,Jay Johnson,167,105,52,10
Nolan,Precinct 4,"Member, State BoE, Dist 15",,REP,Total Votes Cast,167,105,52,10
Nolan,Precinct 4,State Senate,28,REP,Charles Perry,175,110,54,11
Nolan,Precinct 4,State Senate,28,REP,Total Votes Cast,175,110,54,11
Nolan,Precinct 4,State Representative,71,REP,Stan Lambert,174,110,53,11
Nolan,Precinct 4,State Representative,71,REP,Total Votes Cast,174,110,53,11
Nolan,Precinct 4,"Justice, 11th Ct of App Dist, Pl 2",,REP,Frank Hunold,53,31,18,4
Nolan,Precinct 4,"Justice, 11th Ct of App Dist, Pl 2",,REP,Bruce Williams,123,79,37,7
Nolan,Precinct 4,"Justice, 11th Ct of App Dist, Pl 2",,REP,Total Votes Cast,176,110,55,11
Nolan,Precinct 4,"Justice, 11th Ct of App Dist, Pl 3",,REP,W. Stacy Trotter,164,103,50,11
Nolan,Precinct 4,"Justice, 11th Ct of App Dist, Pl 3",,REP,Total Votes Cast,164,103,50,11
Nolan,Precinct 4,"District Judge, 32nd Judicial Dist",,REP,Glen Harrison,180,113,56,11
Nolan,Precinct 4,"District Judge, 32nd Judicial Dist",,REP,Total Votes Cast,180,113,56,11
Nolan,Precinct 4,"Dist Attorney, 32nd Judicial Dist",,REP,Ricky Nolan Thompson,178,114,54,10
Nolan,Precinct 4,"Dist Attorney, 32nd Judicial Dist",,REP,Total Votes Cast,178,114,54,10
Nolan,Precinct 4,County Attorney,,REP,Samantha Morrow,176,112,53,11
Nolan,Precinct 4,County Attorney,,REP,Total Votes Cast,176,112,53,11
Nolan,Precinct 4,Sheriff,,REP,David Warren,133,84,43,6
Nolan,Precinct 4,Sheriff,,REP,Ray Cornutt,73,47,21,5
Nolan,Precinct 4,Sheriff,,REP,Total Votes Cast,206,131,64,11
Nolan,Precinct 4,County Tax Assessor-Collector,,REP,Kathy Bowen,188,118,59,11
Nolan,Precinct 4,County Tax Assessor-Collector,,REP,Total Votes Cast,188,118,59,11
Nolan,Precinct 4,Constable,,REP,Stephen Smith,175,112,52,11
Nolan,Precinct 4,Constable,,REP,Total Votes Cast,175,112,52,11
Nolan,Precinct 4,County Chair,,REP,Larry May,181,114,56,11
Nolan,Precinct 4,County Chair,,REP,Total Votes Cast,181,114,56,11
Nolan,Precinct 4,Proposition 1,,REP,Yes,144,87,48,9
Nolan,Precinct 4,Proposition 1,,REP,No,45,32,11,2
Nolan,Precinct 4,Proposition 1,,REP,Total Votes Cast,189,119,59,11
Nolan,Precinct 4,Proposition 2,,REP,Yes,147,94,47,6
Nolan,Precinct 4,Proposition 2,,REP,No,40,23,13,4
Nolan,Precinct 4,Proposition 2,,REP,Total Votes Cast,187,117,60,10
Nolan,Precinct 4,Proposition 3,,REP,Yes,172,109,55,8
Nolan,Precinct 4,Proposition 3,,REP,No,15,9,3,3
Nolan,Precinct 4,Proposition 3,,REP,Total Votes Cast,187,118,58,11
Nolan,Precinct 4,Proposition 4,,REP,Yes,171,108,52,11
Nolan,Precinct 4,Proposition 4,,REP,No,16,10,6,0
Nolan,Precinct 4,Proposition 4,,REP,Total Votes Cast,187,118,58,11
Nolan,Precinct 4,Proposition 5,,REP,Yes,172,111,51,10
Nolan,Precinct 4,Proposition 5,,REP,No,15,6,8,1
Nolan,Precinct 4,Proposition 5,,REP,Total Votes Cast,187,117,59,11
Nolan,Precinct 4,Proposition 6,,REP,Yes,170,109,51,10
