county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
McCulloch,101 - ALL,Registered Voters,,,,,,,292
McCulloch,101 - ALL,President,,Donald J. Trump Michael R. Pence,REP,21,184,44,249
McCulloch,101 - ALL,President,,Joseph R. Biden Kamala D. Harris,DEM,5,27,7,39
McCulloch,101 - ALL,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
McCulloch,101 - ALL,President,,Howie Hawkins Angela Walker,GRN,0,1,0,1
McCulloch,101 - ALL,President,,Under Votes,,0,1,0,1
McCulloch,101 - ALL,President,,Over Votes,,2,0,0,2
McCulloch,101 - ALL,U.S. Senate,,John Cornyn,REP,20,185,39,244
McCulloch,101 - ALL,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,8,25,10,43
McCulloch,101 - ALL,U.S. Senate,,Kerry Douglas McKennon,LIB,0,1,1,2
McCulloch,101 - ALL,U.S. Senate,,David B. Collins,GRN,0,0,0,0
McCulloch,101 - ALL,U.S. Senate,,Under Votes,,0,2,1,3
McCulloch,101 - ALL,U.S. Senate,,Over Votes,,0,0,0,0
McCulloch,101 - ALL,U.S. House,11,August Pfluger,REP,22,178,39,239
McCulloch,101 - ALL,U.S. House,11,Jon Mark Hogg,DEM,6,25,9,40
McCulloch,101 - ALL,U.S. House,11,Wacey Alpha Cody,LIB,0,5,2,7
McCulloch,101 - ALL,U.S. House,11,Under Votes,,0,5,1,6
McCulloch,101 - ALL,U.S. House,11,Over Votes,,0,0,0,0
McCulloch,101 - ALL,Railroad Commissioner,,"James ""Jim"" Wright",REP,22,178,40,240
McCulloch,101 - ALL,Railroad Commissioner,,Chrysta Castañeda,DEM,5,25,7,37
McCulloch,101 - ALL,Railroad Commissioner,,Matt Sterett,LIB,1,1,1,3
McCulloch,101 - ALL,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,0,0,1,1
McCulloch,101 - ALL,Railroad Commissioner,,Under Votes,,0,9,1,10
McCulloch,101 - ALL,Railroad Commissioner,,Over Votes,,0,0,1,1
McCulloch,101 - ALL,"Chief Justice, Supreme Court",,Nathan Hecht,REP,20,178,40,238
McCulloch,101 - ALL,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,24,9,41
McCulloch,101 - ALL,"Chief Justice, Supreme Court",,Mark Ash,LIB,0,3,1,4
McCulloch,101 - ALL,"Chief Justice, Supreme Court",,Under Votes,,0,8,1,9
McCulloch,101 - ALL,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,REP,22,181,40,243
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,DEM,6,23,9,38
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,0,9,2,11
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,REP,21,177,38,236
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 7",,Staci Williams,DEM,7,27,10,44
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,LIB,0,1,1,2
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,8,2,10
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 8",,Brett Busby,REP,22,177,39,238
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,DEM,6,23,8,37
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 8",,Tom Oxford,LIB,0,3,2,5
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 8",,Under Votes,,0,10,2,12
McCulloch,101 - ALL,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,REP,20,180,39,239
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,DEM,8,25,10,43
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,0,8,2,10
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,REP,22,182,39,243
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,DEM,6,23,10,39
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,8,2,10
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,REP,20,175,40,235
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,DEM,8,26,9,43
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,0,12,2,14
McCulloch,101 - ALL,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Member State Board of Education, District No. 1",,Jennifer Ivey,REP,22,177,40,239
McCulloch,101 - ALL,"Member State Board of Education, District No. 1",,Georgina Perez,DEM,6,27,10,43
McCulloch,101 - ALL,"Member State Board of Education, District No. 1",,Under Votes,,0,9,1,10
McCulloch,101 - ALL,"Member State Board of Education, District No. 1",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,State Senate,28,Charles Perry,REP,21,185,47,253
McCulloch,101 - ALL,State Senate,28,Under Votes,,7,28,4,39
McCulloch,101 - ALL,State Senate,28,Over Votes,,0,0,0,0
McCulloch,101 - ALL,State Representative,59,Shelby Slawson,REP,21,187,45,253
McCulloch,101 - ALL,State Representative,59,Under Votes,,7,26,6,39
McCulloch,101 - ALL,State Representative,59,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Chief Justice, 3rd Court of Appeals District",,Jeff Rose,REP,20,180,39,239
McCulloch,101 - ALL,"Chief Justice, 3rd Court of Appeals District",,Darlene Byrne,DEM,8,22,9,39
McCulloch,101 - ALL,"Chief Justice, 3rd Court of Appeals District",,Under Votes,,0,11,3,14
McCulloch,101 - ALL,"Chief Justice, 3rd Court of Appeals District",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,Mayor - Vote for none or one,,Anthony Groves,,20,171,41,232
McCulloch,101 - ALL,Mayor - Vote for none or one,,Under Votes,,8,42,10,60
McCulloch,101 - ALL,Mayor - Vote for none or one,,Over Votes,,0,0,0,0
McCulloch,101 - ALL,City Counil Place 3 - Vote for none or one,,Larry Land,,15,123,24,162
McCulloch,101 - ALL,City Counil Place 3 - Vote for none or one,,Rey Garza,,11,74,24,109
McCulloch,101 - ALL,City Counil Place 3 - Vote for none or one,,Under Votes,,2,16,3,21
McCulloch,101 - ALL,City Counil Place 3 - Vote for none or one,,Over Votes,,0,0,0,0
McCulloch,101 - ALL,Trustee District 1 - Vote for none or one,,Channing Booker,,19,175,39,233
McCulloch,101 - ALL,Trustee District 1 - Vote for none or one,,Under Votes,,9,38,12,59
McCulloch,101 - ALL,Trustee District 1 - Vote for none or one,,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Trustee, District 2 - Vote for none or one",,Michael Cook,,16,173,38,227
McCulloch,101 - ALL,"Trustee, District 2 - Vote for none or one",,Under Votes,,12,40,13,65
McCulloch,101 - ALL,"Trustee, District 2 - Vote for none or one",,Over Votes,,0,0,0,0
McCulloch,101 - ALL,"Trustee, District 3 - Vote for none or one",,Michael Probst,,7,68,21,96
McCulloch,101 - ALL,"Trustee, District 3 - Vote for none or one",,Reed Williams,,18,129,28,175
McCulloch,101 - ALL,"Trustee, District 3 - Vote for none or one",,Under Votes,,3,16,2,21
McCulloch,101 - ALL,"Trustee, District 3 - Vote for none or one",,Over Votes,,0,0,0,0
McCulloch,101 - BISD,Registered Voters,,,,,,,114
McCulloch,101 - BISD,President,,Donald J. Trump Michael R. Pence,REP,6,89,7,102
McCulloch,101 - BISD,President,,Joseph R. Biden Kamala D. Harris,DEM,1,11,0,12
McCulloch,101 - BISD,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
McCulloch,101 - BISD,President,,Howie Hawkins Angela Walker,GRN,0,0,0,0
McCulloch,101 - BISD,President,,Under Votes,,0,0,0,0
McCulloch,101 - BISD,President,,Over Votes,,0,0,0,0
McCulloch,101 - BISD,U.S. Senate,,John Cornyn,REP,6,88,7,101
McCulloch,101 - BISD,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,1,9,0,10
