county,precinct,office,district,party,candidate,votes,early_voting,election_day
Wilbarger,Precinct 1,President,,REP,MATTHEW JOHN MATERN,6,3,3
Wilbarger,Precinct 1,President,,REP,ZOLTAN G. ISTVAN,1,1,0
Wilbarger,Precinct 1,President,,REP,JOE WALSH,4,3,1
Wilbarger,Precinct 1,President,,REP,DONALD J. TRUMP,638,422,216
Wilbarger,Precinct 1,President,,REP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,1,1
Wilbarger,Precinct 1,President,,REP,BOB ELY,2,2,0
Wilbarger,Precinct 1,President,,REP,BILL WELD,4,2,2
Wilbarger,Precinct 1,President,,REP,UNCOMMITTED,47,27,20
Wilbarger,Precinct 1,U.S. Senate,,REP,JOHN CORNYN,491,329,162
Wilbarger,Precinct 1,U.S. Senate,,REP,VIRGIL BIERSCHWALE,20,14,6
Wilbarger,Precinct 1,U.S. Senate,,REP,MARK YANCEY,51,31,20
Wilbarger,Precinct 1,U.S. Senate,,REP,DWAYNE STOVALL,64,39,25
Wilbarger,Precinct 1,U.S. Senate,,REP,JOHN ANTHONY CASTRO,31,20,11
Wilbarger,Precinct 1,U.S. House,13,REP,"CATHERINE ""I SWEAR"" CARR",27,15,12
Wilbarger,Precinct 1,U.S. House,13,REP,RONNY JACKSON,93,52,41
Wilbarger,Precinct 1,U.S. House,13,REP,CHRIS EKSTROM,132,84,48
Wilbarger,Precinct 1,U.S. House,13,REP,JAMIE CULLEY,7,4,3
Wilbarger,Precinct 1,U.S. House,13,REP,MATT MCARTHUR,11,9,2
Wilbarger,Precinct 1,U.S. House,13,REP,ASUSENA RESÉNDIZ,9,5,4
Wilbarger,Precinct 1,U.S. House,13,REP,VANCE SNIDER II,32,14,18
Wilbarger,Precinct 1,U.S. House,13,REP,ELAINE HAYS,52,32,20
Wilbarger,Precinct 1,U.S. House,13,REP,RICHARD HERMAN,5,3,2
Wilbarger,Precinct 1,U.S. House,13,REP,MARK NEESE,5,4,1
Wilbarger,Precinct 1,U.S. House,13,REP,MONIQUE WORTHY,18,13,5
Wilbarger,Precinct 1,U.S. House,13,REP,DIANE KNOWLTON,6,5,1
Wilbarger,Precinct 1,U.S. House,13,REP,JOSH WINEGARNER,226,171,55
Wilbarger,Precinct 1,U.S. House,13,REP,LEE HARVEY,35,26,9
Wilbarger,Precinct 1,U.S. House,13,REP,JASON FOGLESONG,3,2,1
Wilbarger,Precinct 1,Railroad Commissioner,,REP,"JAMES ""JIM"" WRIGHT",481,318,163
Wilbarger,Precinct 1,Railroad Commissioner,,REP,RYAN SITTON,130,84,46
Wilbarger,Precinct 1,"Chief Justice, Supreme Court",,REP,NATHAN HECHT,551,350,201
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 6",,REP,JANE BLAND,539,337,202
Wilbarger,Precinct 1,"Justice, Supreme Court, Place 7",,REP,JEFF BOYD,567,362,205
