county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Morris,101,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,746,0,0,0
Morris,102,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,398,0,0,0
Morris,103,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,737,0,0,0
Morris,202,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,993,0,0,0
Morris,203,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,1067,0,0,0
Morris,302,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,1102,0,0,0
Morris,303,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,1178,0,0,0
Morris,401,REGISTERED VOTERS,,,REGISTERED VOTERS - TOTAL,2095,0,0,0
Morris,101,BALLOTS CAST,,,BALLOTS CAST - TOTAL,135,118,17,0
Morris,102,BALLOTS CAST,,,BALLOTS CAST - TOTAL,102,92,10,0
Morris,103,BALLOTS CAST,,,BALLOTS CAST - TOTAL,159,122,37,0
Morris,202,BALLOTS CAST,,,BALLOTS CAST - TOTAL,300,223,77,0
Morris,203,BALLOTS CAST,,,BALLOTS CAST - TOTAL,231,189,22,20
Morris,302,BALLOTS CAST,,,BALLOTS CAST - TOTAL,248,219,29,0
Morris,303,BALLOTS CAST,,,BALLOTS CAST - TOTAL,269,254,15,0
Morris,401,BALLOTS CAST,,,BALLOTS CAST - TOTAL,493,347,100,46
Morris,101,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,30,28,2,0
Morris,102,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,29,25,4,0
Morris,103,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,109,82,27,0
Morris,202,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,242,179,63,0
Morris,203,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,152,117,20,15
Morris,302,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,172,153,19,0
Morris,303,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,215,204,11,0
Morris,401,BALLOTS CAST,,REP,BALLOTS CAST - REPUBLICAN PARTY,342,225,82,35
Morris,101,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,105,90,15,0
Morris,102,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,73,67,6,0
Morris,103,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,50,40,10,0
Morris,202,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,58,44,14,0
Morris,203,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,79,72,2,5
Morris,302,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,76,66,10,0
Morris,303,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,54,50,4,0
Morris,401,BALLOTS CAST,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,151,122,18,11
Morris,101,President,,REP,Donald J. Trump,27,25,2,0
Morris,102,President,,REP,Donald J. Trump,28,24,4,0
Morris,103,President,,REP,Donald J. Trump,109,82,27,0
Morris,202,President,,REP,Donald J. Trump,173,172,1,0
Morris,203,President,,REP,Donald J. Trump,149,114,20,15
Morris,302,President,,REP,Donald J. Trump,168,149,19,0
Morris,303,President,,REP,Donald J. Trump,213,202,11,0
Morris,401,President,,REP,Donald J. Trump,329,216,80,33
Morris,101,President,,REP,Bob Ely,0,0,0,0
Morris,102,President,,REP,Bob Ely,0,0,0,0
Morris,103,President,,REP,Bob Ely,0,0,0,0
Morris,202,President,,REP,Bob Ely,0,0,0,0
Morris,203,President,,REP,Bob Ely,0,0,0,0
Morris,302,President,,REP,Bob Ely,0,0,0,0
Morris,303,President,,REP,Bob Ely,0,0,0,0
Morris,401,President,,REP,Bob Ely,3,2,0,1
Morris,101,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,102,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,103,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,202,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,203,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,302,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,303,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",1,1,0,0
Morris,401,President,,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,0
Morris,101,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,102,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,103,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,202,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,203,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,302,President,,REP,Zoltan G. Istvan,1,1,0,0
Morris,303,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,401,President,,REP,Zoltan G. Istvan,0,0,0,0
Morris,101,President,,REP,Matthew John Matern,0,0,0,0
Morris,102,President,,REP,Matthew John Matern,0,0,0,0
Morris,103,President,,REP,Matthew John Matern,0,0,0,0
Morris,202,President,,REP,Matthew John Matern,0,0,0,0
Morris,203,President,,REP,Matthew John Matern,0,0,0,0
Morris,302,President,,REP,Matthew John Matern,0,0,0,0
Morris,303,President,,REP,Matthew John Matern,0,0,0,0
Morris,401,President,,REP,Matthew John Matern,0,0,0,0
Morris,101,President,,REP,Joe Walsh,0,0,0,0
Morris,102,President,,REP,Joe Walsh,0,0,0,0
Morris,103,President,,REP,Joe Walsh,0,0,0,0
Morris,202,President,,REP,Joe Walsh,0,0,0,0
Morris,203,President,,REP,Joe Walsh,0,0,0,0
Morris,302,President,,REP,Joe Walsh,0,0,0,0
Morris,303,President,,REP,Joe Walsh,0,0,0,0
Morris,401,President,,REP,Joe Walsh,2,2,0,0
Morris,101,President,,REP,Bill Weld,0,0,0,0
Morris,102,President,,REP,Bill Weld,0,0,0,0
Morris,103,President,,REP,Bill Weld,0,0,0,0
Morris,202,President,,REP,Bill Weld,1,0,1,0
Morris,203,President,,REP,Bill Weld,0,0,0,0
Morris,302,President,,REP,Bill Weld,0,0,0,0
Morris,303,President,,REP,Bill Weld,0,0,0,0
Morris,401,President,,REP,Bill Weld,1,0,0,1
Morris,101,President,,REP,Uncommitted,2,2,0,0
Morris,102,President,,REP,Uncommitted,0,0,0,0
Morris,103,President,,REP,Uncommitted,0,0,0,0
Morris,202,President,,REP,Uncommitted,5,4,1,0
Morris,203,President,,REP,Uncommitted,2,2,0,0
Morris,302,President,,REP,Uncommitted,1,1,0,0
Morris,303,President,,REP,Uncommitted,0,0,0,0
Morris,401,President,,REP,Uncommitted,5,5,0,0
Morris,101,President,,REP,OVER VOTES,0,0,0,0
Morris,102,President,,REP,OVER VOTES,1,1,0,0
Morris,103,President,,REP,OVER VOTES,0,0,0,0
Morris,202,President,,REP,OVER VOTES,0,0,0,0
Morris,203,President,,REP,OVER VOTES,0,0,0,0
Morris,302,President,,REP,OVER VOTES,0,0,0,0
Morris,303,President,,REP,OVER VOTES,0,0,0,0
Morris,401,President,,REP,OVER VOTES,0,0,0,0
Morris,101,President,,REP,UNDER VOTES,1,1,0,0
Morris,102,President,,REP,UNDER VOTES,0,0,0,0
Morris,103,President,,REP,UNDER VOTES,0,0,0,0
Morris,202,President,,REP,UNDER VOTES,3,3,0,0
Morris,203,President,,REP,UNDER VOTES,1,1,0,0
Morris,302,President,,REP,UNDER VOTES,2,2,0,0
Morris,303,President,,REP,UNDER VOTES,1,1,0,0
Morris,401,President,,REP,UNDER VOTES,2,0,2,0
Morris,101,United States Senator,,REP,John Cornyn,23,21,2,0
Morris,102,United States Senator,,REP,John Cornyn,25,21,4,0
Morris,103,United States Senator,,REP,John Cornyn,69,53,16,0
Morris,202,United States Senator,,REP,John Cornyn,159,116,43,0
Morris,203,United States Senator,,REP,John Cornyn,100,71,17,12
Morris,302,United States Senator,,REP,John Cornyn,105,90,15,0
Morris,303,United States Senator,,REP,John Cornyn,130,124,6,0
Morris,401,United States Senator,,REP,John Cornyn,247,157,66,24
