county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Grimes,1,Registered Voters,,,,,,,2064
Grimes,1,Ballots Cast,,,,,,,1398
Grimes,1,President,,Donald J. Trump Michael R. Pence,REP,92,939,131,1162
Grimes,1,President,,Joseph R. Biden Kamala D. Harris,DEM,48,143,27,218
Grimes,1,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,7,0,8
Grimes,1,President,,Howie Hawkins Angela Walker,GRN,0,2,0,2
Grimes,1,President,,Todd Cella/Tim Cella (W),,0,0,0,0
Grimes,1,U.S. Senate,,John Cornyn,REP,97,937,128,1162
Grimes,1,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,43,128,25,196
Grimes,1,U.S. Senate,,Kerry Douglas McKennon,LIB,1,10,2,13
Grimes,1,U.S. Senate,,David B. Collins,GRN,0,3,0,3
Grimes,1,U.S. House,8,Kevin Brady,REP,88,936,125,1149
Grimes,1,U.S. House,8,Elizabeth Hernandez,DEM,42,125,26,193
Grimes,1,U.S. House,8,Chris Duncan,LIB,1,15,3,19
Grimes,1,Railroad Commissioner,,"James ""Jim"" Wright",REP,86,922,126,1134
Grimes,1,Railroad Commissioner,,Chrysta Castañeda,DEM,42,127,24,193
Grimes,1,Railroad Commissioner,,Matt Sterett,LIB,1,13,2,16
Grimes,1,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRN,1,6,0,7
Grimes,1,"Chief Justice, Supreme Court",,Nathan Hecht,REP,84,920,124,1128
Grimes,1,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,43,134,27,204
Grimes,1,"Chief Justice, Supreme Court",,Mark Ash,LIB,1,14,2,17
Grimes,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,REP,84,937,128,1149
Grimes,1,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,DEM,43,133,25,201
Grimes,1,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,REP,83,921,125,1129
Grimes,1,"Justice, Supreme Court, Place No. 7",,Staci Williams,DEM,43,135,27,205
Grimes,1,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,LIB,1,14,2,17
Grimes,1,"Justice, Supreme Court, Place No. 8",,Brett Busby,REP,84,928,127,1139
Grimes,1,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,DEM,43,128,25,196
Grimes,1,"Justice, Supreme Court, Place No. 8",,Tom Oxford,LIB,1,16,1,18
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,REP,86,925,129,1140
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,DEM,43,139,24,206
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,REP,83,933,127,1143
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,DEM,45,131,24,200
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,REP,85,935,127,1147
Grimes,1,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,DEM,44,126,23,193
Grimes,1,"Member State Board of Education, District No. 8",,Audrey Young,REP,89,923,126,1138
Grimes,1,"Member State Board of Education, District No. 8",,Audra Rose Berry,LIB,14,86,20,120
Grimes,1,State Representative,13,Ben Leman,REP,91,964,132,1187
Grimes,1,"Chief Justice, 14th Court of Appeals District ",,Tracy Elizabeth Christopher,REP,84,932,128,1144
Grimes,1,"Chief Justice, 14th Court of Appeals District ",,Jane Robinson,DEM,43,130,24,197
