county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Burnet,1,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",0,0,0,0
Burnet,1,U.S. Senate,,LIB,KERRY DOUGLAS MCKENNON,0,0,0,0
Burnet,1,U.S. Senate,,GRN,DAVID B. COLLINS,0,0,0,0
Burnet,1,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Burnet,1,U.S. House,25,REP,ROGER WILLIAMS,1,0,1,0
Burnet,1,U.S. House,25,DEM,JULIE OLIVER,0,0,0,0
Burnet,1,U.S. House,25,LIB,BILL KELSEY,0,0,0,0
Burnet,1,Railroad Commissioner,,REP,"JAMES ""JIM"" WRIGHT",1,0,1,0
Burnet,1,Railroad Commissioner,,DEM,CHRYSTA CASTAÑEDA,0,0,0,0
Burnet,1,Railroad Commissioner,,LIB,MATT STERETT,0,0,0,0
Burnet,1,Railroad Commissioner,,GRN,"KATIJA ""KAT"" GRUENE",0,0,0,0
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,1,0,1,0
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,0,0,0,0
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,LIB,MARK ASH,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,REP,JANE BLAND,1,0,1,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,DEM,KATHY CHENG,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,1,0,1,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,STACI WILLIAMS,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,LIB,WILLIAM BRYAN STRANGE III,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,BRETT BUSBY,1,0,1,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,LIB,TOM OXFORD,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,REP,BERT RICHARDSON,1,0,1,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DEM,ELIZABETH DAVIS FRIZELL,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,REP,KEVIN PATRICK YEARY,1,0,1,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,REP,DAVID NEWELL,1,0,1,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DEM,BRANDON BIRMINGHAM,0,0,0,0
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,REP,TOM MAYNARD,1,0,1,0
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,DEM,MARSHA BURNETT-WEBSTER,0,0,0,0
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,LIB,TRIP SEIBOLD,0,0,0,0
Burnet,1,State Senate,24,REP,DAWN BUCKINGHAM,1,0,1,0
Burnet,1,State Senate,24,DEM,CLAYTON TUCKER,0,0,0,0
Burnet,1,State Representative,20,REP,TERRY M. WILSON,1,0,1,0
Burnet,1,State Representative,20,DEM,JESSICA TIEDT,0,0,0,0
Burnet,1,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,REP,JEFF ROSE,1,0,1,0
Burnet,1,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,DEM,DARLENE BYRNE,0,0,0,0
Burnet,1,"DISTRICT JUDGE, 33RD JUDICIAL DISTRICT",,REP,ALLAN GARRETT,1,0,1,0
Burnet,1,"DISTRICT ATTORNEY, 33RD JUDICIAL DISTRICT",,REP,"WILEY B. ""SONNY"" MCAFEE",1,0,1,0
Burnet,1,COUNTY ATTORNEY,,REP,EDDIE ARREDONDO,1,0,1,0
Burnet,1,SHERIFF,,REP,CALVIN BOYD,1,0,1,0
Burnet,1,COUNTY TAX ASSESSOR-COLLECTOR,,REP,SHERI FRAZIER,1,0,1,0
Burnet,1,COUNTY COMMISSIONER PRECINCT 1,,REP,JIM LUTHER JR,1,0,1,0
Burnet,1,COUNTY CONSTABLE PRECINCT 1,,REP,LESLIE RAY,1,0,1,0
Burnet,1,President,,,Over Votes,0,0,0,0
Burnet,1,President,,,Under Votes,0,0,0,0
Burnet,1,Registered Voters,,,,12,,,
Burnet,1,Ballots Cast,,,,7,0,4,3
Burnet,1,President,,REP,DONALD J. TRUMP / MICHAEL R. PENCE,7,0,4,3
Burnet,1,President,,DEM,JOSEPH R. BIDEN / KAMALA D. HARRIS,0,0,0,0
Burnet,1,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",0,0,0,0
Burnet,1,President,,GRN,HOWIE HAWKINS / ANGELA WALKER,0,0,0,0
Burnet,1,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Burnet,1,President,,"",Brian Carroll/Amar Patel,0,0,0,0
Burnet,1,President,,"",Todd Cella/Tim Cella,0,0,0,0
Burnet,1,President,,"",Tom Hoefling/Andy Prior,0,0,0,0
Burnet,1,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Burnet,1,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Burnet,1,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Burnet,1,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Burnet,1,U.S. Senate,,REP,JOHN CORNYN,7,0,4,3
Burnet,1,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",0,0,0,0
Burnet,1,U.S. Senate,,LIB,KERRY DOUGLAS MCKENNON,0,0,0,0
Burnet,1,U.S. Senate,,GRN,DAVID B. COLLINS,0,0,0,0
Burnet,1,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Burnet,1,U.S. House,25,REP,ROGER WILLIAMS,6,0,3,3
Burnet,1,U.S. House,25,DEM,JULIE OLIVER,0,0,0,0
Burnet,1,U.S. House,25,LIB,BILL KELSEY,0,0,0,0
Burnet,1,Railroad Commissioner,,REP,"JAMES ""JIM"" WRIGHT",6,0,3,3
Burnet,1,Railroad Commissioner,,DEM,CHRYSTA CASTAÑEDA,0,0,0,0
Burnet,1,Railroad Commissioner,,LIB,MATT STERETT,0,0,0,0
Burnet,1,Railroad Commissioner,,GRN,"KATIJA ""KAT"" GRUENE",0,0,0,0
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,6,0,3,3
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,0,0,0,0
Burnet,1,"CHIEF JUSTICE, SUPREME COURT",,LIB,MARK ASH,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,REP,JANE BLAND,6,0,3,3
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,DEM,KATHY CHENG,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,6,0,3,3
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,STACI WILLIAMS,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 7",,LIB,WILLIAM BRYAN STRANGE III,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,BRETT BUSBY,6,0,3,3
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,0,0,0,0
Burnet,1,"JUSTICE, SUPREME COURT, PLACE 8",,LIB,TOM OXFORD,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,REP,BERT RICHARDSON,6,0,3,3
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DEM,ELIZABETH DAVIS FRIZELL,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,REP,KEVIN PATRICK YEARY,6,0,3,3
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,0,0,0,0
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,REP,DAVID NEWELL,6,0,3,3
Burnet,1,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DEM,BRANDON BIRMINGHAM,0,0,0,0
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,REP,TOM MAYNARD,6,0,3,3
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,DEM,MARSHA BURNETT-WEBSTER,0,0,0,0
Burnet,1,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,LIB,TRIP SEIBOLD,0,0,0,0
Burnet,1,State Senate,24,REP,DAWN BUCKINGHAM,6,0,3,3
Burnet,1,State Senate,24,DEM,CLAYTON TUCKER,0,0,0,0
Burnet,1,State Representative,20,REP,TERRY M. WILSON,6,0,3,3
Burnet,1,State Representative,20,DEM,JESSICA TIEDT,0,0,0,0
Burnet,1,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,REP,JEFF ROSE,6,0,3,3
Burnet,1,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,DEM,DARLENE BYRNE,0,0,0,0
Burnet,1,"DISTRICT JUDGE, 33RD JUDICIAL DISTRICT",,REP,ALLAN GARRETT,6,0,3,3
Burnet,1,"DISTRICT ATTORNEY, 33RD JUDICIAL DISTRICT",,REP,"WILEY B. ""SONNY"" MCAFEE",6,0,3,3
Burnet,1,COUNTY ATTORNEY,,REP,EDDIE ARREDONDO,6,0,3,3
Burnet,1,SHERIFF,,REP,CALVIN BOYD,6,0,3,3
Burnet,1,COUNTY TAX ASSESSOR-COLLECTOR,,REP,SHERI FRAZIER,6,0,3,3
Burnet,1,COUNTY COMMISSIONER PRECINCT 1,,REP,JIM LUTHER JR,5,0,3,2
Burnet,1,COUNTY CONSTABLE PRECINCT 1,,REP,LESLIE RAY,6,0,3,3
Burnet,2,President,,,Over Votes,1,0,1,0
Burnet,2,President,,,Under Votes,18,0,18,0
Burnet,2,Registered Voters,,,,3096,,,
Burnet,2,Ballots Cast,,,,2205,0,1947,258
Burnet,2,President,,REP,DONALD J. TRUMP / MICHAEL R. PENCE,1637,0,1446,191
Burnet,2,President,,DEM,JOSEPH R. BIDEN / KAMALA D. HARRIS,512,0,454,58
Burnet,2,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",30,0,24,6
Burnet,2,President,,GRN,HOWIE HAWKINS / ANGELA WALKER,4,0,3,1
Burnet,2,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Burnet,2,President,,"",Brian Carroll/Amar Patel,1,0,1,0
Burnet,2,President,,"",Todd Cella/Tim Cella,0,0,0,0
Burnet,2,President,,"",Tom Hoefling/Andy Prior,2,0,0,2
Burnet,2,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Burnet,2,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Burnet,2,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Burnet,2,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Burnet,2,U.S. Senate,,REP,JOHN CORNYN,1627,0,1445,182
Burnet,2,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",494,0,434,60
Burnet,2,U.S. Senate,,LIB,KERRY DOUGLAS MCKENNON,42,0,33,9
Burnet,2,U.S. Senate,,GRN,DAVID B. COLLINS,7,0,7,0
Burnet,2,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Burnet,2,U.S. House,25,REP,ROGER WILLIAMS,1633,0,1451,182
Burnet,2,U.S. House,25,DEM,JULIE OLIVER,478,0,419,59
Burnet,2,U.S. House,25,LIB,BILL KELSEY,44,0,37,7
Burnet,2,Railroad Commissioner,,REP,"JAMES ""JIM"" WRIGHT",1589,0,1408,181
Burnet,2,Railroad Commissioner,,DEM,CHRYSTA CASTAÑEDA,470,0,417,53
Burnet,2,Railroad Commissioner,,LIB,MATT STERETT,55,0,45,10
Burnet,2,Railroad Commissioner,,GRN,"KATIJA ""KAT"" GRUENE",19,0,16,3
Burnet,2,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,1591,0,1416,175
Burnet,2,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,493,0,433,60
Burnet,2,"CHIEF JUSTICE, SUPREME COURT",,LIB,MARK ASH,50,0,39,11
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,REP,JANE BLAND,1660,0,1470,190
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,DEM,KATHY CHENG,475,0,416,59
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,1614,0,1434,180
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,STACI WILLIAMS,470,0,413,57
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 7",,LIB,WILLIAM BRYAN STRANGE III,52,0,41,11
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 8",,REP,BRETT BUSBY,1609,0,1434,175
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,467,0,410,57
Burnet,2,"JUSTICE, SUPREME COURT, PLACE 8",,LIB,TOM OXFORD,58,0,45,13
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,REP,BERT RICHARDSON,1638,0,1455,183
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DEM,ELIZABETH DAVIS FRIZELL,494,0,430,64
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,REP,KEVIN PATRICK YEARY,1647,0,1462,185
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,487,0,425,62
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,REP,DAVID NEWELL,1644,0,1463,181
Burnet,2,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DEM,BRANDON BIRMINGHAM,481,0,417,64
Burnet,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,REP,TOM MAYNARD,1603,0,1425,178
Burnet,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,DEM,MARSHA BURNETT-WEBSTER,470,0,414,56
Burnet,2,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,LIB,TRIP SEIBOLD,64,0,51,13
Burnet,2,State Senate,24,REP,DAWN BUCKINGHAM,1647,0,1462,185
Burnet,2,State Senate,24,DEM,CLAYTON TUCKER,486,0,425,61
Burnet,2,State Representative,20,REP,TERRY M. WILSON,1650,0,1463,187
Burnet,2,State Representative,20,DEM,JESSICA TIEDT,469,0,410,59
Burnet,2,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,REP,JEFF ROSE,1645,0,1459,186
Burnet,2,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT",,DEM,DARLENE BYRNE,478,0,418,60
Burnet,2,"DISTRICT JUDGE, 33RD JUDICIAL DISTRICT",,REP,ALLAN GARRETT,1819,0,1608,211
Burnet,2,"DISTRICT ATTORNEY, 33RD JUDICIAL DISTRICT",,REP,"WILEY B. ""SONNY"" MCAFEE",1816,0,1605,211
Burnet,2,COUNTY ATTORNEY,,REP,EDDIE ARREDONDO,1825,0,1613,212
Burnet,2,SHERIFF,,REP,CALVIN BOYD,1840,0,1624,216
Burnet,2,COUNTY TAX ASSESSOR-COLLECTOR,,REP,SHERI FRAZIER,1860,0,1644,216
Burnet,2,COUNTY CONSTABLE PRECINCT 2,,REP,GARRY ADAMS,1841,0,1630,211
Burnet,3,President,,,Over Votes,0,0,0,0
Burnet,3,President,,,Under Votes,0,0,0,0
Burnet,3,Registered Voters,,,,47,,,
Burnet,3,Ballots Cast,,,,45,0,42,3
Burnet,3,President,,REP,DONALD J. TRUMP / MICHAEL R. PENCE,35,0,32,3
Burnet,3,President,,DEM,JOSEPH R. BIDEN / KAMALA D. HARRIS,10,0,10,0
Burnet,3,President,,LIB,"JO JORGENSEN / JEREMY ""SPIKE"" COHEN",0,0,0,0
Burnet,3,President,,GRN,HOWIE HAWKINS / ANGELA WALKER,0,0,0,0
Burnet,3,President,,"",President R. Boddie/Eric C. Stoneham,0,0,0,0
Burnet,3,President,,"",Brian Carroll/Amar Patel,0,0,0,0
Burnet,3,President,,"",Todd Cella/Tim Cella,0,0,0,0
Burnet,3,President,,"",Tom Hoefling/Andy Prior,0,0,0,0
Burnet,3,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Burnet,3,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Burnet,3,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Burnet,3,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Burnet,3,U.S. Senate,,REP,JOHN CORNYN,37,0,34,3
Burnet,3,U.S. Senate,,DEM,"MARY ""MJ"" HEGAR",7,0,7,0
Burnet,3,U.S. Senate,,LIB,KERRY DOUGLAS MCKENNON,0,0,0,0
Burnet,3,U.S. Senate,,GRN,DAVID B. COLLINS,0,0,0,0
Burnet,3,U.S. Senate,,"",Ricardo Turullols-Bonilla,0,0,0,0
Burnet,3,U.S. House,25,REP,ROGER WILLIAMS,36,0,33,3
Burnet,3,U.S. House,25,DEM,JULIE OLIVER,8,0,8,0
Burnet,3,U.S. House,25,LIB,BILL KELSEY,0,0,0,0
Burnet,3,Railroad Commissioner,,REP,"JAMES ""JIM"" WRIGHT",36,0,33,3
Burnet,3,Railroad Commissioner,,DEM,CHRYSTA CASTAÑEDA,8,0,8,0
Burnet,3,Railroad Commissioner,,LIB,MATT STERETT,0,0,0,0
Burnet,3,Railroad Commissioner,,GRN,"KATIJA ""KAT"" GRUENE",0,0,0,0
Burnet,3,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,38,0,35,3
Burnet,3,"CHIEF JUSTICE, SUPREME COURT",,DEM,AMY CLARK MEACHUM,6,0,6,0
Burnet,3,"CHIEF JUSTICE, SUPREME COURT",,LIB,MARK ASH,0,0,0,0
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,REP,JANE BLAND,39,0,36,3
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 6 - UNEXPIRED TERM",,DEM,KATHY CHENG,5,0,5,0
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,38,0,35,3
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 7",,DEM,STACI WILLIAMS,6,0,6,0
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 7",,LIB,WILLIAM BRYAN STRANGE III,0,0,0,0
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 8",,REP,BRETT BUSBY,37,0,34,3
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 8",,DEM,GISELA D. TRIANA,7,0,7,0
Burnet,3,"JUSTICE, SUPREME COURT, PLACE 8",,LIB,TOM OXFORD,0,0,0,0
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,REP,BERT RICHARDSON,37,0,34,3
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 3",,DEM,ELIZABETH DAVIS FRIZELL,6,0,6,0
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,REP,KEVIN PATRICK YEARY,37,0,34,3
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 4",,DEM,TINA CLINTON,5,0,5,0
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,REP,DAVID NEWELL,37,0,34,3
Burnet,3,"JUDGE, COURT OF CRIMINAL APPEALS PLACE 9",,DEM,BRANDON BIRMINGHAM,6,0,6,0
Burnet,3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,REP,TOM MAYNARD,37,0,34,3
Burnet,3,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 10",,DEM,MARSHA BURNETT-WEBSTER,5,0,5,0
