county,precinct,office,district,party,candidate,votes,mail,early_voting,election_day
Nolan,Precinct 7,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Nolan,Precinct 8,U.S. Senate,,GRN,David B. Collins,0,0,0,0
Nolan,Precinct 9,U.S. Senate,,GRN,David B. Collins,3,0,3,0
Nolan,Precinct 1,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 2,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 3,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 4,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 5,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 6,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 7,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 8,U.S. Senate,,NON,Write-in,0,0,0,0
Nolan,Precinct 9,U.S. Senate,,NON,Write-in,1,0,1,0
Nolan,Precinct 1,U.S. Senate,,,OVER VOTES,1,0,1,0
Nolan,Precinct 2,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 3,U.S. Senate,,,OVER VOTES,1,0,1,0
Nolan,Precinct 4,U.S. Senate,,,OVER VOTES,3,1,2,0
Nolan,Precinct 5,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 6,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 7,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 8,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 9,U.S. Senate,,,OVER VOTES,0,0,0,0
Nolan,Precinct 1,U.S. Senate,,,UNDER VOTES,15,2,12,1
Nolan,Precinct 2,U.S. Senate,,,UNDER VOTES,11,1,6,4
Nolan,Precinct 3,U.S. Senate,,,UNDER VOTES,24,6,14,4
Nolan,Precinct 4,U.S. Senate,,,UNDER VOTES,22,2,10,10
Nolan,Precinct 5,U.S. Senate,,,UNDER VOTES,4,0,0,4
Nolan,Precinct 6,U.S. Senate,,,UNDER VOTES,9,1,3,5
Nolan,Precinct 7,U.S. Senate,,,UNDER VOTES,4,1,1,2
Nolan,Precinct 8,U.S. Senate,,,UNDER VOTES,0,0,0,0
Nolan,Precinct 9,U.S. Senate,,,UNDER VOTES,19,5,5,9
Nolan,Precinct 1,U.S. House,19,REP,Jodey C. Arrington,446,20,303,123
Nolan,Precinct 2,U.S. House,19,REP,Jodey C. Arrington,625,37,378,210
Nolan,Precinct 3,U.S. House,19,REP,Jodey C. Arrington,740,48,472,220
Nolan,Precinct 4,U.S. House,19,REP,Jodey C. Arrington,523,34,316,173
Nolan,Precinct 5,U.S. House,19,REP,Jodey C. Arrington,104,7,43,54
Nolan,Precinct 6,U.S. House,19,REP,Jodey C. Arrington,544,18,281,245
Nolan,Precinct 7,U.S. House,19,REP,Jodey C. Arrington,201,15,79,107
Nolan,Precinct 8,U.S. House,19,REP,Jodey C. Arrington,121,5,57,59
Nolan,Precinct 9,U.S. House,19,REP,Jodey C. Arrington,881,51,566,264
Nolan,Precinct 1,U.S. House,19,DEM,Tom Watson,126,17,79,30
Nolan,Precinct 2,U.S. House,19,DEM,Tom Watson,94,33,44,17
Nolan,Precinct 3,U.S. House,19,DEM,Tom Watson,251,45,146,60
Nolan,Precinct 4,U.S. House,19,DEM,Tom Watson,276,53,132,91
Nolan,Precinct 5,U.S. House,19,DEM,Tom Watson,19,2,8,9
Nolan,Precinct 6,U.S. House,19,DEM,Tom Watson,105,19,65,21
Nolan,Precinct 7,U.S. House,19,DEM,Tom Watson,9,3,4,2
Nolan,Precinct 8,U.S. House,19,DEM,Tom Watson,12,0,4,8
Nolan,Precinct 9,U.S. House,19,DEM,Tom Watson,135,17,79,39
Nolan,Precinct 1,U.S. House,19,LIB,Joe Burnes,5,0,3,2
Nolan,Precinct 2,U.S. House,19,LIB,Joe Burnes,10,0,5,5
Nolan,Precinct 3,U.S. House,19,LIB,Joe Burnes,15,1,6,8
Nolan,Precinct 4,U.S. House,19,LIB,Joe Burnes,15,0,6,9
Nolan,Precinct 5,U.S. House,19,LIB,Joe Burnes,0,0,0,0
Nolan,Precinct 6,U.S. House,19,LIB,Joe Burnes,10,1,3,6
Nolan,Precinct 7,U.S. House,19,LIB,Joe Burnes,2,0,1,1
Nolan,Precinct 8,U.S. House,19,LIB,Joe Burnes,0,0,0,0
Nolan,Precinct 9,U.S. House,19,LIB,Joe Burnes,17,0,7,10
Nolan,Precinct 1,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 2,U.S. House,19,,OVER VOTES,1,0,1,0
Nolan,Precinct 3,U.S. House,19,,OVER VOTES,1,0,1,0
Nolan,Precinct 4,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 5,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 6,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 7,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 8,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 9,U.S. House,19,,OVER VOTES,0,0,0,0
Nolan,Precinct 1,U.S. House,19,,UNDER VOTES,13,2,10,1
Nolan,Precinct 2,U.S. House,19,,UNDER VOTES,6,1,2,3
Nolan,Precinct 3,U.S. House,19,,UNDER VOTES,24,5,15,4
Nolan,Precinct 4,U.S. House,19,,UNDER VOTES,29,4,14,11
Nolan,Precinct 5,U.S. House,19,,UNDER VOTES,1,0,0,1
Nolan,Precinct 6,U.S. House,19,,UNDER VOTES,13,1,6,6
Nolan,Precinct 7,U.S. House,19,,UNDER VOTES,3,0,1,2
Nolan,Precinct 8,U.S. House,19,,UNDER VOTES,0,0,0,0
Nolan,Precinct 9,U.S. House,19,,UNDER VOTES,18,3,7,8
Nolan,Precinct 1,Railroad Commissioner,,REP,"James ""Jim"" Wright",426,18,288,120
Nolan,Precinct 2,Railroad Commissioner,,REP,"James ""Jim"" Wright",612,38,378,196
Nolan,Precinct 3,Railroad Commissioner,,REP,"James ""Jim"" Wright",712,47,460,205
Nolan,Precinct 4,Railroad Commissioner,,REP,"James ""Jim"" Wright",499,32,306,161
Nolan,Precinct 5,Railroad Commissioner,,REP,"James ""Jim"" Wright",102,7,43,52
Nolan,Precinct 6,Railroad Commissioner,,REP,"James ""Jim"" Wright",524,16,271,237
Nolan,Precinct 7,Railroad Commissioner,,REP,"James ""Jim"" Wright",196,15,79,102
Nolan,Precinct 8,Railroad Commissioner,,REP,"James ""Jim"" Wright",121,5,56,60
Nolan,Precinct 9,Railroad Commissioner,,REP,"James ""Jim"" Wright",860,51,551,258
Nolan,Precinct 1,Railroad Commissioner,,DEM,Chrysta Castaneda,135,18,84,33
Nolan,Precinct 2,Railroad Commissioner,,DEM,Chrysta Castaneda,95,31,41,23
Nolan,Precinct 3,Railroad Commissioner,,DEM,Chrysta Castaneda,274,44,156,74
Nolan,Precinct 4,Railroad Commissioner,,DEM,Chrysta Castaneda,295,55,142,98
Nolan,Precinct 5,Railroad Commissioner,,DEM,Chrysta Castaneda,17,2,6,9
Nolan,Precinct 6,Railroad Commissioner,,DEM,Chrysta Castaneda,110,19,65,26
Nolan,Precinct 7,Railroad Commissioner,,DEM,Chrysta Castaneda,11,2,5,4
Nolan,Precinct 8,Railroad Commissioner,,DEM,Chrysta Castaneda,10,0,4,6
Nolan,Precinct 9,Railroad Commissioner,,DEM,Chrysta Castaneda,133,16,81,36
Nolan,Precinct 1,Railroad Commissioner,,LIB,Matt Sterett,15,1,12,2
Nolan,Precinct 2,Railroad Commissioner,,LIB,Matt Sterett,11,0,5,6
Nolan,Precinct 3,Railroad Commissioner,,LIB,Matt Sterett,17,1,11,5
Nolan,Precinct 4,Railroad Commissioner,,LIB,Matt Sterett,12,1,5,6
Nolan,Precinct 5,Railroad Commissioner,,LIB,Matt Sterett,1,0,1,0
Nolan,Precinct 6,Railroad Commissioner,,LIB,Matt Sterett,15,1,7,7
Nolan,Precinct 7,Railroad Commissioner,,LIB,Matt Sterett,1,0,0,1
Nolan,Precinct 8,Railroad Commissioner,,LIB,Matt Sterett,0,0,0,0
Nolan,Precinct 9,Railroad Commissioner,,LIB,Matt Sterett,23,0,14,9
Nolan,Precinct 1,Railroad Commissioner,,GRN,Katija “Kat” Gruene,1,0,1,0
Nolan,Precinct 2,Railroad Commissioner,,GRN,Katija “Kat” Gruene,4,1,1,2
Nolan,Precinct 3,Railroad Commissioner,,GRN,Katija “Kat” Gruene,4,2,0,2
Nolan,Precinct 4,Railroad Commissioner,,GRN,Katija “Kat” Gruene,7,0,2,5
Nolan,Precinct 5,Railroad Commissioner,,GRN,Katija “Kat” Gruene,0,0,0,0
Nolan,Precinct 6,Railroad Commissioner,,GRN,Katija “Kat” Gruene,4,1,3,0
Nolan,Precinct 7,Railroad Commissioner,,GRN,Katija “Kat” Gruene,2,1,0,1
Nolan,Precinct 8,Railroad Commissioner,,GRN,Katija “Kat” Gruene,1,0,0,1
Nolan,Precinct 9,Railroad Commissioner,,GRN,Katija “Kat” Gruene,6,0,4,2
Nolan,Precinct 1,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 2,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 3,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 4,Railroad Commissioner,,,OVER VOTES,1,0,1,0
Nolan,Precinct 5,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 6,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 7,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 8,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 9,Railroad Commissioner,,,OVER VOTES,0,0,0,0
Nolan,Precinct 1,Railroad Commissioner,,,UNDER VOTES,13,2,10,1
Nolan,Precinct 2,Railroad Commissioner,,,UNDER VOTES,14,1,5,8
Nolan,Precinct 3,Railroad Commissioner,,,UNDER VOTES,24,5,13,6
Nolan,Precinct 4,Railroad Commissioner,,,UNDER VOTES,29,3,12,14
Nolan,Precinct 5,Railroad Commissioner,,,UNDER VOTES,4,0,1,3
Nolan,Precinct 6,Railroad Commissioner,,,UNDER VOTES,19,2,9,8
Nolan,Precinct 7,Railroad Commissioner,,,UNDER VOTES,5,0,1,4
Nolan,Precinct 8,Railroad Commissioner,,,UNDER VOTES,1,0,1,0
Nolan,Precinct 9,Railroad Commissioner,,,UNDER VOTES,29,4,9,16
Nolan,Precinct 1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,423,18,286,119
Nolan,Precinct 2,"Chief Justice, Supreme Court",,REP,Nathan Hecht,596,37,368,191
Nolan,Precinct 3,"Chief Justice, Supreme Court",,REP,Nathan Hecht,710,47,454,209
Nolan,Precinct 4,"Chief Justice, Supreme Court",,REP,Nathan Hecht,501,30,306,165
Nolan,Precinct 5,"Chief Justice, Supreme Court",,REP,Nathan Hecht,99,6,43,50
Nolan,Precinct 6,"Chief Justice, Supreme Court",,REP,Nathan Hecht,524,14,272,238
Nolan,Precinct 7,"Chief Justice, Supreme Court",,REP,Nathan Hecht,192,13,76,103
Nolan,Precinct 8,"Chief Justice, Supreme Court",,REP,Nathan Hecht,114,5,52,57
Nolan,Precinct 9,"Chief Justice, Supreme Court",,REP,Nathan Hecht,852,50,548,254
Nolan,Precinct 1,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,136,19,85,32
Nolan,Precinct 2,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,108,34,44,30
Nolan,Precinct 3,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,268,43,158,67
Nolan,Precinct 4,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,288,54,136,98
Nolan,Precinct 5,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,20,2,7,11
Nolan,Precinct 6,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,114,23,67,24
Nolan,Precinct 7,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,14,4,7,3
Nolan,Precinct 8,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,13,0,5,8
Nolan,Precinct 9,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,146,16,88,42
Nolan,Precinct 1,"Chief Justice, Supreme Court",,LIB,Mark Ash,14,0,11,3
Nolan,Precinct 2,"Chief Justice, Supreme Court",,LIB,Mark Ash,12,0,7,5
Nolan,Precinct 3,"Chief Justice, Supreme Court",,LIB,Mark Ash,14,1,8,5
Nolan,Precinct 4,"Chief Justice, Supreme Court",,LIB,Mark Ash,15,1,8,6
Nolan,Precinct 5,"Chief Justice, Supreme Court",,LIB,Mark Ash,0,0,0,0
Nolan,Precinct 6,"Chief Justice, Supreme Court",,LIB,Mark Ash,11,0,5,6
Nolan,Precinct 7,"Chief Justice, Supreme Court",,LIB,Mark Ash,2,0,1,1
Nolan,Precinct 8,"Chief Justice, Supreme Court",,LIB,Mark Ash,1,0,1,0
Nolan,Precinct 9,"Chief Justice, Supreme Court",,LIB,Mark Ash,24,0,12,12
Nolan,Precinct 1,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 2,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 3,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 4,"Chief Justice, Supreme Court",,,OVER VOTES,1,0,1,0
Nolan,Precinct 5,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 6,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 7,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 8,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 9,"Chief Justice, Supreme Court",,,OVER VOTES,0,0,0,0
Nolan,Precinct 1,"Chief Justice, Supreme Court",,,UNDER VOTES,17,2,13,2
Nolan,Precinct 2,"Chief Justice, Supreme Court",,,UNDER VOTES,20,0,11,9
Nolan,Precinct 3,"Chief Justice, Supreme Court",,,UNDER VOTES,39,8,20,11
Nolan,Precinct 4,"Chief Justice, Supreme Court",,,UNDER VOTES,38,6,17,15
Nolan,Precinct 5,"Chief Justice, Supreme Court",,,UNDER VOTES,5,1,1,3
Nolan,Precinct 6,"Chief Justice, Supreme Court",,,UNDER VOTES,23,2,11,10
Nolan,Precinct 7,"Chief Justice, Supreme Court",,,UNDER VOTES,7,1,1,5
Nolan,Precinct 8,"Chief Justice, Supreme Court",,,UNDER VOTES,5,0,3,2
Nolan,Precinct 9,"Chief Justice, Supreme Court",,,UNDER VOTES,29,5,11,13
Nolan,Precinct 1,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,444,19,302,123
Nolan,Precinct 2,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,611,38,376,197
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,728,47,470,211
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,519,32,314,173
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,98,6,43,49
Nolan,Precinct 6,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,530,14,278,238
Nolan,Precinct 7,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,194,13,78,103
Nolan,Precinct 8,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,117,5,54,58
Nolan,Precinct 9,"Justice, Supreme Court, Pl 6",,REP,Jane Bland,877,51,566,260
Nolan,Precinct 1,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,129,18,81,30
Nolan,Precinct 2,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,104,32,45,27
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,264,45,152,67
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,292,57,138,97
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,20,2,7,11
Nolan,Precinct 6,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,114,21,66,27
Nolan,Precinct 7,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,11,4,6,1
Nolan,Precinct 8,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,11,0,4,7
Nolan,Precinct 9,"Justice, Supreme Court, Pl 6",,DEM,Kathy Cheng,137,16,80,41
Nolan,Precinct 1,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 2,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 6,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 7,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 8,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 9,"Justice, Supreme Court, Pl 6",,,OVER VOTES,0,0,0,0
Nolan,Precinct 1,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,17,2,12,3
Nolan,Precinct 2,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,21,1,9,11
Nolan,Precinct 3,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,39,7,18,14
Nolan,Precinct 4,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,32,2,16,14
Nolan,Precinct 5,"Justice, Supreme Court, Pl 6",,,UNDER VOTES,6,1,1,4
