county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Comal,101,President,,REP,Donald J. Trump Michael R. Pence,1926,1512,194,220
Comal,101,President,,REP,Over Votes,2,0,0,2
Comal,101,President,,REP,Under Votes,20,14,1,5
Comal,101,President,,DEM,Joseph R. Biden Kamala D. Harris,1073,775,75,223
Comal,101,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",46,35,9,2
Comal,101,President,,GRN,Howie Hawkins Angela Walker,9,6,2,1
Comal,101,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Comal,101,President,,"",Brian Carroll/Amar Patel,1,1,0,0
Comal,101,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Comal,101,President,,"",Jesse Cuellar/Jimmy Monreal,0,0,0,0
Comal,101,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Comal,101,President,,"",President R. Bodie/Eric Stoneham,0,0,0,0
Comal,101,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Comal,101,President,,"",Todd Cella/Tim Cella,0,0,0,0
Comal,101,President,,"",Tom Hoefling/Andy Prior,0,0,0,0
Comal,101,President,,"",Rejected write-ins,10,7,0,3
Comal,101,President,,"",Unassigned write-ins,0,0,0,0
Comal,101,U.S. Senate,,REP,John Cornyn,2016,1572,198,246
Comal,101,U.S. Senate,,REP,Over Votes,0,0,0,0
Comal,101,U.S. Senate,,REP,Under Votes,36,26,2,8
Comal,101,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",940,682,63,195
Comal,101,U.S. Senate,,LIB,Kerry Douglas McKennon,78,55,17,6
Comal,101,U.S. Senate,,GRN,David B. Collins,16,14,1,1
Comal,101,U.S. Senate,,"",Ricardo Turullois-Bonilla,0,0,0,0
Comal,101,U.S. Senate,,"",Rejected write-ins,1,1,0,0
Comal,101,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Comal,101,U.S. House,21,REP,Chip Roy,1969,1541,193,235
Comal,101,U.S. House,21,REP,Over Votes,0,0,0,0
Comal,101,U.S. House,21,REP,Under Votes,59,51,3,5
Comal,101,U.S. House,21,DEM,Wendy R. Davis,962,698,64,200
Comal,101,U.S. House,21,LIB,Arthur Dibianca,73,46,16,11
Comal,101,U.S. House,21,GRN,Tommy Wakely,24,14,5,5
Comal,101,Railroad Commissioner,,REP,"James ""Jim"" Wright",1935,1520,185,230
Comal,101,Railroad Commissioner,,DEM,Chrysta Castaeda,923,657,66,200
Comal,101,Railroad Commissioner,,LIB,Matt Sterett,107,81,16,10
Comal,101,Railroad Commissioner,,LIB,Over Votes,2,0,0,2
Comal,101,Railroad Commissioner,,LIB,Under Votes,81,59,10,12
Comal,101,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",39,33,4,2
Comal,101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,1975,1539,186,250
Comal,101,"Chief Justice, Supreme Court",,REP,Over Votes,0,0,0,0
Comal,101,"Chief Justice, Supreme Court",,REP,Under Votes,71,51,11,9
Comal,101,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,932,675,67,190
Comal,101,"Chief Justice, Supreme Court",,LIB,Mark Ash,109,85,17,7
Comal,101,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,2062,1611,199,252
Comal,101,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Over Votes,0,0,0,0
Comal,101,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Under Votes,97,65,17,15
Comal,101,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,928,674,65,189
Comal,101,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,1990,1561,191,238
Comal,101,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,922,665,57,200
Comal,101,"Justice, Supreme Court, Place No. 7",,DEM,Over Votes,1,1,0,0
Comal,101,"Justice, Supreme Court, Place No. 7",,DEM,Under Votes,82,56,15,11
Comal,101,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,92,67,18,7
Comal,101,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,1980,1554,184,242
Comal,101,"Justice, Supreme Court, Place No. 8",,REP,Over Votes,0,0,0,0
Comal,101,"Justice, Supreme Court, Place No. 8",,REP,Under Votes,99,70,16,13
Comal,101,"Justice, Supreme Court, Place No. 8",,DEM,Gisela D. Triana,899,651,59,189
Comal,101,"Justice, Supreme Court, Place No. 8",,LIB,Tom Oxford,109,75,22,12
Comal,101,"Judge, Court of Criminal Appeals, Place No. 3",,REP,Bert Richardson,2024,1589,192,243
Comal,101,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Elizabeth Davis Frizell,956,685,68,203
Comal,101,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Over Votes,0,0,0,0
Comal,101,"Judge, Court of Criminal Appeals, Place No. 3",,DEM,Under Votes,107,76,21,10
Comal,101,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Kevin Patrick Yeary,2039,1597,196,246
Comal,101,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Over Votes,0,0,0,0
Comal,101,"Judge, Court of Criminal Appeals, Place No. 4",,REP,Under Votes,112,77,23,12
Comal,101,"Judge, Court of Criminal Appeals, Place No. 4",,DEM,Tina Clinton,936,676,62,198
Comal,101,"Judge, Court of Criminal Appeals, Place No. 9",,REP,David Newell,2048,1605,195,248
Comal,101,"Judge, Court of Criminal Appeals, Place No. 9",,REP,Over Votes,0,0,0,0
Comal,101,"Judge, Court of Criminal Appeals, Place No. 9",,REP,Under Votes,123,86,23,14
Comal,101,"Judge, Court of Criminal Appeals, Place No. 9",,DEM,Brandon Birmingham,916,659,63,194
Comal,101,"Member State Board of Education, District No. 5",,REP,Lani Popp,1923,1511,179,233
Comal,101,"Member State Board of Education, District No. 5",,DEM,Rebecca Bell-Metereau,899,649,57,193
Comal,101,"Member State Board of Education, District No. 5",,LIB,Stephanie Berlin,154,113,26,15
Comal,101,"Member State Board of Education, District No. 5",,LIB,Over Votes,1,0,0,1
Comal,101,"Member State Board of Education, District No. 5",,LIB,Under Votes,110,77,19,14
Comal,101,State Representative,73,REP,Kyle Biedermann,1989,1562,197,230
Comal,101,State Representative,73,REP,Over Votes,1,0,0,1
Comal,101,State Representative,73,REP,Under Votes,114,83,18,13
Comal,101,State Representative,73,DEM,Stephanie Phillips,983,705,66,212
Comal,101,"Chief Justice, 3rd Court of Appeals District",,REP,Jeff Rose,2010,1579,193,238
Comal,101,"Chief Justice, 3rd Court of Appeals District",,REP,Over Votes,0,0,0,0
Comal,101,"Chief Justice, 3rd Court of Appeals District",,REP,Under Votes,138,100,23,15
Comal,101,"Chief Justice, 3rd Court of Appeals District",,DEM,Darlene Byrne,939,671,65,203
Comal,101,"District Judge, 22nd Judicial District",,REP,R. Bruce Boyer,2386,1840,229,317
Comal,101,"District Judge, 22nd Judicial District",,REP,Over Votes,0,0,0,0
Comal,101,"District Judge, 22nd Judicial District",,REP,Under Votes,701,510,52,139
Comal,101,"District Judge, 433rd Judicial District",,REP,Dib Waldrip,2401,1845,228,328
Comal,101,"District Judge, 433rd Judicial District",,REP,Over Votes,0,0,0,0
Comal,101,"District Judge, 433rd Judicial District",,REP,Under Votes,686,505,53,128
Comal,101,County Court at Law No. 2,,REP,Charles A. Stephens II,2358,1820,225,313
Comal,101,County Court at Law No. 2,,REP,Over Votes,0,0,0,0
Comal,101,County Court at Law No. 2,,REP,Under Votes,729,530,56,143
Comal,101,County Court at Law No. 3,,REP,Deborah Linnartz Wigington,2369,1823,226,320
Comal,101,County Court at Law No. 3,,REP,Over Votes,0,0,0,0
Comal,101,County Court at Law No. 3,,REP,Under Votes,718,527,55,136
Comal,101,Sheriff,,REP,Mark Reynolds,2374,1824,225,325
Comal,101,Sheriff,,REP,Over Votes,0,0,0,0
Comal,101,Sheriff,,REP,Under Votes,713,526,56,131
Comal,101,County Tax Assessor-Collector,,REP,Kristen H. Hoyt,2352,1805,222,325
Comal,101,County Tax Assessor-Collector,,REP,Over Votes,0,0,0,0
Comal,101,County Tax Assessor-Collector,,REP,Under Votes,735,545,59,131
Comal,101,"County Commissioner, Precinct No. 1",,REP,Donna Eccleston,1977,1544,185,248
Comal,101,"County Commissioner, Precinct No. 1",,DEM,Lindsay Poisel,862,618,61,183
Comal,101,"County Commissioner, Precinct No. 1",,DEM,Over Votes,0,0,0,0
Comal,101,"County Commissioner, Precinct No. 1",,DEM,Under Votes,128,93,17,18
Comal,101,"County Commissioner, Precinct No. 1",,LIB,Ivan Foster,120,95,18,7
Comal,101,"Constable, Precinct No. 1",,REP,Charlie Motz,2355,1813,226,316
Comal,101,"Constable, Precinct No. 1",,REP,Over Votes,0,0,0,0
Comal,101,"Constable, Precinct No. 1",,REP,Under Votes,732,537,55,140
Comal,102,President,,REP,Donald J. Trump Michael R. Pence,2708,2388,155,165
Comal,102,President,,REP,Over Votes,0,0,0,0
Comal,102,President,,REP,Under Votes,2,1,0,1
Comal,102,President,,DEM,Joseph R. Biden Kamala D. Harris,707,537,37,133
Comal,102,President,,LIB,"Jo Jorgensen Jeremy ""Spike"" Cohen",30,22,3,5
Comal,102,President,,GRN,Howie Hawkins Angela Walker,12,11,1,0
Comal,102,President,,"",Abram Loeb/Jennifer Jairala,0,0,0,0
Comal,102,President,,"",Brian Carroll/Amar Patel,0,0,0,0
Comal,102,President,,"",Gloria La Riva/Leonard Peltier,0,0,0,0
Comal,102,President,,"",Jesse Cuellar/Jimmy Monreal,0,0,0,0
Comal,102,President,,"",Kasey Wells/Rachel Wells,0,0,0,0
Comal,102,President,,"",President R. Bodie/Eric Stoneham,0,0,0,0
Comal,102,President,,"",Robert Morrow/Anne Beckett,0,0,0,0
Comal,102,President,,"",Todd Cella/Tim Cella,0,0,0,0
Comal,102,President,,"",Tom Hoefling/Andy Prior,3,2,0,1
Comal,102,President,,"",Rejected write-ins,2,0,0,2
Comal,102,President,,"",Unassigned write-ins,0,0,0,0
Comal,102,U.S. Senate,,REP,John Cornyn,2745,2412,151,182
Comal,102,U.S. Senate,,REP,Over Votes,1,0,0,1
Comal,102,U.S. Senate,,REP,Under Votes,35,25,5,5
Comal,102,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",628,485,31,112
Comal,102,U.S. Senate,,LIB,Kerry Douglas McKennon,41,29,6,6
Comal,102,U.S. Senate,,GRN,David B. Collins,14,10,3,1
Comal,102,U.S. Senate,,"",Ricardo Turullois-Bonilla,0,0,0,0
Comal,102,U.S. Senate,,"",Rejected write-ins,0,0,0,0
Comal,102,U.S. Senate,,"",Unassigned write-ins,0,0,0,0
Comal,102,U.S. House,21,REP,Chip Roy,2697,2377,150,170
Comal,102,U.S. House,21,REP,Over Votes,0,0,0,0
Comal,102,U.S. House,21,REP,Under Votes,43,31,3,9
Comal,102,U.S. House,21,DEM,Wendy R. Davis,658,508,30,120
Comal,102,U.S. House,21,LIB,Arthur Dibianca,44,32,8,4
Comal,102,U.S. House,21,GRN,Tommy Wakely,22,13,5,4
Comal,102,Railroad Commissioner,,REP,"James ""Jim"" Wright",2687,2370,147,170
Comal,102,Railroad Commissioner,,DEM,Chrysta Castaeda,615,478,24,113
Comal,102,Railroad Commissioner,,LIB,Matt Sterett,70,52,13,5
Comal,102,Railroad Commissioner,,LIB,Over Votes,0,0,0,0
Comal,102,Railroad Commissioner,,LIB,Under Votes,65,42,5,18
Comal,102,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",27,19,7,1
Comal,102,"Chief Justice, Supreme Court",,REP,Nathan Hecht,2699,2376,147,176
Comal,102,"Chief Justice, Supreme Court",,REP,Over Votes,1,0,0,1
Comal,102,"Chief Justice, Supreme Court",,REP,Under Votes,65,44,5,16
Comal,102,"Chief Justice, Supreme Court",,DEM,Amy Clark Meachum,643,499,33,111
Comal,102,"Chief Justice, Supreme Court",,LIB,Mark Ash,56,42,11,3
Comal,102,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Jane Bland,2766,2433,154,179
Comal,102,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Over Votes,1,0,0,1
Comal,102,"Justice, Supreme Court, Place No. 6 Unexpired Term",,REP,Under Votes,69,41,8,20
Comal,102,"Justice, Supreme Court, Place No. 6 Unexpired Term",,DEM,Kathy Cheng,628,487,34,107
Comal,102,"Justice, Supreme Court, Place No. 7",,REP,Jeff Boyd,2713,2391,144,178
Comal,102,"Justice, Supreme Court, Place No. 7",,DEM,Staci Williams,621,481,34,106
Comal,102,"Justice, Supreme Court, Place No. 7",,DEM,Over Votes,0,0,0,0
Comal,102,"Justice, Supreme Court, Place No. 7",,DEM,Under Votes,71,47,5,19
Comal,102,"Justice, Supreme Court, Place No. 7",,LIB,William Bryan Strange III,59,42,13,4
Comal,102,"Justice, Supreme Court, Place No. 8",,REP,Brett Busby,2719,2392,147,180
