county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Bailey,3,"Judge, Ct of Crim App, Pl 6",,REP,JESSE F. MCCLURE III,96,41,55,0
Bailey,4,"Judge, Ct of Crim App, Pl 6",,REP,JESSE F. MCCLURE III,49,20,29,0
Bailey,1,"Member, State BoE, Dist 15",,REP,JAY JOHNSON,105,48,57,1
Bailey,2,"Member, State BoE, Dist 15",,REP,JAY JOHNSON,156,67,89,0
Bailey,3,"Member, State BoE, Dist 15",,REP,JAY JOHNSON,47,14,33,0
Bailey,4,"Member, State BoE, Dist 15",,REP,JAY JOHNSON,28,12,16,0
Bailey,1,"Member, State BoE, Dist 15",,REP,AARON KINSEY,104,41,63,1
Bailey,2,"Member, State BoE, Dist 15",,REP,AARON KINSEY,131,34,97,0
Bailey,3,"Member, State BoE, Dist 15",,REP,AARON KINSEY,55,27,28,0
Bailey,4,"Member, State BoE, Dist 15",,REP,AARON KINSEY,20,9,11,0
Bailey,1,State Senate,31,REP,STORMY BRADLEY,60,26,34,1
Bailey,2,State Senate,31,REP,STORMY BRADLEY,90,28,62,0
Bailey,3,State Senate,31,REP,STORMY BRADLEY,42,15,27,0
Bailey,4,State Senate,31,REP,STORMY BRADLEY,14,4,10,0
Bailey,1,State Senate,31,REP,KEVIN SPARKS,108,45,63,1
Bailey,2,State Senate,31,REP,KEVIN SPARKS,157,53,104,0
Bailey,3,State Senate,31,REP,KEVIN SPARKS,33,14,19,0
Bailey,4,State Senate,31,REP,KEVIN SPARKS,29,17,12,0
Bailey,1,State Senate,31,REP,TIM REID,41,16,25,1
Bailey,2,State Senate,31,REP,TIM REID,53,22,31,0
Bailey,3,State Senate,31,REP,TIM REID,23,9,14,0
Bailey,4,State Senate,31,REP,TIM REID,10,2,8,0
Bailey,1,State Senate,31,REP,JESSE QUACKENBUSH,13,5,8,1
Bailey,2,State Senate,31,REP,JESSE QUACKENBUSH,15,7,8,0
Bailey,3,State Senate,31,REP,JESSE QUACKENBUSH,8,1,7,0
Bailey,4,State Senate,31,REP,JESSE QUACKENBUSH,2,2,0,0
Bailey,1,State House,88,REP,TED HUTTO,125,54,71,1
Bailey,2,State House,88,REP,TED HUTTO,141,54,87,0
Bailey,3,State House,88,REP,TED HUTTO,45,17,28,0
Bailey,4,State House,88,REP,TED HUTTO,22,7,15,0
Bailey,1,State House,88,REP,KEN KING,140,67,73,1
Bailey,2,State House,88,REP,KEN KING,215,73,142,0
Bailey,3,State House,88,REP,KEN KING,78,32,46,0
Bailey,4,State House,88,REP,KEN KING,36,20,16,0
Bailey,1,"Justice, 7th Ct of App Dist, Pl 4",,REP,LARRY DOSS,186,80,106,1
Bailey,2,"Justice, 7th Ct of App Dist, Pl 4",,REP,LARRY DOSS,263,98,165,0
Bailey,3,"Justice, 7th Ct of App Dist, Pl 4",,REP,LARRY DOSS,100,42,58,0
Bailey,4,"Justice, 7th Ct of App Dist, Pl 4",,REP,LARRY DOSS,51,21,30,0
Bailey,1,"Dist Judge, 287th Judicial Dist",,REP,KATHERINE H. GURLEY,214,98,116,1
Bailey,2,"Dist Judge, 287th Judicial Dist",,REP,KATHERINE H. GURLEY,291,107,184,0
Bailey,3,"Dist Judge, 287th Judicial Dist",,REP,KATHERINE H. GURLEY,105,44,61,0
Bailey,4,"Dist Judge, 287th Judicial Dist",,REP,KATHERINE H. GURLEY,52,22,30,0
Bailey,1,County Judge,,REP,SHERRI BESSIRE HARRISON,117,51,66,1
Bailey,2,County Judge,,REP,SHERRI BESSIRE HARRISON,176,83,93,0
Bailey,3,County Judge,,REP,SHERRI BESSIRE HARRISON,70,34,36,0
Bailey,4,County Judge,,REP,SHERRI BESSIRE HARRISON,51,21,30,0
Bailey,1,County Judge,,REP,BASIL NASH,166,78,88,1
Bailey,2,County Judge,,REP,BASIL NASH,196,59,137,0
Bailey,3,County Judge,,REP,BASIL NASH,71,20,51,0
Bailey,4,County Judge,,REP,BASIL NASH,29,11,18,0
Bailey,1,District Clerk,,REP,BECKY ESPINOZA,235,106,129,1
Bailey,2,District Clerk,,REP,BECKY ESPINOZA,316,118,198,0
Bailey,3,District Clerk,,REP,BECKY ESPINOZA,113,46,67,0
Bailey,4,District Clerk,,REP,BECKY ESPINOZA,64,28,36,0
Bailey,1,County Clerk,,REP,IRENE ESPINOZA,235,105,130,1
Bailey,2,County Clerk,,REP,IRENE ESPINOZA,314,119,195,0
Bailey,3,County Clerk,,REP,IRENE ESPINOZA,116,50,66,0
Bailey,4,County Clerk,,REP,IRENE ESPINOZA,64,26,38,0
Bailey,1,County Treasurer,,REP,SHONDA L. BLACK,237,107,130,1
Bailey,2,County Treasurer,,REP,SHONDA L. BLACK,322,120,202,0
Bailey,3,County Treasurer,,REP,SHONDA L. BLACK,117,47,70,0
Bailey,4,County Treasurer,,REP,SHONDA L. BLACK,69,28,41,0
Bailey,1,Justice of the Peace Jop,,REP,RODNEY BAKER,239,112,127,1
Bailey,2,Justice of the Peace Jop,,REP,RODNEY BAKER,333,123,210,0
Bailey,3,Justice of the Peace Jop,,REP,RODNEY BAKER,120,49,71,0
Bailey,4,Justice of the Peace Jop,,REP,RODNEY BAKER,60,27,33,0
Bailey,2,County Commissioner Pct 2,,REP,MIKE SLAYDEN,321,121,200,0
Bailey,4,County Commissioner Pct 4,,REP,SHORTY DRENNAN,20,10,10,0
Bailey,4,County Commissioner Pct 4,,REP,JIM DANIEL,49,18,31,0
Bailey,1,Proposition 1,,REP,YES,248,112,136,1
Bailey,1,Proposition 1,,REP,NO,21,8,13,1
Bailey,2,Proposition 1,,REP,YES,324,119,205,0
Bailey,2,Proposition 1,,REP,NO,33,13,20,0
Bailey,3,Proposition 1,,REP,YES,113,44,69,0
Bailey,3,Proposition 1,,REP,NO,20,5,15,0
Bailey,4,Proposition 1,,REP,YES,65,30,35,0
Bailey,4,Proposition 1,,REP,NO,5,0,5,0
Bailey,1,Proposition 2,,REP,YES,212,96,116,1
Bailey,1,Proposition 2,,REP,NO,53,26,27,1
Bailey,2,Proposition 2,,REP,YES,272,101,171,0
Bailey,2,Proposition 2,,REP,NO,82,27,55,0
Bailey,3,Proposition 2,,REP,YES,103,37,66,0
Bailey,3,Proposition 2,,REP,NO,29,12,17,0
Bailey,4,Proposition 2,,REP,YES,62,27,35,0
Bailey,4,Proposition 2,,REP,NO,5,1,4,0
Bailey,1,Proposition 3,,REP,YES,255,112,143,1
Bailey,1,Proposition 3,,REP,NO,19,14,5,1
Bailey,2,Proposition 3,,REP,YES,337,120,217,0
Bailey,2,Proposition 3,,REP,NO,27,14,13,0
Bailey,3,Proposition 3,,REP,YES,112,40,72,0
Bailey,3,Proposition 3,,REP,NO,24,12,12,0
Bailey,4,Proposition 3,,REP,YES,69,29,40,0
Bailey,4,Proposition 3,,REP,NO,5,2,3,0
Bailey,1,Proposition 4,,REP,YES,256,116,140,1
Bailey,1,Proposition 4,,REP,NO,15,6,9,1
Bailey,2,Proposition 4,,REP,YES,324,122,202,0
Bailey,2,Proposition 4,,REP,NO,36,11,25,0
Bailey,3,Proposition 4,,REP,YES,116,46,70,0
Bailey,3,Proposition 4,,REP,NO,18,6,12,0
Bailey,4,Proposition 4,,REP,YES,68,31,37,0
Bailey,4,Proposition 4,,REP,NO,3,0,3,0
Bailey,1,Proposition 5,,REP,YES,252,115,137,1
Bailey,1,Proposition 5,,REP,NO,18,7,11,1
Bailey,2,Proposition 5,,REP,YES,327,118,209,0
Bailey,2,Proposition 5,,REP,NO,33,16,17,0
Bailey,3,Proposition 5,,REP,YES,115,46,69,0
Bailey,3,Proposition 5,,REP,NO,19,5,14,0
Bailey,4,Proposition 5,,REP,YES,63,28,35,0
Bailey,4,Proposition 5,,REP,NO,8,4,4,0
Bailey,1,Proposition 6,,REP,YES,220,103,117,1
Bailey,1,Proposition 6,,REP,NO,41,17,24,1
Bailey,2,Proposition 6,,REP,YES,287,105,182,0
Bailey,2,Proposition 6,,REP,NO,62,24,38,0
Bailey,3,Proposition 6,,REP,YES,95,35,60,0
Bailey,3,Proposition 6,,REP,NO,30,12,18,0
Bailey,4,Proposition 6,,REP,YES,55,28,27,0
Bailey,4,Proposition 6,,REP,NO,15,2,13,0
Bailey,1,Proposition 7,,REP,YES,265,122,143,1
Bailey,1,Proposition 7,,REP,NO,5,2,3,1
Bailey,2,Proposition 7,,REP,YES,351,131,220,0
Bailey,2,Proposition 7,,REP,NO,12,5,7,0
Bailey,3,Proposition 7,,REP,YES,124,46,78,0
Bailey,3,Proposition 7,,REP,NO,8,2,6,0
Bailey,4,Proposition 7,,REP,YES,71,31,40,0
Bailey,4,Proposition 7,,REP,NO,1,0,1,0
Bailey,1,Proposition 8,,REP,YES,247,116,131,1
Bailey,1,Proposition 8,,REP,NO,18,7,11,1
Bailey,2,Proposition 8,,REP,YES,336,123,213,0
Bailey,2,Proposition 8,,REP,NO,26,12,14,0
Bailey,3,Proposition 8,,REP,YES,114,43,71,0
Bailey,3,Proposition 8,,REP,NO,19,6,13,0
Bailey,4,Proposition 8,,REP,YES,66,31,35,0
Bailey,4,Proposition 8,,REP,NO,6,0,6,0
Bailey,1,Proposition 9,,REP,YES,235,108,127,1
Bailey,1,Proposition 9,,REP,NO,36,18,18,1
Bailey,2,Proposition 9,,REP,YES,279,103,176,0
Bailey,2,Proposition 9,,REP,NO,82,30,52,0
Bailey,3,Proposition 9,,REP,YES,107,37,70,0
Bailey,3,Proposition 9,,REP,NO,27,13,14,0
Bailey,4,Proposition 9,,REP,YES,66,30,36,0
Bailey,4,Proposition 9,,REP,NO,5,0,5,0
Bailey,1,Proposition 10,,REP,YES,262,120,142,1
Bailey,1,Proposition 10,,REP,NO,6,3,3,1
Bailey,2,Proposition 10,,REP,YES,335,127,208,0
Bailey,2,Proposition 10,,REP,NO,24,8,16,0
Bailey,3,Proposition 10,,REP,YES,119,45,74,0
Bailey,3,Proposition 10,,REP,NO,12,4,8,0
Bailey,4,Proposition 10,,REP,YES,69,30,39,0
Bailey,4,Proposition 10,,REP,NO,3,1,2,0
Bailey,1,Governor,,DEM,BETO O'ROURKE,16,3,13,0
Bailey,2,Governor,,DEM,BETO O'ROURKE,15,7,8,0
Bailey,3,Governor,,DEM,BETO O'ROURKE,8,5,3,0
Bailey,4,Governor,,DEM,BETO O'ROURKE,9,6,3,0
Bailey,1,Governor,,DEM,RICH WAKELAND,1,1,0,0
Bailey,2,Governor,,DEM,RICH WAKELAND,0,0,0,0
Bailey,3,Governor,,DEM,RICH WAKELAND,0,0,0,0
Bailey,4,Governor,,DEM,RICH WAKELAND,0,0,0,0
Bailey,1,Governor,,DEM,INOCENCIO (INNO) BARRIENTEZ,0,0,0,0
Bailey,2,Governor,,DEM,INOCENCIO (INNO) BARRIENTEZ,1,1,0,0
Bailey,3,Governor,,DEM,INOCENCIO (INNO) BARRIENTEZ,1,1,0,0
Bailey,4,Governor,,DEM,INOCENCIO (INNO) BARRIENTEZ,0,0,0,0
Bailey,1,Governor,,DEM,MICHAEL COOPER,2,1,1,0
Bailey,2,Governor,,DEM,MICHAEL COOPER,1,0,1,0
Bailey,3,Governor,,DEM,MICHAEL COOPER,0,0,0,0
Bailey,4,Governor,,DEM,MICHAEL COOPER,2,1,1,0
Bailey,1,Governor,,DEM,JOY DIAZ,0,0,0,0
Bailey,2,Governor,,DEM,JOY DIAZ,1,0,1,0
Bailey,3,Governor,,DEM,JOY DIAZ,0,0,0,0
Bailey,4,Governor,,DEM,JOY DIAZ,0,0,0,0
Bailey,1,Lieutenant Govenor,,DEM,MIKE COLLIER,5,3,2,0
Bailey,2,Lieutenant Govenor,,DEM,MIKE COLLIER,3,1,2,0
Bailey,3,Lieutenant Govenor,,DEM,MIKE COLLIER,1,1,0,0
Bailey,4,Lieutenant Govenor,,DEM,MIKE COLLIER,2,1,1,0
Bailey,1,Lieutenant Govenor,,DEM,MICHELLE BECKLEY,7,1,6,0
Bailey,2,Lieutenant Govenor,,DEM,MICHELLE BECKLEY,8,4,4,0
Bailey,3,Lieutenant Govenor,,DEM,MICHELLE BECKLEY,2,1,1,0
Bailey,4,Lieutenant Govenor,,DEM,MICHELLE BECKLEY,5,4,1,0
Bailey,1,Lieutenant Govenor,,DEM,CARLA BRAILEY,5,2,3,0
Bailey,2,Lieutenant Govenor,,DEM,CARLA BRAILEY,3,1,2,0
Bailey,3,Lieutenant Govenor,,DEM,CARLA BRAILEY,4,2,2,0
Bailey,4,Lieutenant Govenor,,DEM,CARLA BRAILEY,3,1,2,0
Bailey,1,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,10,3,7,0
Bailey,2,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,9,3,6,0
Bailey,3,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,8,5,3,0
Bailey,4,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,8,6,2,0
Bailey,1,Attorney General,,DEM,LEE MERRITT,1,1,0,0
Bailey,2,Attorney General,,DEM,LEE MERRITT,0,0,0,0
Bailey,3,Attorney General,,DEM,LEE MERRITT,0,0,0,0
Bailey,4,Attorney General,,DEM,LEE MERRITT,1,1,0,0
Bailey,1,Attorney General,,DEM,MIKE FIELDS,3,1,2,0
Bailey,2,Attorney General,,DEM,MIKE FIELDS,4,2,2,0
Bailey,3,Attorney General,,DEM,MIKE FIELDS,1,1,0,0
Bailey,4,Attorney General,,DEM,MIKE FIELDS,0,0,0,0
Bailey,1,Attorney General,,DEM,JOE JAWORSKI,1,0,1,0
