county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Andrews,1,Governor,,DEM,Michael Cooper,0,0,0,0
Andrews,2,Governor,,DEM,Michael Cooper,1,0,1,0
Andrews,3,Governor,,DEM,Michael Cooper,0,0,0,0
Andrews,4,Governor,,DEM,Michael Cooper,1,0,1,0
Andrews,1,Governor,,DEM,Joy Diaz,3,0,0,3
Andrews,2,Governor,,DEM,Joy Diaz,0,0,0,0
Andrews,3,Governor,,DEM,Joy Diaz,0,0,0,0
Andrews,4,Governor,,DEM,Joy Diaz,2,0,1,1
Andrews,1,Governor,,DEM,Beto O'Rourke,23,2,10,11
Andrews,2,Governor,,DEM,Beto O'Rourke,19,1,7,11
Andrews,3,Governor,,DEM,Beto O'Rourke,15,0,7,8
Andrews,4,Governor,,DEM,Beto O'Rourke,20,0,9,11
Andrews,1,Governor,,DEM,Rich Wakeland,0,0,0,0
Andrews,2,Governor,,DEM,Rich Wakeland,0,0,0,0
Andrews,3,Governor,,DEM,Rich Wakeland,1,0,0,1
Andrews,4,Governor,,DEM,Rich Wakeland,1,0,0,1
Andrews,1,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Andrews,2,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Andrews,3,Governor,,DEM,Inocencio (Inno) Barrientez,2,0,2,0
Andrews,4,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Andrews,1,Lieutenant Governor,,DEM,Carla Brailey,10,0,3,7
Andrews,2,Lieutenant Governor,,DEM,Carla Brailey,7,0,4,3
Andrews,3,Lieutenant Governor,,DEM,Carla Brailey,3,0,3,0
Andrews,4,Lieutenant Governor,,DEM,Carla Brailey,14,0,5,9
Andrews,1,Lieutenant Governor,,DEM,Michelle Beckley,3,0,1,2
Andrews,2,Lieutenant Governor,,DEM,Michelle Beckley,6,1,2,3
Andrews,3,Lieutenant Governor,,DEM,Michelle Beckley,8,0,4,4
Andrews,4,Lieutenant Governor,,DEM,Michelle Beckley,2,0,1,1
Andrews,1,Lieutenant Governor,,DEM,Mike Collier,7,2,3,2
Andrews,2,Lieutenant Governor,,DEM,Mike Collier,7,0,2,5
Andrews,3,Lieutenant Governor,,DEM,Mike Collier,6,0,2,4
Andrews,4,Lieutenant Governor,,DEM,Mike Collier,8,0,5,3
Andrews,1,Attorney General,,DEM,Lee Merritt,3,1,0,2
Andrews,2,Attorney General,,DEM,Lee Merritt,4,0,2,2
Andrews,3,Attorney General,,DEM,Lee Merritt,1,0,0,1
Andrews,4,Attorney General,,DEM,Lee Merritt,4,0,2,2
Andrews,1,Attorney General,,DEM,Rochelle Mercedes Garza,14,0,7,7
Andrews,2,Attorney General,,DEM,Rochelle Mercedes Garza,10,1,3,6
Andrews,3,Attorney General,,DEM,Rochelle Mercedes Garza,9,0,5,4
Andrews,4,Attorney General,,DEM,Rochelle Mercedes Garza,17,0,7,10
Andrews,1,Attorney General,,DEM,Mike Fields,1,0,0,1
Andrews,2,Attorney General,,DEM,Mike Fields,3,0,2,1
Andrews,3,Attorney General,,DEM,Mike Fields,2,0,2,0
Andrews,4,Attorney General,,DEM,Mike Fields,0,0,0,0
Andrews,1,Attorney General,,DEM,Joe Jaworski,2,0,1,1
Andrews,2,Attorney General,,DEM,Joe Jaworski,3,0,1,2
Andrews,3,Attorney General,,DEM,Joe Jaworski,2,0,2,0
Andrews,4,Attorney General,,DEM,Joe Jaworski,2,0,1,1
Andrews,1,Attorney General,,DEM,"S. ""TBONE"" Raynor",4,1,1,2
Andrews,2,Attorney General,,DEM,"S. ""TBONE"" Raynor",0,0,0,0
Andrews,3,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,0,0,1
Andrews,4,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,0,1,0
Andrews,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,5,0,1,4
Andrews,2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,1,5,4
Andrews,3,Comptroller of Public Accounts,,DEM,Janet T. Dudding,2,0,0,2
Andrews,4,Comptroller of Public Accounts,,DEM,Janet T. Dudding,7,0,2,5
Andrews,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,3,0,2,1
Andrews,2,Comptroller of Public Accounts,,DEM,Tim Mahoney,4,0,0,4
Andrews,3,Comptroller of Public Accounts,,DEM,Tim Mahoney,5,0,3,2
Andrews,4,Comptroller of Public Accounts,,DEM,Tim Mahoney,8,0,5,3
Andrews,1,Comptroller of Public Accounts,,DEM,Angel Luis Vega,13,2,4,7
Andrews,2,Comptroller of Public Accounts,,DEM,Angel Luis Vega,6,0,3,3
Andrews,3,Comptroller of Public Accounts,,DEM,Angel Luis Vega,10,0,6,4
Andrews,4,Comptroller of Public Accounts,,DEM,Angel Luis Vega,9,0,4,5
Andrews,1,Comm General Land Office,,DEM,Sandragrace Martinez,15,2,6,7
Andrews,2,Comm General Land Office,,DEM,Sandragrace Martinez,2,0,1,1
Andrews,3,Comm General Land Office,,DEM,Sandragrace Martinez,11,0,5,6
Andrews,4,Comm General Land Office,,DEM,Sandragrace Martinez,16,0,7,9
Andrews,1,Comm General Land Office,,DEM,Jay Kleberg,1,0,1,0
Andrews,2,Comm General Land Office,,DEM,Jay Kleberg,4,1,1,2
Andrews,3,Comm General Land Office,,DEM,Jay Kleberg,3,0,2,1
Andrews,4,Comm General Land Office,,DEM,Jay Kleberg,5,0,1,4
Andrews,1,Comm General Land Office,,DEM,Michael Lange,2,0,1,1
Andrews,2,Comm General Land Office,,DEM,Michael Lange,5,0,2,3
Andrews,3,Comm General Land Office,,DEM,Michael Lange,3,0,2,1
Andrews,4,Comm General Land Office,,DEM,Michael Lange,2,0,2,0
Andrews,1,Comm General Land Office,,DEM,Jinny Suh,4,0,0,4
Andrews,2,Comm General Land Office,,DEM,Jinny Suh,8,0,4,4
Andrews,3,Comm General Land Office,,DEM,Jinny Suh,0,0,0,0
Andrews,4,Comm General Land Office,,DEM,Jinny Suh,1,0,1,0
Andrews,1,Commissioner of Agriculture,,DEM,Susan Hays,22,2,8,12
Andrews,2,Commissioner of Agriculture,,DEM,Susan Hays,20,1,8,11
Andrews,3,Commissioner of Agriculture,,DEM,Susan Hays,15,0,9,6
Andrews,4,Commissioner of Agriculture,,DEM,Susan Hays,19,0,9,10
Andrews,1,Commissioner of Agriculture,,DEM,Ed Ireson,1,0,1,0
Andrews,2,Commissioner of Agriculture,,DEM,Ed Ireson,0,0,0,0
