county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Brazos,63,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,25,2,8,15,0
Brazos,63,Commissioner of the General Land Office,,DEM,Michael Lange,18,2,12,4,0
Brazos,63,Commissioner of the General Land Office,,DEM,Jay Kleberg,20,3,7,10,0
Brazos,63,Commissioner of the General Land Office,,DEM,Jinny Suh,17,2,7,8,0
Brazos,63,Commissioner of Agriculture,,DEM,Susan Hays,64,6,27,31,0
Brazos,63,Commissioner of Agriculture,,DEM,Ed Ireson,17,3,8,6,0
Brazos,63,Railroad Commissioner,,DEM,Luke Warford,81,8,35,38,0
Brazos,63,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,80,7,36,37,0
Brazos,63,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,83,9,36,38,0
Brazos,63,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,82,9,35,38,0
Brazos,63,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,83,9,36,38,0
Brazos,63,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,82,8,36,38,0
Brazos,63,District Clerk,,DEM,Searcy L. Toliver,83,9,36,38,0
Brazos,64,U.S. House,10,DEM,Linda Nuno,92,16,29,47,0
Brazos,64,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,64,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,64,Governor,,DEM,Joy Diaz,1,0,1,0,0
Brazos,64,Governor,,DEM,Beto O'Rourke,97,19,29,49,0
Brazos,64,Governor,,DEM,Rich Wakeland,1,1,0,0,0
Brazos,64,Lieutenant Governor,,DEM,Michelle Beckley,25,8,6,11,0
Brazos,64,Lieutenant Governor,,DEM,Mike Collier,47,7,14,26,0
Brazos,64,Lieutenant Governor,,DEM,Carla Brailey,19,2,7,10,0
Brazos,64,Attorney General,,DEM,Mike Fields,13,2,3,8,0
Brazos,64,Attorney General,,DEM,"S. ""TBone"" Raynor",5,0,3,2,0
Brazos,64,Attorney General,,DEM,Rochelle Mercedes Garza,34,9,10,15,0
Brazos,64,Attorney General,,DEM,Joe Jaworski,34,6,11,17,0
Brazos,64,Attorney General,,DEM,Lee Merritt,3,0,0,3,0
Brazos,64,Comptroller of Public Accounts,,DEM,Tim Mahoney,9,0,4,5,0
Brazos,64,Comptroller of Public Accounts,,DEM,Janet T. Dudding,68,14,18,36,0
Brazos,64,Comptroller of Public Accounts,,DEM,Angel Luis Vega,11,3,4,4,0
Brazos,64,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,24,7,7,10,0
Brazos,64,Commissioner of the General Land Office,,DEM,Michael Lange,8,2,2,4,0
Brazos,64,Commissioner of the General Land Office,,DEM,Jay Kleberg,36,7,9,20,0
Brazos,64,Commissioner of the General Land Office,,DEM,Jinny Suh,17,1,8,8,0
Brazos,64,Commissioner of Agriculture,,DEM,Susan Hays,82,15,27,40,0
Brazos,64,Commissioner of Agriculture,,DEM,Ed Ireson,8,2,1,5,0
Brazos,64,Railroad Commissioner,,DEM,Luke Warford,87,14,28,45,0
Brazos,64,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,88,14,28,46,0
Brazos,64,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,89,14,28,47,0
Brazos,64,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,89,15,28,46,0
Brazos,64,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,88,14,28,46,0
Brazos,64,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,88,14,28,46,0
Brazos,64,District Clerk,,DEM,Searcy L. Toliver,88,14,28,46,0
Brazos,65,U.S. House,10,DEM,Linda Nuno,7,0,3,4,0
Brazos,65,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,65,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,65,Governor,,DEM,Joy Diaz,0,0,0,0,0
Brazos,65,Governor,,DEM,Beto O'Rourke,7,0,3,4,0
Brazos,65,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,65,Lieutenant Governor,,DEM,Michelle Beckley,2,0,2,0,0
Brazos,65,Lieutenant Governor,,DEM,Mike Collier,3,0,1,2,0
Brazos,65,Lieutenant Governor,,DEM,Carla Brailey,2,0,0,2,0
Brazos,65,Attorney General,,DEM,Mike Fields,0,0,0,0,0
Brazos,65,Attorney General,,DEM,"S. ""TBone"" Raynor",1,0,1,0,0
Brazos,65,Attorney General,,DEM,Rochelle Mercedes Garza,3,0,2,1,0
Brazos,65,Attorney General,,DEM,Joe Jaworski,0,0,0,0,0
Brazos,65,Attorney General,,DEM,Lee Merritt,3,0,0,3,0
Brazos,65,Comptroller of Public Accounts,,DEM,Tim Mahoney,1,0,0,1,0
Brazos,65,Comptroller of Public Accounts,,DEM,Janet T. Dudding,4,0,2,2,0
Brazos,65,Comptroller of Public Accounts,,DEM,Angel Luis Vega,2,0,1,1,0
Brazos,65,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,2,0,2,0,0
Brazos,65,Commissioner of the General Land Office,,DEM,Michael Lange,0,0,0,0,0
Brazos,65,Commissioner of the General Land Office,,DEM,Jay Kleberg,2,0,1,1,0
Brazos,65,Commissioner of the General Land Office,,DEM,Jinny Suh,3,0,0,3,0
Brazos,65,Commissioner of Agriculture,,DEM,Susan Hays,4,0,3,1,0
Brazos,65,Commissioner of Agriculture,,DEM,Ed Ireson,3,0,0,3,0
Brazos,65,Railroad Commissioner,,DEM,Luke Warford,7,0,3,4,0
Brazos,65,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,7,0,3,4,0
Brazos,65,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,7,0,3,4,0
Brazos,65,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,6,0,3,3,0
Brazos,65,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,6,0,3,3,0
Brazos,65,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,6,0,3,3,0
Brazos,65,District Clerk,,DEM,Searcy L. Toliver,7,0,3,4,0
Brazos,67,U.S. House,10,DEM,Linda Nuno,9,2,5,2,0
Brazos,67,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,67,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,67,Governor,,DEM,Joy Diaz,1,0,1,0,0
Brazos,67,Governor,,DEM,Beto O'Rourke,8,3,3,2,0
Brazos,67,Governor,,DEM,Rich Wakeland,1,0,1,0,0
Brazos,67,Lieutenant Governor,,DEM,Michelle Beckley,4,1,2,1,0
Brazos,67,Lieutenant Governor,,DEM,Mike Collier,5,2,2,1,0
Brazos,67,Lieutenant Governor,,DEM,Carla Brailey,1,0,1,0,0
Brazos,67,Attorney General,,DEM,Mike Fields,1,0,1,0,0
Brazos,67,Attorney General,,DEM,"S. ""TBone"" Raynor",1,0,0,1,0
Brazos,67,Attorney General,,DEM,Rochelle Mercedes Garza,2,0,1,1,0
Brazos,67,Attorney General,,DEM,Joe Jaworski,6,3,3,0,0
Brazos,67,Attorney General,,DEM,Lee Merritt,0,0,0,0,0
Brazos,67,Comptroller of Public Accounts,,DEM,Tim Mahoney,2,0,1,1,0
Brazos,67,Comptroller of Public Accounts,,DEM,Janet T. Dudding,8,3,4,1,0
Brazos,67,Comptroller of Public Accounts,,DEM,Angel Luis Vega,0,0,0,0,0
Brazos,67,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,3,0,3,0,0
Brazos,67,Commissioner of the General Land Office,,DEM,Michael Lange,1,0,0,1,0
Brazos,67,Commissioner of the General Land Office,,DEM,Jay Kleberg,5,3,2,0,0
Brazos,67,Commissioner of the General Land Office,,DEM,Jinny Suh,1,0,0,1,0
Brazos,67,Commissioner of Agriculture,,DEM,Susan Hays,10,3,5,2,0
Brazos,67,Commissioner of Agriculture,,DEM,Ed Ireson,0,0,0,0,0
Brazos,67,Railroad Commissioner,,DEM,Luke Warford,9,2,5,2,0
Brazos,67,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,9,2,5,2,0
Brazos,67,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,9,2,5,2,0
Brazos,67,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,9,2,5,2,0
Brazos,67,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,9,2,5,2,0
Brazos,67,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,9,2,5,2,0
Brazos,67,District Clerk,,DEM,Searcy L. Toliver,9,2,5,2,0
Brazos,67,"County Commissioner, Precinct 4",,DEM,Prentiss E Madison Sr,0,0,0,0,0
Brazos,67,"County Commissioner, Precinct 4",,DEM,Wanda J Watson,5,3,1,1,0
Brazos,67,"County Commissioner, Precinct 4",,DEM,Ann Boney,5,0,4,1,0
Brazos,67,"County Commissioner, Precinct 4",,DEM,Roy Flores,0,0,0,0,0
Brazos,67,"Justice of the Peace, Precinct 4",,DEM,Darrell Booker,3,0,1,2,0
Brazos,67,"Justice of the Peace, Precinct 4",,DEM,Celina Vasquez,7,3,4,0,0
Brazos,67,"Justice of the Peace, Precinct 4",,DEM,Loretta Montoya Garcia,0,0,0,0,0
Brazos,67,"Constable, Precinct 4",,DEM,Hezekiah Carter Jr,10,3,5,2,0
Brazos,68,U.S. House,10,DEM,Linda Nuno,0,0,0,0,0
Brazos,68,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,68,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,68,Governor,,DEM,Joy Diaz,0,0,0,0,0
Brazos,68,Governor,,DEM,Beto O'Rourke,0,0,0,0,0
Brazos,68,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,68,Lieutenant Governor,,DEM,Michelle Beckley,0,0,0,0,0
Brazos,68,Lieutenant Governor,,DEM,Mike Collier,0,0,0,0,0
Brazos,68,Lieutenant Governor,,DEM,Carla Brailey,0,0,0,0,0
Brazos,68,Attorney General,,DEM,Mike Fields,0,0,0,0,0
Brazos,68,Attorney General,,DEM,"S. ""TBone"" Raynor",0,0,0,0,0
Brazos,68,Attorney General,,DEM,Rochelle Mercedes Garza,0,0,0,0,0
Brazos,68,Attorney General,,DEM,Joe Jaworski,0,0,0,0,0
Brazos,68,Attorney General,,DEM,Lee Merritt,0,0,0,0,0
Brazos,68,Comptroller of Public Accounts,,DEM,Tim Mahoney,0,0,0,0,0
Brazos,68,Comptroller of Public Accounts,,DEM,Janet T. Dudding,0,0,0,0,0
Brazos,68,Comptroller of Public Accounts,,DEM,Angel Luis Vega,0,0,0,0,0
Brazos,68,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,0,0,0,0,0
Brazos,68,Commissioner of the General Land Office,,DEM,Michael Lange,0,0,0,0,0
Brazos,68,Commissioner of the General Land Office,,DEM,Jay Kleberg,0,0,0,0,0
Brazos,68,Commissioner of the General Land Office,,DEM,Jinny Suh,0,0,0,0,0
Brazos,68,Commissioner of Agriculture,,DEM,Susan Hays,0,0,0,0,0
Brazos,68,Commissioner of Agriculture,,DEM,Ed Ireson,0,0,0,0,0
Brazos,68,Railroad Commissioner,,DEM,Luke Warford,0,0,0,0,0
Brazos,68,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,0,0,0,0,0
Brazos,68,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,0,0,0,0,0
Brazos,68,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,0,0,0,0,0
Brazos,68,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,0,0,0,0,0
Brazos,68,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,0,0,0,0,0
Brazos,68,District Clerk,,DEM,Searcy L. Toliver,0,0,0,0,0
Brazos,69,U.S. House,10,DEM,Linda Nuno,104,2,50,51,1
Brazos,69,Governor,,DEM,Inocencio (Inno) Barrientez,1,0,0,0,1
Brazos,69,Governor,,DEM,Michael Cooper,4,0,2,1,1
Brazos,69,Governor,,DEM,Joy Diaz,5,0,1,3,1
Brazos,69,Governor,,DEM,Beto O'Rourke,101,3,49,48,1
Brazos,69,Governor,,DEM,Rich Wakeland,1,0,0,0,1
Brazos,69,Lieutenant Governor,,DEM,Michelle Beckley,33,0,15,17,1
Brazos,69,Lieutenant Governor,,DEM,Mike Collier,45,3,24,17,1
Brazos,69,Lieutenant Governor,,DEM,Carla Brailey,32,0,13,18,1
Brazos,69,Attorney General,,DEM,Mike Fields,18,0,8,9,1
Brazos,69,Attorney General,,DEM,"S. ""TBone"" Raynor",3,0,1,1,1
Brazos,69,Attorney General,,DEM,Rochelle Mercedes Garza,42,1,17,23,1
Brazos,69,Attorney General,,DEM,Joe Jaworski,28,2,18,7,1
Brazos,69,Attorney General,,DEM,Lee Merritt,20,0,8,11,1
Brazos,69,Comptroller of Public Accounts,,DEM,Tim Mahoney,21,0,14,6,1
Brazos,69,Comptroller of Public Accounts,,DEM,Janet T. Dudding,66,2,26,37,1
Brazos,69,Comptroller of Public Accounts,,DEM,Angel Luis Vega,19,1,10,7,1
Brazos,69,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,31,1,9,20,1
Brazos,69,Commissioner of the General Land Office,,DEM,Michael Lange,10,0,6,3,1
Brazos,69,Commissioner of the General Land Office,,DEM,Jay Kleberg,34,2,22,9,1
Brazos,69,Commissioner of the General Land Office,,DEM,Jinny Suh,31,0,13,17,1
Brazos,69,Commissioner of Agriculture,,DEM,Susan Hays,96,2,48,45,1
Brazos,69,Commissioner of Agriculture,,DEM,Ed Ireson,10,1,3,5,1
Brazos,69,Railroad Commissioner,,DEM,Luke Warford,106,2,52,51,1
Brazos,69,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,107,2,52,52,1
Brazos,69,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,106,2,52,51,1
Brazos,69,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,106,2,52,51,1
Brazos,69,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,106,2,52,51,1
Brazos,69,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,107,2,52,52,1
Brazos,69,District Clerk,,DEM,Searcy L. Toliver,107,2,52,52,1
Brazos,70,U.S. House,10,DEM,Linda Nuno,69,3,34,32,0
Brazos,70,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,70,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,70,Governor,,DEM,Joy Diaz,3,0,0,3,0
Brazos,70,Governor,,DEM,Beto O'Rourke,69,3,34,32,0
Brazos,70,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,70,Lieutenant Governor,,DEM,Michelle Beckley,27,1,12,14,0
Brazos,70,Lieutenant Governor,,DEM,Mike Collier,24,2,13,9,0
Brazos,70,Lieutenant Governor,,DEM,Carla Brailey,20,0,8,12,0
Brazos,70,Attorney General,,DEM,Mike Fields,12,0,6,6,0
Brazos,70,Attorney General,,DEM,"S. ""TBone"" Raynor",4,0,3,1,0
Brazos,70,Attorney General,,DEM,Rochelle Mercedes Garza,33,3,10,20,0
Brazos,70,Attorney General,,DEM,Joe Jaworski,13,0,7,6,0
Brazos,70,Attorney General,,DEM,Lee Merritt,8,0,7,1,0
Brazos,70,Comptroller of Public Accounts,,DEM,Tim Mahoney,15,0,10,5,0
Brazos,70,Comptroller of Public Accounts,,DEM,Janet T. Dudding,44,3,19,22,0
Brazos,70,Comptroller of Public Accounts,,DEM,Angel Luis Vega,13,0,5,8,0
Brazos,70,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,20,1,11,8,0
Brazos,70,Commissioner of the General Land Office,,DEM,Michael Lange,12,0,6,6,0
Brazos,70,Commissioner of the General Land Office,,DEM,Jay Kleberg,21,2,10,9,0
Brazos,70,Commissioner of the General Land Office,,DEM,Jinny Suh,15,0,6,9,0
Brazos,70,Commissioner of Agriculture,,DEM,Susan Hays,60,3,26,31,0
Brazos,70,Commissioner of Agriculture,,DEM,Ed Ireson,8,0,7,1,0
Brazos,70,Railroad Commissioner,,DEM,Luke Warford,70,3,33,34,0
Brazos,70,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,70,3,33,34,0
Brazos,70,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,67,3,32,32,0
Brazos,70,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,70,3,34,33,0
Brazos,70,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,69,3,33,33,0
Brazos,70,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,70,3,34,33,0
Brazos,70,District Clerk,,DEM,Searcy L. Toliver,70,3,33,34,0
Brazos,70,"County Commissioner, Precinct 4",,DEM,Prentiss E Madison Sr,13,3,3,7,0
Brazos,70,"County Commissioner, Precinct 4",,DEM,Wanda J Watson,36,0,21,15,0
Brazos,70,"County Commissioner, Precinct 4",,DEM,Ann Boney,15,0,9,6,0
Brazos,70,"County Commissioner, Precinct 4",,DEM,Roy Flores,9,0,2,7,0
Brazos,70,"Justice of the Peace, Precinct 4",,DEM,Darrell Booker,19,0,13,6,0
Brazos,70,"Justice of the Peace, Precinct 4",,DEM,Celina Vasquez,48,3,20,25,0
Brazos,70,"Justice of the Peace, Precinct 4",,DEM,Loretta Montoya Garcia,6,0,1,5,0
Brazos,70,"Constable, Precinct 4",,DEM,Hezekiah Carter Jr,70,3,34,33,0
Brazos,71,U.S. House,10,DEM,Linda Nuno,3,0,0,3,0
Brazos,71,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,71,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,71,Governor,,DEM,Joy Diaz,1,0,1,0,0
Brazos,71,Governor,,DEM,Beto O'Rourke,3,0,0,3,0
Brazos,71,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,71,Lieutenant Governor,,DEM,Michelle Beckley,1,0,0,1,0
Brazos,71,Lieutenant Governor,,DEM,Mike Collier,1,0,0,1,0
Brazos,71,Lieutenant Governor,,DEM,Carla Brailey,2,0,1,1,0
Brazos,71,Attorney General,,DEM,Mike Fields,0,0,0,0,0
Brazos,71,Attorney General,,DEM,"S. ""TBone"" Raynor",0,0,0,0,0
Brazos,71,Attorney General,,DEM,Rochelle Mercedes Garza,3,0,1,2,0
Brazos,71,Attorney General,,DEM,Joe Jaworski,1,0,0,1,0
Brazos,71,Attorney General,,DEM,Lee Merritt,0,0,0,0,0
Brazos,71,Comptroller of Public Accounts,,DEM,Tim Mahoney,2,0,0,2,0
Brazos,71,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1,0,0,1,0
Brazos,71,Comptroller of Public Accounts,,DEM,Angel Luis Vega,1,0,1,0,0
Brazos,71,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,2,0,0,2,0
Brazos,71,Commissioner of the General Land Office,,DEM,Michael Lange,0,0,0,0,0
Brazos,71,Commissioner of the General Land Office,,DEM,Jay Kleberg,0,0,0,0,0
Brazos,71,Commissioner of the General Land Office,,DEM,Jinny Suh,2,0,1,1,0
Brazos,71,Commissioner of Agriculture,,DEM,Susan Hays,4,0,1,3,0
Brazos,71,Commissioner of Agriculture,,DEM,Ed Ireson,0,0,0,0,0
Brazos,71,Railroad Commissioner,,DEM,Luke Warford,4,0,1,3,0
Brazos,71,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,4,0,1,3,0
Brazos,71,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,4,0,1,3,0
Brazos,71,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,4,0,1,3,0
Brazos,71,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,4,0,1,3,0
Brazos,71,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,4,0,1,3,0
Brazos,71,District Clerk,,DEM,Searcy L. Toliver,4,0,1,3,0
Brazos,72,U.S. House,10,DEM,Linda Nuno,1,0,0,1,0
Brazos,72,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
Brazos,72,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,72,Governor,,DEM,Joy Diaz,0,0,0,0,0
Brazos,72,Governor,,DEM,Beto O'Rourke,1,0,0,1,0
Brazos,72,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,72,Lieutenant Governor,,DEM,Michelle Beckley,0,0,0,0,0
Brazos,72,Lieutenant Governor,,DEM,Mike Collier,1,0,0,1,0
Brazos,72,Lieutenant Governor,,DEM,Carla Brailey,0,0,0,0,0
Brazos,72,Attorney General,,DEM,Mike Fields,0,0,0,0,0
Brazos,72,Attorney General,,DEM,"S. ""TBone"" Raynor",0,0,0,0,0
Brazos,72,Attorney General,,DEM,Rochelle Mercedes Garza,1,0,0,1,0
Brazos,72,Attorney General,,DEM,Joe Jaworski,0,0,0,0,0
Brazos,72,Attorney General,,DEM,Lee Merritt,0,0,0,0,0
Brazos,72,Comptroller of Public Accounts,,DEM,Tim Mahoney,0,0,0,0,0
Brazos,72,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1,0,0,1,0
Brazos,72,Comptroller of Public Accounts,,DEM,Angel Luis Vega,0,0,0,0,0
Brazos,72,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,0,0,0,0,0
Brazos,72,Commissioner of the General Land Office,,DEM,Michael Lange,0,0,0,0,0
Brazos,72,Commissioner of the General Land Office,,DEM,Jay Kleberg,1,0,0,1,0
Brazos,72,Commissioner of the General Land Office,,DEM,Jinny Suh,0,0,0,0,0
Brazos,72,Commissioner of Agriculture,,DEM,Susan Hays,1,0,0,1,0
Brazos,72,Commissioner of Agriculture,,DEM,Ed Ireson,0,0,0,0,0
Brazos,72,Railroad Commissioner,,DEM,Luke Warford,1,0,0,1,0
Brazos,72,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,1,0,0,1,0
Brazos,72,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,1,0,0,1,0
Brazos,72,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,1,0,0,1,0
Brazos,72,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,1,0,0,1,0
Brazos,72,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,1,0,0,1,0
Brazos,72,District Clerk,,DEM,Searcy L. Toliver,1,0,0,1,0
Brazos,72,"County Commissioner, Precinct 4",,DEM,Prentiss E Madison Sr,0,0,0,0,0
Brazos,72,"County Commissioner, Precinct 4",,DEM,Wanda J Watson,1,0,0,1,0
Brazos,72,"County Commissioner, Precinct 4",,DEM,Ann Boney,0,0,0,0,0
Brazos,72,"County Commissioner, Precinct 4",,DEM,Roy Flores,0,0,0,0,0
Brazos,72,"Justice of the Peace, Precinct 4",,DEM,Darrell Booker,0,0,0,0,0
Brazos,72,"Justice of the Peace, Precinct 4",,DEM,Celina Vasquez,1,0,0,1,0
Brazos,72,"Justice of the Peace, Precinct 4",,DEM,Loretta Montoya Garcia,0,0,0,0,0
Brazos,72,"Constable, Precinct 4",,DEM,Hezekiah Carter Jr,1,0,0,1,0
Brazos,73,U.S. House,10,DEM,Linda Nuno,68,7,32,29,0
Brazos,73,Governor,,DEM,Inocencio (Inno) Barrientez,1,0,0,1,0
Brazos,73,Governor,,DEM,Michael Cooper,0,0,0,0,0
Brazos,73,Governor,,DEM,Joy Diaz,3,0,1,2,0
Brazos,73,Governor,,DEM,Beto O'Rourke,65,7,32,26,0
Brazos,73,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,73,Lieutenant Governor,,DEM,Michelle Beckley,22,2,8,12,0
Brazos,73,Lieutenant Governor,,DEM,Mike Collier,29,1,18,10,0
Brazos,73,Lieutenant Governor,,DEM,Carla Brailey,18,4,7,7,0
Brazos,73,Attorney General,,DEM,Mike Fields,10,0,5,5,0
Brazos,73,Attorney General,,DEM,"S. ""TBone"" Raynor",1,0,1,0,0
Brazos,73,Attorney General,,DEM,Rochelle Mercedes Garza,29,5,10,14,0
Brazos,73,Attorney General,,DEM,Joe Jaworski,19,1,12,6,0
Brazos,73,Attorney General,,DEM,Lee Merritt,9,1,4,4,0
Brazos,73,Comptroller of Public Accounts,,DEM,Tim Mahoney,7,0,3,4,0
Brazos,73,Comptroller of Public Accounts,,DEM,Janet T. Dudding,43,3,24,16,0
Brazos,73,Comptroller of Public Accounts,,DEM,Angel Luis Vega,17,3,6,8,0
Brazos,73,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,23,4,7,12,0
Brazos,73,Commissioner of the General Land Office,,DEM,Michael Lange,2,0,0,2,0
Brazos,73,Commissioner of the General Land Office,,DEM,Jay Kleberg,28,3,18,7,0
Brazos,73,Commissioner of the General Land Office,,DEM,Jinny Suh,13,0,6,7,0
Brazos,73,Commissioner of Agriculture,,DEM,Susan Hays,64,7,31,26,0
Brazos,73,Commissioner of Agriculture,,DEM,Ed Ireson,4,0,2,2,0
Brazos,73,Railroad Commissioner,,DEM,Luke Warford,65,7,30,28,0
Brazos,73,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,66,7,31,28,0
Brazos,73,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,66,7,31,28,0
Brazos,73,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,66,7,31,28,0
Brazos,73,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,66,7,31,28,0
Brazos,73,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,66,7,31,28,0
Brazos,73,District Clerk,,DEM,Searcy L. Toliver,65,6,31,28,0
Brazos,74,U.S. House,10,DEM,Linda Nuno,58,0,25,33,0
Brazos,74,Governor,,DEM,Inocencio (Inno) Barrientez,2,0,0,2,0
Brazos,74,Governor,,DEM,Michael Cooper,1,0,0,1,0
Brazos,74,Governor,,DEM,Joy Diaz,2,0,2,0,0
Brazos,74,Governor,,DEM,Beto O'Rourke,54,0,23,31,0
Brazos,74,Governor,,DEM,Rich Wakeland,0,0,0,0,0
Brazos,74,Lieutenant Governor,,DEM,Michelle Beckley,21,0,12,9,0
Brazos,74,Lieutenant Governor,,DEM,Mike Collier,22,0,9,13,0
Brazos,74,Lieutenant Governor,,DEM,Carla Brailey,13,0,3,10,0
Brazos,74,Attorney General,,DEM,Mike Fields,10,0,6,4,0
Brazos,74,Attorney General,,DEM,"S. ""TBone"" Raynor",5,0,0,5,0
Brazos,74,Attorney General,,DEM,Rochelle Mercedes Garza,24,0,12,12,0
Brazos,74,Attorney General,,DEM,Joe Jaworski,5,0,2,3,0
Brazos,74,Attorney General,,DEM,Lee Merritt,12,0,4,8,0
Brazos,74,Comptroller of Public Accounts,,DEM,Tim Mahoney,9,0,3,6,0
Brazos,74,Comptroller of Public Accounts,,DEM,Janet T. Dudding,32,0,13,19,0
Brazos,74,Comptroller of Public Accounts,,DEM,Angel Luis Vega,13,0,7,6,0
Brazos,74,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,20,0,7,13,0
Brazos,74,Commissioner of the General Land Office,,DEM,Michael Lange,6,0,4,2,0
Brazos,74,Commissioner of the General Land Office,,DEM,Jay Kleberg,13,0,6,7,0
Brazos,74,Commissioner of the General Land Office,,DEM,Jinny Suh,16,0,7,9,0
Brazos,74,Commissioner of Agriculture,,DEM,Susan Hays,49,0,22,27,0
Brazos,74,Commissioner of Agriculture,,DEM,Ed Ireson,6,0,1,5,0
Brazos,74,Railroad Commissioner,,DEM,Luke Warford,57,0,25,32,0
