county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Lampasas,1,Registered Voters,,,,2125,0,0,0
Lampasas,2,Registered Voters,,,,3663,0,0,0
Lampasas,3,Registered Voters,,,,2177,0,0,0
Lampasas,4,Registered Voters,,,,1413,0,0,0
Lampasas,5,Registered Voters,,,,630,0,0,0
Lampasas,6,Registered Voters,,,,554,0,0,0
Lampasas,7,Registered Voters,,,,887,0,0,0
Lampasas,8,Registered Voters,,,,2144,0,0,0
Lampasas,9,Registered Voters,,,,1983,0,0,0
Lampasas,1,Registered Voters - Nonpartisan,,NON,,2125,0,0,0
Lampasas,2,Registered Voters - Nonpartisan,,NON,,3663,0,0,0
Lampasas,3,Registered Voters - Nonpartisan,,NON,,2177,0,0,0
Lampasas,4,Registered Voters - Nonpartisan,,NON,,1413,0,0,0
Lampasas,5,Registered Voters - Nonpartisan,,NON,,630,0,0,0
Lampasas,6,Registered Voters - Nonpartisan,,NON,,554,0,0,0
Lampasas,7,Registered Voters - Nonpartisan,,NON,,887,0,0,0
Lampasas,8,Registered Voters - Nonpartisan,,NON,,2144,0,0,0
Lampasas,9,Registered Voters - Nonpartisan,,NON,,1983,0,0,0
Lampasas,1,Ballots Cast,,,,529,38,204,287
Lampasas,2,Ballots Cast,,,,1275,70,769,436
Lampasas,3,Ballots Cast,,,,523,24,323,176
Lampasas,4,Ballots Cast,,,,402,20,241,141
Lampasas,5,Ballots Cast,,,,241,16,115,110
Lampasas,6,Ballots Cast,,,,237,4,140,93
Lampasas,7,Ballots Cast,,,,254,6,81,167
Lampasas,8,Ballots Cast,,,,519,30,195,294
Lampasas,9,Ballots Cast,,,,562,30,219,313
Lampasas,1,Ballots Cast,,REP,,427,24,166,237
Lampasas,2,Ballots Cast,,REP,,1187,46,729,412
Lampasas,3,Ballots Cast,,REP,,475,17,305,153
Lampasas,4,Ballots Cast,,REP,,354,15,213,126
Lampasas,5,Ballots Cast,,REP,,226,16,111,99
Lampasas,6,Ballots Cast,,REP,,226,3,133,90
Lampasas,7,Ballots Cast,,REP,,245,4,79,162
Lampasas,8,Ballots Cast,,REP,,447,24,166,257
Lampasas,9,Ballots Cast,,REP,,492,25,199,268
Lampasas,1,Ballots Cast,,DEM,,102,14,38,50
Lampasas,2,Ballots Cast,,DEM,,88,24,40,24
Lampasas,3,Ballots Cast,,DEM,,48,7,18,23
Lampasas,4,Ballots Cast,,DEM,,48,5,28,15
Lampasas,5,Ballots Cast,,DEM,,15,0,4,11
Lampasas,6,Ballots Cast,,DEM,,11,1,7,3
Lampasas,7,Ballots Cast,,DEM,,9,2,2,5
Lampasas,8,Ballots Cast,,DEM,,72,6,29,37
Lampasas,9,Ballots Cast,,DEM,,70,5,20,45
Lampasas,1,Ballots Cast,,NON,,0,0,0,0
Lampasas,2,Ballots Cast,,NON,,0,0,0,0
Lampasas,3,Ballots Cast,,NON,,0,0,0,0
Lampasas,4,Ballots Cast,,NON,,0,0,0,0
Lampasas,5,Ballots Cast,,NON,,0,0,0,0
Lampasas,6,Ballots Cast,,NON,,0,0,0,0
Lampasas,7,Ballots Cast,,NON,,0,0,0,0
Lampasas,8,Ballots Cast,,NON,,0,0,0,0
Lampasas,9,Ballots Cast,,NON,,0,0,0,0
Lampasas,1,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,2,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,3,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,4,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,5,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,6,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,7,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,8,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,9,Ballots Cast - Blank,,,,0,0,0,0
Lampasas,1,U.S. House,11,REP,August Pfluger,386,16,153,217
Lampasas,2,U.S. House,11,REP,August Pfluger,994,31,601,362
Lampasas,3,U.S. House,11,REP,August Pfluger,400,15,255,130
Lampasas,4,U.S. House,11,REP,August Pfluger,305,11,181,113
Lampasas,5,U.S. House,11,REP,August Pfluger,203,13,99,91
Lampasas,6,U.S. House,11,REP,August Pfluger,200,3,122,75
Lampasas,7,U.S. House,11,REP,August Pfluger,206,1,72,133
Lampasas,8,U.S. House,11,REP,August Pfluger,387,18,145,224
Lampasas,9,U.S. House,11,REP,August Pfluger,442,22,175,245
Lampasas,1,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,2,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,3,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,4,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,5,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,6,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,7,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,8,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,9,U.S. House,11,REP,OVER VOTES,0,0,0,0
Lampasas,1,U.S. House,11,REP,UNDER VOTES,41,8,13,20
Lampasas,2,U.S. House,11,REP,UNDER VOTES,193,15,128,50
Lampasas,3,U.S. House,11,REP,UNDER VOTES,75,2,50,23
Lampasas,4,U.S. House,11,REP,UNDER VOTES,49,4,32,13
Lampasas,5,U.S. House,11,REP,UNDER VOTES,23,3,12,8
Lampasas,6,U.S. House,11,REP,UNDER VOTES,26,0,11,15
Lampasas,7,U.S. House,11,REP,UNDER VOTES,39,3,7,29
Lampasas,8,U.S. House,11,REP,UNDER VOTES,60,6,21,33
Lampasas,9,U.S. House,11,REP,UNDER VOTES,50,3,24,23
Lampasas,1,Governor,,REP,Kandy Kaye Horn,8,1,5,2
Lampasas,2,Governor,,REP,Kandy Kaye Horn,24,0,17,7
Lampasas,3,Governor,,REP,Kandy Kaye Horn,11,0,7,4
Lampasas,4,Governor,,REP,Kandy Kaye Horn,3,2,1,0
Lampasas,5,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Lampasas,6,Governor,,REP,Kandy Kaye Horn,1,0,0,1
