county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Anderson,Voting Box 4-Slocum 1st Bapt.,Ballots Cast,NA,NA,NA,884,387,475,22,
Anderson,Voting Box 5-VFD Slocum#2,Ballots Cast,NA,NA,NA,173,87,84,2,
Anderson,Voting Box 6-New Christian,Ballots Cast,NA,NA,NA,576,158,363,55,
Anderson,Voting Box 7-Washington,Ballots Cast,NA,NA,NA,391,101,244,46,
Anderson,Voting Box 8-Antioch,Ballots Cast,NA,NA,NA,141,45,83,13,
Anderson,Voting Box 9-Tucker,Ballots Cast,NA,NA,NA,699,246,434,19,
Anderson,Voting Box 10-Harmony,Ballots Cast,NA,NA,NA,278,122,154,2,
Anderson,Voting Box 11-Tenn Colony,Ballots Cast,NA,NA,NA,674,379,279,16,
Anderson,Voting Box 13-PISD Admin,Ballots Cast,NA,NA,NA,788,239,527,22,
Anderson,Voting Box 15-Engledow,Ballots Cast,NA,NA,NA,532,177,347,8,
Anderson,Voting Box 16-Neches 1st Bapt.,Ballots Cast,NA,NA,NA,530,253,269,8,
Anderson,Voting Box 17-DAV,Ballots Cast,NA,NA,NA,436,146,282,8,
Anderson,Voting Box 18-Frankston,Ballots Cast,NA,NA,NA,1091,669,395,27,
Anderson,Voting Box 19-Westwood Baptist,Ballots Cast,NA,NA,NA,1012,369,632,11,
Anderson,Voting Box 20-Freedom Fellowsh,Ballots Cast,NA,NA,NA,568,149,406,13,
Anderson,Voting Box 21-Civic Center,Ballots Cast,NA,NA,NA,947,285,644,18,
Anderson,Voting Box 22-Montalba,Ballots Cast,NA,NA,NA,660,303,347,10,
Anderson,Voting Box 23-Pisgah,Ballots Cast,NA,NA,NA,801,376,413,12,
Anderson,Voting Box 24-Cayuga,Ballots Cast,NA,NA,NA,528,243,277,8,
Anderson,Voting Box 1-Pal High,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 2-Elk 1st Bapt.,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 3-Swanson Hill,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 4-Slocum 1st Bapt.,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 5-VFD Slocum#2,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 6-New Christian,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 7-Washington,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 8-Antioch,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 9-Tucker,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 10-Harmony,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 11-Tenn Colony,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 13-PISD Admin,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 15-Engledow,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 16-Neches 1st Bapt.,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 17-DAV,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 18-Frankston,Ballots Cast - Blank,NA,NA,NA,2,2,0,0,
Anderson,Voting Box 19-Westwood Baptist,Ballots Cast - Blank,NA,NA,NA,1,1,0,0,
Anderson,Voting Box 20-Freedom Fellowsh,Ballots Cast - Blank,NA,NA,NA,1,0,1,0,
Anderson,Voting Box 21-Civic Center,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 22-Montalba,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 23-Pisgah,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 24-Cayuga,Ballots Cast - Blank,NA,NA,NA,0,0,0,0,
Anderson,Voting Box 1-Pal High,U.S. House,6,REP,Jake Ellzey,656,180,459,17,
Anderson,Voting Box 2-Elk 1st Bapt.,U.S. House,6,REP,Jake Ellzey,1162,527,625,10,
Anderson,Voting Box 3-Swanson Hill,U.S. House,6,REP,Jake Ellzey,578,169,397,12,
Anderson,Voting Box 4-Slocum 1st Bapt.,U.S. House,6,REP,Jake Ellzey,789,353,428,8,
Anderson,Voting Box 5-VFD Slocum#2,U.S. House,6,REP,Jake Ellzey,156,77,79,0,
Anderson,Voting Box 6-New Christian,U.S. House,6,REP,Jake Ellzey,351,105,233,13,
Anderson,Voting Box 7-Washington,U.S. House,6,REP,Jake Ellzey,159,38,111,10,
Anderson,Voting Box 8-Antioch,U.S. House,6,REP,Jake Ellzey,74,25,46,3,
Anderson,Voting Box 9-Tucker,U.S. House,6,REP,Jake Ellzey,596,211,373,12,
Anderson,Voting Box 10-Harmony,U.S. House,6,REP,Jake Ellzey,247,112,134,1,
Anderson,Voting Box 11-Tenn Colony,U.S. House,6,REP,Jake Ellzey,544,323,214,7,
Anderson,Voting Box 13-PISD Admin,U.S. House,6,REP,Jake Ellzey,612,194,406,12,
Anderson,Voting Box 15-Engledow,U.S. House,6,REP,Jake Ellzey,472,163,302,7,
Anderson,Voting Box 16-Neches 1st Bapt.,U.S. House,6,REP,Jake Ellzey,431,214,215,2,
Anderson,Voting Box 17-DAV,U.S. House,6,REP,Jake Ellzey,364,131,229,4,
Anderson,Voting Box 18-Frankston,U.S. House,6,REP,Jake Ellzey,917,573,335,9,
Anderson,Voting Box 19-Westwood Baptist,U.S. House,6,REP,Jake Ellzey,829,305,518,6,
Anderson,Voting Box 20-Freedom Fellowsh,U.S. House,6,REP,Jake Ellzey,453,114,332,7,
Anderson,Voting Box 21-Civic Center,U.S. House,6,REP,Jake Ellzey,835,249,573,13,
Anderson,Voting Box 22-Montalba,U.S. House,6,REP,Jake Ellzey,575,267,299,9,
Anderson,Voting Box 23-Pisgah,U.S. House,6,REP,Jake Ellzey,707,338,361,8,
Anderson,Voting Box 24-Cayuga,U.S. House,6,REP,Jake Ellzey,472,225,242,5,
Anderson,Voting Box 1-Pal High,Governor,NA,REP,Greg Abbott,610,154,444,12,
Anderson,Voting Box 2-Elk 1st Bapt.,Governor,NA,REP,Greg Abbott,1165,527,627,11,
Anderson,Voting Box 3-Swanson Hill,Governor,NA,REP,Greg Abbott,573,163,398,12,
Anderson,Voting Box 4-Slocum 1st Bapt.,Governor,NA,REP,Greg Abbott,808,367,429,12,
Anderson,Voting Box 5-VFD Slocum#2,Governor,NA,REP,Greg Abbott,163,81,82,0,
Anderson,Voting Box 6-New Christian,Governor,NA,REP,Greg Abbott,288,79,198,11,
Anderson,Voting Box 7-Washington,Governor,NA,REP,Greg Abbott,91,23,65,3,
Anderson,Voting Box 8-Antioch,Governor,NA,REP,Greg Abbott,59,19,38,2,
Anderson,Voting Box 9-Tucker,Governor,NA,REP,Greg Abbott,582,209,359,14,
Anderson,Voting Box 10-Harmony,Governor,NA,REP,Greg Abbott,252,114,136,2,
Anderson,Voting Box 11-Tenn Colony,Governor,NA,REP,Greg Abbott,533,316,208,9,
Anderson,Voting Box 13-PISD Admin,Governor,NA,REP,Greg Abbott,584,179,396,9,
Anderson,Voting Box 15-Engledow,Governor,NA,REP,Greg Abbott,472,162,303,7,
Anderson,Voting Box 16-Neches 1st Bapt.,Governor,NA,REP,Greg Abbott,431,215,213,3,
Anderson,Voting Box 17-DAV,Governor,NA,REP,Greg Abbott,358,120,233,5,
Anderson,Voting Box 18-Frankston,Governor,NA,REP,Greg Abbott,948,598,337,13,
Anderson,Voting Box 19-Westwood Baptist,Governor,NA,REP,Greg Abbott,780,280,493,7,
Anderson,Voting Box 20-Freedom Fellowsh,Governor,NA,REP,Greg Abbott,438,111,318,9,
Anderson,Voting Box 21-Civic Center,Governor,NA,REP,Greg Abbott,834,249,572,13,
Anderson,Voting Box 22-Montalba,Governor,NA,REP,Greg Abbott,570,272,291,7,
Anderson,Voting Box 23-Pisgah,Governor,NA,REP,Greg Abbott,733,350,376,7,
Anderson,Voting Box 24-Cayuga,Governor,NA,REP,Greg Abbott,490,234,250,6,
Anderson,Voting Box 1-Pal High,Governor,NA,DEM,Beto O'Rourke,204,79,115,10,
Anderson,Voting Box 2-Elk 1st Bapt.,Governor,NA,DEM,Beto O'Rourke,135,42,82,11,
Anderson,Voting Box 3-Swanson Hill,Governor,NA,DEM,Beto O'Rourke,73,16,52,5,
Anderson,Voting Box 4-Slocum 1st Bapt.,Governor,NA,DEM,Beto O'Rourke,68,15,43,10,
Anderson,Voting Box 5-VFD Slocum#2,Governor,NA,DEM,Beto O'Rourke,9,5,2,2,
Anderson,Voting Box 6-New Christian,Governor,NA,DEM,Beto O'Rourke,280,76,161,43,
Anderson,Voting Box 7-Washington,Governor,NA,DEM,Beto O'Rourke,292,76,173,43,
Anderson,Voting Box 8-Antioch,Governor,NA,DEM,Beto O'Rourke,74,25,38,11,
Anderson,Voting Box 9-Tucker,Governor,NA,DEM,Beto O'Rourke,109,35,69,5,
Anderson,Voting Box 10-Harmony,Governor,NA,DEM,Beto O'Rourke,26,8,18,0,
Anderson,Voting Box 11-Tenn Colony,Governor,NA,DEM,Beto O'Rourke,122,52,64,6,
Anderson,Voting Box 13-PISD Admin,Governor,NA,DEM,Beto O'Rourke,188,57,120,11,
Anderson,Voting Box 15-Engledow,Governor,NA,DEM,Beto O'Rourke,50,13,36,1,
Anderson,Voting Box 16-Neches 1st Bapt.,Governor,NA,DEM,Beto O'Rourke,90,35,50,5,
Anderson,Voting Box 17-DAV,Governor,NA,DEM,Beto O'Rourke,73,24,46,3,
Anderson,Voting Box 18-Frankston,Governor,NA,DEM,Beto O'Rourke,130,65,51,14,
Anderson,Voting Box 19-Westwood Baptist,Governor,NA,DEM,Beto O'Rourke,220,81,135,4,
Anderson,Voting Box 20-Freedom Fellowsh,Governor,NA,DEM,Beto O'Rourke,122,37,81,4,
Anderson,Voting Box 21-Civic Center,Governor,NA,DEM,Beto O'Rourke,99,28,67,4,
Anderson,Voting Box 22-Montalba,Governor,NA,DEM,Beto O'Rourke,86,30,53,3,
Anderson,Voting Box 23-Pisgah,Governor,NA,DEM,Beto O'Rourke,62,23,34,5,
Anderson,Voting Box 24-Cayuga,Governor,NA,DEM,Beto O'Rourke,33,6,25,2,
Anderson,Voting Box 1-Pal High,Governor,NA,LIB,Mark Tippetts,8,4,4,0,
Anderson,Voting Box 2-Elk 1st Bapt.,Governor,NA,LIB,Mark Tippetts,11,4,7,0,
Anderson,Voting Box 3-Swanson Hill,Governor,NA,LIB,Mark Tippetts,8,4,4,0,
Anderson,Voting Box 4-Slocum 1st Bapt.,Governor,NA,LIB,Mark Tippetts,4,3,1,0,
Anderson,Voting Box 5-VFD Slocum#2,Governor,NA,LIB,Mark Tippetts,0,0,0,0,
Anderson,Voting Box 6-New Christian,Governor,NA,LIB,Mark Tippetts,3,1,1,1,
Anderson,Voting Box 7-Washington,Governor,NA,LIB,Mark Tippetts,3,1,2,0,
Anderson,Voting Box 8-Antioch,Governor,NA,LIB,Mark Tippetts,4,1,3,0,
Anderson,Voting Box 9-Tucker,Governor,NA,LIB,Mark Tippetts,6,1,5,0,
Anderson,Voting Box 10-Harmony,Governor,NA,LIB,Mark Tippetts,0,0,0,0,
Anderson,Voting Box 11-Tenn Colony,Governor,NA,LIB,Mark Tippetts,8,6,2,0,
Anderson,Voting Box 13-PISD Admin,Governor,NA,LIB,Mark Tippetts,5,2,3,0,
Anderson,Voting Box 15-Engledow,Governor,NA,LIB,Mark Tippetts,5,2,3,0,
Anderson,Voting Box 16-Neches 1st Bapt.,Governor,NA,LIB,Mark Tippetts,7,2,5,0,
Anderson,Voting Box 17-DAV,Governor,NA,LIB,Mark Tippetts,3,2,1,0,
Anderson,Voting Box 18-Frankston,Governor,NA,LIB,Mark Tippetts,7,2,5,0,
Anderson,Voting Box 19-Westwood Baptist,Governor,NA,LIB,Mark Tippetts,4,2,2,0,
Anderson,Voting Box 20-Freedom Fellowsh,Governor,NA,LIB,Mark Tippetts,4,0,4,0,
Anderson,Voting Box 21-Civic Center,Governor,NA,LIB,Mark Tippetts,10,6,4,0,
Anderson,Voting Box 22-Montalba,Governor,NA,LIB,Mark Tippetts,1,0,1,0,
Anderson,Voting Box 23-Pisgah,Governor,NA,LIB,Mark Tippetts,1,0,1,0,
Anderson,Voting Box 24-Cayuga,Governor,NA,LIB,Mark Tippetts,3,2,1,0,
Anderson,Voting Box 1-Pal High,Governor,NA,GRN,Delilah Barrios,2,2,0,0,
Anderson,Voting Box 2-Elk 1st Bapt.,Governor,NA,GRN,Delilah Barrios,2,2,0,0,
Anderson,Voting Box 3-Swanson Hill,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 4-Slocum 1st Bapt.,Governor,NA,GRN,Delilah Barrios,1,1,0,0,
Anderson,Voting Box 5-VFD Slocum#2,Governor,NA,GRN,Delilah Barrios,0,0,0,0,
Anderson,Voting Box 6-New Christian,Governor,NA,GRN,Delilah Barrios,2,0,2,0,
Anderson,Voting Box 7-Washington,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 8-Antioch,Governor,NA,GRN,Delilah Barrios,0,0,0,0,
Anderson,Voting Box 9-Tucker,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 10-Harmony,Governor,NA,GRN,Delilah Barrios,0,0,0,0,
Anderson,Voting Box 11-Tenn Colony,Governor,NA,GRN,Delilah Barrios,2,0,2,0,
Anderson,Voting Box 13-PISD Admin,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 15-Engledow,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 16-Neches 1st Bapt.,Governor,NA,GRN,Delilah Barrios,2,1,1,0,
Anderson,Voting Box 17-DAV,Governor,NA,GRN,Delilah Barrios,0,0,0,0,
Anderson,Voting Box 18-Frankston,Governor,NA,GRN,Delilah Barrios,3,1,2,0,
Anderson,Voting Box 19-Westwood Baptist,Governor,NA,GRN,Delilah Barrios,6,5,1,0,
Anderson,Voting Box 20-Freedom Fellowsh,Governor,NA,GRN,Delilah Barrios,3,1,2,0,
Anderson,Voting Box 21-Civic Center,Governor,NA,GRN,Delilah Barrios,2,1,0,1,
Anderson,Voting Box 22-Montalba,Governor,NA,GRN,Delilah Barrios,1,0,1,0,
Anderson,Voting Box 23-Pisgah,Governor,NA,GRN,Delilah Barrios,2,1,1,0,
Anderson,Voting Box 24-Cayuga,Governor,NA,GRN,Delilah Barrios,0,0,0,0,
Anderson,Voting Box 1-Pal High,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 2-Elk 1st Bapt.,Governor,NA,NON,Write-in,1,1,0,0,
Anderson,Voting Box 3-Swanson Hill,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 4-Slocum 1st Bapt.,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 5-VFD Slocum#2,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 6-New Christian,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 7-Washington,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 8-Antioch,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 9-Tucker,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 10-Harmony,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 11-Tenn Colony,Governor,NA,NON,Write-in,1,0,1,0,
Anderson,Voting Box 13-PISD Admin,Governor,NA,NON,Write-in,1,1,0,0,
Anderson,Voting Box 15-Engledow,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 16-Neches 1st Bapt.,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 17-DAV,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 18-Frankston,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 19-Westwood Baptist,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 20-Freedom Fellowsh,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 21-Civic Center,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 22-Montalba,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 23-Pisgah,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 24-Cayuga,Governor,NA,NON,Write-in,0,0,0,0,
Anderson,Voting Box 1-Pal High,Lieutenant Governor,NA,REP,Dan Patrick,596,148,437,11,
Anderson,Voting Box 2-Elk 1st Bapt.,Lieutenant Governor,NA,REP,Dan Patrick,1147,520,616,11,
Anderson,Voting Box 3-Swanson Hill,Lieutenant Governor,NA,REP,Dan Patrick,556,160,384,12,
Anderson,Voting Box 4-Slocum 1st Bapt.,Lieutenant Governor,NA,REP,Dan Patrick,799,364,423,12,
Anderson,Voting Box 5-VFD Slocum#2,Lieutenant Governor,NA,REP,Dan Patrick,158,78,80,0,
Anderson,Voting Box 6-New Christian,Lieutenant Governor,NA,REP,Dan Patrick,275,80,185,10,
Anderson,Voting Box 7-Washington,Lieutenant Governor,NA,REP,Dan Patrick,86,21,62,3,
Anderson,Voting Box 8-Antioch,Lieutenant Governor,NA,REP,Dan Patrick,59,20,38,1,
Anderson,Voting Box 9-Tucker,Lieutenant Governor,NA,REP,Dan Patrick,568,205,351,12,
Anderson,Voting Box 10-Harmony,Lieutenant Governor,NA,REP,Dan Patrick,247,112,133,2,
Anderson,Voting Box 11-Tenn Colony,Lieutenant Governor,NA,REP,Dan Patrick,527,315,202,10,
Anderson,Voting Box 13-PISD Admin,Lieutenant Governor,NA,REP,Dan Patrick,561,172,380,9,
Anderson,Voting Box 15-Engledow,Lieutenant Governor,NA,REP,Dan Patrick,462,157,299,6,
Anderson,Voting Box 16-Neches 1st Bapt.,Lieutenant Governor,NA,REP,Dan Patrick,422,211,209,2,
Anderson,Voting Box 17-DAV,Lieutenant Governor,NA,REP,Dan Patrick,356,119,232,5,
Anderson,Voting Box 18-Frankston,Lieutenant Governor,NA,REP,Dan Patrick,931,583,335,13,
Anderson,Voting Box 19-Westwood Baptist,Lieutenant Governor,NA,REP,Dan Patrick,761,277,477,7,
Anderson,Voting Box 20-Freedom Fellowsh,Lieutenant Governor,NA,REP,Dan Patrick,422,107,307,8,
Anderson,Voting Box 21-Civic Center,Lieutenant Governor,NA,REP,Dan Patrick,813,240,562,11,
Anderson,Voting Box 22-Montalba,Lieutenant Governor,NA,REP,Dan Patrick,556,266,283,7,
Anderson,Voting Box 23-Pisgah,Lieutenant Governor,NA,REP,Dan Patrick,724,345,373,6,
Anderson,Voting Box 24-Cayuga,Lieutenant Governor,NA,REP,Dan Patrick,475,228,242,5,
Anderson,Voting Box 1-Pal High,Lieutenant Governor,NA,DEM,Mike Collier,198,74,114,10,
Anderson,Voting Box 2-Elk 1st Bapt.,Lieutenant Governor,NA,DEM,Mike Collier,134,42,81,11,
Anderson,Voting Box 3-Swanson Hill,Lieutenant Governor,NA,DEM,Mike Collier,77,17,55,5,
Anderson,Voting Box 4-Slocum 1st Bapt.,Lieutenant Governor,NA,DEM,Mike Collier,71,18,43,10,
Anderson,Voting Box 5-VFD Slocum#2,Lieutenant Governor,NA,DEM,Mike Collier,11,6,3,2,
Anderson,Voting Box 6-New Christian,Lieutenant Governor,NA,DEM,Mike Collier,270,68,161,41,
Anderson,Voting Box 7-Washington,Lieutenant Governor,NA,DEM,Mike Collier,287,78,168,41,
Anderson,Voting Box 8-Antioch,Lieutenant Governor,NA,DEM,Mike Collier,73,25,36,12,
Anderson,Voting Box 9-Tucker,Lieutenant Governor,NA,DEM,Mike Collier,116,37,73,6,
Anderson,Voting Box 10-Harmony,Lieutenant Governor,NA,DEM,Mike Collier,26,10,16,0,
Anderson,Voting Box 11-Tenn Colony,Lieutenant Governor,NA,DEM,Mike Collier,125,53,67,5,
Anderson,Voting Box 13-PISD Admin,Lieutenant Governor,NA,DEM,Mike Collier,197,57,129,11,
Anderson,Voting Box 15-Engledow,Lieutenant Governor,NA,DEM,Mike Collier,60,15,43,2,
Anderson,Voting Box 16-Neches 1st Bapt.,Lieutenant Governor,NA,DEM,Mike Collier,85,30,49,6,
Anderson,Voting Box 17-DAV,Lieutenant Governor,NA,DEM,Mike Collier,74,23,48,3,
Anderson,Voting Box 18-Frankston,Lieutenant Governor,NA,DEM,Mike Collier,136,69,53,14,
Anderson,Voting Box 19-Westwood Baptist,Lieutenant Governor,NA,DEM,Mike Collier,225,77,144,4,
Anderson,Voting Box 20-Freedom Fellowsh,Lieutenant Governor,NA,DEM,Mike Collier,125,35,85,5,
Anderson,Voting Box 21-Civic Center,Lieutenant Governor,NA,DEM,Mike Collier,113,41,67,5,
Anderson,Voting Box 22-Montalba,Lieutenant Governor,NA,DEM,Mike Collier,92,31,58,3,
Anderson,Voting Box 23-Pisgah,Lieutenant Governor,NA,DEM,Mike Collier,67,28,33,6,
Anderson,Voting Box 24-Cayuga,Lieutenant Governor,NA,DEM,Mike Collier,43,10,30,3,
Anderson,Voting Box 1-Pal High,Lieutenant Governor,NA,LIB,Shanna Steele,24,13,11,0,
Anderson,Voting Box 2-Elk 1st Bapt.,Lieutenant Governor,NA,LIB,Shanna Steele,22,9,13,0,
Anderson,Voting Box 3-Swanson Hill,Lieutenant Governor,NA,LIB,Shanna Steele,15,6,9,0,
Anderson,Voting Box 4-Slocum 1st Bapt.,Lieutenant Governor,NA,LIB,Shanna Steele,10,4,6,0,
Anderson,Voting Box 5-VFD Slocum#2,Lieutenant Governor,NA,LIB,Shanna Steele,0,0,0,0,
Anderson,Voting Box 6-New Christian,Lieutenant Governor,NA,LIB,Shanna Steele,17,5,9,3,
Anderson,Voting Box 7-Washington,Lieutenant Governor,NA,LIB,Shanna Steele,4,1,3,0,
Anderson,Voting Box 8-Antioch,Lieutenant Governor,NA,LIB,Shanna Steele,4,0,4,0,
Anderson,Voting Box 9-Tucker,Lieutenant Governor,NA,LIB,Shanna Steele,10,2,8,0,
Anderson,Voting Box 10-Harmony,Lieutenant Governor,NA,LIB,Shanna Steele,3,0,3,0,
Anderson,Voting Box 11-Tenn Colony,Lieutenant Governor,NA,LIB,Shanna Steele,13,7,5,1,
Anderson,Voting Box 13-PISD Admin,Lieutenant Governor,NA,LIB,Shanna Steele,18,6,12,0,
Anderson,Voting Box 15-Engledow,Lieutenant Governor,NA,LIB,Shanna Steele,4,3,1,0,
Anderson,Voting Box 16-Neches 1st Bapt.,Lieutenant Governor,NA,LIB,Shanna Steele,17,6,11,0,
Anderson,Voting Box 17-DAV,Lieutenant Governor,NA,LIB,Shanna Steele,5,3,2,0,
Anderson,Voting Box 18-Frankston,Lieutenant Governor,NA,LIB,Shanna Steele,17,11,6,0,
Anderson,Voting Box 19-Westwood Baptist,Lieutenant Governor,NA,LIB,Shanna Steele,16,12,4,0,
Anderson,Voting Box 20-Freedom Fellowsh,Lieutenant Governor,NA,LIB,Shanna Steele,11,4,7,0,
Anderson,Voting Box 21-Civic Center,Lieutenant Governor,NA,LIB,Shanna Steele,13,3,8,2,
Anderson,Voting Box 22-Montalba,Lieutenant Governor,NA,LIB,Shanna Steele,7,4,3,0,
Anderson,Voting Box 23-Pisgah,Lieutenant Governor,NA,LIB,Shanna Steele,6,1,5,0,
Anderson,Voting Box 24-Cayuga,Lieutenant Governor,NA,LIB,Shanna Steele,6,3,3,0,
Anderson,Voting Box 1-Pal High,Attorney General,NA,REP,Ken Paxton,592,150,430,12,
Anderson,Voting Box 2-Elk 1st Bapt.,Attorney General,NA,REP,Ken Paxton,1149,523,615,11,
Anderson,Voting Box 3-Swanson Hill,Attorney General,NA,REP,Ken Paxton,551,159,380,12,
Anderson,Voting Box 4-Slocum 1st Bapt.,Attorney General,NA,REP,Ken Paxton,796,361,424,11,
Anderson,Voting Box 5-VFD Slocum#2,Attorney General,NA,REP,Ken Paxton,159,78,81,0,
Anderson,Voting Box 6-New Christian,Attorney General,NA,REP,Ken Paxton,284,82,191,11,
Anderson,Voting Box 7-Washington,Attorney General,NA,REP,Ken Paxton,89,21,65,3,
Anderson,Voting Box 8-Antioch,Attorney General,NA,REP,Ken Paxton,57,20,36,1,
Anderson,Voting Box 9-Tucker,Attorney General,NA,REP,Ken Paxton,565,204,349,12,
Anderson,Voting Box 10-Harmony,Attorney General,NA,REP,Ken Paxton,245,112,131,2,
Anderson,Voting Box 11-Tenn Colony,Attorney General,NA,REP,Ken Paxton,532,321,201,10,
Anderson,Voting Box 13-PISD Admin,Attorney General,NA,REP,Ken Paxton,556,172,376,8,
Anderson,Voting Box 15-Engledow,Attorney General,NA,REP,Ken Paxton,464,159,299,6,
Anderson,Voting Box 16-Neches 1st Bapt.,Attorney General,NA,REP,Ken Paxton,423,210,210,3,
Anderson,Voting Box 17-DAV,Attorney General,NA,REP,Ken Paxton,353,121,227,5,
Anderson,Voting Box 18-Frankston,Attorney General,NA,REP,Ken Paxton,936,586,337,13,
Anderson,Voting Box 19-Westwood Baptist,Attorney General,NA,REP,Ken Paxton,763,277,479,7,
Anderson,Voting Box 20-Freedom Fellowsh,Attorney General,NA,REP,Ken Paxton,424,106,310,8,
