county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Nolan,Precinct 1,Registered Voters,,,,955,,,
Nolan,Precinct 2,Registered Voters,,,,1059,,,
Nolan,Precinct 3,Registered Voters,,,,1725,,,
Nolan,Precinct 4,Registered Voters,,,,1814,,,
Nolan,Precinct 5,Registered Voters,,,,145,,,
Nolan,Precinct 6,Registered Voters,,,,1062,,,
Nolan,Precinct 7,Registered Voters,,,,292,,,
Nolan,Precinct 8,Registered Voters,,,,164,,,
Nolan,Precinct 9,Registered Voters,,,,1435,,,
Nolan,Precinct 1,Ballots Cast,,,,182,4,52,126
Nolan,Precinct 2,Ballots Cast,,,,333,7,101,225
Nolan,Precinct 3,Ballots Cast,,,,317,14,107,196
Nolan,Precinct 4,Ballots Cast,,,,271,10,84,177
Nolan,Precinct 5,Ballots Cast,,,,58,1,7,50
Nolan,Precinct 6,Ballots Cast,,,,250,3,44,203
Nolan,Precinct 7,Ballots Cast,,,,94,0,11,83
Nolan,Precinct 8,Ballots Cast,,,,66,0,6,60
Nolan,Precinct 9,Ballots Cast,,,,429,7,138,284
Nolan,Precinct 1,Ballots Cast,,REP,,150,0,45,105
Nolan,Precinct 2,Ballots Cast,,REP,,316,4,99,213
Nolan,Precinct 3,Ballots Cast,,REP,,276,5,93,178
Nolan,Precinct 4,Ballots Cast,,REP,,225,3,74,148
Nolan,Precinct 5,Ballots Cast,,REP,,51,0,7,44
Nolan,Precinct 6,Ballots Cast,,REP,,234,1,42,191
Nolan,Precinct 7,Ballots Cast,,REP,,94,0,11,83
Nolan,Precinct 8,Ballots Cast,,REP,,62,0,6,56
Nolan,Precinct 9,Ballots Cast,,REP,,407,3,131,273
Nolan,Precinct 1,Ballots Cast,,DEM,,32,4,7,21
Nolan,Precinct 2,Ballots Cast,,DEM,,17,3,2,12
Nolan,Precinct 3,Ballots Cast,,DEM,,41,9,14,18
Nolan,Precinct 4,Ballots Cast,,DEM,,46,7,10,29
Nolan,Precinct 5,Ballots Cast,,DEM,,7,1,0,6
Nolan,Precinct 6,Ballots Cast,,DEM,,16,2,2,12
Nolan,Precinct 7,Ballots Cast,,DEM,,0,0,0,0
Nolan,Precinct 8,Ballots Cast,,DEM,,4,0,0,4
Nolan,Precinct 9,Ballots Cast,,DEM,,22,4,7,11
Nolan,Precinct 1,"US Representative, District 19",,REP,Jodey C. Arrington,131,0,38,93
Nolan,Precinct 2,"US Representative, District 19",,REP,Jodey C. Arrington,268,3,80,185
Nolan,Precinct 3,"US Representative, District 19",,REP,Jodey C. Arrington,235,4,77,154
Nolan,Precinct 4,"US Representative, District 19",,REP,Jodey C. Arrington,162,3,52,107
Nolan,Precinct 5,"US Representative, District 19",,REP,Jodey C. Arrington,42,0,6,36
Nolan,Precinct 6,"US Representative, District 19",,REP,Jodey C. Arrington,205,1,37,167
Nolan,Precinct 7,"US Representative, District 19",,REP,Jodey C. Arrington,75,0,7,68
Nolan,Precinct 8,"US Representative, District 19",,REP,Jodey C. Arrington,52,0,4,48
Nolan,Precinct 9,"US Representative, District 19",,REP,Jodey C. Arrington,333,3,105,225
Nolan,Precinct 1,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 2,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 3,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 4,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 5,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 6,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 7,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 8,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 9,"US Representative, District 19",,REP,OVER VOTES,0,0,0,0
Nolan,Precinct 1,"US Representative, District 19",,REP,UNDER VOTES,19,0,7,12
Nolan,Precinct 2,"US Representative, District 19",,REP,UNDER VOTES,48,1,19,28
Nolan,Precinct 3,"US Representative, District 19",,REP,UNDER VOTES,41,1,16,24
Nolan,Precinct 4,"US Representative, District 19",,REP,UNDER VOTES,63,0,22,41
Nolan,Precinct 5,"US Representative, District 19",,REP,UNDER VOTES,9,0,1,8
Nolan,Precinct 6,"US Representative, District 19",,REP,UNDER VOTES,29,0,5,24
