county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Guadalupe,102,Registered Voters,,,,1278,0,0,0
Guadalupe,103,Registered Voters,,,,768,0,0,0
Guadalupe,104,Registered Voters,,,,1080,0,0,0
Guadalupe,105,Registered Voters,,,,3294,0,0,0
Guadalupe,106,Registered Voters,,,,3343,0,0,0
Guadalupe,107,Registered Voters,,,,1269,0,0,0
Guadalupe,109,Registered Voters,,,,628,0,0,0
Guadalupe,110,Registered Voters,,,,239,0,0,0
Guadalupe,112,Registered Voters,,,,259,0,0,0
Guadalupe,113,Registered Voters,,,,1252,0,0,0
Guadalupe,114,Registered Voters,,,,1176,0,0,0
Guadalupe,115,Registered Voters,,,,332,0,0,0
Guadalupe,116,Registered Voters,,,,2604,0,0,0
Guadalupe,117,Registered Voters,,,,2121,0,0,0
Guadalupe,119,Registered Voters,,,,1933,0,0,0
Guadalupe,120,Registered Voters,,,,1255,0,0,0
Guadalupe,123,Registered Voters,,,,5,0,0,0
Guadalupe,124,Registered Voters,,,,3,0,0,0
Guadalupe,125,Registered Voters,,,,199,0,0,0
Guadalupe,126,Registered Voters,,,,36,0,0,0
Guadalupe,127,Registered Voters,,,,17,0,0,0
Guadalupe,128,Registered Voters,,,,3454,0,0,0
Guadalupe,129,Registered Voters,,,,2995,0,0,0
Guadalupe,201,Registered Voters,,,,614,0,0,0
Guadalupe,202,Registered Voters,,,,1217,0,0,0
Guadalupe,203,Registered Voters,,,,730,0,0,0
Guadalupe,204,Registered Voters,,,,1759,0,0,0
Guadalupe,205,Registered Voters,,,,1416,0,0,0
Guadalupe,206,Registered Voters,,,,2913,0,0,0
Guadalupe,207,Registered Voters,,,,1241,0,0,0
Guadalupe,208,Registered Voters,,,,4193,0,0,0
Guadalupe,209,Registered Voters,,,,1049,0,0,0
Guadalupe,210,Registered Voters,,,,850,0,0,0
Guadalupe,211,Registered Voters,,,,117,0,0,0
Guadalupe,212,Registered Voters,,,,186,0,0,0
Guadalupe,213,Registered Voters,,,,3329,0,0,0
Guadalupe,214,Registered Voters,,,,715,0,0,0
Guadalupe,215,Registered Voters,,,,983,0,0,0
Guadalupe,216,Registered Voters,,,,201,0,0,0
Guadalupe,217,Registered Voters,,,,187,0,0,0
Guadalupe,218,Registered Voters,,,,76,0,0,0
Guadalupe,219,Registered Voters,,,,105,0,0,0
Guadalupe,220,Registered Voters,,,,80,0,0,0
Guadalupe,221,Registered Voters,,,,27,0,0,0
Guadalupe,222,Registered Voters,,,,8,0,0,0
Guadalupe,223,Registered Voters,,,,266,0,0,0
Guadalupe,224,Registered Voters,,,,174,0,0,0
Guadalupe,225,Registered Voters,,,,19,0,0,0
Guadalupe,226,Registered Voters,,,,396,0,0,0
Guadalupe,227,Registered Voters,,,,651,0,0,0
Guadalupe,228,Registered Voters,,,,778,0,0,0
Guadalupe,229,Registered Voters,,,,162,0,0,0
Guadalupe,230,Registered Voters,,,,65,0,0,0
Guadalupe,231,Registered Voters,,,,121,0,0,0
Guadalupe,232,Registered Voters,,,,42,0,0,0
Guadalupe,303,Registered Voters,,,,1420,0,0,0
Guadalupe,304,Registered Voters,,,,4142,0,0,0
Guadalupe,305,Registered Voters,,,,4497,0,0,0
Guadalupe,306,Registered Voters,,,,4070,0,0,0
