county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Montague,Precinct 2,Ballots Cast,,,,666,22,266,378
Montague,Precinct 3,Ballots Cast,,,,346,11,156,179
Montague,Precinct 4,Ballots Cast,,,,118,1,47,70
Montague,Precinct 5,Ballots Cast,,,,253,6,117,130
Montague,Precinct 6,Ballots Cast,,,,185,6,86,93
Montague,Precinct 7,Ballots Cast,,,,348,10,98,240
Montague,Precinct 8,Ballots Cast,,,,231,7,51,173
Montague,Precinct 9,Ballots Cast,,,,307,14,118,175
Montague,Precinct 10,Ballots Cast,,,,223,7,77,139
Montague,Precinct 11,Ballots Cast,,,,238,8,89,141
Montague,Precinct 12,Ballots Cast,,,,39,1,7,31
Montague,Precinct 13,Ballots Cast,,,,310,7,108,195
Montague,Precinct 14,Ballots Cast,,,,67,1,18,48
Montague,Precinct 15,Ballots Cast,,,,147,5,49,93
Montague,Precinct 16,Ballots Cast,,,,68,0,32,36
Montague,Precinct 2,Ballots Cast,,DEM,,28,5,7,16
Montague,Precinct 3,Ballots Cast,,DEM,,15,5,4,6
Montague,Precinct 4,Ballots Cast,,DEM,,6,0,1,5
Montague,Precinct 5,Ballots Cast,,DEM,,12,3,5,4
Montague,Precinct 6,Ballots Cast,,DEM,,10,2,4,4
Montague,Precinct 7,Ballots Cast,,DEM,,23,3,4,16
Montague,Precinct 8,Ballots Cast,,DEM,,6,2,1,3
Montague,Precinct 9,Ballots Cast,,DEM,,20,4,3,13
Montague,Precinct 10,Ballots Cast,,DEM,,6,1,2,3
Montague,Precinct 11,Ballots Cast,,DEM,,14,0,4,10
Montague,Precinct 12,Ballots Cast,,DEM,,0,0,0,0
Montague,Precinct 13,Ballots Cast,,DEM,,12,0,5,7
Montague,Precinct 14,Ballots Cast,,DEM,,1,0,0,1
Montague,Precinct 15,Ballots Cast,,DEM,,9,3,2,4
Montague,Precinct 16,Ballots Cast,,DEM,,5,0,2,3
Montague,Precinct 2,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 3,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 4,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 5,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 6,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 7,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 8,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 9,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 10,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 11,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 12,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 13,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 14,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 15,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 16,Ballots Cast - Blank,,,,0,0,0,0
Montague,Precinct 2,U.S. House,13,DEM,Kathleen Brown,25,2,7,16
Montague,Precinct 3,U.S. House,13,DEM,Kathleen Brown,14,5,4,5
Montague,Precinct 4,U.S. House,13,DEM,Kathleen Brown,6,0,1,5
Montague,Precinct 5,U.S. House,13,DEM,Kathleen Brown,12,3,5,4
Montague,Precinct 6,U.S. House,13,DEM,Kathleen Brown,10,2,4,4
Montague,Precinct 7,U.S. House,13,DEM,Kathleen Brown,22,2,4,16
Montague,Precinct 8,U.S. House,13,DEM,Kathleen Brown,6,2,1,3
Montague,Precinct 9,U.S. House,13,DEM,Kathleen Brown,20,4,3,13
Montague,Precinct 10,U.S. House,13,DEM,Kathleen Brown,5,0,2,3
Montague,Precinct 11,U.S. House,13,DEM,Kathleen Brown,13,0,4,9
Montague,Precinct 12,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Montague,Precinct 13,U.S. House,13,DEM,Kathleen Brown,12,0,5,7
Montague,Precinct 14,U.S. House,13,DEM,Kathleen Brown,1,0,0,1
Montague,Precinct 15,U.S. House,13,DEM,Kathleen Brown,6,3,0,3
