county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Donley,Precinct 1,Ballots Cast,,,,158,7,82,69
Donley,Precinct 2,Ballots Cast,,,,237,3,116,118
Donley,Precinct 3,Ballots Cast,,,,67,2,42,23
Donley,Precinct 4,Ballots Cast,,,,125,5,46,74
Donley,Precinct 303,Ballots Cast,,,,75,0,15,60
Donley,Precinct 1,Ballots Cast,,REP,,153,5,81,67
Donley,Precinct 2,Ballots Cast,,REP,,226,2,115,109
Donley,Precinct 3,Ballots Cast,,REP,,67,2,42,23
Donley,Precinct 4,Ballots Cast,,REP,,113,5,44,64
Donley,Precinct 303,Ballots Cast,,REP,,69,0,13,56
Donley,Precinct 1,Ballots Cast,,DEM,,5,2,1,2
Donley,Precinct 2,Ballots Cast,,DEM,,11,1,1,9
Donley,Precinct 3,Ballots Cast,,DEM,,0,0,0,0
Donley,Precinct 4,Ballots Cast,,DEM,,12,0,2,10
Donley,Precinct 303,Ballots Cast,,DEM,,6,0,2,4
Donley,Precinct 1,BALLOTS CAST - BLANK,,,,0,0,0,0
Donley,Precinct 2,BALLOTS CAST - BLANK,,,,0,0,0,0
Donley,Precinct 3,BALLOTS CAST - BLANK,,,,0,0,0,0
Donley,Precinct 4,BALLOTS CAST - BLANK,,,,0,0,0,0
Donley,Precinct 303,BALLOTS CAST - BLANK,,,,0,0,0,0
Donley,Precinct 1,U.S. House,13,REP,Ronny Jackson,137,3,75,59
Donley,Precinct 2,U.S. House,13,REP,Ronny Jackson,195,1,98,96
Donley,Precinct 3,U.S. House,13,REP,Ronny Jackson,60,1,39,20
Donley,Precinct 4,U.S. House,13,REP,Ronny Jackson,104,5,41,58
Donley,Precinct 303,U.S. House,13,REP,Ronny Jackson,58,0,10,48
Donley,Precinct 1,U.S. House,13,REP,OVER VOTES,0,0,0,0
Donley,Precinct 2,U.S. House,13,REP,OVER VOTES,0,0,0,0
Donley,Precinct 3,U.S. House,13,REP,OVER VOTES,0,0,0,0
Donley,Precinct 4,U.S. House,13,REP,OVER VOTES,0,0,0,0
Donley,Precinct 303,U.S. House,13,REP,OVER VOTES,0,0,0,0
Donley,Precinct 1,U.S. House,13,REP,UNDER VOTES,16,2,6,8
Donley,Precinct 2,U.S. House,13,REP,UNDER VOTES,31,1,17,13
Donley,Precinct 3,U.S. House,13,REP,UNDER VOTES,7,1,3,3
Donley,Precinct 4,U.S. House,13,REP,UNDER VOTES,9,0,3,6
Donley,Precinct 303,U.S. House,13,REP,UNDER VOTES,11,0,3,8
Donley,Precinct 1,Governor,,REP,Chad Prather,5,0,3,2
Donley,Precinct 2,Governor,,REP,Chad Prather,28,0,8,20
Donley,Precinct 3,Governor,,REP,Chad Prather,9,0,4,5
Donley,Precinct 4,Governor,,REP,Chad Prather,18,0,11,7
Donley,Precinct 303,Governor,,REP,Chad Prather,5,0,0,5
Donley,Precinct 1,Governor,,REP,Allen B. West,15,0,6,9
Donley,Precinct 2,Governor,,REP,Allen B. West,19,0,10,9
Donley,Precinct 3,Governor,,REP,Allen B. West,6,0,4,2
Donley,Precinct 4,Governor,,REP,Allen B. West,8,0,0,8
Donley,Precinct 303,Governor,,REP,Allen B. West,6,0,1,5
Donley,Precinct 1,Governor,,REP,Danny Harrison,0,0,0,0
Donley,Precinct 2,Governor,,REP,Danny Harrison,4,0,3,1
Donley,Precinct 3,Governor,,REP,Danny Harrison,0,0,0,0
Donley,Precinct 4,Governor,,REP,Danny Harrison,0,0,0,0
Donley,Precinct 303,Governor,,REP,Danny Harrison,0,0,0,0
Donley,Precinct 1,Governor,,REP,Don Huffines,17,0,9,8
Donley,Precinct 2,Governor,,REP,Don Huffines,10,0,4,6
Donley,Precinct 3,Governor,,REP,Don Huffines,7,0,7,0
Donley,Precinct 4,Governor,,REP,Don Huffines,12,0,1,11
Donley,Precinct 303,Governor,,REP,Don Huffines,9,0,1,8
Donley,Precinct 1,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Donley,Precinct 2,Governor,,REP,Kandy Kaye Horn,3,0,0,3
Donley,Precinct 3,Governor,,REP,Kandy Kaye Horn,1,1,0,0
Donley,Precinct 4,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Donley,Precinct 303,Governor,,REP,Kandy Kaye Horn,2,0,2,0
Donley,Precinct 1,Governor,,REP,Greg Abbott,113,5,61,47
Donley,Precinct 2,Governor,,REP,Greg Abbott,141,2,75,64
Donley,Precinct 3,Governor,,REP,Greg Abbott,41,1,27,13
Donley,Precinct 4,Governor,,REP,Greg Abbott,68,5,29,34
Donley,Precinct 303,Governor,,REP,Greg Abbott,46,0,9,37
Donley,Precinct 1,Governor,,REP,Paul Belew,1,0,0,1
Donley,Precinct 2,Governor,,REP,Paul Belew,2,0,2,0
Donley,Precinct 3,Governor,,REP,Paul Belew,0,0,0,0
Donley,Precinct 4,Governor,,REP,Paul Belew,0,0,0,0
Donley,Precinct 303,Governor,,REP,Paul Belew,0,0,0,0
