county,precinct,office,district,party,candidate,votes,early_voting,election_day
Brazoria,1 - BS10,U.S. House,14,REP,Ruben Landon Dante,26,22,4
Brazoria,1 - BS10,U.S. House,14,REP,Keith Casey,53,34,19
Brazoria,1 - BS10,U.S. House,14,REP,Randy Weber,576,408,168
Brazoria,1 - BS10,Governor,,REP,Rick Perry,47,32,15
Brazoria,1 - BS10,Governor,,REP,Paul Belew,2,2,0
Brazoria,1 - BS10,Governor,,REP,Danny Harrison,3,2,1
Brazoria,1 - BS10,Governor,,REP,Chad Prather,37,27,10
Brazoria,1 - BS10,Governor,,REP,Don Huffines,96,64,32
Brazoria,1 - BS10,Governor,,REP,Greg Abbott,388,273,115
Brazoria,1 - BS10,Governor,,REP,Allen B. West,84,60,24
Brazoria,1 - BS10,Governor,,REP,Kandy Kaye Horn,12,11,1
Brazoria,1 - BS10,Lieutenant Governor,,REP,Dan Patrick,515,366,149
Brazoria,1 - BS10,Lieutenant Governor,,REP,Trayce Bradford,41,31,10
Brazoria,1 - BS10,Lieutenant Governor,,REP,Todd M. Bullis,11,7,4
Brazoria,1 - BS10,Lieutenant Governor,,REP,Aaron Sorrells,19,10,9
Brazoria,1 - BS10,Lieutenant Governor,,REP,Daniel Miller,42,30,12
Brazoria,1 - BS10,Lieutenant Governor,,REP,Zach Vance,25,18,7
Brazoria,1 - BS10,Attorney General,,REP,Louie Gohmert,75,43,32
Brazoria,1 - BS10,Attorney General,,REP,George P. Bush,194,135,59
Brazoria,1 - BS10,Attorney General,,REP,Ken Paxton,262,180,82
Brazoria,1 - BS10,Attorney General,,REP,Eva Guzman,133,110,23
Brazoria,1 - BS10,Comptroller of Public Accounts,,REP,Glenn Hegar,503,367,136
Brazoria,1 - BS10,Comptroller of Public Accounts,,REP,Mark V. Goloby,92,63,29
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Weston Martinez,68,50,18
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Tim Westley,116,84,32
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Don W. Minton,55,33,22
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Victor Avila,23,18,5
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Jon Spiers,64,39,25
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Dawn Buckingham,196,157,39
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Ben Armenta,4,3,1
Brazoria,1 - BS10,Commissioner of the General Land Office,,REP,Rufus Lopez,35,21,14
Brazoria,1 - BS10,Commissioner of Agriculture,,REP,Sid Miller,356,253,103
Brazoria,1 - BS10,Commissioner of Agriculture,,REP,Carey A. Counsil,53,39,14
Brazoria,1 - BS10,Commissioner of Agriculture,,REP,James White,176,126,50
Brazoria,1 - BS10,Railroad Commissioner,,REP,Tom Slocum Jr,105,71,34
Brazoria,1 - BS10,Railroad Commissioner,,REP,"Marvin ""Sarge"" Summers",71,48,23
Brazoria,1 - BS10,Railroad Commissioner,,REP,Dawayne Tipton,93,66,27
Brazoria,1 - BS10,Railroad Commissioner,,REP,Wayne Christian,220,176,44
Brazoria,1 - BS10,Railroad Commissioner,,REP,Sarah Stogner,78,45,33
Brazoria,1 - BS10,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,544,389,155
Brazoria,1 - BS10,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,540,386,154
Brazoria,1 - BS10,"Justice, Supreme Court, Place 9",,REP,Evan Young,311,223,88
Brazoria,1 - BS10,"Justice, Supreme Court, Place 9",,REP,David J. Schenck,248,181,67
Brazoria,1 - BS10,"Judge, Court of Criminal Appeals Place 2",,REP,Mary Lou Keel,541,388,153
Brazoria,1 - BS10,"Judge, Court of Criminal Appeals Place 5",,REP,Scott Walker,312,225,87
Brazoria,1 - BS10,"Judge, Court of Criminal Appeals Place 5",,REP,Clint Morgan,247,180,67
Brazoria,1 - BS10,"Judge, Court of Criminal Appeals Place 6",,REP,"Jesse F. McClure, III",537,385,152
Brazoria,1 - BS10,"Member, State Board of Education, District 7",,REP,Julie Pickren,319,229,90
Brazoria,1 - BS10,"Member, State Board of Education, District 7",,REP,Danny Surman,92,69,23
Brazoria,1 - BS10,"Member, State Board of Education, District 7",,REP,"Abolaji Tijani ""Ayo"" Ayobami",18,12,6
Brazoria,1 - BS10,"Member, State Board of Education, District 7",,REP,Michael Barton,147,104,43
Brazoria,1 - BS10,State Senate,17,REP,Joan Huffman,552,398,154
Brazoria,1 - BS10,State House,25,REP,Cody Thane Vasut,604,428,176
Brazoria,1 - BS10,"Chief Justice, 1st Court of Appeals",,REP,Terry Adams,548,394,154
Brazoria,1 - BS10,"Justice, 1st Court of Appeals District, Place 4",,REP,April Farris,548,393,155
Brazoria,1 - BS10,"Justice, 14th Court of Appeals District, Place 2",,REP,Kevin Jewell,545,391,154
Brazoria,1 - BS10,"Justice, 14th Court of Appeals District, Place 9",,REP,Randy Wilson,542,389,153
Brazoria,1 - BS10,"District Judge, 149th Judicial District",,REP,Jessica Pulcher,193,138,55
Brazoria,1 - BS10,"District Judge, 149th Judicial District",,REP,Doug Colvin,133,86,47
Brazoria,1 - BS10,"District Judge, 149th Judicial District",,REP,Michelle R. Townsend,315,232,83
Brazoria,1 - BS10,"District Judge, 239th Judicial District",,REP,Greg Hill,345,239,106
Brazoria,1 - BS10,"District Judge, 239th Judicial District",,REP,Cindy Pulcher Bridges,294,219,75
Brazoria,1 - BS10,"District Judge, 300th Judicial District",,REP,Chad Bradshaw,564,407,157
Brazoria,1 - BS10,"District Judge, 412th Judicial District",,REP,Justin R. Gilbert,574,407,167
Brazoria,1 - BS10,Criminal District Attorney Brazoria County,,REP,Tom Selleck,600,424,176
Brazoria,1 - BS10,County Judge,,REP,Matt Sebesta,589,418,171
Brazoria,1 - BS10,"Judge, County Court at Law No. 1 & Probate",,REP,Courtney T. Gilbert,571,403,168
Brazoria,1 - BS10,"Judge, County Court at Law No. 2 & Probate",,REP,Patton Ritter,135,92,43
Brazoria,1 - BS10,"Judge, County Court at Law No. 2 & Probate",,REP,Greg Rincon,48,30,18
Brazoria,1 - BS10,"Judge, County Court at Law No. 2 & Probate",,REP,Natalie Broaddus,241,179,62
Brazoria,1 - BS10,"Judge, County Court at Law No. 2 & Probate",,REP,Thomas Pfeiffer,119,87,32
Brazoria,1 - BS10,"Judge, County Court at Law No. 2 & Probate",,REP,Dora Bonner,97,65,32
Brazoria,1 - BS10,"Judge, County Court at Law No. 3 & Probate",,REP,Jeremy E. Warren,554,397,157
Brazoria,1 - BS10,"Judge, County Court at Law No. 4 & Probate",,REP,Lori Rickert,576,413,163
Brazoria,1 - BS10,District Clerk,,REP,Dana Read,158,104,54
Brazoria,1 - BS10,District Clerk,,REP,Cassandra Tigner,260,180,80
Brazoria,1 - BS10,District Clerk,,REP,Cayla Meyers,235,175,60
Brazoria,1 - BS10,County Clerk,,REP,Joyce Hudman,565,403,162
Brazoria,1 - BS10,County Treasurer,,REP,Dietrich von Biedenfeld,96,63,33
Brazoria,1 - BS10,County Treasurer,,REP,Natalie Briers,174,128,46
Brazoria,1 - BS10,County Treasurer,,REP,Angela Dees,380,270,110
Brazoria,1 - BS10,"Justice of the Peace Precinct 1, Place 2",,REP,Robin Rape,439,324,115
Brazoria,1 - BS10,"Justice of the Peace Precinct 1, Place 2",,REP,Tracy Read,214,138,76
Brazoria,1 - BS10,County Chair,,REP,Shayne Green,548,391,157
Brazoria,1 - BS10,Republican Party Proposition 1,,REP,Yes,611,432,179
Brazoria,1 - BS10,Republican Party Proposition 1,,REP,No,55,41,14
Brazoria,1 - BS10,Republican Party Proposition 2,,REP,Yes,550,387,163
Brazoria,1 - BS10,Republican Party Proposition 2,,REP,No,96,71,25
Brazoria,1 - BS10,Republican Party Proposition 3,,REP,Yes,600,415,185
Brazoria,1 - BS10,Republican Party Proposition 3,,REP,No,69,57,12
Brazoria,1 - BS10,Republican Party Proposition 4,,REP,Yes,592,418,174
Brazoria,1 - BS10,Republican Party Proposition 4,,REP,No,59,40,19
Brazoria,1 - BS10,Republican Party Proposition 5,,REP,Yes,554,387,167
Brazoria,1 - BS10,Republican Party Proposition 5,,REP,No,97,73,24
Brazoria,1 - BS10,Republican Party Proposition 6,,REP,Yes,516,361,155
Brazoria,1 - BS10,Republican Party Proposition 6,,REP,No,116,86,30
Brazoria,1 - BS10,Republican Party Proposition 7,,REP,Yes,637,447,190
Brazoria,1 - BS10,Republican Party Proposition 7,,REP,No,27,21,6
Brazoria,1 - BS10,Republican Party Proposition 8,,REP,Yes,606,424,182
Brazoria,1 - BS10,Republican Party Proposition 8,,REP,No,53,40,13
Brazoria,1 - BS10,Republican Party Proposition 9,,REP,Yes,600,416,184
Brazoria,1 - BS10,Republican Party Proposition 9,,REP,No,66,54,12
Brazoria,1 - BS10,Republican Party Proposition 10,,REP,Yes,609,427,182
Brazoria,1 - BS10,Republican Party Proposition 10,,REP,No,46,39,7
Brazoria,2 - BS32,U.S. House,14,REP,Ruben Landon Dante,20,13,7
