county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Grayson,101,Registered Voters,,,,1888,0,0,0
Grayson,102,Registered Voters,,,,2005,0,0,0
Grayson,103,Registered Voters,,,,2225,0,0,0
Grayson,104,Registered Voters,,,,1216,0,0,0
Grayson,105,Registered Voters,,,,1414,0,0,0
Grayson,106,Registered Voters,,,,3033,0,0,0
Grayson,107,Registered Voters,,,,1999,0,0,0
Grayson,108,Registered Voters,,,,2756,0,0,0
Grayson,109,Registered Voters,,,,4818,0,0,0
Grayson,201,Registered Voters,,,,3628,0,0,0
Grayson,202,Registered Voters,,,,4210,0,0,0
Grayson,203,Registered Voters,,,,1345,0,0,0
Grayson,204,Registered Voters,,,,75,0,0,0
Grayson,205,Registered Voters,,,,4105,0,0,0
Grayson,206,Registered Voters,,,,2268,0,0,0
Grayson,207,Registered Voters,,,,1023,0,0,0
Grayson,208,Registered Voters,,,,1623,0,0,0
Grayson,209,Registered Voters,,,,1650,0,0,0
Grayson,210,Registered Voters,,,,2210,0,0,0
Grayson,301,Registered Voters,,,,2364,0,0,0
Grayson,302,Registered Voters,,,,3605,0,0,0
Grayson,303,Registered Voters,,,,466,0,0,0
Grayson,304,Registered Voters,,,,4041,0,0,0
Grayson,305,Registered Voters,,,,1547,0,0,0
Grayson,306,Registered Voters,,,,4123,0,0,0
Grayson,307,Registered Voters,,,,2234,0,0,0
Grayson,308,Registered Voters,,,,1296,0,0,0
Grayson,309,Registered Voters,,,,940,0,0,0
Grayson,310,Registered Voters,,,,250,0,0,0
Grayson,401,Registered Voters,,,,1690,0,0,0
Grayson,402,Registered Voters,,,,2729,0,0,0
Grayson,403,Registered Voters,,,,3836,0,0,0
Grayson,404,Registered Voters,,,,4430,0,0,0
Grayson,405,Registered Voters,,,,698,0,0,0
Grayson,406,Registered Voters,,,,3092,0,0,0
Grayson,407,Registered Voters,,,,258,0,0,0
Grayson,408,Registered Voters,,,,1011,0,0,0
Grayson,409,Registered Voters,,,,2535,0,0,0
Grayson,410,Registered Voters,,,,2360,0,0,0
Grayson,411,Registered Voters,,,,259,0,0,0
Grayson,412,Registered Voters,,,,1476,0,0,0
Grayson,101,Ballots Cast,,,,299,16,161,122
Grayson,102,Ballots Cast,,,,227,25,105,97
Grayson,103,Ballots Cast,,,,384,25,216,143
Grayson,104,Ballots Cast,,,,405,15,185,205
Grayson,105,Ballots Cast,,,,390,10,235,145
Grayson,106,Ballots Cast,,,,697,25,296,376
Grayson,107,Ballots Cast,,,,618,16,195,407
Grayson,108,Ballots Cast,,,,771,27,385,359
Grayson,109,Ballots Cast,,,,1022,30,540,452
Grayson,201,Ballots Cast,,,,840,41,462,337
Grayson,202,Ballots Cast,,,,929,33,492,404
Grayson,203,Ballots Cast,,,,166,11,98,57
Grayson,204,Ballots Cast,,,,12,1,4,7
Grayson,205,Ballots Cast,,,,1233,39,717,477
Grayson,206,Ballots Cast,,,,479,27,250,202
Grayson,207,Ballots Cast,,,,307,10,119,178
Grayson,208,Ballots Cast,,,,340,13,52,275
