county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Robertson,Easterly 16,U.S. House,17,REP,"Jason ""Stormchaser"" Nelson",10,0,1,9,0
Robertson,New Baden 19,U.S. House,17,REP,"Jason ""Stormchaser"" Nelson",18,0,11,7,0
Robertson,Teal Center 22,U.S. House,17,REP,"Jason ""Stormchaser"" Nelson",7,0,1,6,0
Robertson,Christian Faith 23,U.S. House,17,REP,"Jason ""Stormchaser"" Nelson",11,0,6,5,0
Robertson,Calvert 1,U.S. House,17,REP,Rob Rosenberger,9,0,6,3,0
Robertson,Hearne 2,U.S. House,17,REP,Rob Rosenberger,15,1,11,3,0
Robertson,Wheelock 3,U.S. House,17,REP,Rob Rosenberger,9,1,0,8,0
Robertson,Bald Prairie 4,U.S. House,17,REP,Rob Rosenberger,12,0,5,7,0
Robertson,Bremond 5,U.S. House,17,REP,Rob Rosenberger,24,0,11,13,0
Robertson,Franklin 6,U.S. House,17,REP,Rob Rosenberger,22,0,16,6,0
Robertson,Seale 8,U.S. House,17,REP,Rob Rosenberger,5,0,0,5,0
Robertson,Benchley 11,U.S. House,17,REP,Rob Rosenberger,16,0,5,11,0
Robertson,Elliott 13,U.S. House,17,REP,Rob Rosenberger,0,0,0,0,0
Robertson,Easterly 16,U.S. House,17,REP,Rob Rosenberger,5,0,2,3,0
Robertson,New Baden 19,U.S. House,17,REP,Rob Rosenberger,13,0,7,6,0
Robertson,Teal Center 22,U.S. House,17,REP,Rob Rosenberger,3,0,1,2,0
Robertson,Christian Faith 23,U.S. House,17,REP,Rob Rosenberger,7,0,5,2,0
Robertson,Calvert 1,U.S. House,17,REP,Pete Sessions,212,4,119,89,0
Robertson,Hearne 2,U.S. House,17,REP,Pete Sessions,222,9,118,95,0
Robertson,Wheelock 3,U.S. House,17,REP,Pete Sessions,172,2,57,113,0
Robertson,Bald Prairie 4,U.S. House,17,REP,Pete Sessions,200,1,142,57,0
Robertson,Bremond 5,U.S. House,17,REP,Pete Sessions,341,9,154,178,0
Robertson,Franklin 6,U.S. House,17,REP,Pete Sessions,333,7,182,144,0
Robertson,Seale 8,U.S. House,17,REP,Pete Sessions,99,7,16,75,1
Robertson,Benchley 11,U.S. House,17,REP,Pete Sessions,201,7,70,124,0
Robertson,Elliott 13,U.S. House,17,REP,Pete Sessions,65,1,39,25,0
Robertson,Easterly 16,U.S. House,17,REP,Pete Sessions,85,2,41,42,0
Robertson,New Baden 19,U.S. House,17,REP,Pete Sessions,165,6,91,68,0
Robertson,Teal Center 22,U.S. House,17,REP,Pete Sessions,49,1,23,25,0
Robertson,Christian Faith 23,U.S. House,17,REP,Pete Sessions,71,1,41,29,0
Robertson,Calvert 1,U.S. House,17,REP,Paulette Carson,12,0,6,6,0
Robertson,Hearne 2,U.S. House,17,REP,Paulette Carson,19,0,10,9,0
Robertson,Wheelock 3,U.S. House,17,REP,Paulette Carson,14,0,8,6,0
Robertson,Bald Prairie 4,U.S. House,17,REP,Paulette Carson,19,0,11,8,0
Robertson,Bremond 5,U.S. House,17,REP,Paulette Carson,21,0,5,16,0
Robertson,Franklin 6,U.S. House,17,REP,Paulette Carson,24,0,15,9,0
Robertson,Seale 8,U.S. House,17,REP,Paulette Carson,7,0,3,4,0
Robertson,Benchley 11,U.S. House,17,REP,Paulette Carson,25,0,10,15,0
Robertson,Elliott 13,U.S. House,17,REP,Paulette Carson,8,0,5,3,0
Robertson,Easterly 16,U.S. House,17,REP,Paulette Carson,7,0,5,2,0
Robertson,New Baden 19,U.S. House,17,REP,Paulette Carson,28,1,17,10,0
Robertson,Teal Center 22,U.S. House,17,REP,Paulette Carson,14,0,6,8,0
Robertson,Christian Faith 23,U.S. House,17,REP,Paulette Carson,11,0,6,5,0
Robertson,Calvert 1,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,U.S. House,17,REP,OVER VOTES,1,0,0,1,0
Robertson,Seale 8,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,U.S. House,17,REP,OVER VOTES,1,0,0,1,0
Robertson,Easterly 16,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,New Baden 19,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,U.S. House,17,REP,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,U.S. House,17,REP,UNDER VOTES,25,0,17,8,0
Robertson,Hearne 2,U.S. House,17,REP,UNDER VOTES,37,0,18,19,0
Robertson,Wheelock 3,U.S. House,17,REP,UNDER VOTES,10,0,3,7,0
Robertson,Bald Prairie 4,U.S. House,17,REP,UNDER VOTES,16,0,8,8,0
Robertson,Bremond 5,U.S. House,17,REP,UNDER VOTES,30,0,9,21,0
Robertson,Franklin 6,U.S. House,17,REP,UNDER VOTES,42,0,16,26,0
Robertson,Seale 8,U.S. House,17,REP,UNDER VOTES,6,1,1,4,0
Robertson,Benchley 11,U.S. House,17,REP,UNDER VOTES,10,0,1,9,0
Robertson,Elliott 13,U.S. House,17,REP,UNDER VOTES,2,0,0,2,0
Robertson,Easterly 16,U.S. House,17,REP,UNDER VOTES,4,0,1,3,0
Robertson,New Baden 19,U.S. House,17,REP,UNDER VOTES,18,0,9,9,0
Robertson,Teal Center 22,U.S. House,17,REP,UNDER VOTES,12,0,5,7,0
Robertson,Christian Faith 23,U.S. House,17,REP,UNDER VOTES,11,0,7,4,0
Robertson,Calvert 1,Governor,,REP,Danny Harrison,1,0,0,1,0
Robertson,Hearne 2,Governor,,REP,Danny Harrison,2,0,2,0,0
Robertson,Wheelock 3,Governor,,REP,Danny Harrison,1,0,0,1,0
Robertson,Bald Prairie 4,Governor,,REP,Danny Harrison,2,0,0,2,0
Robertson,Bremond 5,Governor,,REP,Danny Harrison,1,0,0,1,0
Robertson,Franklin 6,Governor,,REP,Danny Harrison,3,0,3,0,0
Robertson,Seale 8,Governor,,REP,Danny Harrison,0,0,0,0,0
Robertson,Benchley 11,Governor,,REP,Danny Harrison,0,0,0,0,0
Robertson,Elliott 13,Governor,,REP,Danny Harrison,1,0,0,1,0
Robertson,Easterly 16,Governor,,REP,Danny Harrison,0,0,0,0,0
Robertson,New Baden 19,Governor,,REP,Danny Harrison,2,0,1,1,0
Robertson,Teal Center 22,Governor,,REP,Danny Harrison,2,0,1,1,0
Robertson,Christian Faith 23,Governor,,REP,Danny Harrison,0,0,0,0,0
Robertson,Calvert 1,Governor,,REP,Chad Prather,9,0,4,5,0
Robertson,Hearne 2,Governor,,REP,Chad Prather,14,1,6,7,0
Robertson,Wheelock 3,Governor,,REP,Chad Prather,7,0,1,6,0
Robertson,Bald Prairie 4,Governor,,REP,Chad Prather,15,0,7,8,0
Robertson,Bremond 5,Governor,,REP,Chad Prather,23,0,4,19,0
Robertson,Franklin 6,Governor,,REP,Chad Prather,32,0,19,13,0
Robertson,Seale 8,Governor,,REP,Chad Prather,2,0,0,2,0
Robertson,Benchley 11,Governor,,REP,Chad Prather,14,0,3,11,0
Robertson,Elliott 13,Governor,,REP,Chad Prather,5,0,1,4,0
Robertson,Easterly 16,Governor,,REP,Chad Prather,1,0,0,1,0
Robertson,New Baden 19,Governor,,REP,Chad Prather,14,0,7,7,0
Robertson,Teal Center 22,Governor,,REP,Chad Prather,3,0,3,0,0
Robertson,Christian Faith 23,Governor,,REP,Chad Prather,8,0,2,6,0
Robertson,Calvert 1,Governor,,REP,Kandy Kaye Horn,2,0,1,1,0
Robertson,Hearne 2,Governor,,REP,Kandy Kaye Horn,4,0,3,1,0
Robertson,Wheelock 3,Governor,,REP,Kandy Kaye Horn,4,1,0,3,0
Robertson,Bald Prairie 4,Governor,,REP,Kandy Kaye Horn,4,0,4,0,0
Robertson,Bremond 5,Governor,,REP,Kandy Kaye Horn,3,0,2,1,0
Robertson,Franklin 6,Governor,,REP,Kandy Kaye Horn,5,0,4,1,0
Robertson,Seale 8,Governor,,REP,Kandy Kaye Horn,0,0,0,0,0
Robertson,Benchley 11,Governor,,REP,Kandy Kaye Horn,0,0,0,0,0
Robertson,Elliott 13,Governor,,REP,Kandy Kaye Horn,0,0,0,0,0
Robertson,Easterly 16,Governor,,REP,Kandy Kaye Horn,4,0,3,1,0
Robertson,New Baden 19,Governor,,REP,Kandy Kaye Horn,4,0,2,2,0
Robertson,Teal Center 22,Governor,,REP,Kandy Kaye Horn,2,0,1,1,0
Robertson,Christian Faith 23,Governor,,REP,Kandy Kaye Horn,0,0,0,0,0
Robertson,Calvert 1,Governor,,REP,Don Huffines,16,0,9,7,0
Robertson,Hearne 2,Governor,,REP,Don Huffines,10,2,5,3,0
Robertson,Wheelock 3,Governor,,REP,Don Huffines,12,0,2,10,0
Robertson,Bald Prairie 4,Governor,,REP,Don Huffines,13,0,10,3,0
Robertson,Bremond 5,Governor,,REP,Don Huffines,31,0,14,17,0
Robertson,Franklin 6,Governor,,REP,Don Huffines,31,0,13,18,0
Robertson,Seale 8,Governor,,REP,Don Huffines,3,0,0,3,0
Robertson,Benchley 11,Governor,,REP,Don Huffines,24,2,6,16,0
Robertson,Elliott 13,Governor,,REP,Don Huffines,5,0,2,3,0
Robertson,Easterly 16,Governor,,REP,Don Huffines,8,0,2,6,0
Robertson,New Baden 19,Governor,,REP,Don Huffines,15,0,8,7,0
Robertson,Teal Center 22,Governor,,REP,Don Huffines,5,0,0,5,0
Robertson,Christian Faith 23,Governor,,REP,Don Huffines,4,0,2,2,0
Robertson,Calvert 1,Governor,,REP,Greg Abbott,190,4,111,75,0
Robertson,Hearne 2,Governor,,REP,Greg Abbott,222,5,123,94,0
Robertson,Wheelock 3,Governor,,REP,Greg Abbott,151,2,45,104,0
Robertson,Bald Prairie 4,Governor,,REP,Greg Abbott,185,1,130,54,0
Robertson,Bremond 5,Governor,,REP,Greg Abbott,319,8,145,166,0
Robertson,Franklin 6,Governor,,REP,Greg Abbott,310,7,166,137,0
Robertson,Seale 8,Governor,,REP,Greg Abbott,98,7,14,76,1
Robertson,Benchley 11,Governor,,REP,Greg Abbott,179,6,67,106,0
Robertson,Elliott 13,Governor,,REP,Greg Abbott,57,1,34,22,0
Robertson,Easterly 16,Governor,,REP,Greg Abbott,76,1,38,37,0
Robertson,New Baden 19,Governor,,REP,Greg Abbott,170,6,93,71,0
Robertson,Teal Center 22,Governor,,REP,Greg Abbott,50,1,20,29,0
Robertson,Christian Faith 23,Governor,,REP,Greg Abbott,62,1,36,25,0
Robertson,Calvert 1,Governor,,REP,Paul Belew,2,0,2,0,0
Robertson,Hearne 2,Governor,,REP,Paul Belew,1,0,1,0,0
Robertson,Wheelock 3,Governor,,REP,Paul Belew,1,0,0,1,0
Robertson,Bald Prairie 4,Governor,,REP,Paul Belew,1,0,1,0,0
Robertson,Bremond 5,Governor,,REP,Paul Belew,1,0,0,1,0
Robertson,Franklin 6,Governor,,REP,Paul Belew,0,0,0,0,0
Robertson,Seale 8,Governor,,REP,Paul Belew,0,0,0,0,0
Robertson,Benchley 11,Governor,,REP,Paul Belew,2,0,1,1,0
Robertson,Elliott 13,Governor,,REP,Paul Belew,0,0,0,0,0
Robertson,Easterly 16,Governor,,REP,Paul Belew,0,0,0,0,0
Robertson,New Baden 19,Governor,,REP,Paul Belew,2,0,2,0,0
Robertson,Teal Center 22,Governor,,REP,Paul Belew,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,REP,Paul Belew,1,0,1,0,0
Robertson,Calvert 1,Governor,,REP,Rick Perry,8,0,3,5,0
Robertson,Hearne 2,Governor,,REP,Rick Perry,15,1,3,11,0
Robertson,Wheelock 3,Governor,,REP,Rick Perry,8,0,3,5,0
Robertson,Bald Prairie 4,Governor,,REP,Rick Perry,10,0,7,3,0
Robertson,Bremond 5,Governor,,REP,Rick Perry,15,1,5,9,0
Robertson,Franklin 6,Governor,,REP,Rick Perry,12,0,8,4,0
Robertson,Seale 8,Governor,,REP,Rick Perry,2,0,1,1,0
Robertson,Benchley 11,Governor,,REP,Rick Perry,4,0,1,3,0
Robertson,Elliott 13,Governor,,REP,Rick Perry,1,0,1,0,0
Robertson,Easterly 16,Governor,,REP,Rick Perry,4,0,1,3,0
Robertson,New Baden 19,Governor,,REP,Rick Perry,8,0,6,2,0
Robertson,Teal Center 22,Governor,,REP,Rick Perry,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,REP,Rick Perry,9,0,8,1,0
Robertson,Calvert 1,Governor,,REP,Allen B. West,48,0,25,23,0
Robertson,Hearne 2,Governor,,REP,Allen B. West,27,1,13,13,0
Robertson,Wheelock 3,Governor,,REP,Allen B. West,41,0,22,19,0
Robertson,Bald Prairie 4,Governor,,REP,Allen B. West,30,0,17,13,0
Robertson,Bremond 5,Governor,,REP,Allen B. West,44,0,19,25,0
Robertson,Franklin 6,Governor,,REP,Allen B. West,62,0,30,32,0
Robertson,Seale 8,Governor,,REP,Allen B. West,18,0,6,12,0
Robertson,Benchley 11,Governor,,REP,Allen B. West,49,0,13,36,0
Robertson,Elliott 13,Governor,,REP,Allen B. West,16,0,11,5,0
Robertson,Easterly 16,Governor,,REP,Allen B. West,14,0,6,8,0
Robertson,New Baden 19,Governor,,REP,Allen B. West,24,1,14,9,0
Robertson,Teal Center 22,Governor,,REP,Allen B. West,12,0,7,5,0
Robertson,Christian Faith 23,Governor,,REP,Allen B. West,21,0,11,10,0
Robertson,Calvert 1,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Seale 8,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Easterly 16,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,New Baden 19,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,Governor,,REP,UNDER VOTES,8,0,6,2,0
Robertson,Hearne 2,Governor,,REP,UNDER VOTES,20,0,11,9,0
Robertson,Wheelock 3,Governor,,REP,UNDER VOTES,2,0,0,2,0
Robertson,Bald Prairie 4,Governor,,REP,UNDER VOTES,5,0,3,2,0
Robertson,Bremond 5,Governor,,REP,UNDER VOTES,6,0,0,6,0
Robertson,Franklin 6,Governor,,REP,UNDER VOTES,8,0,6,2,0
Robertson,Seale 8,Governor,,REP,UNDER VOTES,3,1,0,2,0
Robertson,Benchley 11,Governor,,REP,UNDER VOTES,1,0,0,1,0
Robertson,Elliott 13,Governor,,REP,UNDER VOTES,0,0,0,0,0
Robertson,Easterly 16,Governor,,REP,UNDER VOTES,4,1,0,3,0
Robertson,New Baden 19,Governor,,REP,UNDER VOTES,3,0,2,1,0
Robertson,Teal Center 22,Governor,,REP,UNDER VOTES,11,0,4,7,0
Robertson,Christian Faith 23,Governor,,REP,UNDER VOTES,6,0,5,1,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Aaron Sorrells,10,0,5,5,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Aaron Sorrells,13,1,10,2,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Aaron Sorrells,13,0,8,5,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Aaron Sorrells,14,0,8,6,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Aaron Sorrells,15,0,8,7,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Aaron Sorrells,18,0,12,6,0
Robertson,Seale 8,Lieutenant Governor,,REP,Aaron Sorrells,7,0,0,7,0
Robertson,Benchley 11,Lieutenant Governor,,REP,Aaron Sorrells,6,0,3,3,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Aaron Sorrells,3,0,2,1,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Aaron Sorrells,7,0,2,5,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Aaron Sorrells,12,0,6,6,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Aaron Sorrells,3,0,1,2,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Aaron Sorrells,5,0,4,1,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Trayce Bradford,12,0,10,2,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Trayce Bradford,13,0,4,9,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Trayce Bradford,9,0,1,8,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Trayce Bradford,11,0,8,3,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Trayce Bradford,36,1,10,25,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Trayce Bradford,23,0,12,11,0
Robertson,Seale 8,Lieutenant Governor,,REP,Trayce Bradford,7,0,5,2,0
Robertson,Benchley 11,Lieutenant Governor,,REP,Trayce Bradford,10,0,3,7,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Trayce Bradford,3,0,3,0,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Trayce Bradford,4,0,2,2,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Trayce Bradford,14,1,5,8,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Trayce Bradford,6,0,3,3,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Trayce Bradford,6,0,4,2,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Zach Vance,10,0,3,7,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Zach Vance,13,1,4,8,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Zach Vance,6,1,1,4,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Zach Vance,9,0,5,4,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Zach Vance,9,0,6,3,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Zach Vance,9,0,4,5,0
Robertson,Seale 8,Lieutenant Governor,,REP,Zach Vance,2,0,0,2,0
Robertson,Benchley 11,Lieutenant Governor,,REP,Zach Vance,9,0,3,6,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Zach Vance,1,0,0,1,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Zach Vance,3,0,2,1,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Zach Vance,6,0,6,0,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Zach Vance,2,0,1,1,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Zach Vance,6,0,5,1,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Dan Patrick,199,4,111,84,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Dan Patrick,215,8,114,93,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Dan Patrick,155,2,51,102,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Dan Patrick,182,1,130,51,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Dan Patrick,319,8,143,168,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Dan Patrick,310,6,166,138,0
Robertson,Seale 8,Lieutenant Governor,,REP,Dan Patrick,99,6,14,78,1
Robertson,Benchley 11,Lieutenant Governor,,REP,Dan Patrick,200,8,73,119,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Dan Patrick,60,1,35,24,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Dan Patrick,82,2,39,41,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Dan Patrick,173,6,103,64,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Dan Patrick,51,1,20,30,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Dan Patrick,64,1,34,29,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Daniel Miller,9,0,4,5,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Daniel Miller,16,0,9,7,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Daniel Miller,21,0,5,16,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Daniel Miller,10,0,6,4,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Daniel Miller,15,0,6,9,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Daniel Miller,27,0,19,8,0
Robertson,Seale 8,Lieutenant Governor,,REP,Daniel Miller,2,0,1,1,0
Robertson,Benchley 11,Lieutenant Governor,,REP,Daniel Miller,21,0,5,16,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Daniel Miller,4,0,3,1,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Daniel Miller,4,0,1,3,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Daniel Miller,8,0,4,4,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Daniel Miller,7,0,4,3,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Daniel Miller,12,0,7,5,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Todd M. Bullis,9,0,6,3,0
Robertson,Hearne 2,Lieutenant Governor,,REP,Todd M. Bullis,6,0,4,2,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Todd M. Bullis,6,0,4,2,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Todd M. Bullis,12,0,5,7,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Todd M. Bullis,6,0,3,3,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Todd M. Bullis,12,0,6,6,0
Robertson,Seale 8,Lieutenant Governor,,REP,Todd M. Bullis,1,0,0,1,0
Robertson,Benchley 11,Lieutenant Governor,,REP,Todd M. Bullis,9,0,1,8,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Todd M. Bullis,4,0,2,2,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Todd M. Bullis,3,0,2,1,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Todd M. Bullis,6,0,1,5,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Todd M. Bullis,2,0,1,1,0
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Todd M. Bullis,2,0,2,0,0
Robertson,Calvert 1,Lieutenant Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,Lieutenant Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,Lieutenant Governor,,REP,OVER VOTES,1,0,0,1,0
