county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Scurry,5 Fluvanna,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,104,,,
Scurry,6 Union,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,262,,,
Scurry,7 Library,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2245,,,
Scurry,8 E. Towle Park Barn,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,989,,,
Scurry,9 IRA,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,468,,,
Scurry,10 W. Towle Park Barn,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1086,,,
Scurry,11 Dunn,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,140,,,
Scurry,12 S. Coliseum,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1560,,,
Scurry,13 Hermleigh,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,467,,,
Scurry,14 Lloyd Mountain,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,119,,,
Scurry,15 N. Coliseum,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1943,,,
Scurry,5 Fluvanna,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,63,,,
Scurry,6 Union,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,106,,,
Scurry,7 Library,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,811,,,
Scurry,8 E. Towle Park Barn,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,276,,,
Scurry,9 IRA,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,172,,,
Scurry,10 W. Towle Park Barn,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,457,,,
Scurry,11 Dunn,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,63,,,
Scurry,12 S. Coliseum,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,374,,,
Scurry,13 Hermleigh,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,214,,,
Scurry,14 Lloyd Mountain,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,56,,,
