county,precinct,office,district,party,candidate,votes,early_voting,election_day
Castro,101,Straight Party,,REP,Republican,44,12,115
Castro,101,Straight Party,,,Over Votes,,,0
Castro,101,Straight Party,,,Under Votes,64,9,55
Castro,101,Straight Party,,DEM,Democratic,30,3,115
Castro,101,Straight Party,,LIB,Libertarian,1,0,115
Castro,101,Straight Party,,GRN,Green,1,1,115
Castro,101,U.S. Senate,,REP,John Cornyn,86,17,115
Castro,101,U.S. Senate,,,Over Votes,,,0
Castro,101,U.S. Senate,,,Under Votes,6,1,5
Castro,101,U.S. Senate,,DEM,David M. Alameel,42,6,115
Castro,101,U.S. Senate,,LIB,Rebecca Paddock,3,0,115
Castro,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,1,115
Castro,101,U.S. Senate,,"",Mohammed Tahiro,0,0,115
Castro,101,U.S. House,19,REP,Randy Neugebauer,88,20,115
Castro,101,U.S. House,19,,Over Votes,,,0
Castro,101,U.S. House,19,,Under Votes,7,1,6
Castro,101,U.S. House,19,DEM,Neal Marchbanks,40,4,115
Castro,101,U.S. House,19,LIB,"Richard ""Chip"" Peterson",5,0,115
Castro,101,U.S. House,19,"",Donald L. Vance,0,0,115
Castro,101,Governor,,REP,Greg Abbott,86,20,115
Castro,101,Governor,,,Over Votes,,,0
Castro,101,Governor,,,Under Votes,5,0,5
Castro,101,Governor,,DEM,Wendy R. Davis,46,5,115
Castro,101,Governor,,LIB,Kathie Glass,3,0,115
Castro,101,Governor,,GRN,Brandon Parmer,0,0,115
Castro,101,Governor,,"",Sarah M. Pavitt,0,0,115
Castro,101,Lieutenant Governor,,REP,Dan Patrick,85,19,115
Castro,101,Lieutenant Governor,,,Over Votes,,,0
Castro,101,Lieutenant Governor,,,Under Votes,9,0,9
Castro,101,Lieutenant Governor,,DEM,Leticia Van de Putte,41,5,115
Castro,101,Lieutenant Governor,,LIB,Robert D. Butler,4,0,115
Castro,101,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,115
Castro,101,Attorney General,,REP,Ken Paxton,82,18,115
Castro,101,Attorney General,,,Over Votes,,,0
Castro,101,Attorney General,,,Under Votes,9,1,8
Castro,101,Attorney General,,DEM,Sam Houston,47,5,115
Castro,101,Attorney General,,LIB,Jamie Balagia,1,0,115
Castro,101,Attorney General,,GRN,Jamar Osborne,1,1,115
Castro,101,Comptroller of Public Accounts,,REP,Glenn Hegar,80,19,115
Castro,101,Comptroller of Public Accounts,,,Over Votes,,,0
Castro,101,Comptroller of Public Accounts,,,Under Votes,8,0,8
Castro,101,Comptroller of Public Accounts,,DEM,Mike Collier,45,5,115
Castro,101,Comptroller of Public Accounts,,LIB,Ben Sanders,5,0,115
Castro,101,Comptroller of Public Accounts,,GRN,Deb Shafto,2,1,115
Castro,101,Commissioner of the General Land Office,,REP,George P. Bush,85,18,115
Castro,101,Commissioner of the General Land Office,,,Over Votes,,,0
Castro,101,Commissioner of the General Land Office,,,Under Votes,10,1,9
Castro,101,Commissioner of the General Land Office,,DEM,John Cook,41,5,115
Castro,101,Commissioner of the General Land Office,,LIB,Justin Knight,3,0,115
Castro,101,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,1,115
Castro,101,Commissioner of Agriculture,,REP,Sid Miller,76,17,115
Castro,101,Commissioner of Agriculture,,,Over Votes,,,0
Castro,101,Commissioner of Agriculture,,,Under Votes,7,0,7
Castro,101,Commissioner of Agriculture,,DEM,Jim Hogan,50,5,115
Castro,101,Commissioner of Agriculture,,LIB,"David ""Rocky"" Palmquist",4,2,115
