county,precinct,office,district,party,candidate,votes,early_voting,election_day
Bee,1,Straight Party,,,Over Votes,0,0,0
Bee,1,Straight Party,,,Under Votes,425,241,184
Bee,1,Registered Voters,,,,1980,,
Bee,1,Ballots Cast,,,,664,377,287
Bee,1,Straight Party,,REP,Republican Party,151,85,287
Bee,1,Straight Party,,,Over Votes,0,0,0
Bee,1,Straight Party,,,Under Votes,425,241,184
Bee,1,Straight Party,,DEM,Democratic Party,84,50,287
Bee,1,Straight Party,,LIB,Libertarian Party,4,1,287
Bee,1,Straight Party,,GRN,Green Party,0,0,287
Bee,1,U.S. Senate,,REP,John Cornyn,425,248,287
Bee,1,U.S. Senate,,,Over Votes,0,0,0
Bee,1,U.S. Senate,,,Under Votes,43,18,25
Bee,1,U.S. Senate,,DEM,David M. Alameel,179,101,287
Bee,1,U.S. Senate,,LIB,Rebecca Paddock,9,6,287
Bee,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",8,4,287
Bee,1,U.S. Senate,,,Mohammed Tahiro,0,0,287
Bee,1,U.S. House,34,REP,Larry S. Smith,370,223,287
Bee,1,U.S. House,34,,Over Votes,0,0,0
Bee,1,U.S. House,34,,Under Votes,40,15,25
Bee,1,U.S. House,34,DEM,Filemon B Vela,243,133,287
Bee,1,U.S. House,34,LIB,Ryan Rowley,11,6,287
Bee,1,Governor,,REP,Greg Abbott,411,246,287
Bee,1,Governor,,,Over Votes,0,0,0
Bee,1,Governor,,,Under Votes,16,5,11
Bee,1,Governor,,DEM,Wendy R. Davis,222,117,287
Bee,1,Governor,,LIB,Kathie Glass,13,8,287
Bee,1,Governor,,GRN,Brandon Parmer,2,1,287
Bee,1,Governor,,,Sarah M Pavitt,0,0,287
Bee,1,Lieutenant Governor,,REP,Dan Patrick,374,226,287
Bee,1,Lieutenant Governor,,,Over Votes,0,0,0
Bee,1,Lieutenant Governor,,,Under Votes,30,13,17
Bee,1,Lieutenant Governor,,DEM,Leticia Van de Putte,242,129,287
Bee,1,Lieutenant Governor,,LIB,Robert D. Butler,14,6,287
Bee,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,4,3,287
Bee,1,Attorney General,,REP,Ken Paxton,370,223,287
Bee,1,Attorney General,,,Over Votes,0,0,0
Bee,1,Attorney General,,,Under Votes,40,14,26
Bee,1,Attorney General,,DEM,Sam Houston,231,128,287
Bee,1,Attorney General,,LIB,Jamie Balagia,21,10,287
Bee,1,Attorney General,,GRN,Jamar Osborne,2,2,287
Bee,1,Comptroller of Public Accounts,,REP,Glenn Hegar,388,233,287
Bee,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Bee,1,Comptroller of Public Accounts,,,Under Votes,41,15,26
Bee,1,Comptroller of Public Accounts,,DEM,Mike Collier,211,119,287
Bee,1,Comptroller of Public Accounts,,LIB,Ben Sanders,18,7,287
Bee,1,Comptroller of Public Accounts,,GRN,Deb Shafto,6,3,287
Bee,1,Commissioner of the General Land Office,,REP,George P. Bush,414,244,287
Bee,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Bee,1,Commissioner of the General Land Office,,,Under Votes,32,10,22
Bee,1,Commissioner of the General Land Office,,DEM,John Cook,196,112,287
Bee,1,Commissioner of the General Land Office,,LIB,Justin Knight,16,8,287
Bee,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,6,3,287
Bee,1,Commissioner of Agriculture,,REP,Sid Miller,373,224,287
Bee,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Bee,1,Commissioner of Agriculture,,,Under Votes,43,15,28
Bee,1,Commissioner of Agriculture,,DEM,Jim Hogan,233,130,287
Bee,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,11,5,287
Bee,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,4,3,287
Bee,1,Railroad Commissioner,,REP,Ryan Sitton,369,224,287
Bee,1,Railroad Commissioner,,,Over Votes,0,0,0
Bee,1,Railroad Commissioner,,,Under Votes,39,13,26
Bee,1,Railroad Commissioner,,DEM,Steve Brown,213,116,287
Bee,1,Railroad Commissioner,,LIB,Mark A. Miller,22,9,287
Bee,1,Railroad Commissioner,,GRN,Martina Salinas,21,15,287
Bee,1,"Chief Justice, Supreme Court",,REP,Nathan Hecht,378,222,287
Bee,1,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Bee,1,"Chief Justice, Supreme Court",,,Under Votes,42,16,26
Bee,1,"Chief Justice, Supreme Court",,DEM,William Moody,228,129,287
Bee,1,"Chief Justice, Supreme Court",,LIB,Tom Oxford,16,10,287
Bee,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,385,229,287
Bee,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Over Votes,0,0,0
Bee,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Under Votes,45,16,29
Bee,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,217,123,287
Bee,1,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,17,9,287
Bee,1,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,368,222,287
Bee,1,"Justice, Supreme Court, Place 7",,,Over Votes,0,0,0
Bee,1,"Justice, Supreme Court, Place 7",,,Under Votes,40,13,27
Bee,1,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,235,129,287
Bee,1,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,18,11,287
Bee,1,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,3,2,287
Bee,1,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,431,254,287
Bee,1,"Justice, Supreme Court, Place 8",,,Over Votes,0,0,0
Bee,1,"Justice, Supreme Court, Place 8",,,Under Votes,149,79,70
Bee,1,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,54,30,287
Bee,1,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,30,14,287
Bee,1,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,380,227,287
Bee,1,"Judge, Court of Criminal Appeals Place 3",,,Over Votes,0,0,0
Bee,1,"Judge, Court of Criminal Appeals Place 3",,,Under Votes,49,17,32
Bee,1,"Judge, Court of Criminal Appeals Place 3",,DEM,John Granberg,212,124,287
Bee,1,"Judge, Court of Criminal Appeals Place 3",,LIB,Mark W. Bennett,23,9,287
Bee,1,"Judge, Court of Criminal Appeals Place 4",,REP,Kevin Patrick Yeary,411,240,287
Bee,1,"Judge, Court of Criminal Appeals Place 4",,,Over Votes,0,0,0
Bee,1,"Judge, Court of Criminal Appeals Place 4",,,Under Votes,144,74,70
Bee,1,"Judge, Court of Criminal Appeals Place 4",,LIB,Quanah Parker,61,31,287
Bee,1,"Judge, Court of Criminal Appeals Place 4",,GRN,Judith Sanders-Castro,48,32,287
Bee,1,"Judge, Court of Criminal Appeals Place 9",,REP,David Newell,426,249,287
Bee,1,"Judge, Court of Criminal Appeals Place 9",,,Over Votes,0,0,0
