county,precinct,office,district,party,candidate,early_voting,election_day,votes
Hockley,11,U.S. Senate,,REP,John Cornyn,197,79,276
Hockley,11,U.S. Senate,,DEM,David M. Alameel,15,4,19
Hockley,11,U.S. Senate,,LIB,Rebecca Paddock,2,0,2
Hockley,11,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Hockley,11,U.S. Senate,,,Write-ins,0,0,0
Hockley,14,U.S. Senate,,REP,John Cornyn,77,149,226
Hockley,14,U.S. Senate,,DEM,David M. Alameel,11,6,17
Hockley,14,U.S. Senate,,LIB,Rebecca Paddock,4,2,6
Hockley,14,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Hockley,14,U.S. Senate,,,Write-ins,0,0,0
Hockley,15,U.S. Senate,,REP,John Cornyn,44,69,113
Hockley,15,U.S. Senate,,DEM,David M. Alameel,2,6,8
Hockley,15,U.S. Senate,,LIB,Rebecca Paddock,0,4,4
Hockley,15,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Hockley,15,U.S. Senate,,,Write-ins,0,0,0
Hockley,16,U.S. Senate,,REP,John Cornyn,344,299,643
Hockley,16,U.S. Senate,,DEM,David M. Alameel,35,23,58
Hockley,16,U.S. Senate,,LIB,Rebecca Paddock,5,5,10
Hockley,16,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,3,6
Hockley,16,U.S. Senate,,,Write-ins,0,0,0
Hockley,21,U.S. Senate,,REP,John Cornyn,266,175,441
Hockley,21,U.S. Senate,,DEM,David M. Alameel,21,23,44
Hockley,21,U.S. Senate,,LIB,Rebecca Paddock,9,11,20
Hockley,21,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,2,3
Hockley,21,U.S. Senate,,,Write-ins,0,0,0
Hockley,24,U.S. Senate,,REP,John Cornyn,104,129,233
Hockley,24,U.S. Senate,,DEM,David M. Alameel,11,7,18
Hockley,24,U.S. Senate,,LIB,Rebecca Paddock,3,3,6
Hockley,24,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,1
Hockley,24,U.S. Senate,,,Write-ins,0,0,0
Hockley,32,U.S. Senate,,REP,John Cornyn,170,180,350
Hockley,32,U.S. Senate,,DEM,David M. Alameel,13,39,52
Hockley,32,U.S. Senate,,LIB,Rebecca Paddock,3,4,7
Hockley,32,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,4,4
Hockley,32,U.S. Senate,,,Write-ins,0,0,0
Hockley,33,U.S. Senate,,REP,John Cornyn,16,15,31
Hockley,33,U.S. Senate,,DEM,David M. Alameel,0,0,0
Hockley,33,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Hockley,33,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,1,1
Hockley,33,U.S. Senate,,,Write-ins,0,0,0
Hockley,35,U.S. Senate,,REP,John Cornyn,20,17,37
