county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Rusk,302,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,303,Straight Party,,,REPUBLICAN PARTY,19.0,62.0,0.0,55.0
Rusk,303,Straight Party,,,DEMOCRATIC PARTY,136.0,31.0,49.0,0.0
Rusk,303,Straight Party,,,LIBERTARIAN PARTY,56.0,136.0,0.0,1.0
Rusk,303,Straight Party,,,GREEN PARTY,0.0,1.0,2.0,0.0
Rusk,314,Straight Party,,,REPUBLICAN PARTY,16.0,60.0,0.0,105.0
Rusk,314,Straight Party,,,DEMOCRATIC PARTY,181.0,2.0,10.0,0.0
Rusk,314,Straight Party,,,LIBERTARIAN PARTY,9.0,21.0,0.0,0.0
Rusk,314,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,315,Straight Party,,,REPUBLICAN PARTY,13.0,55.0,0.0,99.0
Rusk,315,Straight Party,,,DEMOCRATIC PARTY,167.0,1.0,3.0,0.0
Rusk,315,Straight Party,,,LIBERTARIAN PARTY,6.0,10.0,0.0,0.0
Rusk,315,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,316,Straight Party,,,REPUBLICAN PARTY,9.0,14.0,0.0,70.0
Rusk,316,Straight Party,,,DEMOCRATIC PARTY,93.0,2.0,0.0,0.0
Rusk,316,Straight Party,,,LIBERTARIAN PARTY,8.0,10.0,0.0,0.0
Rusk,316,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,317,Straight Party,,,REPUBLICAN PARTY,13.0,2.0,0.0,73.0
Rusk,317,Straight Party,,,DEMOCRATIC PARTY,88.0,6.0,5.0,0.0
Rusk,317,Straight Party,,,LIBERTARIAN PARTY,58.0,69.0,0.0,0.0
Rusk,317,Straight Party,,,GREEN PARTY,0.0,1.0,1.0,0.0
Rusk,318,Straight Party,,,REPUBLICAN PARTY,24.0,41.0,0.0,164.0
Rusk,318,Straight Party,,,DEMOCRATIC PARTY,229.0,5.0,7.0,0.0
Rusk,318,Straight Party,,,LIBERTARIAN PARTY,31.0,43.0,0.0,0.0
Rusk,318,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,319,Straight Party,,,REPUBLICAN PARTY,1.0,12.0,0.0,28.0
Rusk,319,Straight Party,,,DEMOCRATIC PARTY,41.0,5.0,15.0,0.0
Rusk,319,Straight Party,,,LIBERTARIAN PARTY,35.0,55.0,0.0,0.0
Rusk,319,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Rusk,404,Straight Party,,,REPUBLICAN PARTY,55.0,144.0,0.0,128.0
Rusk,404,Straight Party,,,DEMOCRATIC PARTY,327.0,5.0,21.0,0.0
Rusk,404,Straight Party,,,LIBERTARIAN PARTY,12.0,38.0,0.0,0.0
Rusk,404,Straight Party,,,GREEN PARTY,0.0,2.0,2.0,0.0
Rusk,405,Straight Party,,,REPUBLICAN PARTY,40.0,100.0,0.0,83.0
Rusk,405,Straight Party,,,DEMOCRATIC PARTY,223.0,4.0,12.0,0.0
Rusk,405,Straight Party,,,LIBERTARIAN PARTY,17.0,33.0,0.0,1.0
Rusk,405,Straight Party,,,GREEN PARTY,0.0,0.0,1.0,0.0
Rusk,416,Straight Party,,,REPUBLICAN PARTY,14.0,53.0,0.0,76.0
Rusk,416,Straight Party,,,DEMOCRATIC PARTY,143.0,4.0,14.0,0.0
Rusk,416,Straight Party,,,LIBERTARIAN PARTY,9.0,27.0,0.0,1.0
Rusk,416,Straight Party,,,GREEN PARTY,0.0,2.0,3.0,0.0
Rusk,417,Straight Party,,,REPUBLICAN PARTY,23.0,57.0,0.0,149.0
Rusk,417,Straight Party,,,DEMOCRATIC PARTY,229.0,7.0,17.0,0.0
Rusk,417,Straight Party,,,LIBERTARIAN PARTY,43.0,67.0,0.0,0.0
Rusk,417,Straight Party,,,GREEN PARTY,0.0,2.0,2.0,0.0
Rusk,418,Straight Party,,,REPUBLICAN PARTY,42.0,120.0,0.0,218.0
Rusk,418,Straight Party,,,DEMOCRATIC PARTY,380.0,5.0,27.0,0.0
Rusk,418,Straight Party,,,LIBERTARIAN PARTY,52.0,84.0,0.0,0.0
Rusk,418,Straight Party,,,GREEN PARTY,0.0,4.0,4.0,0.0
Rusk,Totals:,Straight Party,,,REPUBLICAN PARTY,580.0,1705.0,0.0,3129.0
Rusk,Totals:,Straight Party,,,DEMOCRATIC PARTY,5414.0,134.0,388.0,0.0
Rusk,Totals:,Straight Party,,,LIBERTARIAN PARTY,826.0,1348.0,0.0,6.0
Rusk,Totals:,Straight Party,,,GREEN PARTY,0.0,22.0,28.0,0.0
Rusk,111,U.S. Senate,,,John Cornyn,27.0,119.0,0.0,116.0
Rusk,111,U.S. Senate,,,David M. Alameel,262.0,5.0,10.0,0.0
Rusk,111,U.S. Senate,,,Rebecca Paddock,32.0,47.0,0.0,2.0
Rusk,111,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,4.0,6.0,0.0
Rusk,111,U.S. Senate,,,WRITE-IN,1.0,0.0,1.0,2.0
Rusk,112,U.S. Senate,,,John Cornyn,56.0,87.0,0.0,439.0
Rusk,112,U.S. Senate,,,David M. Alameel,582.0,5.0,17.0,0.0
Rusk,112,U.S. Senate,,,Rebecca Paddock,84.0,106.0,2.0,1.0
Rusk,112,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,9.0,12.0,0.0
Rusk,112,U.S. Senate,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,113,U.S. Senate,,,John Cornyn,75.0,283.0,0.0,465.0
Rusk,113,U.S. Senate,,,David M. Alameel,823.0,7.0,35.0,0.0
Rusk,113,U.S. Senate,,,Rebecca Paddock,90.0,132.0,1.0,3.0
Rusk,113,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,7.0,11.0,0.0
Rusk,113,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,114,U.S. Senate,,,John Cornyn,29.0,90.0,0.0,330.0
Rusk,114,U.S. Senate,,,David M. Alameel,449.0,6.0,15.0,0.0
Rusk,114,U.S. Senate,,,Rebecca Paddock,38.0,59.0,4.0,3.0
Rusk,114,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,10.0,17.0,0.0
Rusk,114,U.S. Senate,,,WRITE-IN,1.0,0.0,2.0,3.0
Rusk,201,U.S. Senate,,,John Cornyn,48.0,134.0,0.0,99.0
Rusk,201,U.S. Senate,,,David M. Alameel,281.0,1.0,11.0,0.0
Rusk,201,U.S. Senate,,,Rebecca Paddock,22.0,34.0,2.0,1.0
Rusk,201,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,1.0,4.0,0.0
Rusk,201,U.S. Senate,,,WRITE-IN,2.0,0.0,0.0,2.0
Rusk,212,U.S. Senate,,,John Cornyn,19.0,122.0,0.0,129.0
Rusk,212,U.S. Senate,,,David M. Alameel,270.0,6.0,10.0,0.0
Rusk,212,U.S. Senate,,,Rebecca Paddock,24.0,40.0,0.0,4.0
Rusk,212,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,2.0,6.0,0.0
Rusk,212,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,213,U.S. Senate,,,John Cornyn,60.0,169.0,0.0,331.0
Rusk,213,U.S. Senate,,,David M. Alameel,560.0,3.0,21.0,0.0
Rusk,213,U.S. Senate,,,Rebecca Paddock,55.0,79.0,3.0,0.0
Rusk,213,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,9.0,12.0,0.0
Rusk,213,U.S. Senate,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,214,U.S. Senate,,,John Cornyn,41.0,223.0,0.0,466.0
Rusk,214,U.S. Senate,,,David M. Alameel,730.0,9.0,71.0,0.0
Rusk,214,U.S. Senate,,,Rebecca Paddock,120.0,200.0,2.0,2.0
Rusk,214,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,11.0,15.0,0.0
Rusk,214,U.S. Senate,,,WRITE-IN,2.0,0.0,5.0,7.0
Rusk,215,U.S. Senate,,,John Cornyn,44.0,171.0,0.0,339.0
Rusk,215,U.S. Senate,,,David M. Alameel,554.0,10.0,51.0,0.0
Rusk,215,U.S. Senate,,,Rebecca Paddock,92.0,153.0,0.0,4.0
Rusk,215,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,8.0,12.0,0.0
Rusk,215,U.S. Senate,,,WRITE-IN,2.0,0.0,4.0,6.0
Rusk,302,U.S. Senate,,,John Cornyn,9.0,114.0,0.0,87.0
Rusk,302,U.S. Senate,,,David M. Alameel,210.0,19.0,37.0,0.0
Rusk,302,U.S. Senate,,,Rebecca Paddock,58.0,114.0,0.0,3.0
Rusk,302,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,1.0,4.0,0.0
Rusk,302,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,303,U.S. Senate,,,John Cornyn,28.0,125.0,0.0,107.0
Rusk,303,U.S. Senate,,,David M. Alameel,260.0,36.0,60.0,0.0
Rusk,303,U.S. Senate,,,Rebecca Paddock,71.0,167.0,0.0,3.0
Rusk,303,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,6.0,9.0,0.0
Rusk,303,U.S. Senate,,,WRITE-IN,1.0,0.0,3.0,4.0
Rusk,314,U.S. Senate,,,John Cornyn,32.0,125.0,0.0,188.0
Rusk,314,U.S. Senate,,,David M. Alameel,345.0,4.0,14.0,0.0
Rusk,314,U.S. Senate,,,Rebecca Paddock,12.0,30.0,0.0,1.0
Rusk,314,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,1.0,2.0,0.0
Rusk,314,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,315,U.S. Senate,,,John Cornyn,19.0,85.0,0.0,165.0
Rusk,315,U.S. Senate,,,David M. Alameel,269.0,1.0,7.0,0.0
Rusk,315,U.S. Senate,,,Rebecca Paddock,8.0,16.0,2.0,1.0
Rusk,315,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,9.0,12.0,0.0
Rusk,315,U.S. Senate,,,WRITE-IN,0.0,0.0,3.0,3.0
Rusk,316,U.S. Senate,,,John Cornyn,17.0,27.0,0.0,109.0
Rusk,316,U.S. Senate,,,David M. Alameel,153.0,2.0,0.0,0.0
Rusk,316,U.S. Senate,,,Rebecca Paddock,9.0,11.0,0.0,1.0
Rusk,316,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,3.0,4.0,0.0
Rusk,316,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,317,U.S. Senate,,,John Cornyn,13.0,5.0,0.0,94.0
Rusk,317,U.S. Senate,,,David M. Alameel,112.0,9.0,7.0,0.0
Rusk,317,U.S. Senate,,,Rebecca Paddock,63.0,79.0,0.0,0.0
Rusk,317,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,5.0,5.0,0.0
Rusk,317,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,318,U.S. Senate,,,John Cornyn,35.0,68.0,0.0,267.0
Rusk,318,U.S. Senate,,,David M. Alameel,370.0,7.0,12.0,0.0
Rusk,318,U.S. Senate,,,Rebecca Paddock,40.0,59.0,2.0,0.0
Rusk,318,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,4.0,6.0,0.0
Rusk,318,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,319,U.S. Senate,,,John Cornyn,1.0,17.0,0.0,43.0
Rusk,319,U.S. Senate,,,David M. Alameel,61.0,6.0,15.0,0.0
Rusk,319,U.S. Senate,,,Rebecca Paddock,37.0,58.0,0.0,1.0
Rusk,319,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,2.0,3.0,0.0
Rusk,319,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,404,U.S. Senate,,,John Cornyn,78.0,292.0,0.0,208.0
Rusk,404,U.S. Senate,,,David M. Alameel,578.0,6.0,38.0,0.0
Rusk,404,U.S. Senate,,,Rebecca Paddock,22.0,66.0,0.0,9.0
Rusk,404,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,6.0,15.0,0.0
Rusk,404,U.S. Senate,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,405,U.S. Senate,,,John Cornyn,57.0,179.0,0.0,151.0
Rusk,405,U.S. Senate,,,David M. Alameel,387.0,7.0,26.0,0.0
Rusk,405,U.S. Senate,,,Rebecca Paddock,28.0,61.0,0.0,3.0
Rusk,405,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,4.0,7.0,0.0
Rusk,405,U.S. Senate,,,WRITE-IN,2.0,0.0,1.0,3.0
Rusk,416,U.S. Senate,,,John Cornyn,23.0,98.0,0.0,114.0
Rusk,416,U.S. Senate,,,David M. Alameel,235.0,6.0,21.0,0.0
Rusk,416,U.S. Senate,,,Rebecca Paddock,12.0,39.0,0.0,2.0
Rusk,416,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,3.0,5.0,0.0
Rusk,416,U.S. Senate,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,417,U.S. Senate,,,John Cornyn,28.0,92.0,0.0,220.0
Rusk,417,U.S. Senate,,,David M. Alameel,340.0,10.0,22.0,0.0
Rusk,417,U.S. Senate,,,Rebecca Paddock,53.0,85.0,0.0,1.0
Rusk,417,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,12.0,13.0,0.0
Rusk,417,U.S. Senate,,,WRITE-IN,2.0,0.0,0.0,2.0
Rusk,418,U.S. Senate,,,John Cornyn,61.0,202.0,0.0,342.0
Rusk,418,U.S. Senate,,,David M. Alameel,605.0,8.0,41.0,0.0
Rusk,418,U.S. Senate,,,Rebecca Paddock,75.0,124.0,0.0,2.0
Rusk,418,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,8.0,10.0,0.0
Rusk,418,U.S. Senate,,,WRITE-IN,1.0,0.0,2.0,3.0
Rusk,Totals:,U.S. Senate,,,John Cornyn,800.0,2827.0,0.0,4809.0
Rusk,Totals:,U.S. Senate,,,David M. Alameel,8436.0,173.0,541.0,0.0
Rusk,Totals:,U.S. Senate,,,Rebecca Paddock,1045.0,1759.0,18.0,47.0
Rusk,Totals:,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,125.0,190.0,0.0
Rusk,Totals:,U.S. Senate,,,WRITE-IN,14.0,0.0,25.0,39.0
Rusk,111,"US Representative, DIST 1",,,Louie Gohmert,27.0,119.0,0.0,119.0
Rusk,111,"US Representative, DIST 1",,,Shirley J. McKellar,265.0,5.0,11.0,0.0
Rusk,112,"US Representative, DIST 1",,,Louie Gohmert,58.0,89.0,0.0,445.0
Rusk,112,"US Representative, DIST 1",,,Shirley J. McKellar,592.0,5.0,17.0,0.0
Rusk,113,"US Representative, DIST 1",,,Louie Gohmert,74.0,284.0,0.0,465.0
Rusk,113,"US Representative, DIST 1",,,Shirley J. McKellar,823.0,9.0,39.0,0.0
Rusk,114,"US Representative, DIST 1",,,Louie Gohmert,33.0,96.0,0.0,342.0
Rusk,114,"US Representative, DIST 1",,,Shirley J. McKellar,471.0,6.0,17.0,0.0
Rusk,201,"US Representative, DIST 1",,,Louie Gohmert,47.0,136.0,0.0,99.0
Rusk,201,"US Representative, DIST 1",,,Shirley J. McKellar,282.0,4.0,13.0,0.0
Rusk,212,"US Representative, DIST 1",,,Louie Gohmert,17.0,124.0,0.0,132.0
Rusk,212,"US Representative, DIST 1",,,Shirley J. McKellar,273.0,9.0,13.0,0.0
Rusk,213,"US Representative, DIST 1",,,Louie Gohmert,60.0,168.0,0.0,336.0
Rusk,213,"US Representative, DIST 1",,,Shirley J. McKellar,564.0,6.0,23.0,0.0
Rusk,214,"US Representative, DIST 1",,,Louie Gohmert,42.0,223.0,0.0,472.0
Rusk,214,"US Representative, DIST 1",,,Shirley J. McKellar,737.0,10.0,78.0,0.0
Rusk,215,"US Representative, DIST 1",,,Louie Gohmert,45.0,169.0,0.0,345.0
Rusk,215,"US Representative, DIST 1",,,Shirley J. McKellar,559.0,10.0,57.0,0.0
Rusk,302,"US Representative, DIST 1",,,Louie Gohmert,9.0,114.0,0.0,89.0
Rusk,302,"US Representative, DIST 1",,,Shirley J. McKellar,212.0,20.0,41.0,0.0
Rusk,303,"US Representative, DIST 1",,,Louie Gohmert,28.0,126.0,0.0,107.0
Rusk,303,"US Representative, DIST 1",,,Shirley J. McKellar,261.0,36.0,64.0,0.0
Rusk,314,"US Representative, DIST 1",,,Louie Gohmert,31.0,125.0,0.0,186.0
Rusk,314,"US Representative, DIST 1",,,Shirley J. McKellar,342.0,5.0,17.0,0.0
Rusk,315,"US Representative, DIST 1",,,Louie Gohmert,21.0,85.0,0.0,174.0
Rusk,315,"US Representative, DIST 1",,,Shirley J. McKellar,280.0,1.0,8.0,0.0
Rusk,316,"US Representative, DIST 1",,,Louie Gohmert,17.0,27.0,0.0,113.0
Rusk,316,"US Representative, DIST 1",,,Shirley J. McKellar,157.0,2.0,1.0,0.0
Rusk,317,"US Representative, DIST 1",,,Louie Gohmert,13.0,5.0,0.0,98.0
Rusk,317,"US Representative, DIST 1",,,Shirley J. McKellar,116.0,9.0,7.0,0.0
Rusk,318,"US Representative, DIST 1",,,Louie Gohmert,36.0,67.0,0.0,273.0
Rusk,318,"US Representative, DIST 1",,,Shirley J. McKellar,376.0,8.0,11.0,0.0
Rusk,319,"US Representative, DIST 1",,,Louie Gohmert,1.0,18.0,0.0,47.0
Rusk,319,"US Representative, DIST 1",,,Shirley J. McKellar,66.0,6.0,15.0,0.0
Rusk,404,"US Representative, DIST 1",,,Louie Gohmert,79.0,299.0,0.0,213.0
Rusk,404,"US Representative, DIST 1",,,Shirley J. McKellar,591.0,6.0,46.0,0.0
Rusk,405,"US Representative, DIST 1",,,Louie Gohmert,59.0,185.0,0.0,151.0
Rusk,405,"US Representative, DIST 1",,,Shirley J. McKellar,395.0,7.0,26.0,0.0
Rusk,416,"US Representative, DIST 1",,,Louie Gohmert,23.0,101.0,0.0,115.0
Rusk,416,"US Representative, DIST 1",,,Shirley J. McKellar,239.0,6.0,21.0,0.0
Rusk,417,"US Representative, DIST 1",,,Louie Gohmert,29.0,92.0,0.0,226.0
Rusk,417,"US Representative, DIST 1",,,Shirley J. McKellar,347.0,10.0,26.0,0.0
Rusk,418,"US Representative, DIST 1",,,Louie Gohmert,63.0,209.0,0.0,352.0
Rusk,418,"US Representative, DIST 1",,,Shirley J. McKellar,624.0,6.0,40.0,0.0
Rusk,Totals:,"US Representative, DIST 1",,,Louie Gohmert,812.0,2861.0,0.0,4899.0
Rusk,Totals:,"US Representative, DIST 1",,,Shirley J. McKellar,8572.0,186.0,591.0,0.0
Rusk,111,Governor,,,Greg Abbott,27.0,119.0,0.0,120.0
Rusk,111,Governor,,,Wendy R. Davis,266.0,4.0,12.0,0.0
Rusk,111,Governor,,,Kathie Glass,31.0,47.0,0.0,1.0
Rusk,111,Governor,,,Brandon Parmer,0.0,3.0,4.0,0.0
Rusk,111,Governor,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,112,Governor,,,Greg Abbott,58.0,89.0,0.0,443.0
Rusk,112,Governor,,,Wendy R. Davis,590.0,5.0,18.0,0.0
Rusk,112,Governor,,,Kathie Glass,86.0,109.0,0.0,1.0
Rusk,112,Governor,,,Brandon Parmer,0.0,8.0,9.0,0.0
Rusk,112,Governor,,,WRITE-IN,0.0,0.0,2.0,2.0
Rusk,113,Governor,,,Greg Abbott,75.0,277.0,0.0,458.0
Rusk,113,Governor,,,Wendy R. Davis,810.0,8.0,45.0,0.0
Rusk,113,Governor,,,Kathie Glass,104.0,157.0,0.0,1.0
Rusk,113,Governor,,,Brandon Parmer,0.0,4.0,5.0,0.0
Rusk,113,Governor,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,114,Governor,,,Greg Abbott,31.0,99.0,0.0,341.0
Rusk,114,Governor,,,Wendy R. Davis,471.0,8.0,15.0,0.0
Rusk,114,Governor,,,Kathie Glass,36.0,59.0,0.0,0.0
Rusk,114,Governor,,,Brandon Parmer,0.0,2.0,2.0,0.0
Rusk,114,Governor,,,WRITE-IN,0.0,0.0,1.0,1.0
Rusk,201,Governor,,,Greg Abbott,48.0,139.0,0.0,100.0
Rusk,201,Governor,,,Wendy R. Davis,287.0,3.0,12.0,0.0
Rusk,201,Governor,,,Kathie Glass,23.0,38.0,0.0,0.0
Rusk,201,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Rusk,201,Governor,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,212,Governor,,,Greg Abbott,18.0,123.0,0.0,131.0
Rusk,212,Governor,,,Wendy R. Davis,272.0,8.0,10.0,0.0
Rusk,212,Governor,,,Kathie Glass,25.0,43.0,0.0,1.0
Rusk,212,Governor,,,Brandon Parmer,0.0,0.0,1.0,0.0
Rusk,212,Governor,,,WRITE-IN,2.0,0.0,0.0,2.0
Rusk,213,Governor,,,Greg Abbott,58.0,167.0,0.0,334.0
Rusk,213,Governor,,,Wendy R. Davis,559.0,6.0,25.0,0.0
Rusk,213,Governor,,,Kathie Glass,62.0,93.0,2.0,0.0
Rusk,213,Governor,,,Brandon Parmer,0.0,4.0,6.0,0.0
Rusk,213,Governor,,,WRITE-IN,0.0,0.0,0.0,0.0
Rusk,214,Governor,,,Greg Abbott,43.0,224.0,0.0,473.0
Rusk,214,Governor,,,Wendy R. Davis,740.0,10.0,77.0,0.0
Rusk,214,Governor,,,Kathie Glass,128.0,215.0,0.0,2.0
Rusk,214,Governor,,,Brandon Parmer,0.0,3.0,5.0,0.0
Rusk,214,Governor,,,WRITE-IN,0.0,0.0,2.0,2.0
Rusk,215,Governor,,,Greg Abbott,46.0,167.0,0.0,344.0
