county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Kendall,Total:,Registered Voters,,,,,,,26721.0
Kendall,Total:,Ballots Cast,,,,,,,11945.0
Kendall,1011,Straight Party,,,REPUBLICAN PARTY,2.0,15.0,5.0,12.0
Kendall,1011,Straight Party,,,DEMOCRATIC PARTY,2.0,36.0,1.0,1.0
Kendall,1011,Straight Party,,,LIBERTARIAN PARTY,0.0,1.0,0.0,3.0
Kendall,1011,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,1.0
Kendall,1013,Straight Party,,,REPUBLICAN PARTY,23.0,100.0,22.0,73.0
Kendall,1013,Straight Party,,,DEMOCRATIC PARTY,12.0,230.0,5.0,25.0
Kendall,1013,Straight Party,,,LIBERTARIAN PARTY,2.0,13.0,3.0,48.0
Kendall,1013,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1014,Straight Party,,,REPUBLICAN PARTY,11.0,54.0,4.0,27.0
Kendall,1014,Straight Party,,,DEMOCRATIC PARTY,11.0,107.0,5.0,18.0
Kendall,1014,Straight Party,,,LIBERTARIAN PARTY,8.0,5.0,0.0,36.0
Kendall,1014,Straight Party,,,GREEN PARTY,0.0,2.0,1.0,2.0
Kendall,1110,Straight Party,,,REPUBLICAN PARTY,73.0,283.0,61.0,130.0
Kendall,1110,Straight Party,,,DEMOCRATIC PARTY,47.0,594.0,14.0,16.0
Kendall,1110,Straight Party,,,LIBERTARIAN PARTY,5.0,13.0,5.0,53.0
Kendall,1110,Straight Party,,,GREEN PARTY,2.0,3.0,1.0,1.0
Kendall,1115,Straight Party,,,REPUBLICAN PARTY,24.0,163.0,43.0,87.0
Kendall,1115,Straight Party,,,DEMOCRATIC PARTY,40.0,357.0,3.0,11.0
Kendall,1115,Straight Party,,,LIBERTARIAN PARTY,5.0,18.0,5.0,42.0
Kendall,1115,Straight Party,,,GREEN PARTY,0.0,0.0,1.0,2.0
Kendall,1130,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1130,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1130,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1130,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1140,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1140,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1140,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1140,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1150,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1150,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1150,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1150,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1170,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1170,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1170,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1170,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1180,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1180,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1180,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1180,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1190,Straight Party,,,REPUBLICAN PARTY,0.0,3.0,0.0,2.0
Kendall,1190,Straight Party,,,DEMOCRATIC PARTY,0.0,5.0,2.0,1.0
Kendall,1190,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,3.0
Kendall,1190,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,1200,Straight Party,,,REPUBLICAN PARTY,0.0,0.0,0.0,0.0
Kendall,1200,Straight Party,,,DEMOCRATIC PARTY,0.0,0.0,0.0,0.0
Kendall,1200,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,1200,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,2020,Straight Party,,,REPUBLICAN PARTY,58.0,269.0,96.0,84.0
Kendall,2020,Straight Party,,,DEMOCRATIC PARTY,34.0,541.0,8.0,20.0
Kendall,2020,Straight Party,,,LIBERTARIAN PARTY,4.0,4.0,7.0,43.0
Kendall,2020,Straight Party,,,GREEN PARTY,1.0,0.0,1.0,2.0
Kendall,2080,Straight Party,,,REPUBLICAN PARTY,77.0,335.0,81.0,144.0
Kendall,2080,Straight Party,,,DEMOCRATIC PARTY,39.0,676.0,6.0,36.0
Kendall,2080,Straight Party,,,LIBERTARIAN PARTY,3.0,15.0,6.0,66.0
Kendall,2080,Straight Party,,,GREEN PARTY,0.0,2.0,1.0,3.0
Kendall,2082,Straight Party,,,REPUBLICAN PARTY,19.0,129.0,24.0,92.0
Kendall,2082,Straight Party,,,DEMOCRATIC PARTY,26.0,290.0,5.0,13.0
Kendall,2082,Straight Party,,,LIBERTARIAN PARTY,4.0,13.0,2.0,37.0
Kendall,2082,Straight Party,,,GREEN PARTY,0.0,1.0,1.0,2.0
Kendall,2084,Straight Party,,,REPUBLICAN PARTY,3.0,7.0,2.0,12.0
Kendall,2084,Straight Party,,,DEMOCRATIC PARTY,0.0,24.0,0.0,1.0
Kendall,2084,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,1.0
Kendall,2084,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,2085,Straight Party,,,REPUBLICAN PARTY,1.0,10.0,3.0,6.0
Kendall,2085,Straight Party,,,DEMOCRATIC PARTY,6.0,26.0,1.0,1.0
Kendall,2085,Straight Party,,,LIBERTARIAN PARTY,0.0,1.0,1.0,4.0
Kendall,2085,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,2120,Straight Party,,,REPUBLICAN PARTY,49.0,259.0,47.0,53.0
Kendall,2120,Straight Party,,,DEMOCRATIC PARTY,21.0,429.0,12.0,23.0
Kendall,2120,Straight Party,,,LIBERTARIAN PARTY,3.0,6.0,1.0,45.0
Kendall,2120,Straight Party,,,GREEN PARTY,0.0,3.0,0.0,0.0
Kendall,2210,Straight Party,,,REPUBLICAN PARTY,2.0,6.0,5.0,2.0
Kendall,2210,Straight Party,,,DEMOCRATIC PARTY,1.0,16.0,0.0,3.0
Kendall,2210,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,3.0
Kendall,2210,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,1.0
Kendall,3030,Straight Party,,,REPUBLICAN PARTY,67.0,212.0,113.0,91.0
Kendall,3030,Straight Party,,,DEMOCRATIC PARTY,33.0,516.0,4.0,18.0
Kendall,3030,Straight Party,,,LIBERTARIAN PARTY,10.0,5.0,0.0,37.0
Kendall,3030,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,3040,Straight Party,,,REPUBLICAN PARTY,31.0,132.0,17.0,70.0
Kendall,3040,Straight Party,,,DEMOCRATIC PARTY,22.0,272.0,3.0,6.0
Kendall,3040,Straight Party,,,LIBERTARIAN PARTY,9.0,13.0,1.0,32.0
Kendall,3040,Straight Party,,,GREEN PARTY,0.0,1.0,0.0,1.0
Kendall,3041,Straight Party,,,REPUBLICAN PARTY,38.0,152.0,23.0,59.0
Kendall,3041,Straight Party,,,DEMOCRATIC PARTY,19.0,291.0,5.0,15.0
Kendall,3041,Straight Party,,,LIBERTARIAN PARTY,1.0,3.0,0.0,24.0
Kendall,3041,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,3042,Straight Party,,,REPUBLICAN PARTY,12.0,57.0,12.0,25.0
Kendall,3042,Straight Party,,,DEMOCRATIC PARTY,7.0,113.0,2.0,10.0
Kendall,3042,Straight Party,,,LIBERTARIAN PARTY,1.0,3.0,0.0,16.0
Kendall,3042,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,3044,Straight Party,,,REPUBLICAN PARTY,15.0,38.0,18.0,23.0
Kendall,3044,Straight Party,,,DEMOCRATIC PARTY,5.0,99.0,1.0,10.0
Kendall,3044,Straight Party,,,LIBERTARIAN PARTY,5.0,6.0,3.0,25.0
Kendall,3044,Straight Party,,,GREEN PARTY,0.0,0.0,1.0,1.0
Kendall,3060,Straight Party,,,REPUBLICAN PARTY,14.0,57.0,41.0,21.0
Kendall,3060,Straight Party,,,DEMOCRATIC PARTY,8.0,141.0,1.0,6.0
Kendall,3060,Straight Party,,,LIBERTARIAN PARTY,5.0,0.0,2.0,14.0
Kendall,3060,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,3220,Straight Party,,,REPUBLICAN PARTY,1.0,2.0,0.0,0.0
Kendall,3220,Straight Party,,,DEMOCRATIC PARTY,0.0,3.0,0.0,0.0
Kendall,3220,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,3220,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,4050,Straight Party,,,REPUBLICAN PARTY,40.0,105.0,184.0,90.0
Kendall,4050,Straight Party,,,DEMOCRATIC PARTY,40.0,459.0,6.0,12.0
Kendall,4050,Straight Party,,,LIBERTARIAN PARTY,26.0,14.0,4.0,62.0
Kendall,4050,Straight Party,,,GREEN PARTY,0.0,1.0,3.0,0.0
Kendall,4070,Straight Party,,,REPUBLICAN PARTY,5.0,19.0,26.0,20.0
Kendall,4070,Straight Party,,,DEMOCRATIC PARTY,9.0,79.0,3.0,4.0
Kendall,4070,Straight Party,,,LIBERTARIAN PARTY,1.0,4.0,0.0,12.0
Kendall,4070,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,4100,Straight Party,,,REPUBLICAN PARTY,97.0,268.0,94.0,97.0
Kendall,4100,Straight Party,,,DEMOCRATIC PARTY,29.0,585.0,14.0,24.0
Kendall,4100,Straight Party,,,LIBERTARIAN PARTY,13.0,21.0,2.0,74.0
Kendall,4100,Straight Party,,,GREEN PARTY,0.0,2.0,2.0,1.0
Kendall,4101,Straight Party,,,REPUBLICAN PARTY,5.0,21.0,7.0,10.0
Kendall,4101,Straight Party,,,DEMOCRATIC PARTY,1.0,44.0,0.0,5.0
Kendall,4101,Straight Party,,,LIBERTARIAN PARTY,1.0,1.0,0.0,7.0
Kendall,4101,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,4103,Straight Party,,,REPUBLICAN PARTY,7.0,23.0,9.0,4.0
Kendall,4103,Straight Party,,,DEMOCRATIC PARTY,9.0,52.0,3.0,5.0
Kendall,4103,Straight Party,,,LIBERTARIAN PARTY,2.0,1.0,0.0,11.0
Kendall,4103,Straight Party,,,GREEN PARTY,0.0,0.0,1.0,0.0
Kendall,4230,Straight Party,,,REPUBLICAN PARTY,1.0,0.0,0.0,0.0
Kendall,4230,Straight Party,,,DEMOCRATIC PARTY,0.0,1.0,0.0,0.0
Kendall,4230,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,4230,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,4240,Straight Party,,,REPUBLICAN PARTY,0.0,1.0,0.0,0.0
Kendall,4240,Straight Party,,,DEMOCRATIC PARTY,0.0,1.0,0.0,0.0
Kendall,4240,Straight Party,,,LIBERTARIAN PARTY,0.0,0.0,0.0,0.0
Kendall,4240,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,4250,Straight Party,,,REPUBLICAN PARTY,2.0,4.0,2.0,3.0
Kendall,4250,Straight Party,,,DEMOCRATIC PARTY,2.0,13.0,0.0,0.0
Kendall,4250,Straight Party,,,LIBERTARIAN PARTY,0.0,1.0,0.0,1.0
Kendall,4250,Straight Party,,,GREEN PARTY,0.0,0.0,0.0,0.0
Kendall,Totals:,Straight Party,,,REPUBLICAN PARTY,677.0,2724.0,939.0,1237.0
Kendall,Totals:,Straight Party,,,DEMOCRATIC PARTY,423.0,6000.0,104.0,284.0
Kendall,Totals:,Straight Party,,,LIBERTARIAN PARTY,108.0,161.0,42.0,699.0
Kendall,Totals:,Straight Party,,,GREEN PARTY,3.0,15.0,13.0,17.0
Kendall,1011,U.S. Senate,,,John Cornyn,4.0,36.0,6.0,19.0
Kendall,1011,U.S. Senate,,,David M. Alameel,4.0,69.0,3.0,5.0
Kendall,1011,U.S. Senate,,,Rebecca Paddock,0.0,1.0,0.0,9.0
Kendall,1011,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,0.0,0.0,1.0
Kendall,1011,U.S. Senate,,,WRITE-IN,0.0,2.0,0.0,0.0
Kendall,1013,U.S. Senate,,,John Cornyn,37.0,163.0,36.0,116.0
Kendall,1013,U.S. Senate,,,David M. Alameel,22.0,374.0,9.0,47.0
Kendall,1013,U.S. Senate,,,Rebecca Paddock,3.0,21.0,4.0,84.0
Kendall,1013,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,8.0,4.0,3.0
Kendall,1013,U.S. Senate,,,WRITE-IN,0.0,16.0,0.0,0.0
Kendall,1014,U.S. Senate,,,John Cornyn,21.0,88.0,18.0,43.0
Kendall,1014,U.S. Senate,,,David M. Alameel,16.0,186.0,6.0,32.0
Kendall,1014,U.S. Senate,,,Rebecca Paddock,10.0,7.0,1.0,56.0
Kendall,1014,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",3.0,5.0,1.0,3.0
Kendall,1014,U.S. Senate,,,WRITE-IN,0.0,12.0,0.0,0.0
Kendall,1110,U.S. Senate,,,John Cornyn,125.0,474.0,97.0,211.0
Kendall,1110,U.S. Senate,,,David M. Alameel,53.0,960.0,35.0,49.0
Kendall,1110,U.S. Senate,,,Rebecca Paddock,19.0,25.0,8.0,136.0
Kendall,1110,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",10.0,19.0,9.0,10.0
Kendall,1110,U.S. Senate,,,WRITE-IN,2.0,50.0,2.0,1.0
Kendall,1115,U.S. Senate,,,John Cornyn,39.0,250.0,67.0,133.0
Kendall,1115,U.S. Senate,,,David M. Alameel,56.0,545.0,8.0,30.0
Kendall,1115,U.S. Senate,,,Rebecca Paddock,10.0,26.0,8.0,82.0
Kendall,1115,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,4.0,2.0,8.0
Kendall,1115,U.S. Senate,,,WRITE-IN,2.0,17.0,0.0,1.0
Kendall,1130,U.S. Senate,,,John Cornyn,0.0,0.0,0.0,0.0
Kendall,1130,U.S. Senate,,,David M. Alameel,0.0,0.0,0.0,0.0
Kendall,1130,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,1130,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1130,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1140,U.S. Senate,,,John Cornyn,0.0,0.0,0.0,0.0
Kendall,1140,U.S. Senate,,,David M. Alameel,0.0,0.0,0.0,0.0
Kendall,1140,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,1140,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1140,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1150,U.S. Senate,,,John Cornyn,0.0,0.0,0.0,0.0
Kendall,1150,U.S. Senate,,,David M. Alameel,0.0,0.0,0.0,0.0
Kendall,1150,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,1150,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1150,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1170,U.S. Senate,,,John Cornyn,0.0,0.0,0.0,0.0
Kendall,1170,U.S. Senate,,,David M. Alameel,0.0,0.0,0.0,0.0
Kendall,1170,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,1170,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1170,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1180,U.S. Senate,,,John Cornyn,0.0,0.0,0.0,0.0
Kendall,1180,U.S. Senate,,,David M. Alameel,0.0,0.0,0.0,0.0
Kendall,1180,U.S. Senate,,,Rebecca Paddock,1.0,0.0,0.0,1.0
Kendall,1180,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1180,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1190,U.S. Senate,,,John Cornyn,0.0,6.0,0.0,5.0
Kendall,1190,U.S. Senate,,,David M. Alameel,0.0,11.0,3.0,1.0
Kendall,1190,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,4.0
Kendall,1190,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1190,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,1200,U.S. Senate,,,John Cornyn,0.0,0.0,1.0,0.0
Kendall,1200,U.S. Senate,,,David M. Alameel,0.0,1.0,0.0,0.0
Kendall,1200,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,1200,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,1200,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,2020,U.S. Senate,,,John Cornyn,90.0,419.0,177.0,138.0
Kendall,2020,U.S. Senate,,,David M. Alameel,56.0,880.0,17.0,37.0
Kendall,2020,U.S. Senate,,,Rebecca Paddock,14.0,19.0,10.0,97.0
Kendall,2020,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",3.0,2.0,4.0,1.0
Kendall,2020,U.S. Senate,,,WRITE-IN,0.0,10.0,0.0,1.0
Kendall,2080,U.S. Senate,,,John Cornyn,135.0,551.0,154.0,253.0
Kendall,2080,U.S. Senate,,,David M. Alameel,48.0,1141.0,13.0,71.0
Kendall,2080,U.S. Senate,,,Rebecca Paddock,15.0,27.0,7.0,133.0
Kendall,2080,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",6.0,14.0,1.0,7.0
Kendall,2080,U.S. Senate,,,WRITE-IN,1.0,29.0,0.0,2.0
Kendall,2082,U.S. Senate,,,John Cornyn,33.0,204.0,40.0,146.0
Kendall,2082,U.S. Senate,,,David M. Alameel,30.0,453.0,10.0,26.0
Kendall,2082,U.S. Senate,,,Rebecca Paddock,9.0,23.0,5.0,73.0
Kendall,2082,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,9.0,4.0,2.0
Kendall,2082,U.S. Senate,,,WRITE-IN,1.0,17.0,0.0,1.0
Kendall,2084,U.S. Senate,,,John Cornyn,4.0,11.0,3.0,14.0
Kendall,2084,U.S. Senate,,,David M. Alameel,0.0,32.0,2.0,3.0
Kendall,2084,U.S. Senate,,,Rebecca Paddock,0.0,1.0,0.0,6.0
Kendall,2084,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,2.0
Kendall,2084,U.S. Senate,,,WRITE-IN,0.0,2.0,0.0,0.0
Kendall,2085,U.S. Senate,,,John Cornyn,1.0,12.0,5.0,9.0
Kendall,2085,U.S. Senate,,,David M. Alameel,9.0,36.0,4.0,5.0
Kendall,2085,U.S. Senate,,,Rebecca Paddock,0.0,1.0,2.0,12.0
Kendall,2085,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,1.0,2.0
Kendall,2085,U.S. Senate,,,WRITE-IN,0.0,3.0,0.0,0.0
Kendall,2120,U.S. Senate,,,John Cornyn,94.0,403.0,77.0,87.0
Kendall,2120,U.S. Senate,,,David M. Alameel,25.0,686.0,20.0,61.0
Kendall,2120,U.S. Senate,,,Rebecca Paddock,4.0,11.0,3.0,99.0
Kendall,2120,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",3.0,4.0,3.0,1.0
Kendall,2120,U.S. Senate,,,WRITE-IN,1.0,12.0,0.0,5.0
Kendall,2210,U.S. Senate,,,John Cornyn,5.0,7.0,7.0,2.0
Kendall,2210,U.S. Senate,,,David M. Alameel,1.0,22.0,2.0,4.0
Kendall,2210,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,6.0
Kendall,2210,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",2.0,2.0,1.0,1.0
Kendall,2210,U.S. Senate,,,WRITE-IN,0.0,6.0,0.0,0.0
Kendall,3030,U.S. Senate,,,John Cornyn,102.0,353.0,212.0,149.0
Kendall,3030,U.S. Senate,,,David M. Alameel,56.0,872.0,11.0,45.0
Kendall,3030,U.S. Senate,,,Rebecca Paddock,20.0,10.0,3.0,89.0
Kendall,3030,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",7.0,15.0,19.0,2.0
Kendall,3030,U.S. Senate,,,WRITE-IN,0.0,43.0,1.0,2.0
Kendall,3040,U.S. Senate,,,John Cornyn,54.0,222.0,34.0,92.0
Kendall,3040,U.S. Senate,,,David M. Alameel,27.0,429.0,12.0,13.0
Kendall,3040,U.S. Senate,,,Rebecca Paddock,11.0,17.0,3.0,56.0
Kendall,3040,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",5.0,9.0,1.0,3.0
Kendall,3040,U.S. Senate,,,WRITE-IN,3.0,21.0,0.0,0.0
Kendall,3041,U.S. Senate,,,John Cornyn,61.0,243.0,42.0,99.0
Kendall,3041,U.S. Senate,,,David M. Alameel,25.0,470.0,7.0,30.0
Kendall,3041,U.S. Senate,,,Rebecca Paddock,5.0,9.0,0.0,51.0
Kendall,3041,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,4.0,2.0,2.0
Kendall,3041,U.S. Senate,,,WRITE-IN,0.0,9.0,0.0,1.0
Kendall,3042,U.S. Senate,,,John Cornyn,24.0,83.0,20.0,36.0
Kendall,3042,U.S. Senate,,,David M. Alameel,10.0,173.0,6.0,12.0
Kendall,3042,U.S. Senate,,,Rebecca Paddock,4.0,7.0,5.0,34.0
Kendall,3042,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,1.0,1.0,1.0
Kendall,3042,U.S. Senate,,,WRITE-IN,0.0,3.0,0.0,0.0
Kendall,3044,U.S. Senate,,,John Cornyn,25.0,67.0,26.0,36.0
Kendall,3044,U.S. Senate,,,David M. Alameel,11.0,165.0,2.0,21.0
Kendall,3044,U.S. Senate,,,Rebecca Paddock,9.0,13.0,4.0,49.0
Kendall,3044,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,1.0,2.0,3.0
Kendall,3044,U.S. Senate,,,WRITE-IN,0.0,6.0,0.0,1.0
Kendall,3060,U.S. Senate,,,John Cornyn,22.0,85.0,71.0,31.0
Kendall,3060,U.S. Senate,,,David M. Alameel,14.0,223.0,2.0,10.0
Kendall,3060,U.S. Senate,,,Rebecca Paddock,9.0,6.0,5.0,32.0
Kendall,3060,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",1.0,1.0,3.0,1.0
Kendall,3060,U.S. Senate,,,WRITE-IN,1.0,7.0,0.0,0.0
Kendall,3220,U.S. Senate,,,John Cornyn,2.0,2.0,0.0,0.0
Kendall,3220,U.S. Senate,,,David M. Alameel,0.0,4.0,0.0,0.0
Kendall,3220,U.S. Senate,,,Rebecca Paddock,0.0,0.0,0.0,0.0
Kendall,3220,U.S. Senate,,,"Emily ""Spicybrown"" Sanchez",0.0,0.0,0.0,0.0
Kendall,3220,U.S. Senate,,,WRITE-IN,0.0,0.0,0.0,0.0
Kendall,4050,U.S. Senate,,,John Cornyn,74.0,180.0,339.0,174.0
Kendall,4050,U.S. Senate,,,David M. Alameel,62.0,829.0,15.0,26.0
