county,precinct,office,district,candidate,party,votes,early_voting,election_day,Provisional
Matagorda,7,Straight Party,,,LIB,0,0,0,0
Matagorda,8,Straight Party,,,LIB,0,0,0,0
Matagorda,9,Straight Party,,,LIB,0,0,0,0
Matagorda,10,Straight Party,,,LIB,1,0,1,0
Matagorda,12,Straight Party,,,LIB,1,0,1,0
Matagorda,13,Straight Party,,,LIB,1,0,1,0
Matagorda,Total,Straight Party,,,LIB,33,17,16,0
Matagorda,1A,Straight Party,,,GRN,1,1,0,0
Matagorda,1B,Straight Party,,,GRN,0,0,0,0
Matagorda,1C,Straight Party,,,GRN,1,1,0,0
Matagorda,1D,Straight Party,,,GRN,2,1,1,0
Matagorda,1E,Straight Party,,,GRN,0,0,0,0
Matagorda,1F,Straight Party,,,GRN,0,0,0,0
Matagorda,2,Straight Party,,,GRN,0,0,0,0
Matagorda,3A,Straight Party,,,GRN,2,2,0,0
Matagorda,3B,Straight Party,,,GRN,0,0,0,0
Matagorda,4,Straight Party,,,GRN,0,0,0,0
Matagorda,5,Straight Party,,,GRN,0,0,0,0
Matagorda,6,Straight Party,,,GRN,1,0,1,0
Matagorda,7,Straight Party,,,GRN,0,0,0,0
Matagorda,8,Straight Party,,,GRN,0,0,0,0
Matagorda,9,Straight Party,,,GRN,0,0,0,0
Matagorda,10,Straight Party,,,GRN,0,0,0,0
Matagorda,12,Straight Party,,,GRN,0,0,0,0
Matagorda,13,Straight Party,,,GRN,0,0,0,0
Matagorda,Total,Straight Party,,,GRN,7,5,2,0
Matagorda,1A,U.S. Senate,,John Cornyn,REP,750,479,270,1
Matagorda,1B,U.S. Senate,,John Cornyn,REP,785,535,250,0
Matagorda,1C,U.S. Senate,,John Cornyn,REP,107,71,36,0
Matagorda,1D,U.S. Senate,,John Cornyn,REP,178,126,52,0
Matagorda,1E,U.S. Senate,,John Cornyn,REP,228,146,82,0
Matagorda,1F,U.S. Senate,,John Cornyn,REP,145,90,55,0
Matagorda,2,U.S. Senate,,John Cornyn,REP,274,95,179,0
Matagorda,3A,U.S. Senate,,John Cornyn,REP,317,174,143,0
Matagorda,3B,U.S. Senate,,John Cornyn,REP,207,110,97,0
Matagorda,4,U.S. Senate,,John Cornyn,REP,325,92,233,0
Matagorda,5,U.S. Senate,,John Cornyn,REP,530,255,273,2
Matagorda,6,U.S. Senate,,John Cornyn,REP,371,142,216,0
Matagorda,7,U.S. Senate,,John Cornyn,REP,59,20,39,0
Matagorda,8,U.S. Senate,,John Cornyn,REP,216,59,156,1
Matagorda,9,U.S. Senate,,John Cornyn,REP,37,11,26,0
Matagorda,10,U.S. Senate,,John Cornyn,REP,116,37,79,0
Matagorda,12,U.S. Senate,,John Cornyn,REP,68,21,47,0
Matagorda,13,U.S. Senate,,John Cornyn,REP,107,45,61,1
Matagorda,Total,U.S. Senate,,John Cornyn,REP,4820,2508,2294,5
Matagorda,1A,U.S. Senate,,David M. Alaneel,DEM,132,99,33,0
Matagorda,1B,U.S. Senate,,David M. Alaneel,DEM,239,176,63,0
Matagorda,1C,U.S. Senate,,David M. Alaneel,DEM,206,142,64,0
Matagorda,1D,U.S. Senate,,David M. Alaneel,DEM,127,82,45,0
Matagorda,1E,U.S. Senate,,David M. Alaneel,DEM,157,95,61,1
Matagorda,1F,U.S. Senate,,David M. Alaneel,DEM,60,39,21,0
Matagorda,2,U.S. Senate,,David M. Alaneel,DEM,65,12,53,0
Matagorda,3A,U.S. Senate,,David M. Alaneel,DEM,155,82,73,0
Matagorda,3B,U.S. Senate,,David M. Alaneel,DEM,38,22,16,0
Matagorda,4,U.S. Senate,,David M. Alaneel,DEM,74,27,47,0
Matagorda,5,U.S. Senate,,David M. Alaneel,DEM,213,83,130,0
Matagorda,6,U.S. Senate,,David M. Alaneel,DEM,133,62,70,0
Matagorda,7,U.S. Senate,,David M. Alaneel,DEM,8,6,2,0
Matagorda,8,U.S. Senate,,David M. Alaneel,DEM,47,15,32,0
Matagorda,9,U.S. Senate,,David M. Alaneel,DEM,22,5,17,0
Matagorda,10,U.S. Senate,,David M. Alaneel,DEM,18,2,16,0
Matagorda,12,U.S. Senate,,David M. Alaneel,DEM,15,2,13,0
Matagorda,13,U.S. Senate,,David M. Alaneel,DEM,84,37,47,0
Matagorda,Total,U.S. Senate,,David M. Alaneel,DEM,1793,988,803,1
Matagorda,1A,U.S. Senate,,Rebecca Paddock,LIB,32,21,11,0
Matagorda,1B,U.S. Senate,,Rebecca Paddock,LIB,31,25,6,0
Matagorda,1C,U.S. Senate,,Rebecca Paddock,LIB,2,0,2,0
Matagorda,1D,U.S. Senate,,Rebecca Paddock,LIB,8,7,1,0
Matagorda,1E,U.S. Senate,,Rebecca Paddock,LIB,8,4,4,0
Matagorda,1F,U.S. Senate,,Rebecca Paddock,LIB,4,1,3,0
Matagorda,2,U.S. Senate,,Rebecca Paddock,LIB,13,6,7,0
Matagorda,3A,U.S. Senate,,Rebecca Paddock,LIB,19,13,6,0
Matagorda,3B,U.S. Senate,,Rebecca Paddock,LIB,8,4,4,0
Matagorda,4,U.S. Senate,,Rebecca Paddock,LIB,15,2,13,0
Matagorda,5,U.S. Senate,,Rebecca Paddock,LIB,22,9,13,0
Matagorda,6,U.S. Senate,,Rebecca Paddock,LIB,17,5,12,0
Matagorda,7,U.S. Senate,,Rebecca Paddock,LIB,3,1,2,0
Matagorda,8,U.S. Senate,,Rebecca Paddock,LIB,7,3,4,0
Matagorda,9,U.S. Senate,,Rebecca Paddock,LIB,1,0,1,0
Matagorda,10,U.S. Senate,,Rebecca Paddock,LIB,3,0,3,0
Matagorda,12,U.S. Senate,,Rebecca Paddock,LIB,3,1,2,0
Matagorda,13,U.S. Senate,,Rebecca Paddock,LIB,4,0,4,0
Matagorda,Total,U.S. Senate,,Rebecca Paddock,LIB,200,102,98,0
Matagorda,1A,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,10,7,3,0
Matagorda,1B,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,12,7,5,0
Matagorda,1C,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,1,1,0
Matagorda,1D,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,4,3,1,0
Matagorda,1E,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,3,2,1,0
Matagorda,1F,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,7,5,2,0
Matagorda,2,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,0,2,0
Matagorda,3A,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,12,6,6,0
Matagorda,3B,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,1,0,1,0
Matagorda,4,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,3,0,3,0
Matagorda,5,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,9,3,6,0
Matagorda,6,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,1,0,0
Matagorda,7,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,0,0,0,0
Matagorda,8,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,0,2,0
Matagorda,9,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,2,0,2,0
Matagorda,10,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,1,0,1,0
Matagorda,12,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,3,0,3,0
Matagorda,13,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,0,0,0,0
Matagorda,Total,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",GRN,75,35,39,0
Matagorda,1A,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,1B,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,1C,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,1D,U.S. Senate,,Write- In,,1,0,1,0
Matagorda,1E,U.S. Senate,,Write- In,,3,2,1,0
Matagorda,1F,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,2,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,3A,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,3B,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,4,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,5,U.S. Senate,,Write- In,,2,2,0,0
Matagorda,6,U.S. Senate,,Write- In,,1,0,1,0
Matagorda,7,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,8,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,9,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,10,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,12,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,13,U.S. Senate,,Write- In,,0,0,0,0
Matagorda,Total,U.S. Senate,,Write- In,,7,4,3,0
Matagorda,1A,U.S. House,27,Blake Farenthold,REP,738,465,272,1
Matagorda,1B,U.S. House,27,Blake Farenthold,REP,765,523,242,0
Matagorda,1C,U.S. House,27,Blake Farenthold,REP,107,70,37,0
Matagorda,1D,U.S. House,27,Blake Farenthold,REP,173,123,50,0
Matagorda,1E,U.S. House,27,Blake Farenthold,REP,228,149,79,0
Matagorda,1F,U.S. House,27,Blake Farenthold,REP,144,91,53,0
Matagorda,2,U.S. House,27,Blake Farenthold,REP,261,95,166,0
Matagorda,3A,U.S. House,27,Blake Farenthold,REP,306,166,140,0
Matagorda,3B,U.S. House,27,Blake Farenthold,REP,206,109,97,0
Matagorda,4,U.S. House,27,Blake Farenthold,REP,329,90,239,0
Matagorda,5,U.S. House,27,Blake Farenthold,REP,510,250,258,2
Matagorda,6,U.S. House,27,Blake Farenthold,REP,368,140,214,0
Matagorda,7,U.S. House,27,Blake Farenthold,REP,56,18,38,0
Matagorda,8,U.S. House,27,Blake Farenthold,REP,207,59,147,1
Matagorda,9,U.S. House,27,Blake Farenthold,REP,40,12,28,0
Matagorda,10,U.S. House,27,Blake Farenthold,REP,112,38,74,0
Matagorda,12,U.S. House,27,Blake Farenthold,REP,70,21,49,0
Matagorda,13,U.S. House,27,Blake Farenthold,REP,102,42,59,1
Matagorda,Total,U.S. House,27,Blake Farenthold,REP,4722,2461,2242,5
Matagorda,1A,U.S. House,27,Wesly Reed,DEM,151,113,38,0
Matagorda,1B,U.S. House,27,Wesly Reed,DEM,273,197,76,0
Matagorda,1C,U.S. House,27,Wesly Reed,DEM,210,144,66,0
Matagorda,1D,U.S. House,27,Wesly Reed,DEM,136,88,48,0
Matagorda,1E,U.S. House,27,Wesly Reed,DEM,166,100,65,1
Matagorda,1F,U.S. House,27,Wesly Reed,DEM,72,45,27,0
Matagorda,2,U.S. House,27,Wesly Reed,DEM,87,18,69,0
Matagorda,3A,U.S. House,27,Wesly Reed,DEM,179,101,78,0
Matagorda,3B,U.S. House,27,Wesly Reed,DEM,47,26,21,0
Matagorda,4,U.S. House,27,Wesly Reed,DEM,76,28,48,0
Matagorda,5,U.S. House,27,Wesly Reed,DEM,240,91,149,0
Matagorda,6,U.S. House,27,Wesly Reed,DEM,135,65,69,0
Matagorda,7,U.S. House,27,Wesly Reed,DEM,11,8,3,0
Matagorda,8,U.S. House,27,Wesly Reed,DEM,56,15,41,0
Matagorda,9,U.S. House,27,Wesly Reed,DEM,23,4,19,0
Matagorda,10,U.S. House,27,Wesly Reed,DEM,20,2,18,0
Matagorda,12,U.S. House,27,Wesly Reed,DEM,16,2,14,0
Matagorda,13,U.S. House,27,Wesly Reed,DEM,89,38,51,0
Matagorda,Total,U.S. House,27,Wesly Reed,DEM,1987,1085,900,1
Matagorda,1A,U.S. House,27,Roxanne Simson,LIB,28,21,7,0
Matagorda,1B,U.S. House,27,Roxanne Simson,LIB,22,16,6,0
Matagorda,1C,U.S. House,27,Roxanne Simson,LIB,1,0,1,0
Matagorda,1D,U.S. House,27,Roxanne Simson,LIB,9,7,2,0
Matagorda,1E,U.S. House,27,Roxanne Simson,LIB,6,3,3,0
Matagorda,1F,U.S. House,27,Roxanne Simson,LIB,2,1,1,0
Matagorda,2,U.S. House,27,Roxanne Simson,LIB,6,0,6,0
Matagorda,3A,U.S. House,27,Roxanne Simson,LIB,13,7,6,0
Matagorda,3B,U.S. House,27,Roxanne Simson,LIB,4,2,2,0
Matagorda,4,U.S. House,27,Roxanne Simson,LIB,12,3,9,0
Matagorda,5,U.S. House,27,Roxanne Simson,LIB,19,7,12,0
Matagorda,6,U.S. House,27,Roxanne Simson,LIB,15,3,12,0
Matagorda,7,U.S. House,27,Roxanne Simson,LIB,3,1,2,0
Matagorda,8,U.S. House,27,Roxanne Simson,LIB,4,1,3,0
Matagorda,9,U.S. House,27,Roxanne Simson,LIB,1,0,1,0
Matagorda,10,U.S. House,27,Roxanne Simson,LIB,4,0,4,0
Matagorda,12,U.S. House,27,Roxanne Simson,LIB,5,2,3,0
Matagorda,13,U.S. House,27,Roxanne Simson,LIB,2,1,1,0
Matagorda,Total,U.S. House,27,Roxanne Simson,LIB,156,75,81,0
Matagorda,1A,Governor,,Greg Abbott,REP,712,452,259,1
Matagorda,1B,Governor,,Greg Abbott,REP,764,527,237,0
Matagorda,1C,Governor,,Greg Abbott,REP,105,70,35,0
Matagorda,1D,Governor,,Greg Abbott,REP,166,118,48,0
Matagorda,1E,Governor,,Greg Abbott,REP,224,146,78,0
Matagorda,1F,Governor,,Greg Abbott,REP,136,87,49,0
Matagorda,2,Governor,,Greg Abbott,REP,253,89,164,0
Matagorda,3A,Governor,,Greg Abbott,REP,312,162,150,0
Matagorda,3B,Governor,,Greg Abbott,REP,199,105,94,0
Matagorda,4,Governor,,Greg Abbott,REP,328,90,238,0
Matagorda,5,Governor,,Greg Abbott,REP,529,258,269,2
Matagorda,6,Governor,,Greg Abbott,REP,371,143,216,0
Matagorda,7,Governor,,Greg Abbott,REP,60,20,40,0
Matagorda,8,Governor,,Greg Abbott,REP,209,62,146,1
Matagorda,9,Governor,,Greg Abbott,REP,39,11,28,0
Matagorda,10,Governor,,Greg Abbott,REP,111,36,75,0
Matagorda,12,Governor,,Greg Abbott,REP,64,20,44,0
Matagorda,13,Governor,,Greg Abbott,REP,109,44,64,1
Matagorda,Total,Governor,,Greg Abbott,REP,4691,2440,2234,5
Matagorda,1A,Governor,,Wendy R. Davis,DEM,188,134,54,0
Matagorda,1B,Governor,,Wendy R. Davis,DEM,297,214,83,0
Matagorda,1C,Governor,,Wendy R. Davis,DEM,215,149,66,0
Matagorda,1D,Governor,,Wendy R. Davis,DEM,145,94,51,0
Matagorda,1E,Governor,,Wendy R. Davis,DEM,172,99,72,1
Matagorda,1F,Governor,,Wendy R. Davis,DEM,75,45,30,0
Matagorda,2,Governor,,Wendy R. Davis,DEM,95,21,74,0
Matagorda,3A,Governor,,Wendy R. Davis,DEM,181,106,75,0
Matagorda,3B,Governor,,Wendy R. Davis,DEM,48,27,21,0
Matagorda,4,Governor,,Wendy R. Davis,DEM,85,29,56,0
Matagorda,5,Governor,,Wendy R. Davis,DEM,242,94,148,0
Matagorda,6,Governor,,Wendy R. Davis,DEM,147,69,77,0
Matagorda,7,Governor,,Wendy R. Davis,DEM,9,6,3,0
Matagorda,8,Governor,,Wendy R. Davis,DEM,63,15,48,0
Matagorda,9,Governor,,Wendy R. Davis,DEM,25,5,20,0
Matagorda,10,Governor,,Wendy R. Davis,DEM,23,4,19,0
Matagorda,12,Governor,,Wendy R. Davis,DEM,22,3,19,0
Matagorda,13,Governor,,Wendy R. Davis,DEM,83,37,46,0
Matagorda,Total,Governor,,Wendy R. Davis,DEM,2115,1151,962,1
Matagorda,1A,Governor,,Kathie Glass,LIB,20,17,3,0
Matagorda,1B,Governor,,Kathie Glass,LIB,14,8,6,0
Matagorda,1C,Governor,,Kathie Glass,LIB,1,0,1,0
Matagorda,1D,Governor,,Kathie Glass,LIB,6,6,0,0
Matagorda,1E,Governor,,Kathie Glass,LIB,3,2,1,0
Matagorda,1F,Governor,,Kathie Glass,LIB,8,6,2,0
Matagorda,2,Governor,,Kathie Glass,LIB,4,2,2,0
Matagorda,3A,Governor,,Kathie Glass,LIB,8,5,3,0
Matagorda,3B,Governor,,Kathie Glass,LIB,8,5,3,0
Matagorda,4,Governor,,Kathie Glass,LIB,10,2,8,0
Matagorda,5,Governor,,Kathie Glass,LIB,13,6,7,0
Matagorda,6,Governor,,Kathie Glass,LIB,10,1,8,0
Matagorda,7,Governor,,Kathie Glass,LIB,1,0,1,0
Matagorda,8,Governor,,Kathie Glass,LIB,0,0,0,0
Matagorda,9,Governor,,Kathie Glass,LIB,0,0,0,0
Matagorda,10,Governor,,Kathie Glass,LIB,3,0,3,0
Matagorda,12,Governor,,Kathie Glass,LIB,5,2,3,0
Matagorda,13,Governor,,Kathie Glass,LIB,2,1,1,0
Matagorda,Total,Governor,,Kathie Glass,LIB,116,63,52,0
Matagorda,1A,Governor,,Brandon Parmer,GRN,3,3,0,0
Matagorda,1B,Governor,,Brandon Parmer,GRN,4,2,2,0
Matagorda,1C,Governor,,Brandon Parmer,GRN,1,1,0,0
Matagorda,1D,Governor,,Brandon Parmer,GRN,1,0,1,0
Matagorda,1E,Governor,,Brandon Parmer,GRN,1,1,0,0
Matagorda,1F,Governor,,Brandon Parmer,GRN,1,1,0,0
Matagorda,2,Governor,,Brandon Parmer,GRN,3,2,1,0
Matagorda,3A,Governor,,Brandon Parmer,GRN,5,5,0,0
Matagorda,3B,Governor,,Brandon Parmer,GRN,3,1,2,0
Matagorda,4,Governor,,Brandon Parmer,GRN,2,1,1,0
Matagorda,5,Governor,,Brandon Parmer,GRN,1,0,1,0
Matagorda,6,Governor,,Brandon Parmer,GRN,2,0,1,0
Matagorda,7,Governor,,Brandon Parmer,GRN,0,0,0,0
Matagorda,8,Governor,,Brandon Parmer,GRN,1,0,1,0
Matagorda,9,Governor,,Brandon Parmer,GRN,0,0,0,0
Matagorda,10,Governor,,Brandon Parmer,GRN,1,0,1,0
Matagorda,12,Governor,,Brandon Parmer,GRN,0,0,0,0
Matagorda,13,Governor,,Brandon Parmer,GRN,0,0,0,0
Matagorda,Total,Governor,,Brandon Parmer,GRN,29,17,11,0
Matagorda,1A,Governor,,Write In,,0,0,0,0
Matagorda,1B,Governor,,Write In,,0,0,0,0
Matagorda,1C,Governor,,Write In,,0,0,0,0
Matagorda,1D,Governor,,Write In,,0,0,0,0
Matagorda,1E,Governor,,Write In,,2,2,0,0
Matagorda,1F,Governor,,Write In,,0,0,0,0
Matagorda,2,Governor,,Write In,,2,0,2,0
Matagorda,3A,Governor,,Write In,,0,0,0,0
Matagorda,3B,Governor,,Write In,,0,0,0,0
Matagorda,4,Governor,,Write In,,0,0,0,0
Matagorda,5,Governor,,Write In,,2,2,0,0
Matagorda,6,Governor,,Write In,,0,0,0,0
Matagorda,7,Governor,,Write In,,0,0,0,0
Matagorda,8,Governor,,Write In,,0,0,0,0
Matagorda,9,Governor,,Write In,,0,0,0,0
Matagorda,10,Governor,,Write In,,1,0,1,0
Matagorda,12,Governor,,Write In,,0,0,0,0
Matagorda,13,Governor,,Write In,,0,0,0,0
Matagorda,Total,Governor,,Write In,,7,4,3,0
Matagorda,1A,Lieutenant Governor,,Dan Patrick,REP,709,459,249,1
Matagorda,1B,Lieutenant Governor,,Dan Patrick,REP,762,520,242,0
Matagorda,1C,Lieutenant Governor,,Dan Patrick,REP,100,68,32,0
Matagorda,1D,Lieutenant Governor,,Dan Patrick,REP,165,115,50,0
Matagorda,1E,Lieutenant Governor,,Dan Patrick,REP,223,144,79,0
Matagorda,1F,Lieutenant Governor,,Dan Patrick,REP,137,85,52,0
Matagorda,2,Lieutenant Governor,,Dan Patrick,REP,255,90,165,0
Matagorda,3A,Lieutenant Governor,,Dan Patrick,REP,307,161,146,0
Matagorda,3B,Lieutenant Governor,,Dan Patrick,REP,191,104,87,0
Matagorda,4,Lieutenant Governor,,Dan Patrick,REP,321,89,232,0
Matagorda,5,Lieutenant Governor,,Dan Patrick,REP,520,258,260,2
Matagorda,6,Lieutenant Governor,,Dan Patrick,REP,367,139,215,0
Matagorda,7,Lieutenant Governor,,Dan Patrick,REP,60,20,40,0
Matagorda,8,Lieutenant Governor,,Dan Patrick,REP,206,58,147,1
Matagorda,9,Lieutenant Governor,,Dan Patrick,REP,40,11,29,0
Matagorda,10,Lieutenant Governor,,Dan Patrick,REP,116,37,79,0
Matagorda,12,Lieutenant Governor,,Dan Patrick,REP,70,22,48,0
Matagorda,13,Lieutenant Governor,,Dan Patrick,REP,105,44,60,1
Matagorda,Total,Lieutenant Governor,,Dan Patrick,REP,4654,2424,2212,5
Matagorda,1A,Lieutenant Governor,,Leticia Van de Putte,DEM,176,123,53,0
Matagorda,1B,Lieutenant Governor,,Leticia Van de Putte,DEM,271,198,73,0
Matagorda,1C,Lieutenant Governor,,Leticia Van de Putte,DEM,213,146,67,0
Matagorda,1D,Lieutenant Governor,,Leticia Van de Putte,DEM,146,98,48,0
Matagorda,1E,Lieutenant Governor,,Leticia Van de Putte,DEM,170,103,66,1
Matagorda,1F,Lieutenant Governor,,Leticia Van de Putte,DEM,76,50,26,0
Matagorda,2,Lieutenant Governor,,Leticia Van de Putte,DEM,89,18,71,0
Matagorda,3A,Lieutenant Governor,,Leticia Van de Putte,DEM,186,107,79,0
Matagorda,3B,Lieutenant Governor,,Leticia Van de Putte,DEM,46,25,21,0
Matagorda,4,Lieutenant Governor,,Leticia Van de Putte,DEM,86,30,56,0
Matagorda,5,Lieutenant Governor,,Leticia Van de Putte,DEM,231,89,142,0
Matagorda,6,Lieutenant Governor,,Leticia Van de Putte,DEM,144,68,75,0
Matagorda,7,Lieutenant Governor,,Leticia Van de Putte,DEM,9,6,3,0
Matagorda,8,Lieutenant Governor,,Leticia Van de Putte,DEM,60,17,43,0
Matagorda,9,Lieutenant Governor,,Leticia Van de Putte,DEM,24,5,19,0
Matagorda,10,Lieutenant Governor,,Leticia Van de Putte,DEM,17,3,14,0
Matagorda,12,Lieutenant Governor,,Leticia Van de Putte,DEM,16,3,13,0
Matagorda,13,Lieutenant Governor,,Leticia Van de Putte,DEM,85,36,49,0
Matagorda,Total,Lieutenant Governor,,Leticia Van de Putte,DEM,2045,1125,918,1
Matagorda,1A,Lieutenant Governor,,Robert D. Butler,LIB,31,19,12,0
Matagorda,1B,Lieutenant Governor,,Robert D. Butler,LIB,35,25,10,0
Matagorda,1C,Lieutenant Governor,,Robert D. Butler,LIB,2,0,2,0
Matagorda,1D,Lieutenant Governor,,Robert D. Butler,LIB,6,5,1,0
Matagorda,1E,Lieutenant Governor,,Robert D. Butler,LIB,9,4,5,0
Matagorda,1F,Lieutenant Governor,,Robert D. Butler,LIB,5,2,3,0
Matagorda,2,Lieutenant Governor,,Robert D. Butler,LIB,13,6,7,0
Matagorda,3A,Lieutenant Governor,,Robert D. Butler,LIB,10,8,2,0
Matagorda,3B,Lieutenant Governor,,Robert D. Butler,LIB,15,6,9,0
Matagorda,4,Lieutenant Governor,,Robert D. Butler,LIB,12,2,10,0
Matagorda,5,Lieutenant Governor,,Robert D. Butler,LIB,24,7,17,0
Matagorda,6,Lieutenant Governor,,Robert D. Butler,LIB,14,5,8,0
Matagorda,7,Lieutenant Governor,,Robert D. Butler,LIB,2,1,1,0
Matagorda,8,Lieutenant Governor,,Robert D. Butler,LIB,8,2,6,0
Matagorda,9,Lieutenant Governor,,Robert D. Butler,LIB,0,0,0,0
Matagorda,10,Lieutenant Governor,,Robert D. Butler,LIB,3,0,3,0
Matagorda,12,Lieutenant Governor,,Robert D. Butler,LIB,4,0,4,0
Matagorda,13,Lieutenant Governor,,Robert D. Butler,LIB,4,2,2,0
Matagorda,Total,Lieutenant Governor,,Robert D. Butler,LIB,197,94,102,0
Matagorda,1A,Lieutenant Governor,,Chandrakantha Courtney,GRN,3,2,1,0
