county,precinct,office,district,candidate,party,votes,early_voting,election_day
Lee,101,Railroad Commissioner,,Mark A. Miller,LIB,26,8,18
Lee,101,Railroad Commissioner,,Martina Salinas,GRN,9,3,6
Lee,101,Chief Justice Supreme Court,,Nathan Hecht,REP,351,122,229
Lee,101,Chief Justice Supreme Court,,William Moody,DEM,148,69,79
Lee,101,Chief Justice Supreme Court,,Tom Oxford,LIB,17,3,14
Lee,101,"Justice, Supreme Court P6 Unexp",,Jeff Brown,REP,354,124,230
Lee,101,"Justice, Supreme Court P6 Unexp",,Lawrence E. Meyers,DEM,140,62,78
Lee,101,"Justice, Supreme Court P6 Unexp",,Mark Ash,LIB,18,5,13
Lee,101,"Justice, Supreme Court P7",,Jeff Boyd,REP,353,125,228
Lee,101,"Justice, Supreme Court P7",,Gina Benavides,DEM,142,63,79
Lee,101,"Justice, Supreme Court P7",,Don Fulton,LIB,18,5,13
Lee,101,"Justice, Supreme Court P7",,Charles E. Waterbury,GRN,2,1,1
Lee,101,"Justice, Supreme Court P8",,Phil Johnson,REP,374,129,245
Lee,101,"Justice, Supreme Court P8",,RS Roberto Koelsch,LIB,39,14,25
Lee,101,"Justice, Supreme Court P8",,Jim Chisolm,GRN,23,14,9
Lee,101,"Judge, Court of Criminal Appeals P3",,Bert Richardson,REP,352,126,226
Lee,101,"Judge, Court of Criminal Appeals P3",,John Granberg,DEM,134,60,74
Lee,101,"Judge, Court of Criminal Appeals P3",,Mark W. Bennett,LIB,24,5,19
Lee,101,"Judge, Court of Criminal Appeals P4",,Kevin Patrick Yeary,REP,380,135,245
Lee,101,"Judge, Court of Criminal Appeals P4",,Quanah Parker,LIB,45,15,30
Lee,101,"Judge, Court of Criminal Appeals P4",,Judith SandersCastro,GRN,20,10,10
Lee,101,"Judge, Court of Criminal Appeals P9",,David Newell,REP,374,131,243
Lee,101,"Judge, Court of Criminal Appeals P9",,William Strange III,LIB,49,16,33
Lee,101,"Judge, Court of Criminal Appeals P9",,George J. Altgelt,GRN,18,11,7
Lee,101,State Representative,17,Tim Kleinschmidt,REP,396,145,251
Lee,101,State Representative,17,Carolyn Banks,DEM,140,63,77
Lee,101,"Chief Justice, 3rd Court of Appeals",,Jeff Rose,REP,373,129,244
Lee,101,"Chief Justice, 3rd Court of Appeals",,Diane Henson,DEM,144,65,79
Lee,101,County Judge,,Paul E Fischer,DEM,395,155,240
Lee,101,District Clerk,,Lisa Teinert,DEM,381,147,234
Lee,101,County Clerk,,Sharon Blasig,DEM,383,152,231
Lee,101,County Treasurer,,Melinda Krause,DEM,347,136,211
Lee,101,Justice Peace P2,,Michael York,REP,351,125,226
Lee,101,Justice Peace P2,,Troy D. Bise,DEM,188,81,107
Lee,101,Proposed Const Amend,,For,NP,355,133,222
Lee,101,Proposed Const Amend,,Against,NP,93,40,53
Lee,102,Straight Party,,REPUBLICAN,REP,31,10,21
Lee,102,Straight Party,,DEMOCRATIC,DEM,49,17,32
Lee,102,Straight Party,,LIBERTARIAN,LIB,0,0,0
Lee,102,Straight Party,,GREEN,GRN,0,0,0
Lee,102,U.S. Senate,,John Cornyn,REP,57,20,37
Lee,102,U.S. Senate,,David M. Alameel,DEM,60,18,42
Lee,102,U.S. Senate,,Rebecca Paddock,LIB,0,0,0
Lee,102,U.S. Senate,,Emily Sanchez,GRN,0,0,0
Lee,102,U.S. Senate,,Mohammed Tahiro,NP,0,0,0
Lee,102,U.S. Senate,,Write-in 50,NP,0,0,0
Lee,102,U.S. House,10,Michael McCaul,REP,59,20,39
Lee,102,U.S. House,10,Tawana Walter-Cadien,DEM,59,18,41
Lee,102,U.S. House,10,Bill Kelsey,LIB,0,0,0
Lee,102,Governor,,Greg Abbott,REP,60,20,40
Lee,102,Governor,,Wendy R. Davis,DEM,60,19,41
Lee,102,Governor,,Kathie Glass,LIB,0,0,0
Lee,102,Governor,,Brandon Parmer,GRN,0,0,0
Lee,102,Governor,,Sarah M. Pavitt,NP,0,0,0
Lee,102,Governor,,Write-in 50,NP,0,0,0
Lee,102,Lieutenant Governor,,Dan Patrick,REP,56,18,38
Lee,102,Lieutenant Governor,,Leticia Van de Putte,DEM,59,19,40
Lee,102,Lieutenant Governor,,Robert D. Butler,LIB,2,1,1
Lee,102,Lieutenant Governor,,C. Courtney,GRN,1,1,0
Lee,102,Attorney General,,Ken Paxton,REP,56,20,36
Lee,102,Attorney General,,Sam Houston,DEM,60,18,42
Lee,102,Attorney General,,Jamie Balagia,LIB,0,0,0
Lee,102,Attorney General,,Jamar Osborne,GRN,0,0,0
Lee,102,Comptroller	of Public Accounts,,Glenn Hegar,REP,54,20,34
Lee,102,Comptroller	of Public Accounts,,Mike Collier,DEM,60,18,42
Lee,102,Comptroller	of Public Accounts,,Ben Sanders,LIB,1,0,1
Lee,102,Comptroller	of Public Accounts,,Deb Shafto,GRN,1,0,1
Lee,102,Commissioner of the General Land Office,,George P. Bush,REP,53,19,34
Lee,102,Commissioner of the General Land Office,,John Cook,DEM,62,20,42
Lee,102,Commissioner of the General Land Office,,Justin Knight,LIB,1,0,1
Lee,102,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1
Lee,102,Commissioner of Agriculture,,Sid Miller,REP,52,18,34
Lee,102,Commissioner of Agriculture,,Jim Hogan,DEM,62,21,41
Lee,102,Commissioner of Agriculture,,David Palmquist,LIB,3,0,3
Lee,102,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,1
Lee,102,Railroad Commissioner,,Ryan Sitton,REP,53,20,33
Lee,102,Railroad Commissioner,,Steve Brown,DEM,62,19,43
Lee,102,Railroad Commissioner,,Mark A. Miller,LIB,3,0,3
Lee,102,Railroad Commissioner,,Martina Salinas,GRN,0,0,0
Lee,102,Chief Justice Supreme Court,,Nathan Hecht,REP,51,19,32
Lee,102,Chief Justice Supreme Court,,William Moody,DEM,63,19,44
Lee,102,Chief Justice Supreme Court,,Tom Oxford,LIB,3,0,3
Lee,102,"Justice, Supreme Court P6 Unexp",,Jeff Brown,REP,56,20,36
Lee,102,"Justice, Supreme Court P6 Unexp",,Lawrence E. Meyers,DEM,59,18,41
Lee,102,"Justice, Supreme Court P6 Unexp",,Mark Ash,LIB,2,0,2
Lee,102,"Justice, Supreme Court P7",,Jeff Boyd,REP,55,18,37
Lee,102,"Justice, Supreme Court P7",,Gina Benavides,DEM,61,20,41
Lee,102,"Justice, Supreme Court P7",,Don Fulton,LIB,1,0,1
Lee,102,"Justice, Supreme Court P7",,Charles E. Waterbury,GRN,0,0,0
Lee,102,"Justice, Supreme Court P8",,Phil Johnson,REP,55,19,36
Lee,102,"Justice, Supreme Court P8",,RS Roberto Koelsch,LIB,8,0,8
Lee,102,"Justice, Supreme Court P8",,Jim Chisolm,GRN,6,1,5
Lee,102,"Judge, Court of Criminal Appeals P3",,Bert Richardson,REP,52,18,34
Lee,102,"Judge, Court of Criminal Appeals P3",,John Granberg,DEM,61,19,42
Lee,102,"Judge, Court of Criminal Appeals P3",,Mark W. Bennett,LIB,3,0,3
Lee,102,"Judge, Court of Criminal Appeals P4",,Kevin Patrick Yeary,REP,54,18,36
Lee,102,"Judge, Court of Criminal Appeals P4",,Quanah Parker,LIB,9,1,8
Lee,102,"Judge, Court of Criminal Appeals P4",,Judith SandersCastro,GRN,8,0,8
Lee,102,"Judge, Court of Criminal Appeals P9",,David Newell,REP,55,19,36
Lee,102,"Judge, Court of Criminal Appeals P9",,William Strange III,LIB,11,1,10
Lee,102,"Judge, Court of Criminal Appeals P9",,George J. Altgelt,GRN,6,0,6
Lee,102,State Representative,17,Tim Kleinschmidt,REP,62,20,42
Lee,102,State Representative,17,Carolyn Banks,DEM,58,19,39
Lee,102,"Chief Justice, 3rd Court of Appeals",,Jeff Rose,REP,56,19,37
Lee,102,"Chief Justice, 3rd Court of Appeals",,Diane Henson,DEM,60,18,42
Lee,102,County Judge,,Paul E Fischer,DEM,91,30,61
Lee,102,District Clerk,,Lisa Teinert,DEM,87,28,59
Lee,102,County Clerk,,Sharon Blasig,DEM,87,27,60
Lee,102,County Treasurer,,Melinda Krause,DEM,86,27,59
Lee,102,Justice Peace P2,,Michael York,REP,51,16,35
Lee,102,Justice Peace P2,,Troy D. Bise,DEM,68,21,47
Lee,102,Proposed Const Amend,,For,NP,56,17,39
Lee,102,Proposed Const Amend,,Against,NP,22,8,14
Lee,103,Straight Party,,REPUBLICAN,REP,33,12,21
Lee,103,Straight Party,,DEMOCRATIC,DEM,14,6,8
Lee,103,Straight Party,,LIBERTARIAN,LIB,0,0,0
Lee,103,Straight Party,,GREEN,GRN,0,0,0
Lee,103,U.S. Senate,,John Cornyn,REP,87,30,57
Lee,103,U.S. Senate,,David M. Alameel,DEM,25,7,18
Lee,103,U.S. Senate,,Rebecca Paddock,LIB,3,3,0
Lee,103,U.S. Senate,,Emily Sanchez,GRN,0,0,0
Lee,103,U.S. Senate,,Mohammed Tahiro,NP,0,0,0
Lee,103,U.S. Senate,,Write-in 50,NP,0,0,0
Lee,103,U.S. House,10,Michael McCaul,REP,82,30,52
Lee,103,U.S. House,10,Tawana Walter-Cadien,DEM,27,7,20
Lee,103,U.S. House,10,Bill Kelsey,LIB,4,3,1
Lee,103,Governor,,Greg Abbott,REP,88,28,60
Lee,103,Governor,,Wendy R. Davis,DEM,26,11,15
Lee,103,Governor,,Kathie Glass,LIB,0,0,0
Lee,103,Governor,,Brandon Parmer,GRN,2,0,2
Lee,103,Governor,,Sarah M. Pavitt,NP,0,0,0
Lee,103,Governor,,Write-in 50,NP,0,0,0
Lee,103,Lieutenant Governor,,Dan Patrick,REP,81,28,53
Lee,103,Lieutenant Governor,,Leticia Van de Putte,DEM,25,9,16
Lee,103,Lieutenant Governor,,Robert D. Butler,LIB,9,3,6
Lee,103,Lieutenant Governor,,C. Courtney,GRN,0,0,0
Lee,103,Attorney General,,Ken Paxton,REP,75,26,49
Lee,103,Attorney General,,Sam Houston,DEM,32,12,20
Lee,103,Attorney General,,Jamie Balagia,LIB,7,2,5
Lee,103,Attorney General,,Jamar Osborne,GRN,0,0,0
Lee,103,Comptroller	of Public Accounts,,Glenn Hegar,REP,77,29,48
Lee,103,Comptroller	of Public Accounts,,Mike Collier,DEM,32,11,21
Lee,103,Comptroller	of Public Accounts,,Ben Sanders,LIB,3,0,3
Lee,103,Comptroller	of Public Accounts,,Deb Shafto,GRN,0,0,0
Lee,103,Commissioner of the General Land Office,,George P. Bush,REP,75,26,49
Lee,103,Commissioner of the General Land Office,,John Cook,DEM,33,12,21
Lee,103,Commissioner of the General Land Office,,Justin Knight,LIB,4,2,2
Lee,103,Commissioner of the General Land Office,,Valerie Alessi,GRN,1,0,1
Lee,103,Commissioner of Agriculture,,Sid Miller,REP,66,24,42
Lee,103,Commissioner of Agriculture,,Jim Hogan,DEM,34,14,20
Lee,103,Commissioner of Agriculture,,David Palmquist,LIB,6,1,5
Lee,103,Commissioner of Agriculture,,Kenneth Kendrick,GRN,1,0,1
Lee,103,Railroad Commissioner,,Ryan Sitton,REP,71,25,46
Lee,103,Railroad Commissioner,,Steve Brown,DEM,30,12,18
Lee,103,Railroad Commissioner,,Mark A. Miller,LIB,6,1,5
Lee,103,Railroad Commissioner,,Martina Salinas,GRN,1,0,1
Lee,103,Chief Justice Supreme Court,,Nathan Hecht,REP,68,26,42
Lee,103,Chief Justice Supreme Court,,William Moody,DEM,33,12,21
Lee,103,Chief Justice Supreme Court,,Tom Oxford,LIB,5,1,4
Lee,103,"Justice, Supreme Court P6 Unexp",,Jeff Brown,REP,73,26,47
Lee,103,"Justice, Supreme Court P6 Unexp",,Lawrence E. Meyers,DEM,29,11,18
Lee,103,"Justice, Supreme Court P6 Unexp",,Mark Ash,LIB,5,1,4
Lee,103,"Justice, Supreme Court P7",,Jeff Boyd,REP,74,27,47
Lee,103,"Justice, Supreme Court P7",,Gina Benavides,DEM,26,9,17
Lee,103,"Justice, Supreme Court P7",,Don Fulton,LIB,7,2,5
Lee,103,"Justice, Supreme Court P7",,Charles E. Waterbury,GRN,0,0,0
Lee,103,"Justice, Supreme Court P8",,Phil Johnson,REP,80,28,52
Lee,103,"Justice, Supreme Court P8",,RS Roberto Koelsch,LIB,11,4,7
Lee,103,"Justice, Supreme Court P8",,Jim Chisolm,GRN,4,0,4
Lee,103,"Judge, Court of Criminal Appeals P3",,Bert Richardson,REP,70,26,44
Lee,103,"Judge, Court of Criminal Appeals P3",,John Granberg,DEM,30,11,19
Lee,103,"Judge, Court of Criminal Appeals P3",,Mark W. Bennett,LIB,5,1,4
Lee,103,"Judge, Court of Criminal Appeals P4",,Kevin Patrick Yeary,REP,77,28,49
Lee,103,"Judge, Court of Criminal Appeals P4",,Quanah Parker,LIB,12,4,8
Lee,103,"Judge, Court of Criminal Appeals P4",,Judith SandersCastro,GRN,5,2,3
Lee,103,"Judge, Court of Criminal Appeals P9",,David Newell,REP,76,26,50
Lee,103,"Judge, Court of Criminal Appeals P9",,William Strange III,LIB,14,6,8
Lee,103,"Judge, Court of Criminal Appeals P9",,George J. Altgelt,GRN,2,0,2
Lee,103,State Representative,17,Tim Kleinschmidt,REP,84,28,56
Lee,103,State Representative,17,Carolyn Banks,DEM,30,10,20
Lee,103,"Chief Justice, 3rd Court of Appeals",,Jeff Rose,REP,80,28,52
Lee,103,"Chief Justice, 3rd Court of Appeals",,Diane Henson,DEM,30,11,19
Lee,103,County Judge,,Paul E Fischer,DEM,84,22,62
Lee,103,District Clerk,,Lisa Teinert,DEM,81,22,59
Lee,103,County Clerk,,Sharon Blasig,DEM,79,20,59
Lee,103,County Treasurer,,Melinda Krause,DEM,75,21,54
Lee,103,Justice Peace P4,,Danita W. Smith,DEM,75,20,55
Lee,103,Proposed Const Amend,,For,NP,75,23,52
Lee,103,Proposed Const Amend,,Against,NP,25,11,14
Lee,103,Lexington ISD,,FOR,NP,0,0,0
Lee,103,Lexington ISD,,AGAINST,NP,3,3,0
Lee,201,Straight Party,,REPUBLICAN,REP,51,17,34
Lee,201,Straight Party,,DEMOCRATIC,DEM,5,1,4
Lee,201,Straight Party,,LIBERTARIAN,LIB,0,0,0
Lee,201,Straight Party,,GREEN,GRN,0,0,0
Lee,201,U.S. Senate,,John Cornyn,REP,281,95,186
Lee,201,U.S. Senate,,David M. Alameel,DEM,16,5,11
Lee,201,U.S. Senate,,Rebecca Paddock,LIB,8,7,1
Lee,201,U.S. Senate,,Emily Sanchez,GRN,0,0,0
Lee,201,U.S. Senate,,Mohammed Tahiro,NP,0,0,0
Lee,201,U.S. Senate,,Write-in 50,NP,0,0,0
Lee,201,U.S. House,10,Michael McCaul,REP,286,102,184
Lee,201,U.S. House,10,Tawana Walter-Cadien,DEM,17,4,13
Lee,201,U.S. House,10,Bill Kelsey,LIB,4,3,1
Lee,201,Governor,,Greg Abbott,REP,280,94,186
Lee,201,Governor,,Wendy R. Davis,DEM,22,10,12
Lee,201,Governor,,Kathie Glass,LIB,2,2,0
Lee,201,Governor,,Brandon Parmer,GRN,2,2,0
Lee,201,Governor,,Sarah M. Pavitt,NP,1,0,1
Lee,201,Governor,,Write-in 50,NP,0,0,0
Lee,201,Lieutenant Governor,,Dan Patrick,REP,278,96,182
Lee,201,Lieutenant Governor,,Leticia Van de Putte,DEM,23,9,14
Lee,201,Lieutenant Governor,,Robert D. Butler,LIB,5,2,3
Lee,201,Lieutenant Governor,,C. Courtney,GRN,0,0,0
Lee,201,Attorney General,,Ken Paxton,REP,264,92,172
Lee,201,Attorney General,,Sam Houston,DEM,29,10,19
Lee,201,Attorney General,,Jamie Balagia,LIB,5,2,3
Lee,201,Attorney General,,Jamar Osborne,GRN,2,1,1
Lee,201,Comptroller	of Public Accounts,,Glenn Hegar,REP,251,87,164
Lee,201,Comptroller	of Public Accounts,,Mike Collier,DEM,40,14,26
Lee,201,Comptroller	of Public Accounts,,Ben Sanders,LIB,6,2,4
Lee,201,Comptroller	of Public Accounts,,Deb Shafto,GRN,1,0,1
Lee,201,Commissioner of the General Land Office,,George P. Bush,REP,269,91,178
Lee,201,Commissioner of the General Land Office,,John Cook,DEM,27,11,16
Lee,201,Commissioner of the General Land Office,,Justin Knight,LIB,5,1,4
Lee,201,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,1,1
Lee,201,Commissioner of Agriculture,,Sid Miller,REP,238,81,157
Lee,201,Commissioner of Agriculture,,Jim Hogan,DEM,47,19,28
Lee,201,Commissioner of Agriculture,,David Palmquist,LIB,8,3,5
Lee,201,Commissioner of Agriculture,,Kenneth Kendrick,GRN,3,0,3
Lee,201,Railroad Commissioner,,Ryan Sitton,REP,249,82,167
Lee,201,Railroad Commissioner,,Steve Brown,DEM,35,16,19
Lee,201,Railroad Commissioner,,Mark A. Miller,LIB,10,3,7
Lee,201,Railroad Commissioner,,Martina Salinas,GRN,1,0,1
Lee,201,Chief Justice Supreme Court,,Nathan Hecht,REP,244,82,162
Lee,201,Chief Justice Supreme Court,,William Moody,DEM,42,20,22
Lee,201,Chief Justice Supreme Court,,Tom Oxford,LIB,8,0,8
Lee,201,"Justice, Supreme Court P6 Unexp",,Jeff Brown,REP,262,88,174
Lee,201,"Justice, Supreme Court P6 Unexp",,Lawrence E. Meyers,DEM,27,13,14
Lee,201,"Justice, Supreme Court P6 Unexp",,Mark Ash,LIB,6,1,5
Lee,201,"Justice, Supreme Court P7",,Jeff Boyd,REP,263,88,175
Lee,201,"Justice, Supreme Court P7",,Gina Benavides,DEM,25,13,12
Lee,201,"Justice, Supreme Court P7",,Don Fulton,LIB,5,0,5
Lee,201,"Justice, Supreme Court P7",,Charles E. Waterbury,GRN,1,0,1
Lee,201,"Justice, Supreme Court P8",,Phil Johnson,REP,273,96,177
Lee,201,"Justice, Supreme Court P8",,RS Roberto Koelsch,LIB,7,1,6
Lee,201,"Justice, Supreme Court P8",,Jim Chisolm,GRN,11,3,8
Lee,201,"Judge, Court of Criminal Appeals P3",,Bert Richardson,REP,249,82,167
Lee,201,"Judge, Court of Criminal Appeals P3",,John Granberg,DEM,32,15,17
Lee,201,"Judge, Court of Criminal Appeals P3",,Mark W. Bennett,LIB,9,3,6
Lee,201,"Judge, Court of Criminal Appeals P4",,Kevin Patrick Yeary,REP,271,97,174
Lee,201,"Judge, Court of Criminal Appeals P4",,Quanah Parker,LIB,11,3,8
Lee,201,"Judge, Court of Criminal Appeals P4",,Judith SandersCastro,GRN,5,0,5
Lee,201,"Judge, Court of Criminal Appeals P9",,David Newell,REP,272,98,174
Lee,201,"Judge, Court of Criminal Appeals P9",,William Strange III,LIB,8,2,6
Lee,201,"Judge, Court of Criminal Appeals P9",,George J. Altgelt,GRN,6,1,5
Lee,201,State Representative,17,Tim Kleinschmidt,REP,273,94,179
Lee,201,State Representative,17,Carolyn Banks,DEM,30,12,18
Lee,201,"Chief Justice, 3rd Court of Appeals",,Jeff Rose,REP,263,89,174
Lee,201,"Chief Justice, 3rd Court of Appeals",,Diane Henson,DEM,33,13,20
Lee,201,County Judge,,Paul E Fischer,DEM,238,88,150
Lee,201,District Clerk,,Lisa Teinert,DEM,242,90,152
Lee,201,County Clerk,,Sharon Blasig,DEM,237,85,152
Lee,201,County Treasurer,,Melinda Krause,DEM,224,85,139
Lee,201,County Commissioner Pct 2,,Charles W. Murray,REP,105,40,65
Lee,201,County Commissioner Pct 2,,Dan Engler,NP,42,15,27
Lee,201,County Commissioner Pct 2,,Richard Wagner,NP,152,54,98
Lee,201,County Commissioner Pct 2,,Write-in 20,NP,1,0,1
Lee,201,Justice Peace P2,,Michael York,REP,141,51,90
Lee,201,Justice Peace P2,,Troy D. Bise,DEM,170,60,110
Lee,201,Proposed Const Amend,,For,NP,219,87,132
Lee,201,Proposed Const Amend,,Against,NP,54,14,40
Lee,202,Straight Party,,REPUBLICAN,REP,164,89,75
Lee,202,Straight Party,,DEMOCRATIC,DEM,39,22,17
Lee,202,Straight Party,,LIBERTARIAN,LIB,2,1,1
Lee,202,Straight Party,,GREEN,GRN,0,0,0
Lee,202,U.S. Senate,,John Cornyn,REP,573,281,292
Lee,202,U.S. Senate,,David M. Alameel,DEM,79,51,28
Lee,202,U.S. Senate,,Rebecca Paddock,LIB,22,6,16
Lee,202,U.S. Senate,,Emily Sanchez,GRN,2,0,2
Lee,202,U.S. Senate,,Mohammed Tahiro,NP,0,0,0
Lee,202,U.S. Senate,,Write-in 50,NP,0,0,0
Lee,202,U.S. House,10,Michael McCaul,REP,590,291,299
Lee,202,U.S. House,10,Tawana Walter-Cadien,DEM,71,46,25
Lee,202,U.S. House,10,Bill Kelsey,LIB,18,2,16
Lee,202,Governor,,Greg Abbott,REP,558,275,283
Lee,202,Governor,,Wendy R. Davis,DEM,104,62,42
Lee,202,Governor,,Kathie Glass,LIB,13,1,12
Lee,202,Governor,,Brandon Parmer,GRN,8,3,5
Lee,202,Governor,,Sarah M. Pavitt,NP,0,0,0
Lee,202,Governor,,Write-in 50,NP,2,0,2
Lee,202,Lieutenant Governor,,Dan Patrick,REP,561,280,281
Lee,202,Lieutenant Governor,,Leticia Van de Putte,DEM,98,57,41
Lee,202,Lieutenant Governor,,Robert D. Butler,LIB,19,4,15
Lee,202,Lieutenant Governor,,C. Courtney,GRN,0,0,0
Lee,202,Attorney General,,Ken Paxton,REP,542,270,272
Lee,202,Attorney General,,Sam Houston,DEM,107,62,45
Lee,202,Attorney General,,Jamie Balagia,LIB,20,5,15
Lee,202,Attorney General,,Jamar Osborne,GRN,2,0,2
Lee,202,Comptroller	of Public Accounts,,Glenn Hegar,REP,516,252,264
Lee,202,Comptroller	of Public Accounts,,Mike Collier,DEM,105,59,46
Lee,202,Comptroller	of Public Accounts,,Ben Sanders,LIB,22,7,15
Lee,202,Comptroller	of Public Accounts,,Deb Shafto,GRN,4,0,4
Lee,202,Commissioner of the General Land Office,,George P. Bush,REP,536,261,275
Lee,202,Commissioner of the General Land Office,,John Cook,DEM,100,58,42
Lee,202,Commissioner of the General Land Office,,Justin Knight,LIB,20,7,13
Lee,202,Commissioner of the General Land Office,,Valerie Alessi,GRN,2,0,2
Lee,202,Commissioner of Agriculture,,Sid Miller,REP,515,250,265
Lee,202,Commissioner of Agriculture,,Jim Hogan,DEM,101,63,38
Lee,202,Commissioner of Agriculture,,David Palmquist,LIB,21,5,16
Lee,202,Commissioner of Agriculture,,Kenneth Kendrick,GRN,4,1,3
Lee,202,Railroad Commissioner,,Ryan Sitton,REP,503,241,262
Lee,202,Railroad Commissioner,,Steve Brown,DEM,103,63,40
Lee,202,Railroad Commissioner,,Mark A. Miller,LIB,32,13,19
Lee,202,Railroad Commissioner,,Martina Salinas,GRN,4,0,4
Lee,202,Chief Justice Supreme Court,,Nathan Hecht,REP,503,242,261
Lee,202,Chief Justice Supreme Court,,William Moody,DEM,114,64,50
Lee,202,Chief Justice Supreme Court,,Tom Oxford,LIB,15,5,10
Lee,202,"Justice, Supreme Court P6 Unexp",,Jeff Brown,REP,518,251,267
Lee,202,"Justice, Supreme Court P6 Unexp",,Lawrence E. Meyers,DEM,93,55,38
Lee,202,"Justice, Supreme Court P6 Unexp",,Mark Ash,LIB,20,5,15
Lee,202,"Justice, Supreme Court P7",,Jeff Boyd,REP,515,250,265
Lee,202,"Justice, Supreme Court P7",,Gina Benavides,DEM,98,56,42
Lee,202,"Justice, Supreme Court P7",,Don Fulton,LIB,18,8,10
Lee,202,"Justice, Supreme Court P7",,Charles E. Waterbury,GRN,2,1,1
Lee,202,"Justice, Supreme Court P8",,Phil Johnson,REP,533,260,273
Lee,202,"Justice, Supreme Court P8",,RS Roberto Koelsch,LIB,49,22,27
Lee,202,"Justice, Supreme Court P8",,Jim Chisolm,GRN,13,10,3
Lee,202,"Judge, Court of Criminal Appeals P3",,Bert Richardson,REP,512,245,267
Lee,202,"Judge, Court of Criminal Appeals P3",,John Granberg,DEM,92,54,38
Lee,202,"Judge, Court of Criminal Appeals P3",,Mark W. Bennett,LIB,28,13,15
Lee,202,"Judge, Court of Criminal Appeals P4",,Kevin Patrick Yeary,REP,528,259,269
Lee,202,"Judge, Court of Criminal Appeals P4",,Quanah Parker,LIB,55,23,32
Lee,202,"Judge, Court of Criminal Appeals P4",,Judith SandersCastro,GRN,16,8,8
Lee,202,"Judge, Court of Criminal Appeals P9",,David Newell,REP,537,258,279
Lee,202,"Judge, Court of Criminal Appeals P9",,William Strange III,LIB,46,23,23
Lee,202,"Judge, Court of Criminal Appeals P9",,George J. Altgelt,GRN,8,6,2
Lee,202,State Representative,17,Tim Kleinschmidt,REP,563,278,285
Lee,202,State Representative,17,Carolyn Banks,DEM,101,55,46
Lee,202,"Chief Justice, 3rd Court of Appeals",,Jeff Rose,REP,537,258,279
Lee,202,"Chief Justice, 3rd Court of Appeals",,Diane Henson,DEM,96,54,42
Lee,202,County Judge,,Paul E Fischer,DEM,464,220,244
Lee,202,District Clerk,,Lisa Teinert,DEM,453,214,239
Lee,202,County Clerk,,Sharon Blasig,DEM,458,218,240
