county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Lavaca,7,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,8,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,9,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,11,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,12,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,15,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,16,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,0,0
Lavaca,17,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,19,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,20,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,23,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,0,1
Lavaca,26,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,27,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,29,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,30,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,31,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,0,0
Lavaca,32,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Lavaca,1,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,2,Straight Party,,GRN,GREEN PARTY,1,0,0,1
Lavaca,7,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,8,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,9,Straight Party,,GRN,GREEN PARTY,1,0,0,0
Lavaca,11,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,12,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,15,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,16,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,17,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,19,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,20,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,23,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,26,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,27,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,29,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,30,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,31,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,32,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Lavaca,1,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,2,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,7,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,8,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,9,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,11,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,12,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,15,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,16,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,17,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,19,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,20,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,23,Straight Party,,,OVER VOTES,1,1,0,0
Lavaca,26,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,27,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,29,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,30,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,31,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,32,Straight Party,,,OVER VOTES,0,0,0,0
Lavaca,1,Straight Party,,,UNDER VOTES,205,63,45,58
Lavaca,2,Straight Party,,,UNDER VOTES,274,76,62,91
Lavaca,7,Straight Party,,,UNDER VOTES,42,5,22,9
Lavaca,8,Straight Party,,,UNDER VOTES,120,20,28,40
Lavaca,9,Straight Party,,,UNDER VOTES,184,20,13,86
Lavaca,11,Straight Party,,,UNDER VOTES,57,8,6,21
Lavaca,12,Straight Party,,,UNDER VOTES,72,17,13,32
Lavaca,15,Straight Party,,,UNDER VOTES,52,9,10,17
Lavaca,16,Straight Party,,,UNDER VOTES,69,8,7,35
Lavaca,17,Straight Party,,,UNDER VOTES,66,11,11,30
Lavaca,19,Straight Party,,,UNDER VOTES,64,18,19,20
Lavaca,20,Straight Party,,,UNDER VOTES,25,9,4,7
Lavaca,23,Straight Party,,,UNDER VOTES,222,29,19,127
Lavaca,26,Straight Party,,,UNDER VOTES,20,6,1,8
Lavaca,27,Straight Party,,,UNDER VOTES,35,7,9,7
Lavaca,29,Straight Party,,,UNDER VOTES,220,31,14,102
Lavaca,30,Straight Party,,,UNDER VOTES,255,33,15,156
Lavaca,31,Straight Party,,,UNDER VOTES,249,76,62,47
Lavaca,32,Straight Party,,,UNDER VOTES,43,2,7,17
Lavaca,1,U.S. Senate,,REP,John Cornyn,375,99,89,106
Lavaca,2,U.S. Senate,,REP,John Cornyn,429,123,89,128
Lavaca,7,U.S. Senate,,REP,John Cornyn,83,8,41,22
Lavaca,8,U.S. Senate,,REP,John Cornyn,272,49,53,96
Lavaca,9,U.S. Senate,,REP,John Cornyn,387,65,27,162
Lavaca,11,U.S. Senate,,REP,John Cornyn,93,16,9,37
Lavaca,12,U.S. Senate,,REP,John Cornyn,109,26,16,38
Lavaca,15,U.S. Senate,,REP,John Cornyn,59,8,8,21
Lavaca,16,U.S. Senate,,REP,John Cornyn,168,30,23,69
Lavaca,17,U.S. Senate,,REP,John Cornyn,130,27,25,48
Lavaca,19,U.S. Senate,,REP,John Cornyn,131,37,46,31
Lavaca,20,U.S. Senate,,REP,John Cornyn,38,16,12,5
Lavaca,23,U.S. Senate,,REP,John Cornyn,421,70,43,210
Lavaca,26,U.S. Senate,,REP,John Cornyn,46,8,1,14
Lavaca,27,U.S. Senate,,REP,John Cornyn,83,17,17,27
Lavaca,29,U.S. Senate,,REP,John Cornyn,368,65,41,157
Lavaca,30,U.S. Senate,,REP,John Cornyn,515,78,49,282
Lavaca,31,U.S. Senate,,REP,John Cornyn,419,145,102,82
Lavaca,32,U.S. Senate,,REP,John Cornyn,116,18,12,43
Lavaca,1,U.S. Senate,,DEM,David M. Alameel,36,19,5,8
Lavaca,2,U.S. Senate,,DEM,David M. Alameel,80,32,10,28
Lavaca,7,U.S. Senate,,DEM,David M. Alameel,12,4,3,4
Lavaca,8,U.S. Senate,,DEM,David M. Alameel,31,7,3,15
Lavaca,9,U.S. Senate,,DEM,David M. Alameel,53,9,7,24
Lavaca,11,U.S. Senate,,DEM,David M. Alameel,14,4,0,5
Lavaca,12,U.S. Senate,,DEM,David M. Alameel,16,7,0,9
Lavaca,15,U.S. Senate,,DEM,David M. Alameel,17,6,3,4
Lavaca,16,U.S. Senate,,DEM,David M. Alameel,18,2,3,8
Lavaca,17,U.S. Senate,,DEM,David M. Alameel,12,3,1,3
Lavaca,19,U.S. Senate,,DEM,David M. Alameel,6,2,1,2
Lavaca,20,U.S. Senate,,DEM,David M. Alameel,18,8,3,6
Lavaca,23,U.S. Senate,,DEM,David M. Alameel,63,11,2,40
Lavaca,26,U.S. Senate,,DEM,David M. Alameel,15,1,3,5
Lavaca,27,U.S. Senate,,DEM,David M. Alameel,8,1,3,2
Lavaca,29,U.S. Senate,,DEM,David M. Alameel,58,17,2,27
Lavaca,30,U.S. Senate,,DEM,David M. Alameel,70,15,4,43
Lavaca,31,U.S. Senate,,DEM,David M. Alameel,61,17,11,15
Lavaca,32,U.S. Senate,,DEM,David M. Alameel,7,0,0,5
Lavaca,1,U.S. Senate,,LIB,Rebecca Paddock,8,6,0,2
Lavaca,2,U.S. Senate,,LIB,Rebecca Paddock,10,4,3,1
Lavaca,7,U.S. Senate,,LIB,Rebecca Paddock,1,0,0,0
Lavaca,8,U.S. Senate,,LIB,Rebecca Paddock,6,1,0,2
Lavaca,9,U.S. Senate,,LIB,Rebecca Paddock,6,0,1,3
Lavaca,11,U.S. Senate,,LIB,Rebecca Paddock,1,0,0,0
Lavaca,12,U.S. Senate,,LIB,Rebecca Paddock,4,1,1,2
Lavaca,15,U.S. Senate,,LIB,Rebecca Paddock,3,1,2,0
Lavaca,16,U.S. Senate,,LIB,Rebecca Paddock,6,1,0,3
Lavaca,17,U.S. Senate,,LIB,Rebecca Paddock,2,1,0,1
Lavaca,19,U.S. Senate,,LIB,Rebecca Paddock,6,3,0,2
Lavaca,20,U.S. Senate,,LIB,Rebecca Paddock,4,0,1,1
Lavaca,23,U.S. Senate,,LIB,Rebecca Paddock,9,0,0,6
Lavaca,26,U.S. Senate,,LIB,Rebecca Paddock,1,0,0,0
Lavaca,27,U.S. Senate,,LIB,Rebecca Paddock,3,0,1,1
Lavaca,29,U.S. Senate,,LIB,Rebecca Paddock,11,1,3,4
Lavaca,30,U.S. Senate,,LIB,Rebecca Paddock,9,0,0,6
Lavaca,31,U.S. Senate,,LIB,Rebecca Paddock,9,2,2,1
Lavaca,32,U.S. Senate,,LIB,Rebecca Paddock,0,0,0,0
Lavaca,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,1,0,0
Lavaca,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,2,0,1
Lavaca,7,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,8,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,1,0,2
Lavaca,9,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,0,0
Lavaca,11,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,0,1
Lavaca,12,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,1,0
Lavaca,15,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,16,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,17,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,0,0,2
Lavaca,19,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,20,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,23,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,1,0,2
Lavaca,26,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,27,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,29,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0,0
Lavaca,30,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,0,0,2
Lavaca,31,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,0,0,0
Lavaca,32,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,0,0,2
Lavaca,1,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,2,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,7,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,8,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,9,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,11,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,12,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,15,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,16,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,17,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,19,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,20,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,23,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,26,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,27,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,29,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,30,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,31,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,32,U.S. Senate,,NON,WRITE-IN,0,0,0,0
Lavaca,1,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,2,U.S. Senate,,,OVER VOTES,1,0,0,1
Lavaca,7,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,8,U.S. Senate,,,OVER VOTES,1,0,0,1
Lavaca,9,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,11,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,12,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,15,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,16,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,17,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,19,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,20,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,23,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,26,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,27,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,29,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,30,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,31,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,32,U.S. Senate,,,OVER VOTES,0,0,0,0
Lavaca,1,U.S. Senate,,,UNDER VOTES,9,2,2,4
Lavaca,2,U.S. Senate,,,UNDER VOTES,19,3,5,10
Lavaca,7,U.S. Senate,,,UNDER VOTES,5,1,2,0
Lavaca,8,U.S. Senate,,,UNDER VOTES,3,0,2,1
Lavaca,9,U.S. Senate,,,UNDER VOTES,5,0,1,2
Lavaca,11,U.S. Senate,,,UNDER VOTES,9,3,1,2
Lavaca,12,U.S. Senate,,,UNDER VOTES,2,1,0,1
Lavaca,15,U.S. Senate,,,UNDER VOTES,4,0,0,3
Lavaca,16,U.S. Senate,,,UNDER VOTES,2,0,0,2
Lavaca,17,U.S. Senate,,,UNDER VOTES,2,0,1,1
Lavaca,19,U.S. Senate,,,UNDER VOTES,3,0,2,1
Lavaca,20,U.S. Senate,,,UNDER VOTES,0,0,0,0
Lavaca,23,U.S. Senate,,,UNDER VOTES,6,2,0,3
Lavaca,26,U.S. Senate,,,UNDER VOTES,0,0,0,0
Lavaca,27,U.S. Senate,,,UNDER VOTES,4,1,1,0
Lavaca,29,U.S. Senate,,,UNDER VOTES,7,0,0,4
Lavaca,30,U.S. Senate,,,UNDER VOTES,13,0,0,8
Lavaca,31,U.S. Senate,,,UNDER VOTES,7,2,3,1
Lavaca,32,U.S. Senate,,,UNDER VOTES,1,0,0,0
Lavaca,1,U.S. House,27,REP,Blake Farenthold,368,101,84,106
Lavaca,2,U.S. House,27,REP,Blake Farenthold,426,125,87,127
Lavaca,7,U.S. House,27,REP,Blake Farenthold,81,8,41,19
Lavaca,8,U.S. House,27,REP,Blake Farenthold,268,47,54,93
Lavaca,9,U.S. House,27,REP,Blake Farenthold,374,63,29,153
Lavaca,11,U.S. House,27,REP,Blake Farenthold,92,17,9,35
Lavaca,12,U.S. House,27,REP,Blake Farenthold,103,23,17,35
Lavaca,15,U.S. House,27,REP,Blake Farenthold,56,7,8,19
Lavaca,16,U.S. House,27,REP,Blake Farenthold,169,31,23,71
Lavaca,17,U.S. House,27,REP,Blake Farenthold,133,27,25,52
Lavaca,19,U.S. House,27,REP,Blake Farenthold,129,39,43,29
Lavaca,20,U.S. House,27,REP,Blake Farenthold,40,16,12,6
Lavaca,23,U.S. House,27,REP,Blake Farenthold,407,68,41,205
Lavaca,26,U.S. House,27,REP,Blake Farenthold,44,6,1,13
Lavaca,27,U.S. House,27,REP,Blake Farenthold,85,17,17,27
Lavaca,29,U.S. House,27,REP,Blake Farenthold,359,64,43,149
Lavaca,30,U.S. House,27,REP,Blake Farenthold,509,72,49,284
Lavaca,31,U.S. House,27,REP,Blake Farenthold,416,142,101,85
Lavaca,32,U.S. House,27,REP,Blake Farenthold,115,18,12,43
Lavaca,1,U.S. House,27,DEM,Wesley Reed,45,20,8,8
Lavaca,2,U.S. House,27,DEM,Wesley Reed,89,31,14,31
Lavaca,7,U.S. House,27,DEM,Wesley Reed,17,4,4,7
Lavaca,8,U.S. House,27,DEM,Wesley Reed,36,8,2,19
Lavaca,9,U.S. House,27,DEM,Wesley Reed,69,10,6,35
Lavaca,11,U.S. House,27,DEM,Wesley Reed,17,4,1,6
Lavaca,12,U.S. House,27,DEM,Wesley Reed,21,9,0,12
Lavaca,15,U.S. House,27,DEM,Wesley Reed,22,7,3,7
Lavaca,16,U.S. House,27,DEM,Wesley Reed,19,2,3,7
Lavaca,17,U.S. House,27,DEM,Wesley Reed,13,3,2,3
Lavaca,19,U.S. House,27,DEM,Wesley Reed,11,2,4,4
Lavaca,20,U.S. House,27,DEM,Wesley Reed,18,7,3,6
Lavaca,23,U.S. House,27,DEM,Wesley Reed,78,14,4,46
Lavaca,26,U.S. House,27,DEM,Wesley Reed,15,2,3,4
Lavaca,27,U.S. House,27,DEM,Wesley Reed,8,1,3,3
Lavaca,29,U.S. House,27,DEM,Wesley Reed,73,18,2,38
Lavaca,30,U.S. House,27,DEM,Wesley Reed,83,18,4,47
Lavaca,31,U.S. House,27,DEM,Wesley Reed,64,16,11,14
Lavaca,32,U.S. House,27,DEM,Wesley Reed,8,0,0,5
Lavaca,1,U.S. House,27,LIB,Roxanne Simonson,4,3,0,1
Lavaca,2,U.S. House,27,LIB,Roxanne Simonson,7,2,2,2
Lavaca,7,U.S. House,27,LIB,Roxanne Simonson,1,1,0,0
Lavaca,8,U.S. House,27,LIB,Roxanne Simonson,5,1,1,1
Lavaca,9,U.S. House,27,LIB,Roxanne Simonson,4,1,0,2
Lavaca,11,U.S. House,27,LIB,Roxanne Simonson,1,0,0,1
Lavaca,12,U.S. House,27,LIB,Roxanne Simonson,5,2,1,2
Lavaca,15,U.S. House,27,LIB,Roxanne Simonson,3,1,2,0
Lavaca,16,U.S. House,27,LIB,Roxanne Simonson,3,0,0,2
Lavaca,17,U.S. House,27,LIB,Roxanne Simonson,1,1,0,0
Lavaca,19,U.S. House,27,LIB,Roxanne Simonson,3,0,1,2
Lavaca,20,U.S. House,27,LIB,Roxanne Simonson,1,0,1,0
Lavaca,23,U.S. House,27,LIB,Roxanne Simonson,8,0,0,3
Lavaca,26,U.S. House,27,LIB,Roxanne Simonson,1,0,0,1
Lavaca,27,U.S. House,27,LIB,Roxanne Simonson,0,0,0,0
Lavaca,29,U.S. House,27,LIB,Roxanne Simonson,7,1,1,2
Lavaca,30,U.S. House,27,LIB,Roxanne Simonson,7,1,0,5
Lavaca,31,U.S. House,27,LIB,Roxanne Simonson,6,2,2,0
Lavaca,32,U.S. House,27,LIB,Roxanne Simonson,1,0,0,1
Lavaca,1,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,2,U.S. House,27,,OVER VOTES,1,0,0,1
Lavaca,7,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,8,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,9,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,11,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,12,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,15,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,16,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,17,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,19,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,20,U.S. House,27,,OVER VOTES,1,1,0,0
Lavaca,23,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,26,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,27,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,29,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,30,U.S. House,27,,OVER VOTES,0,0,0,0
Lavaca,31,U.S. House,27,,OVER VOTES,0,0,0,0
