county,precinct,office,district,candidate,party,absentee,early_voting,election_day,votes
Jack,1,Ballots Cast,,,,,,,409
Jack,2,Ballots Cast,,,,,,,363
Jack,3,Ballots Cast,,,,,,,68
Jack,4,Ballots Cast,,,,,,,313
Jack,5,Ballots Cast,,,,,,,218
Jack,6,Ballots Cast,,,,,,,381
Jack,Total,Ballots Cast,,,,,,,1752
Jack,1,Straight Party,,Republican Party,,20,94,94,208
Jack,2,Straight Party,,Republican Party,,7,37,141,185
Jack,3,Straight Party,,Republican Party,,2,14,21,37
Jack,4,Straight Party,,Republican Party,,12,67,82,161
Jack,5,Straight Party,,Republican Party,,6,34,87,127
Jack,6,Straight Party,,Republican Party,,13,100,91,204
Jack,Total,Straight Party,,Republican Party,,60,346,516,922
Jack,1,Straight Party,,Democratic Party,,2,16,11,29
Jack,2,Straight Party,,Democratic Party,,3,10,13,26
Jack,3,Straight Party,,Democratic Party,,1,0,4,5
Jack,4,Straight Party,,Democratic Party,,1,11,6,18
Jack,5,Straight Party,,Democratic Party,,0,4,6,10
Jack,6,Straight Party,,Democratic Party,,6,17,8,31
Jack,Total,Straight Party,,Democratic Party,,13,58,48,119
Jack,1,Straight Party,,Libertarian Party,,0,0,1,1
Jack,2,Straight Party,,Libertarian Party,,0,0,1,1
Jack,3,Straight Party,,Libertarian Party,,0,0,0,0
Jack,4,Straight Party,,Libertarian Party,,0,0,1,1
Jack,5,Straight Party,,Libertarian Party,,0,0,0,0
Jack,6,Straight Party,,Libertarian Party,,0,0,0,0
Jack,Total,Straight Party,,Libertarian Party,,0,0,3,3
Jack,1,Straight Party,,Green Party,,0,0,1,1
Jack,2,Straight Party,,Green Party,,0,0,0,0
Jack,3,Straight Party,,Green Party,,0,0,0,0
Jack,4,Straight Party,,Green Party,,0,0,0,0
Jack,5,Straight Party,,Green Party,,0,0,0,0
Jack,6,Straight Party,,Green Party,,0,0,0,0
Jack,Total,Straight Party,,Green Party,,0,0,1,1
Jack,1,Straight Party,,Over Votes,,0,0,0,0
Jack,2,Straight Party,,Over Votes,,0,0,0,0
Jack,3,Straight Party,,Over Votes,,0,0,0,0
Jack,4,Straight Party,,Over Votes,,0,0,0,0
Jack,5,Straight Party,,Over Votes,,0,0,0,0
Jack,6,Straight Party,,Over Votes,,0,0,0,0
Jack,Total,Straight Party,,Over Votes,,0,0,0,0
Jack,1,Straight Party,,Under Votes,,8,80,82,170
Jack,2,Straight Party,,Under Votes,,9,46,96,151
Jack,3,Straight Party,,Under Votes,,3,7,16,26
