county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Hartley,101,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,102,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,201,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,202,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,301,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,401,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,0,0,0,0
Hartley,101,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,137,34,103,0
Hartley,102,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,71,28,43,0
Hartley,201,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,104,34,70,0
Hartley,202,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,184,76,108,0
Hartley,301,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,337,139,198,0
Hartley,401,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,281,122,159,0
Hartley,101,Straight Party,,REP,REPUBLICAN PARTY,81,16,65,0
Hartley,102,Straight Party,,REP,REPUBLICAN PARTY,36,11,25,0
Hartley,201,Straight Party,,REP,REPUBLICAN PARTY,60,17,43,0
Hartley,202,Straight Party,,REP,REPUBLICAN PARTY,95,36,59,0
Hartley,301,Straight Party,,REP,REPUBLICAN PARTY,169,75,94,0
Hartley,401,Straight Party,,REP,REPUBLICAN PARTY,132,63,69,0
Hartley,101,Straight Party,,DEM,DEMOCRATIC PARTY,5,1,4,0
Hartley,102,Straight Party,,DEM,DEMOCRATIC PARTY,1,0,1,0
Hartley,201,Straight Party,,DEM,DEMOCRATIC PARTY,3,0,3,0
Hartley,202,Straight Party,,DEM,DEMOCRATIC PARTY,1,1,0,0
Hartley,301,Straight Party,,DEM,DEMOCRATIC PARTY,8,4,4,0
Hartley,401,Straight Party,,DEM,DEMOCRATIC PARTY,7,2,5,0
Hartley,101,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Hartley,102,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,1,0
Hartley,201,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Hartley,202,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,1,0
Hartley,301,Straight Party,,LIB,LIBERTARIAN PARTY,0,0,0,0
Hartley,401,Straight Party,,LIB,LIBERTARIAN PARTY,1,0,1,0
Hartley,101,Straight Party,,GRN,GREEN PARTY,0,0,0,0
Hartley,102,Straight Party,,GRN,GREEN PARTY,0,0,0,0
