county,precinct,office,district,party,candidate,votes,early_voting,election_day
Kerr,101,Straight Party,,,Over Votes,0,0,0
Kerr,101,Straight Party,,,Under Votes,478,301,177
Kerr,101,Registered Voters,,,,2605,,
Kerr,101,Ballots Cast,,,,1241,810,221
Kerr,101,Straight Party,,REP,Republican Party,679,458,221
Kerr,101,Straight Party,,,Over Votes,0,0,0
Kerr,101,Straight Party,,,Under Votes,478,301,177
Kerr,101,Straight Party,,DEM,Democratic Party,78,49,29
Kerr,101,Straight Party,,LIB,Libertarian Party,4,1,3
Kerr,101,Straight Party,,GRN,Green Party,0,0,0
Kerr,101,PROPOSITION 1,,,For,891,582,309
Kerr,101,PROPOSITION 1,,,Over Votes,0,0,0
Kerr,101,PROPOSITION 1,,,Under Votes,117,93,24
Kerr,101,PROPOSITION 1,,,Against,233,135,98
Kerr,101,U.S. Senate,,REP,John Cornyn,1011,681,330
Kerr,101,U.S. Senate,,,Over Votes,0,0,0
Kerr,101,U.S. Senate,,,Under Votes,17,13,4
Kerr,101,U.S. Senate,,DEM,David M. Alameel,162,95,67
Kerr,101,U.S. Senate,,LIB,Rebecca Paddock,45,19,26
Kerr,101,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",6,2,4
Kerr,101,U.S. Senate,,,Mohammed Tahiro,0,0,0
Kerr,101,U.S. House,21,REP,Lamar Smith,1008,668,340
Kerr,101,U.S. House,21,,Over Votes,0,0,0
Kerr,101,U.S. House,21,,Under Votes,87,58,29
Kerr,101,U.S. House,21,LIB,Ryan Shields,97,55,42
Kerr,101,U.S. House,21,GRN,Antonio Diaz,49,29,20
Kerr,101,Governor,,REP,Greg Abbott,1015,682,333
Kerr,101,Governor,,,Over Votes,0,0,0
Kerr,101,Governor,,,Under Votes,3,2,1
Kerr,101,Governor,,DEM,Wendy R. Davis,201,119,82
Kerr,101,Governor,,LIB,Kathie Glass,16,6,10
Kerr,101,Governor,,GRN,Brandon Parmer,6,1,5
Kerr,101,Governor,,,Sarah M. Pavitt,0,0,0
Kerr,101,Lieutenant Governor,,REP,Dan Patrick,990,666,324
Kerr,101,Lieutenant Governor,,,Over Votes,0,0,0
Kerr,101,Lieutenant Governor,,,Under Votes,5,4,1
Kerr,101,Lieutenant Governor,,DEM,Leticia Van de Putte,210,126,84
Kerr,101,Lieutenant Governor,,LIB,Robert D. Butler,34,13,21
Kerr,101,Lieutenant Governor,,GRN,Chandrakantha Courtney,2,1,1
Kerr,101,Attorney General,,REP,Ken Paxton,990,667,323
Kerr,101,Attorney General,,,Over Votes,0,0,0
Kerr,101,Attorney General,,,Under Votes,16,12,4
Kerr,101,Attorney General,,DEM,Sam Houston,196,115,81
Kerr,101,Attorney General,,LIB,Jamie Balagia,33,14,19
Kerr,101,Attorney General,,GRN,Jamar Osborne,6,2,4
Kerr,101,Comptroller of Public Accounts,,REP,Glenn Hegar,975,657,318
Kerr,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Kerr,101,Comptroller of Public Accounts,,,Under Votes,17,13,4
Kerr,101,Comptroller of Public Accounts,,DEM,Mike Collier,189,111,78
Kerr,101,Comptroller of Public Accounts,,LIB,Ben Sanders,50,21,29
Kerr,101,Comptroller of Public Accounts,,GRN,Deb Shafto,10,8,2
Kerr,101,Commissioner of the General Land Office,,REP,George P. Bush,985,666,319
Kerr,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Kerr,101,Commissioner of the General Land Office,,,Under Votes,20,14,6
Kerr,101,Commissioner of the General Land Office,,DEM,John Cook,165,95,70
Kerr,101,Commissioner of the General Land Office,,LIB,Justin Knight,55,28,27
Kerr,101,Commissioner of the General Land Office,,GRN,Valerie Alessi,16,7,9
Kerr,101,Commissioner of Agriculture,,REP,Sid Miller,963,650,313
Kerr,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Kerr,101,Commissioner of Agriculture,,,Under Votes,23,19,4
Kerr,101,Commissioner of Agriculture,,DEM,Jim Hogan,181,103,78
Kerr,101,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,51,26,25
Kerr,101,Commissioner of Agriculture,,GRN,Kenneth Kendrick,23,12,11
Kerr,101,Railroad Commissioner,,REP,Ryan Sitton,968,649,319
Kerr,101,Railroad Commissioner,,,Over Votes,0,0,0
Kerr,101,Railroad Commissioner,,,Under Votes,22,18,4
Kerr,101,Railroad Commissioner,,DEM,Steve Brown,178,105,73
Kerr,101,Railroad Commissioner,,LIB,Mark A. Miller,58,31,27
Kerr,101,Railroad Commissioner,,GRN,Martina Salinas,15,7,8
Kerr,101,"Chief Justice, Supreme Court",,REP,Nathan Hecht,999,671,328
Kerr,101,"Chief Justice, Supreme Court",,,Over Votes,0,0,0
Kerr,101,"Chief Justice, Supreme Court",,,Under Votes,23,19,4
Kerr,101,"Chief Justice, Supreme Court",,DEM,William Moody,172,101,71
Kerr,101,"Chief Justice, Supreme Court",,LIB,Tom Oxford,47,19,28
Kerr,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,REP,Jeff Brown,990,666,324
Kerr,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,,Under Votes,23,19,4
Kerr,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,170,101,69
Kerr,101,"Justice, Supreme Court, Place 6 - Unexpired Term",,LIB,Mark Ash,58,24,34
Kerr,101,"Justice, Supreme Court, Place 7",,REP,Jeff Boyd,970,649,321
Kerr,101,"Justice, Supreme Court, Place 7",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 7",,,Under Votes,25,20,5
Kerr,101,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,180,107,73
Kerr,101,"Justice, Supreme Court, Place 7",,LIB,Don Fulton,51,24,27
Kerr,101,"Justice, Supreme Court, Place 7",,GRN,Charles E. Waterbury,15,10,5
Kerr,101,"Justice, Supreme Court, Place 8",,REP,Phil Johnson,999,666,333
Kerr,101,"Justice, Supreme Court, Place 8",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 8",,,Under Votes,94,70,24
Kerr,101,"Justice, Supreme Court, Place 8",,LIB,RS Roberto Koelsch,83,32,51
Kerr,101,"Justice, Supreme Court, Place 8",,GRN,Jim Chisolm,65,42,23
Kerr,101,"Judge, Court of Criminal Appeals Place 3",,REP,Bert Richardson,969,652,317
Kerr,101,"Judge, Court of Criminal Appeals Place 3",,,Over Votes,0,0,0
Kerr,101,"Judge, Court of Criminal Appeals Place 3",,,Under Votes,32,22,10
