county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Polk,Precinct 7,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 8,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 9,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 10,Straight Party,,GRN,GREEN PARTY,1,,,
Polk,Precinct 11,Straight Party,,GRN,GREEN PARTY,1,,,
Polk,Precinct 12,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 13,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 14,Straight Party,,GRN,GREEN PARTY,1,,,
Polk,Precinct 15,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 16,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 17,Straight Party,,GRN,GREEN PARTY,1,,,
Polk,Precinct 18,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 19,Straight Party,,GRN,GREEN PARTY,1,,,
Polk,Precinct 20,Straight Party,,GRN,GREEN PARTY,2,,,
Polk,Precinct 21,Straight Party,,GRN,GREEN PARTY,0,,,
Polk,Precinct 1,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 2,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 3,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 4,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 5,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 6,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 7,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 8,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 9,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 10,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 11,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 12,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 13,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 14,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 15,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 16,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 17,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 18,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 19,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 20,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 21,Straight Party,,,OVER VOTES,0,,,
Polk,Precinct 1,Straight Party,,,UNDER VOTES,55,,,
Polk,Precinct 2,Straight Party,,,UNDER VOTES,54,,,
Polk,Precinct 3,Straight Party,,,UNDER VOTES,240,,,
Polk,Precinct 4,Straight Party,,,UNDER VOTES,270,,,
Polk,Precinct 5,Straight Party,,,UNDER VOTES,350,,,
Polk,Precinct 6,Straight Party,,,UNDER VOTES,775,,,
Polk,Precinct 7,Straight Party,,,UNDER VOTES,128,,,
Polk,Precinct 8,Straight Party,,,UNDER VOTES,148,,,
Polk,Precinct 9,Straight Party,,,UNDER VOTES,145,,,
Polk,Precinct 10,Straight Party,,,UNDER VOTES,352,,,
Polk,Precinct 11,Straight Party,,,UNDER VOTES,105,,,
Polk,Precinct 12,Straight Party,,,UNDER VOTES,56,,,
Polk,Precinct 13,Straight Party,,,UNDER VOTES,86,,,
Polk,Precinct 14,Straight Party,,,UNDER VOTES,147,,,
Polk,Precinct 15,Straight Party,,,UNDER VOTES,138,,,
Polk,Precinct 16,Straight Party,,,UNDER VOTES,759,,,
Polk,Precinct 17,Straight Party,,,UNDER VOTES,183,,,
Polk,Precinct 18,Straight Party,,,UNDER VOTES,61,,,
Polk,Precinct 19,Straight Party,,,UNDER VOTES,367,,,
Polk,Precinct 20,Straight Party,,,UNDER VOTES,381,,,
Polk,Precinct 21,Straight Party,,,UNDER VOTES,213,,,
Polk,Precinct 1,U.S. Senate,,REP,John Cornyn,87,,,
Polk,Precinct 2,U.S. Senate,,REP,John Cornyn,112,,,
Polk,Precinct 3,U.S. Senate,,REP,John Cornyn,396,,,
Polk,Precinct 4,U.S. Senate,,REP,John Cornyn,396,,,
Polk,Precinct 5,U.S. Senate,,REP,John Cornyn,689,,,
Polk,Precinct 6,U.S. Senate,,REP,John Cornyn,1217,,,
Polk,Precinct 7,U.S. Senate,,REP,John Cornyn,164,,,
Polk,Precinct 8,U.S. Senate,,REP,John Cornyn,205,,,
Polk,Precinct 9,U.S. Senate,,REP,John Cornyn,175,,,
Polk,Precinct 10,U.S. Senate,,REP,John Cornyn,439,,,
Polk,Precinct 11,U.S. Senate,,REP,John Cornyn,109,,,
Polk,Precinct 12,U.S. Senate,,REP,John Cornyn,12,,,
Polk,Precinct 13,U.S. Senate,,REP,John Cornyn,135,,,
Polk,Precinct 14,U.S. Senate,,REP,John Cornyn,201,,,
Polk,Precinct 15,U.S. Senate,,REP,John Cornyn,242,,,
Polk,Precinct 16,U.S. Senate,,REP,John Cornyn,1107,,,
Polk,Precinct 17,U.S. Senate,,REP,John Cornyn,308,,,
Polk,Precinct 18,U.S. Senate,,REP,John Cornyn,47,,,
Polk,Precinct 19,U.S. Senate,,REP,John Cornyn,855,,,
Polk,Precinct 20,U.S. Senate,,REP,John Cornyn,838,,,
Polk,Precinct 21,U.S. Senate,,REP,John Cornyn,285,,,
Polk,Precinct 1,U.S. Senate,,DEM,David M. Alameel,14,,,
Polk,Precinct 2,U.S. Senate,,DEM,David M. Alameel,19,,,
Polk,Precinct 3,U.S. Senate,,DEM,David M. Alameel,84,,,
Polk,Precinct 4,U.S. Senate,,DEM,David M. Alameel,95,,,
Polk,Precinct 5,U.S. Senate,,DEM,David M. Alameel,129,,,
Polk,Precinct 6,U.S. Senate,,DEM,David M. Alameel,236,,,
Polk,Precinct 7,U.S. Senate,,DEM,David M. Alameel,37,,,
Polk,Precinct 8,U.S. Senate,,DEM,David M. Alameel,69,,,
Polk,Precinct 9,U.S. Senate,,DEM,David M. Alameel,44,,,
Polk,Precinct 10,U.S. Senate,,DEM,David M. Alameel,151,,,
Polk,Precinct 11,U.S. Senate,,DEM,David M. Alameel,39,,,
Polk,Precinct 12,U.S. Senate,,DEM,David M. Alameel,46,,,
Polk,Precinct 13,U.S. Senate,,DEM,David M. Alameel,17,,,
Polk,Precinct 14,U.S. Senate,,DEM,David M. Alameel,43,,,
Polk,Precinct 15,U.S. Senate,,DEM,David M. Alameel,28,,,
Polk,Precinct 16,U.S. Senate,,DEM,David M. Alameel,184,,,
Polk,Precinct 17,U.S. Senate,,DEM,David M. Alameel,45,,,
Polk,Precinct 18,U.S. Senate,,DEM,David M. Alameel,73,,,
Polk,Precinct 19,U.S. Senate,,DEM,David M. Alameel,273,,,
Polk,Precinct 20,U.S. Senate,,DEM,David M. Alameel,253,,,
Polk,Precinct 21,U.S. Senate,,DEM,David M. Alameel,53,,,
Polk,Precinct 1,U.S. Senate,,LIB,Rebecca Paddock,5,,,
Polk,Precinct 2,U.S. Senate,,LIB,Rebecca Paddock,5,,,
Polk,Precinct 3,U.S. Senate,,LIB,Rebecca Paddock,13,,,
Polk,Precinct 4,U.S. Senate,,LIB,Rebecca Paddock,16,,,
Polk,Precinct 5,U.S. Senate,,LIB,Rebecca Paddock,17,,,
Polk,Precinct 6,U.S. Senate,,LIB,Rebecca Paddock,62,,,
Polk,Precinct 7,U.S. Senate,,LIB,Rebecca Paddock,3,,,
Polk,Precinct 8,U.S. Senate,,LIB,Rebecca Paddock,10,,,
Polk,Precinct 9,U.S. Senate,,LIB,Rebecca Paddock,6,,,
Polk,Precinct 10,U.S. Senate,,LIB,Rebecca Paddock,7,,,
Polk,Precinct 11,U.S. Senate,,LIB,Rebecca Paddock,3,,,
Polk,Precinct 12,U.S. Senate,,LIB,Rebecca Paddock,4,,,
Polk,Precinct 13,U.S. Senate,,LIB,Rebecca Paddock,6,,,
Polk,Precinct 14,U.S. Senate,,LIB,Rebecca Paddock,21,,,
Polk,Precinct 15,U.S. Senate,,LIB,Rebecca Paddock,17,,,
Polk,Precinct 16,U.S. Senate,,LIB,Rebecca Paddock,25,,,
Polk,Precinct 17,U.S. Senate,,LIB,Rebecca Paddock,11,,,
Polk,Precinct 18,U.S. Senate,,LIB,Rebecca Paddock,2,,,
Polk,Precinct 19,U.S. Senate,,LIB,Rebecca Paddock,35,,,
Polk,Precinct 20,U.S. Senate,,LIB,Rebecca Paddock,21,,,
Polk,Precinct 21,U.S. Senate,,LIB,Rebecca Paddock,12,,,
Polk,Precinct 1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 3,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,,,
Polk,Precinct 4,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 5,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Polk,Precinct 6,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",9,,,
Polk,Precinct 7,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Polk,Precinct 8,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Polk,Precinct 9,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 10,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",8,,,
Polk,Precinct 11,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Polk,Precinct 12,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",4,,,
Polk,Precinct 13,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",2,,,
Polk,Precinct 14,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",3,,,
Polk,Precinct 15,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 16,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",5,,,
Polk,Precinct 17,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,,,
Polk,Precinct 18,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Polk,Precinct 19,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,,,
Polk,Precinct 20,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",7,,,
Polk,Precinct 21,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,,,
Polk,Precinct 1,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 2,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 3,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 4,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 5,U.S. Senate,,NON,WRITE-IN,1,,,
Polk,Precinct 6,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 7,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 8,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 9,U.S. Senate,,NON,WRITE-IN,1,,,
Polk,Precinct 10,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 11,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 12,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 13,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 14,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 15,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 16,U.S. Senate,,NON,WRITE-IN,1,,,
Polk,Precinct 17,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 18,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 19,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 20,U.S. Senate,,NON,WRITE-IN,4,,,
Polk,Precinct 21,U.S. Senate,,NON,WRITE-IN,0,,,
Polk,Precinct 1,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 2,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 3,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 4,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 5,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 6,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 7,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 8,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 9,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 10,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 11,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 12,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 13,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 14,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 15,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 16,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 17,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 18,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 19,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 20,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 21,U.S. Senate,,,OVER VOTES,0,,,
Polk,Precinct 1,U.S. Senate,,,UNDER VOTES,2,,,
Polk,Precinct 2,U.S. Senate,,,UNDER VOTES,0,,,
Polk,Precinct 3,U.S. Senate,,,UNDER VOTES,21,,,
Polk,Precinct 4,U.S. Senate,,,UNDER VOTES,26,,,
Polk,Precinct 5,U.S. Senate,,,UNDER VOTES,26,,,
Polk,Precinct 6,U.S. Senate,,,UNDER VOTES,37,,,
Polk,Precinct 7,U.S. Senate,,,UNDER VOTES,11,,,
Polk,Precinct 8,U.S. Senate,,,UNDER VOTES,13,,,
Polk,Precinct 9,U.S. Senate,,,UNDER VOTES,18,,,
Polk,Precinct 10,U.S. Senate,,,UNDER VOTES,32,,,
Polk,Precinct 11,U.S. Senate,,,UNDER VOTES,8,,,
Polk,Precinct 12,U.S. Senate,,,UNDER VOTES,5,,,
Polk,Precinct 13,U.S. Senate,,,UNDER VOTES,8,,,
Polk,Precinct 14,U.S. Senate,,,UNDER VOTES,11,,,
Polk,Precinct 15,U.S. Senate,,,UNDER VOTES,8,,,
Polk,Precinct 16,U.S. Senate,,,UNDER VOTES,52,,,
Polk,Precinct 17,U.S. Senate,,,UNDER VOTES,6,,,
Polk,Precinct 18,U.S. Senate,,,UNDER VOTES,8,,,
Polk,Precinct 19,U.S. Senate,,,UNDER VOTES,10,,,
Polk,Precinct 20,U.S. Senate,,,UNDER VOTES,17,,,
Polk,Precinct 21,U.S. Senate,,,UNDER VOTES,17,,,
Polk,Precinct 1,U.S. House,36,REP,Brian Babin,87,,,
Polk,Precinct 2,U.S. House,36,REP,Brian Babin,113,,,
Polk,Precinct 3,U.S. House,36,REP,Brian Babin,393,,,
Polk,Precinct 4,U.S. House,36,REP,Brian Babin,421,,,
Polk,Precinct 5,U.S. House,36,REP,Brian Babin,695,,,
Polk,Precinct 6,U.S. House,36,REP,Brian Babin,1207,,,
Polk,Precinct 7,U.S. House,36,REP,Brian Babin,171,,,
Polk,Precinct 8,U.S. House,36,REP,Brian Babin,205,,,
Polk,Precinct 9,U.S. House,36,REP,Brian Babin,181,,,
Polk,Precinct 10,U.S. House,36,REP,Brian Babin,427,,,
Polk,Precinct 11,U.S. House,36,REP,Brian Babin,113,,,
Polk,Precinct 12,U.S. House,36,REP,Brian Babin,50,,,
Polk,Precinct 13,U.S. House,36,REP,Brian Babin,136,,,
Polk,Precinct 14,U.S. House,36,REP,Brian Babin,217,,,
Polk,Precinct 15,U.S. House,36,REP,Brian Babin,249,,,
Polk,Precinct 16,U.S. House,36,REP,Brian Babin,1136,,,
Polk,Precinct 17,U.S. House,36,REP,Brian Babin,304,,,
Polk,Precinct 18,U.S. House,36,REP,Brian Babin,47,,,
Polk,Precinct 19,U.S. House,36,REP,Brian Babin,857,,,
Polk,Precinct 20,U.S. House,36,REP,Brian Babin,846,,,
Polk,Precinct 21,U.S. House,36,REP,Brian Babin,294,,,
Polk,Precinct 1,U.S. House,36,DEM,Michael K. Cole,18,,,
Polk,Precinct 2,U.S. House,36,DEM,Michael K. Cole,19,,,
Polk,Precinct 3,U.S. House,36,DEM,Michael K. Cole,92,,,
Polk,Precinct 4,U.S. House,36,DEM,Michael K. Cole,95,,,
Polk,Precinct 5,U.S. House,36,DEM,Michael K. Cole,130,,,
Polk,Precinct 6,U.S. House,36,DEM,Michael K. Cole,242,,,
Polk,Precinct 7,U.S. House,36,DEM,Michael K. Cole,38,,,
Polk,Precinct 8,U.S. House,36,DEM,Michael K. Cole,74,,,
Polk,Precinct 9,U.S. House,36,DEM,Michael K. Cole,46,,,
Polk,Precinct 10,U.S. House,36,DEM,Michael K. Cole,160,,,
Polk,Precinct 11,U.S. House,36,DEM,Michael K. Cole,38,,,
Polk,Precinct 12,U.S. House,36,DEM,Michael K. Cole,20,,,
Polk,Precinct 13,U.S. House,36,DEM,Michael K. Cole,20,,,
Polk,Precinct 14,U.S. House,36,DEM,Michael K. Cole,45,,,
Polk,Precinct 15,U.S. House,36,DEM,Michael K. Cole,29,,,
Polk,Precinct 16,U.S. House,36,DEM,Michael K. Cole,184,,,
Polk,Precinct 17,U.S. House,36,DEM,Michael K. Cole,45,,,
Polk,Precinct 18,U.S. House,36,DEM,Michael K. Cole,76,,,
Polk,Precinct 19,U.S. House,36,DEM,Michael K. Cole,278,,,
Polk,Precinct 20,U.S. House,36,DEM,Michael K. Cole,257,,,
Polk,Precinct 21,U.S. House,36,DEM,Michael K. Cole,46,,,
Polk,Precinct 1,U.S. House,36,LIB,Rodney Veach,2,,,
Polk,Precinct 2,U.S. House,36,LIB,Rodney Veach,2,,,
Polk,Precinct 3,U.S. House,36,LIB,Rodney Veach,11,,,
Polk,Precinct 4,U.S. House,36,LIB,Rodney Veach,5,,,
Polk,Precinct 5,U.S. House,36,LIB,Rodney Veach,15,,,
Polk,Precinct 6,U.S. House,36,LIB,Rodney Veach,40,,,
Polk,Precinct 7,U.S. House,36,LIB,Rodney Veach,4,,,
Polk,Precinct 8,U.S. House,36,LIB,Rodney Veach,5,,,
Polk,Precinct 9,U.S. House,36,LIB,Rodney Veach,4,,,
Polk,Precinct 10,U.S. House,36,LIB,Rodney Veach,5,,,
Polk,Precinct 11,U.S. House,36,LIB,Rodney Veach,3,,,
Polk,Precinct 12,U.S. House,36,LIB,Rodney Veach,0,,,
Polk,Precinct 13,U.S. House,36,LIB,Rodney Veach,4,,,
Polk,Precinct 14,U.S. House,36,LIB,Rodney Veach,10,,,
Polk,Precinct 15,U.S. House,36,LIB,Rodney Veach,6,,,
Polk,Precinct 16,U.S. House,36,LIB,Rodney Veach,13,,,
Polk,Precinct 17,U.S. House,36,LIB,Rodney Veach,9,,,
Polk,Precinct 18,U.S. House,36,LIB,Rodney Veach,0,,,
Polk,Precinct 19,U.S. House,36,LIB,Rodney Veach,21,,,
Polk,Precinct 20,U.S. House,36,LIB,Rodney Veach,14,,,
Polk,Precinct 21,U.S. House,36,LIB,Rodney Veach,12,,,
Polk,Precinct 1,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 2,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 3,U.S. House,36,GRN,"Hal J. Ridley, Jr.",3,,,
Polk,Precinct 4,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 5,U.S. House,36,GRN,"Hal J. Ridley, Jr.",3,,,
Polk,Precinct 6,U.S. House,36,GRN,"Hal J. Ridley, Jr.",14,,,
Polk,Precinct 7,U.S. House,36,GRN,"Hal J. Ridley, Jr.",1,,,
Polk,Precinct 8,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 9,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 10,U.S. House,36,GRN,"Hal J. Ridley, Jr.",1,,,
Polk,Precinct 11,U.S. House,36,GRN,"Hal J. Ridley, Jr.",2,,,
Polk,Precinct 12,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 13,U.S. House,36,GRN,"Hal J. Ridley, Jr.",0,,,
Polk,Precinct 14,U.S. House,36,GRN,"Hal J. Ridley, Jr.",3,,,
Polk,Precinct 15,U.S. House,36,GRN,"Hal J. Ridley, Jr.",6,,,
Polk,Precinct 16,U.S. House,36,GRN,"Hal J. Ridley, Jr.",7,,,
Polk,Precinct 17,U.S. House,36,GRN,"Hal J. Ridley, Jr.",4,,,
Polk,Precinct 18,U.S. House,36,GRN,"Hal J. Ridley, Jr.",1,,,
Polk,Precinct 19,U.S. House,36,GRN,"Hal J. Ridley, Jr.",7,,,
Polk,Precinct 20,U.S. House,36,GRN,"Hal J. Ridley, Jr.",3,,,
Polk,Precinct 21,U.S. House,36,GRN,"Hal J. Ridley, Jr.",1,,,
Polk,Precinct 1,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 2,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 3,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 4,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 5,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 6,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 7,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 8,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 9,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 10,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 11,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 12,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 13,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 14,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 15,U.S. House,36,,OVER VOTES,0,,,
Polk,Precinct 16,U.S. House,36,,OVER VOTES,0,,,
