county,precinct,office,district,party,candidate,votes,election_day,early_voting
Menard,1,Attorney General,,REP,Ken Paxton,75,32,43
Menard,1,Attorney General,,DEM,Sam Houston,6,4,2
Menard,1,Attorney General,,LIB,Jamie Balagia,4,2,2
Menard,1,Attorney General,,GRN,Jamar Osborne,0,0,0
Menard,1,Commissioner of Agriculture,,REP,Sid Miller,71,29,42
Menard,1,Commissioner of Agriculture,,DEM,Jim Hogan,8,6,2
Menard,1,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,5,3,2
Menard,1,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0,0,0
Menard,1,Commissioner of the General Land Office,,REP,George P. Bush,73,31,42
Menard,1,Commissioner of the General Land Office,,DEM,John Cook,6,5,1
Menard,1,Commissioner of the General Land Office,,LIB,Justin Knight,4,2,2
Menard,1,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Menard,1,Comptroller of Public Accounts,,REP,Glenn Hegar,71,30,41
Menard,1,Comptroller of Public Accounts,,DEM,Mike Collier,7,5,2
Menard,1,Comptroller of Public Accounts,,LIB,Ben Sanders,4,2,2
Menard,1,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Menard,1,Governor,,REP,Greg Abbott,75,31,44
Menard,1,Governor,,DEM,Wendy R. Davis,7,4,3
Menard,1,Governor,,LIB,Kathie Glass,3,3,0
Menard,1,Governor,,GRN,Brandon Parmer,0,0,0
Menard,1,Governor,,,Sarah M. Pavitt,0,0,0
Menard,1,Lieutenant Governor,,REP,Dan Patrick,76,32,44
Menard,1,Lieutenant Governor,,DEM,Leticia Van de Putte,5,4,1
Menard,1,Lieutenant Governor,,LIB,Robert D. Butler,4,2,2
Menard,1,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Menard,1,Railroad Commissioner,,REP,Ryan Sitton,73,32,41
Menard,1,Railroad Commissioner,,DEM,Steve Brown,8,4,4
Menard,1,Railroad Commissioner,,LIB,Mark A. Miller,4,2,2
Menard,1,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Menard,1,State Representative,53,REP,Andrew S. Murr,76,33,43
Menard,1,State Representative,53,LIB,Maximilian Martin,5,2,3
Menard,1,Straight Party,,,Republican Party,50,21,29
Menard,1,Straight Party,,,Democratic Party,3,3,0
Menard,1,Straight Party,,,Libertarian Party,2,2,0
Menard,1,Straight Party,,,Green Party,0,0,0
Menard,1,U.S. House,11,REP,Mike Conaway,76,32,44
Menard,1,U.S. House,11,LIB,Ryan T. Lange,4,2,2
Menard,1,U.S. Senate,,REP,John Cornyn,72,30,42
Menard,1,U.S. Senate,,DEM,David M. Alameel,4,4,0
Menard,1,U.S. Senate,,LIB,Rebecca Paddock,4,2,2
Menard,1,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,1,0
Menard,1,U.S. Senate,,,Mohammed Tahiro,0,0,0
Menard,2,Attorney General,,REP,Ken Paxton,91,34,57
Menard,2,Attorney General,,DEM,Sam Houston,15,8,7
Menard,2,Attorney General,,LIB,Jamie Balagia,1,0,1
Menard,2,Attorney General,,GRN,Jamar Osborne,0,0,0
Menard,2,Commissioner of Agriculture,,REP,Sid Miller,93,36,57
Menard,2,Commissioner of Agriculture,,DEM,Jim Hogan,12,5,7
Menard,2,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,0,1
Menard,2,Commissioner of Agriculture,,GRN,Kenneth Kendrick,2,0,2
Menard,2,Commissioner of the General Land Office,,REP,George P. Bush,94,35,59
Menard,2,Commissioner of the General Land Office,,DEM,John Cook,12,5,7
Menard,2,Commissioner of the General Land Office,,LIB,Justin Knight,4,3,1
Menard,2,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,0,1
Menard,2,Comptroller of Public Accounts,,REP,Glenn Hegar,89,32,57
Menard,2,Comptroller of Public Accounts,,DEM,Mike Collier,13,7,6
Menard,2,Comptroller of Public Accounts,,LIB,Ben Sanders,1,0,1
Menard,2,Comptroller of Public Accounts,,GRN,Deb Shafto,1,0,1
Menard,2,Governor,,REP,Greg Abbott,90,30,60
Menard,2,Governor,,DEM,Wendy R. Davis,17,11,6
Menard,2,Governor,,LIB,Kathie Glass,2,1,1
Menard,2,Governor,,GRN,Brandon Parmer,0,0,0
Menard,2,Governor,,,Sarah M. Pavitt,0,0,0
Menard,2,Lieutenant Governor,,REP,Dan Patrick,90,31,59
Menard,2,Lieutenant Governor,,DEM,Leticia Van de Putte,14,9,5
Menard,2,Lieutenant Governor,,LIB,Robert D. Butler,3,2,1
Menard,2,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Menard,2,Railroad Commissioner,,REP,Ryan Sitton,90,34,56
Menard,2,Railroad Commissioner,,DEM,Steve Brown,14,7,7
Menard,2,Railroad Commissioner,,LIB,Mark A. Miller,2,0,2
Menard,2,Railroad Commissioner,,GRN,Martina Salinas,2,0,2
Menard,2,State Representative,53,REP,Andrew S. Murr,101,40,61
Menard,2,State Representative,53,LIB,Maximilian Martin,4,1,3
Menard,2,Straight Party,,,Republican Party,57,18,39
Menard,2,Straight Party,,,Democratic Party,8,2,6
Menard,2,Straight Party,,,Libertarian Party,0,0,0
Menard,2,Straight Party,,,Green Party,0,0,0
Menard,2,U.S. House,11,REP,Mike Conaway,92,37,55
Menard,2,U.S. House,11,LIB,Ryan T. Lange,8,3,5
Menard,2,U.S. Senate,,REP,John Cornyn,91,33,58
Menard,2,U.S. Senate,,DEM,David M. Alameel,12,6,6
Menard,2,U.S. Senate,,LIB,Rebecca Paddock,3,2,1
Menard,2,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Menard,2,U.S. Senate,,,Mohammed Tahiro,0,0,0
Menard,3,Attorney General,,REP,Ken Paxton,97,27,70
Menard,3,Attorney General,,DEM,Sam Houston,24,10,14
Menard,3,Attorney General,,LIB,Jamie Balagia,0,0,0
Menard,3,Attorney General,,GRN,Jamar Osborne,1,1,0
Menard,3,Commissioner of Agriculture,,REP,Sid Miller,88,22,66
Menard,3,Commissioner of Agriculture,,DEM,Jim Hogan,26,9,17
Menard,3,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,1,0
Menard,3,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,1,0
Menard,3,Commissioner of the General Land Office,,REP,George P. Bush,97,27,70
Menard,3,Commissioner of the General Land Office,,DEM,John Cook,20,8,12
Menard,3,Commissioner of the General Land Office,,LIB,Justin Knight,0,0,0
Menard,3,Commissioner of the General Land Office,,GRN,Valerie Alessi,1,1,0
Menard,3,Comptroller of Public Accounts,,REP,Glenn Hegar,94,25,69
Menard,3,Comptroller of Public Accounts,,DEM,Mike Collier,20,7,13
Menard,3,Comptroller of Public Accounts,,LIB,Ben Sanders,1,0,1
Menard,3,Comptroller of Public Accounts,,GRN,Deb Shafto,1,1,0
Menard,3,Governor,,REP,Greg Abbott,96,26,70
Menard,3,Governor,,DEM,Wendy R. Davis,25,11,14
Menard,3,Governor,,LIB,Kathie Glass,0,0,0
Menard,3,Governor,,GRN,Brandon Parmer,1,1,0
Menard,3,Governor,,,Sarah M. Pavitt,0,0,0
Menard,3,Lieutenant Governor,,REP,Dan Patrick,94,27,67
Menard,3,Lieutenant Governor,,DEM,Leticia Van de Putte,22,8,14
Menard,3,Lieutenant Governor,,LIB,Robert D. Butler,2,0,2
Menard,3,Lieutenant Governor,,GRN,Chandrakantha Courtney,1,1,0
Menard,3,Railroad Commissioner,,REP,Ryan Sitton,92,24,68
Menard,3,Railroad Commissioner,,DEM,Steve Brown,21,8,13
Menard,3,Railroad Commissioner,,LIB,Mark A. Miller,3,1,2
Menard,3,Railroad Commissioner,,GRN,Martina Salinas,1,1,0
Menard,3,State Representative,53,REP,Andrew S. Murr,99,30,69
Menard,3,State Representative,53,LIB,Maximilian Martin,6,3,3
Menard,3,Straight Party,,,Republican Party,62,13,49
Menard,3,Straight Party,,,Democratic Party,14,5,9
Menard,3,Straight Party,,,Libertarian Party,0,0,0
Menard,3,Straight Party,,,Green Party,0,0,0
Menard,3,U.S. House,11,REP,Mike Conaway,105,33,72
Menard,3,U.S. House,11,LIB,Ryan T. Lange,5,3,2
Menard,3,U.S. Senate,,REP,John Cornyn,102,29,73
Menard,3,U.S. Senate,,DEM,David M. Alameel,15,5,10
Menard,3,U.S. Senate,,LIB,Rebecca Paddock,1,1,0
Menard,3,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,1,0
Menard,3,U.S. Senate,,,Mohammed Tahiro,0,0,0
Menard,4,Attorney General,,REP,Ken Paxton,74,26,48
Menard,4,Attorney General,,DEM,Sam Houston,11,5,6
Menard,4,Attorney General,,LIB,Jamie Balagia,2,2,0
Menard,4,Attorney General,,GRN,Jamar Osborne,0,0,0
Menard,4,Commissioner of Agriculture,,REP,Sid Miller,73,26,47
Menard,4,Commissioner of Agriculture,,DEM,Jim Hogan,12,5,7
Menard,4,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,2,2,0
Menard,4,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0,0,0
Menard,4,Commissioner of the General Land Office,,REP,George P. Bush,75,27,48
Menard,4,Commissioner of the General Land Office,,DEM,John Cook,11,4,7
Menard,4,Commissioner of the General Land Office,,LIB,Justin Knight,2,2,0
Menard,4,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Menard,4,Comptroller of Public Accounts,,REP,Glenn Hegar,72,27,45
Menard,4,Comptroller of Public Accounts,,DEM,Mike Collier,11,5,6
Menard,4,Comptroller of Public Accounts,,LIB,Ben Sanders,5,2,3
Menard,4,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Menard,4,Governor,,REP,Greg Abbott,78,28,50
Menard,4,Governor,,DEM,Wendy R. Davis,13,6,7
Menard,4,Governor,,LIB,Kathie Glass,0,0,0
Menard,4,Governor,,GRN,Brandon Parmer,0,0,0
Menard,4,Governor,,,Sarah M. Pavitt,0,0,0
Menard,4,Lieutenant Governor,,REP,Dan Patrick,74,28,46
Menard,4,Lieutenant Governor,,DEM,Leticia Van de Putte,14,5,9
Menard,4,Lieutenant Governor,,LIB,Robert D. Butler,2,1,1
Menard,4,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Menard,4,Railroad Commissioner,,REP,Ryan Sitton,69,25,44
Menard,4,Railroad Commissioner,,DEM,Steve Brown,14,4,10
Menard,4,Railroad Commissioner,,LIB,Mark A. Miller,3,3,0
Menard,4,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Menard,4,State Representative,53,REP,Andrew S. Murr,81,28,53
Menard,4,State Representative,53,LIB,Maximilian Martin,5,3,2
Menard,4,Straight Party,,,Republican Party,42,17,25
Menard,4,Straight Party,,,Democratic Party,6,4,2
Menard,4,Straight Party,,,Libertarian Party,0,0,0
Menard,4,Straight Party,,,Green Party,0,0,0
Menard,4,U.S. House,11,REP,Mike Conaway,81,28,53
Menard,4,U.S. House,11,LIB,Ryan T. Lange,3,3,0
Menard,4,U.S. Senate,,REP,John Cornyn,74,27,47
Menard,4,U.S. Senate,,DEM,David M. Alameel,9,4,5
Menard,4,U.S. Senate,,LIB,Rebecca Paddock,2,2,0
Menard,4,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",1,1,0
Menard,4,U.S. Senate,,,Mohammed Tahiro,0,0,0
Menard,5,Attorney General,,REP,Ken Paxton,29,16,13
Menard,5,Attorney General,,DEM,Sam Houston,3,2,1
Menard,5,Attorney General,,LIB,Jamie Balagia,2,1,1
Menard,5,Attorney General,,GRN,Jamar Osborne,0,0,0
Menard,5,Commissioner of Agriculture,,REP,Sid Miller,28,15,13
Menard,5,Commissioner of Agriculture,,DEM,Jim Hogan,3,2,1
Menard,5,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,2,1,1
Menard,5,Commissioner of Agriculture,,GRN,Kenneth Kendrick,0,0,0
Menard,5,Commissioner of the General Land Office,,REP,George P. Bush,29,16,13
Menard,5,Commissioner of the General Land Office,,DEM,John Cook,3,2,1
Menard,5,Commissioner of the General Land Office,,LIB,Justin Knight,1,0,1
Menard,5,Commissioner of the General Land Office,,GRN,Valerie Alessi,0,0,0
Menard,5,Comptroller of Public Accounts,,REP,Glenn Hegar,28,15,13
Menard,5,Comptroller of Public Accounts,,DEM,Mike Collier,3,3,0
Menard,5,Comptroller of Public Accounts,,LIB,Ben Sanders,2,0,2
Menard,5,Comptroller of Public Accounts,,GRN,Deb Shafto,0,0,0
Menard,5,Governor,,REP,Greg Abbott,32,17,15
Menard,5,Governor,,DEM,Wendy R. Davis,2,2,0
Menard,5,Governor,,LIB,Kathie Glass,0,0,0
Menard,5,Governor,,GRN,Brandon Parmer,0,0,0
Menard,5,Governor,,,Sarah M. Pavitt,0,0,0
Menard,5,Lieutenant Governor,,REP,Dan Patrick,27,16,11
Menard,5,Lieutenant Governor,,DEM,Leticia Van de Putte,5,2,3
Menard,5,Lieutenant Governor,,LIB,Robert D. Butler,1,0,1
Menard,5,Lieutenant Governor,,GRN,Chandrakantha Courtney,0,0,0
Menard,5,Railroad Commissioner,,REP,Ryan Sitton,29,15,14
Menard,5,Railroad Commissioner,,DEM,Steve Brown,3,3,0
Menard,5,Railroad Commissioner,,LIB,Mark A. Miller,1,0,1
Menard,5,Railroad Commissioner,,GRN,Martina Salinas,0,0,0
Menard,5,State Representative,53,REP,Andrew S. Murr,31,17,14
Menard,5,State Representative,53,LIB,Maximilian Martin,1,1,0
Menard,5,Straight Party,,,Republican Party,17,9,8
Menard,5,Straight Party,,,Democratic Party,0,0,0
Menard,5,Straight Party,,,Libertarian Party,0,0,0
Menard,5,Straight Party,,,Green Party,0,0,0
Menard,5,U.S. House,11,REP,Mike Conaway,27,14,13
Menard,5,U.S. House,11,LIB,Ryan T. Lange,5,3,2
Menard,5,U.S. Senate,,REP,John Cornyn,31,16,15
Menard,5,U.S. Senate,,DEM,David M. Alameel,2,2,0
Menard,5,U.S. Senate,,LIB,Rebecca Paddock,0,0,0
Menard,5,U.S. Senate,,GRN,"Emily ""Spicybrown"" Sanchez",0,0,0
Menard,5,U.S. Senate,,,Mohammed Tahiro,0,0,0
Menard,6,Attorney General,,REP,Ken Paxton,36,20,16
Menard,6,Attorney General,,DEM,Sam Houston,2,1,1
Menard,6,Attorney General,,LIB,Jamie Balagia,1,1,0
Menard,6,Attorney General,,GRN,Jamar Osborne,0,0,0
Menard,6,Commissioner of Agriculture,,REP,Sid Miller,36,20,16
Menard,6,Commissioner of Agriculture,,DEM,Jim Hogan,1,0,1
Menard,6,Commissioner of Agriculture,,LIB,David (Rocky) Palmquist,1,1,0
Menard,6,Commissioner of Agriculture,,GRN,Kenneth Kendrick,1,0,1
Menard,6,Commissioner of the General Land Office,,REP,George P. Bush,39,22,17
Menard,6,Commissioner of the General Land Office,,DEM,John Cook,1,0,1
