county,precinct,office,district,party,candidate,votes,early_voting,election_day
Cherokee,12,U.S. Senate,,REP,John Cornyn,184,123,61
Cherokee,12,U.S. Senate,,REP,Reid Reasor,5,2,3
Cherokee,12,U.S. Senate,,REP,Dwayne Stovall,28,18,10
Cherokee,12,U.S. Senate,,REP,Steve Stockman,47,19,28
Cherokee,12,U.S. Senate,,REP,Linda Vega,6,3,3
Cherokee,12,U.S. Senate,,REP,Ken Cope,0,0,0
Cherokee,12,U.S. Senate,,REP,Chris Mapp,1,1,0
Cherokee,12,U.S. Senate,,REP,Curt Cleaver,4,4,0
Cherokee,12,U.S. Senate,,REP,Over Votes,0,0,0
Cherokee,12,U.S. Senate,,REP,Under Votes,10,7,3
Cherokee,12,U.S. House,5,REP,Jeb Hensarling,241,152,89
Cherokee,12,U.S. House,5,REP,Over Votes,0,0,0
Cherokee,12,U.S. House,5,REP,Under Votes,44,25,19
Cherokee,12,Governor,,REP,Greg Abbott,262,162,100
Cherokee,12,Governor,,REP,Miriam Martinez,2,0,2
Cherokee,12,Governor,,REP,Lisa Fritsch,8,5,3
Cherokee,12,Governor,,REP,SECEDE Kilgore,3,3,0
Cherokee,12,Governor,,REP,Over Votes,0,0,0
Cherokee,12,Governor,,REP,Under Votes,10,7,3
Cherokee,12,Lieutenant Governor,,REP,Jerry Patterson,23,12,11
Cherokee,12,Lieutenant Governor,,REP,David Dewhurst,59,38,21
Cherokee,12,Lieutenant Governor,,REP,Dan Patrick,32,24,8
Cherokee,12,Lieutenant Governor,,REP,Todd Staples,165,98,67
Cherokee,12,Lieutenant Governor,,REP,Over Votes,0,0,0
Cherokee,12,Lieutenant Governor,,REP,Under Votes,6,5,1
Cherokee,12,Attorney General,,REP,Barry Smitherman,61,39,22
Cherokee,12,Attorney General,,REP,Ken Paxton,107,66,41
Cherokee,12,Attorney General,,REP,Dan Branch,95,56,39
Cherokee,12,Attorney General,,REP,Over Votes,0,0,0
Cherokee,12,Attorney General,,REP,Under Votes,22,16,6
Cherokee,12,Comptroller of Public Accounts,,REP,Glenn Hegar,154,99,55
Cherokee,12,Comptroller of Public Accounts,,REP,Harvey Hilderbran,50,32,18
