county,precinct,office,district,party,candidate,votes,early_voting,election_day
Uvalde,1,U.S. House,23,REP,Tony Gonzales,258,189,69
Uvalde,1,U.S. House,23,DEM,John Lira,148,110,38
Uvalde,1,U.S. House,23,IND,Frank Lopez Jr.,35,27,8
Uvalde,1,Governor,,REP,Greg Abbott,251,182,69
Uvalde,1,Governor,,DEM,Beto O'Rourke,186,140,46
Uvalde,1,Governor,,LIB,Mark Tippetts,3,3,0
Uvalde,1,Governor,,GRN,Delilah Barrios,2,2,0
Uvalde,1,Governor,,,Jacqueline Abernathy,0,0,0
Uvalde,1,Governor,,,Mark V. Goloby,0,0,0
Uvalde,1,Governor,,,Rejected write-ins,0,0,0
Uvalde,1,Governor,,,Unassigned write-ins,0,0,0
Uvalde,1,Lieutenant Governor,,REP,Dan Patrick,256,189,67
Uvalde,1,Lieutenant Governor,,DEM,Mike Collier,179,134,45
Uvalde,1,Lieutenant Governor,,LIB,Shanna Steele,7,4,3
Uvalde,1,Attorney General,,REP,Ken Paxton,259,192,67
Uvalde,1,Attorney General,,DEM,Rochelle Mercedes Garza,167,125,42
Uvalde,1,Attorney General,,LIB,Mark Ash,11,7,4
Uvalde,1,Comptroller of Public Accounts,,REP,Glenn Hegar,254,188,66
Uvalde,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,163,124,39
Uvalde,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,16,8,8
Uvalde,1,Commissioner of the General Land Office,,REP,Dawn Buckingham,247,182,65
Uvalde,1,Commissioner of the General Land Office,,DEM,Jay Kleberg,176,131,45
Uvalde,1,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",6,5,1
Uvalde,1,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0
Uvalde,1,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0
Uvalde,1,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0
Uvalde,1,Commissioner of Agriculture,,REP,Sid Miller,259,190,69
Uvalde,1,Commissioner of Agriculture,,DEM,Susan Hays,178,133,45
Uvalde,1,Railroad Commissioner,,REP,Wayne Christian,250,188,62
Uvalde,1,Railroad Commissioner,,DEM,Luke Warford,159,120,39
Uvalde,1,Railroad Commissioner,,LIB,Jaime Andres Diez,18,10,8
Uvalde,1,Railroad Commissioner,,GRN,Hunter Wayne Crow,3,2,1
