county,precinct,office,district,party,candidate,early_voting,election_day,votes
Ward,1E,Attorney General,,,Ken Paxton,132,88,220
Ward,1E,Attorney General,,,Mark Ash,3,4,7
Ward,1E,Attorney General,,,Rochelle Mercedes Garza,57,37,94
Ward,1W,Attorney General,,,Ken Paxton,8,34,42
Ward,1W,Attorney General,,,Mark Ash,0,0,0
Ward,1W,Attorney General,,,Rochelle Mercedes Garza,9,24,33
Ward,2,Attorney General,,,Ken Paxton,467,242,709
Ward,2,Attorney General,,,Mark Ash,8,9,17
Ward,2,Attorney General,,,Rochelle Mercedes Garza,76,61,137
Ward,3N,Attorney General,,,Ken Paxton,295,201,496
Ward,3N,Attorney General,,,Mark Ash,8,7,15
Ward,3N,Attorney General,,,Rochelle Mercedes Garza,37,29,66
Ward,3S,Attorney General,,,Ken Paxton,36,77,113
Ward,3S,Attorney General,,,Mark Ash,0,4,4
Ward,3S,Attorney General,,,Rochelle Mercedes Garza,3,17,20
Ward,4E,Attorney General,,,Ken Paxton,206,112,318
Ward,4E,Attorney General,,,Mark Ash,3,5,8
Ward,4E,Attorney General,,,Rochelle Mercedes Garza,33,24,57
Ward,4M,Attorney General,,,Ken Paxton,17,64,81
Ward,4M,Attorney General,,,Mark Ash,0,1,1
Ward,4M,Attorney General,,,Rochelle Mercedes Garza,1,15,16
Ward,4W,Attorney General,,,Ken Paxton,6,31,37
Ward,4W,Attorney General,,,Mark Ash,0,0,0
Ward,4W,Attorney General,,,Rochelle Mercedes Garza,4,4,8
Ward,1E,Commissioner Of Agriculture,,,Sid Miller,130,91,221
Ward,1E,Commissioner Of Agriculture,,,Susan Hays,59,39,98
Ward,1W,Commissioner Of Agriculture,,,Sid Miller,8,33,41
Ward,1W,Commissioner Of Agriculture,,,Susan Hays,9,25,34
Ward,2,Commissioner Of Agriculture,,,Sid Miller,468,248,716
Ward,2,Commissioner Of Agriculture,,,Susan Hays,80,63,143
Ward,3N,Commissioner Of Agriculture,,,Sid Miller,300,206,506
Ward,3N,Commissioner Of Agriculture,,,Susan Hays,40,31,71
Ward,3S,Commissioner Of Agriculture,,,Sid Miller,35,80,115
Ward,3S,Commissioner Of Agriculture,,,Susan Hays,3,18,21
Ward,4E,Commissioner Of Agriculture,,,Sid Miller,200,111,311
Ward,4E,Commissioner Of Agriculture,,,Susan Hays,39,31,70
Ward,4M,Commissioner Of Agriculture,,,Sid Miller,17,64,81
Ward,4M,Commissioner Of Agriculture,,,Susan Hays,1,16,17
Ward,4W,Commissioner Of Agriculture,,,Sid Miller,7,31,38
Ward,4W,Commissioner Of Agriculture,,,Susan Hays,4,,4
Ward,1E,Comptroller Of Public Accounts,,,Glenn Hegar,127,94,221
Ward,1E,Comptroller Of Public Accounts,,,Janet T. Dudding,55,35,90
Ward,1E,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,7,2,9
Ward,1W,Comptroller Of Public Accounts,,,Glenn Hegar,8,32,40
Ward,1W,Comptroller Of Public Accounts,,,Janet T. Dudding,8,23,31
Ward,1W,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,1,3,4
Ward,2,Comptroller Of Public Accounts,,,Glenn Hegar,469,253,722
