county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Austin,101,Registered Voters,,,,1434,0,0,0
Austin,102,Registered Voters,,,,1438,0,0,0
Austin,103,Registered Voters,,,,1448,0,0,0
Austin,104,Registered Voters,,,,863,0,0,0
Austin,205,Registered Voters,,,,2801,0,0,0
Austin,206,Registered Voters,,,,1371,0,0,0
Austin,207,Registered Voters,,,,756,0,0,0
Austin,208,Registered Voters,,,,663,0,0,0
Austin,309,Registered Voters,,,,647,0,0,0
Austin,310,Registered Voters,,,,2910,0,0,0
Austin,311,Registered Voters,,,,1153,0,0,0
Austin,412,Registered Voters,,,,663,0,0,0
Austin,413,Registered Voters,,,,1517,0,0,0
Austin,414,Registered Voters,,,,1561,0,0,0
Austin,415,Registered Voters,,,,1587,0,0,0
Austin,101,Ballots Cast,,,,717,156,538,23
Austin,102,Ballots Cast,,,,819,224,567,28
Austin,103,Ballots Cast,,,,935,261,642,32
Austin,104,Ballots Cast,,,,474,129,328,17
Austin,205,Ballots Cast,,,,1597,468,1059,70
Austin,206,Ballots Cast,,,,895,426,447,22
Austin,207,Ballots Cast,,,,484,307,155,22
Austin,208,Ballots Cast,,,,453,228,204,21
Austin,309,Ballots Cast,,,,437,156,265,16
Austin,310,Ballots Cast,,,,1446,482,908,56
Austin,311,Ballots Cast,,,,393,172,205,16
Austin,412,Ballots Cast,,,,347,183,152,12
Austin,413,Ballots Cast,,,,846,384,438,24
Austin,414,Ballots Cast,,,,691,269,399,23
Austin,415,Ballots Cast,,,,731,473,222,36
Austin,101,Ballots Cast - Blank,,,,0,0,0,0
Austin,102,Ballots Cast - Blank,,,,0,0,0,0
Austin,103,Ballots Cast - Blank,,,,0,0,0,0
Austin,104,Ballots Cast - Blank,,,,0,0,0,0
Austin,205,Ballots Cast - Blank,,,,2,1,0,1
Austin,206,Ballots Cast - Blank,,,,0,0,0,0
Austin,207,Ballots Cast - Blank,,,,0,0,0,0
Austin,208,Ballots Cast - Blank,,,,0,0,0,0
Austin,309,Ballots Cast - Blank,,,,0,0,0,0
Austin,310,Ballots Cast - Blank,,,,0,0,0,0
Austin,311,Ballots Cast - Blank,,,,0,0,0,0
Austin,412,Ballots Cast - Blank,,,,0,0,0,0
Austin,413,Ballots Cast - Blank,,,,1,1,0,0
Austin,414,Ballots Cast - Blank,,,,0,0,0,0
Austin,415,Ballots Cast - Blank,,,,1,1,0,0
Austin,101,U.S. House,10,REP,Michael McCaul,612,134,465,13
Austin,102,U.S. House,10,REP,Michael McCaul,661,174,472,15
Austin,103,U.S. House,10,REP,Michael McCaul,816,237,556,23
Austin,104,U.S. House,10,REP,Michael McCaul,409,115,281,13
Austin,205,U.S. House,10,REP,Michael McCaul,1321,386,893,42
Austin,206,U.S. House,10,REP,Michael McCaul,780,381,388,11
Austin,207,U.S. House,10,REP,Michael McCaul,405,267,124,14
Austin,208,U.S. House,10,REP,Michael McCaul,367,192,161,14
Austin,309,U.S. House,10,REP,Michael McCaul,402,149,246,7
Austin,310,U.S. House,10,REP,Michael McCaul,1177,392,752,33
Austin,311,U.S. House,10,REP,Michael McCaul,221,84,129,8
Austin,412,U.S. House,10,REP,Michael McCaul,259,127,125,7
Austin,413,U.S. House,10,REP,Michael McCaul,736,336,379,21
Austin,414,U.S. House,10,REP,Michael McCaul,539,200,325,14
Austin,415,U.S. House,10,REP,Michael McCaul,575,385,171,19
Austin,101,U.S. House,10,DEM,Linda Nuno,92,20,68,4
Austin,102,U.S. House,10,DEM,Linda Nuno,137,43,85,9
Austin,103,U.S. House,10,DEM,Linda Nuno,103,21,77,5
Austin,104,U.S. House,10,DEM,Linda Nuno,51,9,39,3
Austin,205,U.S. House,10,DEM,Linda Nuno,202,59,131,12
Austin,206,U.S. House,10,DEM,Linda Nuno,92,39,45,8
Austin,207,U.S. House,10,DEM,Linda Nuno,58,30,24,4
Austin,208,U.S. House,10,DEM,Linda Nuno,73,28,39,6
Austin,309,U.S. House,10,DEM,Linda Nuno,26,3,17,6
Austin,310,U.S. House,10,DEM,Linda Nuno,211,61,129,21
Austin,311,U.S. House,10,DEM,Linda Nuno,154,74,72,8
Austin,412,U.S. House,10,DEM,Linda Nuno,74,44,25,5
Austin,413,U.S. House,10,DEM,Linda Nuno,90,39,50,1
Austin,414,U.S. House,10,DEM,Linda Nuno,135,61,67,7
Austin,415,U.S. House,10,DEM,Linda Nuno,132,74,46,12
Austin,101,U.S. House,10,LIB,Bill Kelsey,7,1,5,1
Austin,102,U.S. House,10,LIB,Bill Kelsey,8,4,4,0
Austin,103,U.S. House,10,LIB,Bill Kelsey,11,2,8,1
Austin,104,U.S. House,10,LIB,Bill Kelsey,5,2,3,0
Austin,205,U.S. House,10,LIB,Bill Kelsey,35,10,22,3
Austin,206,U.S. House,10,LIB,Bill Kelsey,14,4,10,0
Austin,207,U.S. House,10,LIB,Bill Kelsey,10,6,4,0
Austin,208,U.S. House,10,LIB,Bill Kelsey,5,4,1,0
Austin,309,U.S. House,10,LIB,Bill Kelsey,3,3,0,0
Austin,310,U.S. House,10,LIB,Bill Kelsey,38,16,22,0
Austin,311,U.S. House,10,LIB,Bill Kelsey,6,5,1,0
Austin,412,U.S. House,10,LIB,Bill Kelsey,6,6,0,0
Austin,413,U.S. House,10,LIB,Bill Kelsey,7,5,1,1
Austin,414,U.S. House,10,LIB,Bill Kelsey,10,5,5,0
Austin,415,U.S. House,10,LIB,Bill Kelsey,10,5,2,3
Austin,101,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,102,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,103,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,104,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,205,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,206,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,207,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,208,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,309,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,310,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,311,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,412,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,413,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,414,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,415,U.S. House,10,,OVER VOTES,0,0,0,0
Austin,101,U.S. House,10,,UNDER VOTES,6,1,0,5
Austin,102,U.S. House,10,,UNDER VOTES,13,3,6,4
Austin,103,U.S. House,10,,UNDER VOTES,5,1,1,3
Austin,104,U.S. House,10,,UNDER VOTES,9,3,5,1
Austin,205,U.S. House,10,,UNDER VOTES,39,13,13,13
Austin,206,U.S. House,10,,UNDER VOTES,9,2,4,3
Austin,207,U.S. House,10,,UNDER VOTES,11,4,3,4
Austin,208,U.S. House,10,,UNDER VOTES,8,4,3,1
Austin,309,U.S. House,10,,UNDER VOTES,5,1,2,2
Austin,310,U.S. House,10,,UNDER VOTES,20,13,5,2
Austin,311,U.S. House,10,,UNDER VOTES,12,9,3,0
Austin,412,U.S. House,10,,UNDER VOTES,8,6,2,0
Austin,413,U.S. House,10,,UNDER VOTES,13,4,8,1
Austin,414,U.S. House,10,,UNDER VOTES,7,3,2,2
Austin,415,U.S. House,10,,UNDER VOTES,14,9,3,2
Austin,101,Governor,,REP,Greg Abbott,597,130,454,13
Austin,102,Governor,,REP,Greg Abbott,655,172,466,17
Austin,103,Governor,,REP,Greg Abbott,812,233,552,27
Austin,104,Governor,,REP,Greg Abbott,408,114,280,14
Austin,205,Governor,,REP,Greg Abbott,1310,371,890,49
Austin,206,Governor,,REP,Greg Abbott,775,377,386,12
Austin,207,Governor,,REP,Greg Abbott,408,265,127,16
Austin,208,Governor,,REP,Greg Abbott,358,189,155,14
Austin,309,Governor,,REP,Greg Abbott,400,147,243,10
Austin,310,Governor,,REP,Greg Abbott,1174,395,748,31
Austin,311,Governor,,REP,Greg Abbott,228,88,132,8
Austin,412,Governor,,REP,Greg Abbott,258,127,124,7
Austin,413,Governor,,REP,Greg Abbott,730,325,383,22
Austin,414,Governor,,REP,Greg Abbott,539,200,323,16
Austin,415,Governor,,REP,Greg Abbott,557,370,170,17
Austin,101,Governor,,DEM,Beto O'Rourke,110,24,76,10
Austin,102,Governor,,DEM,Beto O'Rourke,152,49,93,10
Austin,103,Governor,,DEM,Beto O'Rourke,109,23,83,3
Austin,104,Governor,,DEM,Beto O'Rourke,60,11,46,3
Austin,205,Governor,,DEM,Beto O'Rourke,250,81,153,16
Austin,206,Governor,,DEM,Beto O'Rourke,110,43,59,8
Austin,207,Governor,,DEM,Beto O'Rourke,71,40,25,6
Austin,208,Governor,,DEM,Beto O'Rourke,85,32,47,6
Austin,309,Governor,,DEM,Beto O'Rourke,35,8,21,6
Austin,310,Governor,,DEM,Beto O'Rourke,245,76,145,24
Austin,311,Governor,,DEM,Beto O'Rourke,160,81,72,7
Austin,412,Governor,,DEM,Beto O'Rourke,84,52,28,4
Austin,413,Governor,,DEM,Beto O'Rourke,105,55,49,1
Austin,414,Governor,,DEM,Beto O'Rourke,143,67,70,6
Austin,415,Governor,,DEM,Beto O'Rourke,154,87,49,18
Austin,101,Governor,,LIB,Mark Tippetts,7,0,7,0
Austin,102,Governor,,LIB,Mark Tippetts,7,2,4,1
Austin,103,Governor,,LIB,Mark Tippetts,7,3,4,0
Austin,104,Governor,,LIB,Mark Tippetts,2,1,1,0
Austin,205,Governor,,LIB,Mark Tippetts,20,7,13,0
Austin,206,Governor,,LIB,Mark Tippetts,5,2,1,2
Austin,207,Governor,,LIB,Mark Tippetts,3,1,2,0
Austin,208,Governor,,LIB,Mark Tippetts,6,4,2,0
Austin,309,Governor,,LIB,Mark Tippetts,1,0,1,0
Austin,310,Governor,,LIB,Mark Tippetts,14,6,8,0
Austin,311,Governor,,LIB,Mark Tippetts,3,3,0,0
Austin,412,Governor,,LIB,Mark Tippetts,2,2,0,0
Austin,413,Governor,,LIB,Mark Tippetts,6,2,3,1
Austin,414,Governor,,LIB,Mark Tippetts,6,1,4,1
Austin,415,Governor,,LIB,Mark Tippetts,11,9,2,0
Austin,101,Governor,,GRN,Delilah Barrios,1,1,0,0
Austin,102,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,103,Governor,,GRN,Delilah Barrios,3,2,1,0
Austin,104,Governor,,GRN,Delilah Barrios,1,1,0,0
Austin,205,Governor,,GRN,Delilah Barrios,3,1,1,1
Austin,206,Governor,,GRN,Delilah Barrios,3,2,1,0
Austin,207,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,208,Governor,,GRN,Delilah Barrios,1,1,0,0
Austin,309,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,310,Governor,,GRN,Delilah Barrios,5,3,2,0
Austin,311,Governor,,GRN,Delilah Barrios,1,0,1,0
Austin,412,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,413,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,414,Governor,,GRN,Delilah Barrios,0,0,0,0
Austin,415,Governor,,GRN,Delilah Barrios,3,3,0,0
Austin,101,Governor,,NON,Write-in,0,0,0,0
Austin,102,Governor,,NON,Write-in,0,0,0,0
Austin,103,Governor,,NON,Write-in,2,0,0,2
Austin,104,Governor,,NON,Write-in,1,1,0,0
Austin,205,Governor,,NON,Write-in,6,5,0,1
Austin,206,Governor,,NON,Write-in,1,1,0,0
Austin,207,Governor,,NON,Write-in,0,0,0,0
Austin,208,Governor,,NON,Write-in,0,0,0,0
Austin,309,Governor,,NON,Write-in,0,0,0,0
Austin,310,Governor,,NON,Write-in,1,0,1,0
Austin,311,Governor,,NON,Write-in,0,0,0,0
Austin,412,Governor,,NON,Write-in,1,1,0,0
