county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Dallam,Precinct 1,Registered Voters,,,,359,,,
Dallam,Precinct 2,Registered Voters,,,,86,,,
Dallam,Precinct 3,Registered Voters,,,,26,,,
Dallam,Precinct 4,Registered Voters,,,,41,,,
Dallam,Precinct 5,Registered Voters,,,,30,,,
Dallam,Precinct 6,Registered Voters,,,,382,,,
Dallam,Precinct 7,Registered Voters,,,,668,,,
Dallam,Precinct 8,Registered Voters,,,,729,,,
Dallam,Precinct 9,Registered Voters,,,,589,,,
Dallam,Precinct 1,Ballots Cast,,,,85,13,9,63
Dallam,Precinct 2,Ballots Cast,,,,19,1,5,13
Dallam,Precinct 3,Ballots Cast,,,,9,0,5,4
Dallam,Precinct 4,Ballots Cast,,,,7,1,4,2
Dallam,Precinct 5,Ballots Cast,,,,4,2,0,2
Dallam,Precinct 6,Ballots Cast,,,,53,7,22,24
Dallam,Precinct 7,Ballots Cast,,,,86,7,13,66
Dallam,Precinct 8,Ballots Cast,,,,121,19,41,61
Dallam,Precinct 9,Ballots Cast,,,,76,8,20,48
Dallam,Precinct 1,Ballots Cast,,DEM,,3,2,0,1
Dallam,Precinct 2,Ballots Cast,,DEM,,0,0,0,0
Dallam,Precinct 3,Ballots Cast,,DEM,,0,0,0,0
Dallam,Precinct 4,Ballots Cast,,DEM,,0,0,0,0
Dallam,Precinct 5,Ballots Cast,,DEM,,0,0,0,0
Dallam,Precinct 6,Ballots Cast,,DEM,,2,0,1,1
Dallam,Precinct 7,Ballots Cast,,DEM,,8,3,1,4
Dallam,Precinct 8,Ballots Cast,,DEM,,5,2,2,1
Dallam,Precinct 9,Ballots Cast,,DEM,,2,0,0,2
Dallam,Precinct 1,U.S. House,13,DEM,Kathleen Brown,2,1,0,1
Dallam,Precinct 2,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Dallam,Precinct 3,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Dallam,Precinct 4,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Dallam,Precinct 5,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Dallam,Precinct 6,U.S. House,13,DEM,Kathleen Brown,2,0,1,1
Dallam,Precinct 7,U.S. House,13,DEM,Kathleen Brown,6,2,1,3
Dallam,Precinct 8,U.S. House,13,DEM,Kathleen Brown,5,2,2,1
Dallam,Precinct 9,U.S. House,13,DEM,Kathleen Brown,2,0,0,2
Dallam,Precinct 1,Governor,,DEM,Rich Wakeland,0,0,0,0
Dallam,Precinct 2,Governor,,DEM,Rich Wakeland,0,0,0,0
Dallam,Precinct 3,Governor,,DEM,Rich Wakeland,0,0,0,0
Dallam,Precinct 4,Governor,,DEM,Rich Wakeland,0,0,0,0
Dallam,Precinct 5,Governor,,DEM,Rich Wakeland,0,0,0,0
Dallam,Precinct 6,Governor,,DEM,Rich Wakeland,0,0,0,0
