county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Caldwell,100,REGISTERED VOTERS,,,,600,,,
Caldwell,100,BALLOTS CAST,,,,329,,,
Caldwell,100,U.S. House,27,DEM,Maclovio Perez Jr.,203,55,137,11
Caldwell,100,U.S. House,27,REP,Michael Cloud,117,43,74,0
Caldwell,100,Governor,,DEM,Beto O'Rourke,202,55,136,11
Caldwell,100,Governor,,GRN,Delilah Barrios,2,1,1,0
Caldwell,100,Governor,,LIB,Mark Tippetts,5,0,5,0
Caldwell,100,Governor,,REP,Greg Abbott,119,45,74,0
Caldwell,100,Governor,,,Write-In Totals,0,0,0,0
Caldwell,100,Lieutenant Governor,,DEM,Mike Collier,196,52,133,11
Caldwell,100,Lieutenant Governor,,LIB,Shanna Steele,12,4,8,0
Caldwell,100,Lieutenant Governor,,REP,Dan Patrick,119,44,75,0
Caldwell,100,Attorney General,,DEM,Rochelle Mercedes Garza,203,56,136,11
Caldwell,100,Attorney General,,LIB,Mark Ash,6,0,6,0
Caldwell,100,Attorney General,,REP,Ken Paxton,116,43,73,0
Caldwell,100,Comptroller of Public Accounts,,DEM,Janet T. Dudding,188,51,126,11
Caldwell,100,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,10,4,6,0
Caldwell,100,Comptroller of Public Accounts,,REP,Glenn Hegar,126,44,82,0
Caldwell,100,Comm. General Land Office,,DEM,Jay Kleberg,188,47,131,10
Caldwell,100,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,3,2,1
Caldwell,100,Comm. General Land Office,,REP,Dawn Buckingham,121,45,76,0
Caldwell,100,Commissioner of Agriculture,,DEM,Susan Hays,194,51,132,11
Caldwell,100,Commissioner of Agriculture,,REP,Sid Miller,125,47,78,0
Caldwell,100,Railroad Commissioner,,DEM,Luke Warford,179,47,122,10
Caldwell,100,Railroad Commissioner,,GRN,Hunter Wayne Crow,3,0,2,1
Caldwell,100,Railroad Commissioner,,LIB,Jaime Andres Diez,15,5,10,0
Caldwell,100,Railroad Commissioner,,REP,Wayne Christian,121,45,76,0
Caldwell,100,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,193,50,132,11
Caldwell,100,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,4,2,2,0
Caldwell,100,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,123,45,78,0
Caldwell,100,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,202,54,137,11
Caldwell,100,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,121,45,76,0
Caldwell,100,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,209,54,144,11
Caldwell,100,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,114,45,69,0
Caldwell,100,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,197,52,134,11
Caldwell,100,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,120,44,76,0
Caldwell,100,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,195,50,134,11
Caldwell,100,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",118,45,73,0
Caldwell,100,"Member, State BoE, District 5",,DEM,Rebecca Bell-Metereau,195,52,132,11
Caldwell,100,"Member, State BoE, District 5",,REP,Perla Munoz Hopkins,123,46,77,0
Caldwell,100,State Senate,21,DEM,Judith Zaffirini,204,54,139,11
Caldwell,100,State Senate,21,LIB,Arthur DiBianca,5,2,3,0
Caldwell,100,State Senate,21,REP,Julie Dahlberg,111,41,70,0
Caldwell,100,State House,17,DEM,Madeline Eden,190,52,128,10
Caldwell,100,State House,17,IND,Linda Curtis,13,3,9,1
Caldwell,100,State House,17,REP,Stan Gerdes,114,43,71,0
Caldwell,100,"Justice, 3rd Ct of Appeals Dist, Place 4",,DEM,Rosa Lopez Theofanis,200,54,135,11
Caldwell,100,"Justice, 3rd Ct of Appeals Dist, Place 4",,REP,Lesli R. Fitzpatrick,116,43,73,0
Caldwell,100,County Judge,,DEM,Anna Prusaitis Ybarra,190,50,129,11
Caldwell,100,County Judge,,REP,Hoppy Haden,128,44,84,0
Caldwell,100,"Judge, County Court at Law",,DEM,Barbara L. Molina,210,56,143,11
Caldwell,100,"Judge, County Court at Law",,REP,Trey Hicks,110,39,71,0
Caldwell,100,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-Against",120,46,69,5
Caldwell,100,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-For",192,48,139,5
Caldwell,100,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-AGAINST",93,36,54,3
Caldwell,100,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-FOR",227,62,158,7
Caldwell,100,"City of Lockhart, Councilmembers, At-Large",,,Angie Gonzales-Sanchez,189,52,128,9
Caldwell,100,"City of Lockhart, Councilmembers, At-Large",,,Brad Westmoreland,163,44,115,4
Caldwell,100,"City of Lockhart, Councilmembers, At-Large",,,Buck Johnson,49,20,29,0
Caldwell,100,"City of Lockhart, Councilmember, Dist 1",,,Juan Mendoza,48,14,30,4
Caldwell,101,REGISTERED VOTERS,,,,758,,,
Caldwell,101,BALLOTS CAST,,,,383,,,
Caldwell,101,U.S. House,27,DEM,Maclovio Perez Jr.,204,50,142,12
Caldwell,101,U.S. House,27,REP,Michael Cloud,169,55,111,3
Caldwell,101,Governor,,DEM,Beto O'Rourke,204,51,140,13
Caldwell,101,Governor,,GRN,Delilah Barrios,3,1,2,0
Caldwell,101,Governor,,LIB,Mark Tippetts,3,1,2,0
Caldwell,101,Governor,,REP,Greg Abbott,171,54,115,2
Caldwell,101,Governor,,,Write-In Totals,0,0,0,0
Caldwell,101,Lieutenant Governor,,DEM,Mike Collier,198,47,139,12
Caldwell,101,Lieutenant Governor,,LIB,Shanna Steele,15,3,11,1
Caldwell,101,Lieutenant Governor,,REP,Dan Patrick,164,55,107,2
Caldwell,101,Attorney General,,DEM,Rochelle Mercedes Garza,209,51,145,13
Caldwell,101,Attorney General,,LIB,Mark Ash,11,1,10,0
Caldwell,101,Attorney General,,REP,Ken Paxton,154,53,99,2
Caldwell,101,Comptroller of Public Accounts,,DEM,Janet T. Dudding,190,47,131,12
Caldwell,101,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,22,4,18,0
Caldwell,101,Comptroller of Public Accounts,,REP,Glenn Hegar,158,54,101,3
Caldwell,101,Comm. General Land Office,,DEM,Jay Kleberg,202,48,142,12
Caldwell,101,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,2,4,0
Caldwell,101,Comm. General Land Office,,REP,Dawn Buckingham,162,55,105,2
Caldwell,101,Commissioner of Agriculture,,DEM,Susan Hays,207,49,146,12
Caldwell,101,Commissioner of Agriculture,,REP,Sid Miller,167,56,109,2
Caldwell,101,Railroad Commissioner,,DEM,Luke Warford,194,45,137,12
Caldwell,101,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,4,0
Caldwell,101,Railroad Commissioner,,LIB,Jaime Andres Diez,16,6,9,1
Caldwell,101,Railroad Commissioner,,REP,Wayne Christian,159,54,104,1
Caldwell,101,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,201,47,142,12
Caldwell,101,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,10,3,7,0
Caldwell,101,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,161,55,103,3
Caldwell,101,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,202,49,140,13
Caldwell,101,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,167,56,110,1
Caldwell,101,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,204,49,142,13
Caldwell,101,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,167,56,110,1
Caldwell,101,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,202,49,141,12
Caldwell,101,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,166,56,109,1
Caldwell,101,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,204,49,144,11
Caldwell,101,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",161,56,103,2
Caldwell,101,"Member, State BoE, District 5",,DEM,Rebecca Bell-Metereau,201,47,142,12
Caldwell,101,"Member, State BoE, District 5",,REP,Perla Munoz Hopkins,171,58,111,2
Caldwell,101,State Senate,21,DEM,Judith Zaffirini,224,51,159,14
Caldwell,101,State Senate,21,LIB,Arthur DiBianca,5,2,3,0
Caldwell,101,State Senate,21,REP,Julie Dahlberg,144,52,91,1
Caldwell,101,State House,17,DEM,Madeline Eden,201,48,141,12
Caldwell,101,State House,17,IND,Linda Curtis,7,2,5,0
Caldwell,101,State House,17,REP,Stan Gerdes,160,54,104,2
Caldwell,101,"Justice, 3rd Ct of Appeals Dist, Place 4",,DEM,Rosa Lopez Theofanis,201,49,140,12
Caldwell,101,"Justice, 3rd Ct of Appeals Dist, Place 4",,REP,Lesli R. Fitzpatrick,168,56,110,2
Caldwell,101,County Judge,,DEM,Anna Prusaitis Ybarra,191,46,133,12
Caldwell,101,County Judge,,REP,Hoppy Haden,182,58,122,2
Caldwell,101,"Judge, County Court at Law",,DEM,Barbara L. Molina,210,51,147,12
Caldwell,101,"Judge, County Court at Law",,REP,Trey Hicks,164,53,108,3
Caldwell,101,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-Against",181,58,116,7
Caldwell,101,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-For",190,46,138,6
Caldwell,101,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-AGAINST",136,40,92,4
Caldwell,101,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-FOR",240,64,166,10
Caldwell,101,"City of Lockhart, Councilmembers, At-Large",,,Angie Gonzales-Sanchez,199,49,140,10
Caldwell,101,"City of Lockhart, Councilmembers, At-Large",,,Brad Westmoreland,222,58,159,5
Caldwell,101,"City of Lockhart, Councilmembers, At-Large",,,Buck Johnson,71,26,43,2
Caldwell,102,REGISTERED VOTERS,,,,723,,,
Caldwell,102,BALLOTS CAST,,,,412,,,
Caldwell,102,U.S. House,27,DEM,Maclovio Perez Jr.,119,31,83,5
Caldwell,102,U.S. House,27,REP,Michael Cloud,286,81,195,10
Caldwell,102,Governor,,DEM,Beto O'Rourke,125,33,87,5
Caldwell,102,Governor,,GRN,Delilah Barrios,3,1,2,0
Caldwell,102,Governor,,LIB,Mark Tippetts,5,1,4,0
Caldwell,102,Governor,,REP,Greg Abbott,278,77,190,11
Caldwell,102,Governor,,,Write-In Totals,0,0,0,0
Caldwell,102,Lieutenant Governor,,DEM,Mike Collier,123,35,82,6
Caldwell,102,Lieutenant Governor,,LIB,Shanna Steele,21,6,15,0
Caldwell,102,Lieutenant Governor,,REP,Dan Patrick,263,71,182,10
Caldwell,102,Attorney General,,DEM,Rochelle Mercedes Garza,124,31,87,6
Caldwell,102,Attorney General,,LIB,Mark Ash,16,5,11,0
Caldwell,102,Attorney General,,REP,Ken Paxton,265,74,181,10
Caldwell,102,Comptroller of Public Accounts,,DEM,Janet T. Dudding,116,32,79,5
Caldwell,102,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,2,6,0
Caldwell,102,Comptroller of Public Accounts,,REP,Glenn Hegar,281,77,193,11
Caldwell,102,Comm. General Land Office,,DEM,Jay Kleberg,118,29,83,6
Caldwell,102,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",3,1,2,0
Caldwell,102,Comm. General Land Office,,REP,Dawn Buckingham,283,81,192,10
Caldwell,102,Commissioner of Agriculture,,DEM,Susan Hays,124,31,87,6
Caldwell,102,Commissioner of Agriculture,,REP,Sid Miller,279,78,191,10
Caldwell,102,Railroad Commissioner,,DEM,Luke Warford,111,30,75,6
Caldwell,102,Railroad Commissioner,,GRN,Hunter Wayne Crow,7,1,6,0
Caldwell,102,Railroad Commissioner,,LIB,Jaime Andres Diez,8,2,6,0
Caldwell,102,Railroad Commissioner,,REP,Wayne Christian,276,77,189,10
Caldwell,102,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,120,29,85,6
Caldwell,102,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,6,2,4,0
Caldwell,102,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,276,78,188,10
Caldwell,102,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,125,33,86,6
Caldwell,102,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,275,77,188,10
Caldwell,102,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,125,32,87,6
Caldwell,102,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,278,77,191,10
Caldwell,102,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,122,31,85,6
Caldwell,102,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,278,78,190,10
Caldwell,102,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,126,32,88,6
Caldwell,102,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",276,77,189,10
Caldwell,102,"Member, State BoE, District 5",,DEM,Rebecca Bell-Metereau,120,30,84,6
Caldwell,102,"Member, State BoE, District 5",,REP,Perla Munoz Hopkins,280,79,191,10
Caldwell,102,State Senate,21,DEM,Judith Zaffirini,134,33,95,6
Caldwell,102,State Senate,21,LIB,Arthur DiBianca,3,0,3,0
Caldwell,102,State Senate,21,REP,Julie Dahlberg,269,77,182,10
Caldwell,102,State House,17,DEM,Madeline Eden,123,33,84,6
Caldwell,102,State House,17,IND,Linda Curtis,5,1,4,0
Caldwell,102,State House,17,REP,Stan Gerdes,277,76,191,10
Caldwell,102,"Justice, 3rd Ct of Appeals Dist, Place 4",,DEM,Rosa Lopez Theofanis,121,31,84,6
Caldwell,102,"Justice, 3rd Ct of Appeals Dist, Place 4",,REP,Lesli R. Fitzpatrick,281,79,192,10
Caldwell,102,County Judge,,DEM,Anna Prusaitis Ybarra,118,33,80,5
Caldwell,102,County Judge,,REP,Hoppy Haden,283,77,195,11
Caldwell,102,"Judge, County Court at Law",,DEM,Barbara L. Molina,133,35,91,7
Caldwell,102,"Judge, County Court at Law",,REP,Trey Hicks,267,74,184,9
Caldwell,102,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-Against",191,46,135,10
Caldwell,102,"Lockhart ISD, A Tax Ratification Election",,,"Lockhart ISD, A Tax Ratification Election-For",170,45,119,6
Caldwell,102,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-AGAINST",150,32,108,10
Caldwell,102,"Lockhart ISD, PROPOSITION A",,,"Lockhart ISD, PROPOSITION A-FOR",213,58,149,6
Caldwell,103,REGISTERED VOTERS,,,,2482,,,
Caldwell,103,BALLOTS CAST,,,,1502,,,
Caldwell,103,U.S. House,27,DEM,Maclovio Perez Jr.,736,155,538,43
Caldwell,103,U.S. House,27,REP,Michael Cloud,723,193,512,18
Caldwell,103,Governor,,DEM,Beto O'Rourke,760,163,553,44
Caldwell,103,Governor,,GRN,Delilah Barrios,9,5,4,0
Caldwell,103,Governor,,LIB,Mark Tippetts,18,6,12,0
Caldwell,103,Governor,,REP,Greg Abbott,704,186,500,18
Caldwell,103,Governor,,,Write-In Totals,0,0,0,0
Caldwell,103,Lieutenant Governor,,DEM,Mike Collier,758,154,560,44
Caldwell,103,Lieutenant Governor,,LIB,Shanna Steele,56,22,34,0
Caldwell,103,Lieutenant Governor,,REP,Dan Patrick,663,176,470,17
Caldwell,103,Attorney General,,DEM,Rochelle Mercedes Garza,765,157,564,44
Caldwell,103,Attorney General,,LIB,Mark Ash,51,16,35,0
Caldwell,103,Attorney General,,REP,Ken Paxton,654,178,460,16
Caldwell,103,Comptroller of Public Accounts,,DEM,Janet T. Dudding,695,142,511,42
Caldwell,103,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,42,17,25,0
Caldwell,103,Comptroller of Public Accounts,,REP,Glenn Hegar,725,186,520,19
